landmass	zone	area	population	language	religion	bars	stripes	colours	circles	crosses	saltires	quarters	sunstars	crescent	triangle	icon	animate	text	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
5	#	-5517.510;5907.510	#	8	#	0	3	4	#	0	#	#	1	#	#	#	0	0	1000110	0.035	0.714	1	49.06	847	202	0.53		20	20
5	#	-5517.510;5907.510	#	8	#	0	3	4	#	0	#	#	1	#	#	#	0	0	0100000	0.000	-0.029	1	49.06	847	202	0.53		14	20
#	1	#	-139.160;153.160	8	2	0	#	#	#	#	#	0	#	#	#	#	0	0	1000100	0.002	0.540	2	58.75	948	202	0.42		57	64
#	#	-7182.650;7378.650	-139.160;153.160	8	2	0	#	#	#	#	#	0	#	#	#	#	0	0	1000100	0.001	0.477	1	58.73	948	202	0.42		57	76
#	1	#	#	#	2	#	#	4	0	#	#	0	#	#	#	0	#	0	1100110	0.207	0.854	1	55.74	954	203	0.37		38	51
#	#	-7504.680;7728.680	#	2	#	0	3	2	#	#	0	0	5	#	0	0	0	#	0010100	1.000	1.000	1	30.83	978	204	0.58		6	6
5	#	-4228.390;4508.390	#	10	4	0	0	#	0	0	0	0	#	1	#	0	0	#	0010101	1.000	1.000	1	25.67	980	206	0.68		6	6
#	4	#	-146.160;146.160	1	#	#	#	#	#	#	1	1	4	#	#	1	#	#	1111101	1.000	1.000	1	15.00	982	208	0.37		6	6
3	#	#	-201.600;201.600	#	1	#	0	#	0	#	#	0	#	0	0	#	0	#	1010100	1.000	1.000	1	40.36	989	210	0.47		19	19
3	#	#	-201.600;201.600	#	1	#	0	#	0	#	0	0	#	0	0	#	0	#	1010100	1.000	1.000	1	37.03	984	210	0.53		12	12
5	#	-6811.610;6853.610	#	10	#	#	2	2	0	#	0	#	1	#	#	0	0	0	0010100	1.000	1.000	1	34.17	985	211	0.58		6	6
4	4	#	-199.640;213.640	#	5	#	0	3	#	0	#	0	0	#	#	#	#	#	1100100	1.000	1.000	1	44.50	986	212	0.47		6	6
#	#	-7293.700;8387.700	-243.360;351.360	3	0	#	#	#	#	0	0	0	0	0	0	0	0	0	1000000	0.003	0.566	1	28.22	951	213	0.68		25	25
#	#	-7293.700;8387.700	-243.360;351.360	3	0	#	#	#	#	0	0	0	0	0	0	0	0	0	0010100	0.000	0.440	1	28.22	746	213	0.68		13	25
#	#	#	#	8	2	0	2	4	#	#	0	0	0	#	#	#	1	#	0100001	0.000	0.429	1	26.00	988	214	0.47		7	7
#	#	#	#	8	2	0	2	4	#	#	0	0	0	#	#	#	1	#	1000100	0.000	0.429	1	26.00	988	214	0.47		7	7
3	#	#	#	1	#	0	0	3	#	#	1	#	#	0	0	#	0	0	1010100	1.000	1.000	1	38.33	989	215	0.53		6	6
3	#	#	#	1	#	0	0	3	0	#	1	#	#	#	0	#	0	0	1010100	1.000	1.000	1	38.33	989	215	0.53		6	6
#	1	-3452.320;3716.320	-206.720;226.720	#	1	#	9	2	#	1	0	#	0	0	#	0	0	#	0010100	1.000	1.000	1	9.50	991	217	0.63		6	6
#	1	#	-206.720;226.720	#	1	#	9	2	0	1	0	1	0	0	#	#	#	#	0010100	1.000	1.000	1	9.50	991	217	0.58		6	6
4	#	-6826.620;7062.620	-235.920;247.920	#	#	0	#	3	#	#	#	#	1	#	0	#	0	0	1100010	0.000	0.429	1	36.80	994	220	0.47		6	18
4	#	-6826.620;7062.620	-235.920;247.920	#	#	0	#	3	0	#	#	#	#	#	0	#	0	0	1100010	0.000	0.265	1	55.52	994	220	0.47		6	42
2	4	#	#	2	0	#	3	#	0	#	#	0	7	#	#	1	1	0	1111111	1.000	1.000	1	10.33	995	221	0.58		6	6
2	4	#	#	2	0	#	#	#	0	#	0	0	7	#	#	1	1	0	1111111	1.000	1.000	2	10.33	995	221	0.58		6	6
#	#	#	#	#	2	#	0	#	0	0	0	0	1	1	0	0	#	0	0100100	0.035	0.714	1	19.45	998	224	0.58		6	12
#	#	-2948.290;3548.290	-279.600;375.600	#	#	#	0	4	#	#	#	#	4	0	1	0	0	#	1011100	1.000	1.000	1	20.50	744	228	0.47		6	6
2	4	#	-186.480;186.480	3	0	3	#	3	0	#	0	#	#	#	#	#	0	#	1010100	1.000	1.000	1	26.33	746	230	0.53		6	6
3	#	#	-221.880;251.880	5	6	#	#	3	#	#	0	#	0	#	1	#	0	0	1010100	1.000	1.000	1	21.60	876	231	0.53		5	5
3	#	#	#	5	6	#	#	3	#	0	0	#	0	#	1	#	0	0	1010100	1.000	1.000	1	21.60	876	231	0.53		5	5
5	#	-5676.510;5748.510	#	7	3	#	0	#	1	#	#	#	#	0	0	0	0	0	1010100	1.000	1.000	2	6.60	877	232	0.58		5	5
5	#	-5676.510;5748.510	#	7	3	#	0	#	1	#	#	#	#	0	0	#	#	0	1010100	1.000	1.000	1	6.60	877	232	0.47		5	5
#	#	-3360.300;3360.300	-327.600;327.600	1	#	#	0	6	1	#	1	#	#	0	#	#	1	#	0000010	0.035	-0.714	1	14.80	894	233	0.47		6	18
#	#	-3360.300;3360.300	-327.600;327.600	1	#	#	0	6	1	#	1	#	#	0	#	#	1	#	1111100	0.121	0.810	1	14.80	982	233	0.47		18	18
2	#	-7716.690;7740.690	-176.400;176.400	#	1	#	#	#	#	1	#	1	0	#	#	1	#	#	1111100	1.000	1.000	1	10.00	878	233	0.42		5	5
#	#	#	-240.920;242.920	#	#	0	0	#	#	0	0	#	#	0	0	#	1	#	0101000	0.000	0.185	1	24.86	950	234	0.42		29	47
6	#	-5031.450;5049.450	-240.920;242.920	#	#	#	0	#	#	0	#	#	0	#	0	#	1	#	0000100	0.000	-0.429	1	22.20	879	234	0.42		5	5
5	#	#	-207.360;387.360	#	#	#	#	#	#	#	#	#	0	#	0	#	0	0	1100000	0.000	0.385	1	57.15	954	235	0.32		23	53
5	#	#	-207.360;387.360	#	#	0	#	#	#	#	0	0	0	#	0	#	0	0	1100000	0.000	0.380	1	59.17	820	235	0.47		17	47
4	#	#	#	#	2	0	#	2	#	#	0	#	1	#	#	#	0	#	0101000	0.000	0.255	1	36.91	881	236	0.37		5	23
1	#	-2912.260;2912.260	-171.360;171.360	#	#	#	#	#	0	#	0	#	0	0	0	#	1	1	0010100	0.000	0.286	2	16.65	950	237	0.53		12	12
1	#	-2912.260;2912.260	-171.360;171.360	#	#	#	#	#	0	#	0	#	0	0	0	#	1	1	0101000	0.000	0.286	1	16.65	950	237	0.53		12	12
1	#	#	#	#	1	0	3	#	#	#	#	#	#	#	1	0	#	#	0011010	1.000	1.000	1	24.60	883	238	0.32		5	5
1	4	#	#	#	1	0	3	#	#	0	#	#	#	#	1	0	#	#	0011010	1.000	1.000	2	24.60	883	238	0.42		5	5
4	1	-6820.630;7292.630	#	10	#	#	#	#	#	#	#	0	#	0	0	0	#	0	0001000	0.000	0.214	1	44.22	836	239	0.47		12	24
#	2	-3781.390;4955.390	-222.840;240.840	10	1	#	2	3	0	#	#	0	#	#	#	0	0	0	1100100	1.000	1.000	1	21.00	885	240	0.63		5	5
#	#	-6580.590;2784.507	-312.480;312.480	#	5	0	#	#	#	0	0	#	#	#	#	#	#	0	0010100	0.000	-0.024	1	48.18	935	241	0.37		24	72
#	#	-6580.590;2784.507	-312.480;312.480	#	5	0	#	#	#	0	0	#	#	#	#	#	#	0	1100000	0.000	0.310	1	48.18	994	241	0.37		42	72
4	#	-7225.680;8007.680	#	10	#	0	#	5	0	0	#	#	#	#	1	1	#	0	1101110	1.000	1.000	2	21.60	886	241	0.53		5	5
4	#	-7225.680;8007.680	#	10	#	0	#	5	0	#	0	#	#	#	#	1	#	0	1101110	1.000	1.000	1	21.60	886	241	0.47		5	5
#	#	#	#	#	1	0	0	#	#	#	1	#	4	0	#	0	#	0	1010100	1.000	1.000	1	12.00	887	242	0.42		6	6
4	2	#	-158.400;194.400	10	5	#	#	#	0	#	#	#	#	0	1	#	#	#	0111010	0.004	0.571	1	30.90	888	243	0.42		5	10
#	3	-6324.590;6892.590	#	#	#	#	3	3	0	0	0	#	#	0	#	#	#	#	1000000	0.000	0.227	1	40.36	916	244	0.42		11	17
1	4	#	#	#	#	0	#	#	1	0	#	#	7	#	1	0	1	0	1101000	1.000	1.000	1	8.00	890	245	0.53		5	5
#	1	#	#	6	1	0	#	#	0	0	#	#	0	0	0	0	#	0	0010100	0.035	0.714	1	31.67	891	246	0.58		6	6
#	1	#	#	6	1	0	#	#	0	0	#	#	0	0	0	0	#	0	1000000	0.000	0.429	1	31.67	891	246	0.58		6	6
3	#	#	-353.880;371.880	#	6	#	#	5	#	0	0	#	1	#	#	#	1	#	1111100	1.000	1.000	1	8.20	892	247	0.42		5	5
1	4	#	-287.280;287.280	#	1	0	#	2	#	#	#	0	0	0	0	0	#	#	1000100	1.000	1.000	2	13.20	896	251	0.58		5	5
1	4	#	-287.280;287.280	#	1	#	#	#	#	#	#	0	0	0	0	0	#	#	1000100	0.002	0.532	1	12.98	896	251	0.47		5	11
#	#	-6944.620;6944.620	-146.160;146.160	6	#	#	#	#	0	#	#	0	#	0	#	0	#	0	0101000	0.000	0.024	1	37.88	955	252	0.42		24	53
#	#	-6944.620;6944.620	-146.160;146.160	6	#	#	#	#	0	#	#	0	#	0	#	0	#	0	1000010	0.000	0.208	1	37.88	955	252	0.42		24	53
3	1	#	#	#	6	0	0	#	0	0	0	#	1	#	0	#	1	#	1001010	1.000	1.000	1	21.00	897	252	0.58		5	5
4	#	-2750.270;3298.270	-345.800;359.800	#	5	#	2	3	#	0	0	0	1	#	#	#	#	0	1101000	1.000	1.000	1	43.00	899	254	0.58		5	5
#	4	-4256.380;4256.380	-146.160;146.160	1	#	#	#	#	#	#	#	1	#	#	#	1	#	#	0000100	0.000	-0.429	1	16.56	982	255	0.32		23	23
#	4	-4256.380;4256.380	-146.160;146.160	1	#	#	#	#	#	#	#	1	#	#	#	1	#	#	1111001	0.005	0.590	1	16.56	982	255	0.32		18	23
4	1	-2886.300;3834.300	-254.080;270.080	3	#	#	#	#	#	#	#	0	1	0	0	#	#	0	1101000	1.000	1.000	1	25.00	772	256	0.53		5	5
4	#	-2886.300;3834.300	-254.080;270.080	3	#	#	#	#	#	#	#	0	1	0	0	#	#	0	1101000	1.000	1.000	1	31.19	899	256	0.47		16	16
#	1	#	#	9	#	0	0	2	#	#	0	0	#	#	0	0	#	#	1000100	1.000	1.000	1	15.60	902	257	0.47		5	5
#	#	#	#	#	#	0	0	#	#	#	0	0	#	#	0	0	#	#	1000100	0.001	0.510	1	44.97	984	257	0.32		46	102
4	#	#	-286.280;288.280	#	5	1	2	#	0	0	0	#	1	#	#	0	0	#	0101000	0.000	0.429	1	13.83	903	258	0.58		6	6
4	#	#	-286.280;288.280	#	5	1	2	#	0	0	0	#	1	#	#	0	0	#	1000010	0.000	0.429	1	13.83	903	258	0.58		6	6
#	#	#	-80.080;192.080	10	2	#	0	2	#	#	#	0	#	0	0	#	#	#	0100100	0.035	0.714	1	42.60	904	259	0.42		5	10
#	4	4546.570;14179.430	-76.440;538.440	#	1	#	#	#	#	0	0	#	50	#	0	0	#	#	0010100	0.035	0.714	1	11.83	905	260	0.47		6	6
#	4	4546.570;14179.430	-76.440;538.440	#	1	#	#	#	#	0	0	#	50	#	0	0	#	#	1000000	0.000	0.429	1	11.83	905	260	0.47		6	6
#	4	4546.570;14179.430	-76.440;538.440	#	1	#	13	#	#	0	0	#	50	#	0	#	#	#	1010100	1.000	1.000	2	13.40	905	260	0.47		5	5
5	1	-5198.510;6226.510	#	10	#	0	5	#	0	#	0	#	#	0	#	0	0	0	1010100	1.000	1.000	1	46.00	906	261	0.63		5	5
5	#	-3012.290;3484.290	-128.040;134.040	10	6	#	#	3	#	0	0	#	#	0	0	0	#	0	1010100	1.000	1.000	1	35.20	907	262	0.63		5	5
3	#	-7994.720;8134.720	#	1	#	#	0	3	#	0	#	#	#	#	0	#	0	0	0000100	0.000	0.429	1	18.33	909	264	0.47		6	6
3	#	-7994.720;8134.720	#	1	#	#	0	3	#	0	#	#	#	#	0	#	0	0	0100001	0.035	0.714	1	18.33	909	264	0.47		6	6
3	#	-7994.720;8134.720	#	1	#	#	0	3	0	0	0	#	#	#	0	#	0	0	0100101	1.000	1.000	1	21.20	909	264	0.58		5	5
#	#	-6580.590;2784.507	-312.480;312.480	10	#	#	#	#	#	0	#	#	0	0	0	#	#	0	1100000	0.000	0.218	1	52.58	917	265	0.42		22	72
#	#	#	#	#	5	0	#	#	#	0	0	#	#	#	#	#	#	0	1001000	0.000	0.151	1	48.19	910	265	0.26		26	67
1	4	-6272.560;6272.560	-181.440;181.440	1	#	#	#	#	#	1	1	#	0	0	0	1	1	#	0000100	0.000	-0.429	1	15.42	900	266	0.63		16	16
1	4	-6272.560;6272.560	-181.440;181.440	1	#	#	#	#	#	1	1	#	0	0	0	1	1	#	1111001	0.002	0.536	1	15.42	900	266	0.63		11	16
#	#	-6944.620;6944.620	-302.400;302.400	6	0	0	#	#	#	#	#	#	#	#	#	#	0	0	0101000	0.000	0.429	2	20.00	912	267	0.37		6	6
#	#	-6944.620;6944.620	-302.400;302.400	6	0	0	#	#	#	#	#	#	#	#	#	#	0	0	1000010	0.000	0.429	1	20.00	912	267	0.37		6	6
5	#	-3900.640;10436.640	#	6	#	0	3	#	#	#	0	#	0	0	0	1	#	#	0110000	0.000	0.286	1	24.58	913	268	0.53		6	12
5	#	-3900.640;10436.640	#	6	#	0	3	#	#	#	0	#	0	0	0	1	#	#	0000101	0.000	0.286	2	24.58	913	268	0.53		6	12
5	#	-3900.640;10436.640	#	6	#	0	3	#	#	#	#	#	0	0	0	1	#	#	0110101	0.002	0.532	1	26.04	913	268	0.47		5	11
5	#	-3900.640;10436.640	#	6	#	0	3	#	1	#	0	#	0	0	0	1	#	#	0110101	1.000	1.000	1	17.00	913	268	0.58		5	5
#	#	-7182.650;4656.390	#	8	2	0	#	#	#	#	0	0	1	0	#	0	0	0	1000100	0.000	0.429	1	52.13	847	269	0.58		17	22
#	3	#	-354.880;370.880	#	#	0	#	#	#	0	0	0	#	0	#	0	#	0	1011000	0.001	0.503	1	43.00	916	271	0.47		6	23
#	#	-6324.590;6892.590	#	#	#	#	3	3	0	0	0	#	0	0	0	#	#	#	0011000	0.000	0.134	1	59.24	990	271	0.47		11	63
#	2	#	#	10	#	#	0	4	0	#	0	#	#	#	#	0	#	0	1100011	0.000	0.429	1	33.60	917	272	0.42		5	10
#	3	#	#	2	#	#	#	#	0	0	#	#	1	0	0	0	0	#	0010000	0.000	0.429	2	26.34	920	275	0.47		12	12
#	3	#	#	2	#	#	#	#	0	0	#	#	1	0	0	0	0	#	1000100	0.000	0.429	1	26.34	920	275	0.47		6	12
1	#	#	#	1	1	0	#	5	0	#	0	0	2	0	#	#	#	0	0100110	0.000	0.429	1	19.33	921	276	0.58		6	6
1	#	#	#	1	1	0	#	5	0	#	0	0	2	0	#	#	#	0	1001000	0.000	0.143	1	19.33	921	276	0.58		6	6
1	#	#	#	1	1	0	#	5	#	#	0	#	2	0	#	#	#	#	1101110	1.000	1.000	1	22.40	921	276	0.42		5	5
1	#	#	#	1	1	0	0	5	#	#	#	0	2	0	#	#	#	0	1101110	1.000	1.000	1	22.40	921	276	0.53		5	5
2	3	-3307.410;5877.410	-358.960;386.960	#	0	3	0	2	#	0	0	0	#	0	#	#	#	#	1000100	1.000	1.000	1	24.40	922	277	0.63		5	5
1	4	#	-154.240;158.240	2	0	#	#	3	#	#	0	#	#	#	0	#	#	#	0010000	0.000	0.429	1	27.86	794	278	0.42		12	12
1	4	#	-154.240;158.240	2	0	#	#	3	#	#	0	#	#	#	0	#	#	#	1000100	0.035	0.714	1	27.86	794	278	0.42		12	12
#	4	#	#	#	#	#	#	3	#	#	0	#	#	0	0	#	#	#	0010000	0.000	0.200	1	43.96	992	278	0.26		51	85
1	#	#	-154.240;158.240	2	0	#	0	3	#	#	0	#	#	#	0	#	0	0	0010000	0.000	0.429	1	32.20	794	278	0.53		5	5
#	4	-4457.400;4503.400	-151.200;151.200	1	1	#	2	#	1	0	#	0	0	#	#	#	1	#	1111100	0.000	0.429	1	15.00	924	279	0.58		6	6
#	4	-4457.400;4503.400	-151.200;151.200	1	1	#	2	#	1	0	#	0	0	#	#	#	1	#	0000011	0.000	-0.429	1	15.00	924	279	0.58		6	6
#	4	#	#	#	1	#	2	#	1	0	#	0	0	#	#	#	1	#	1111111	1.000	1.000	2	17.00	924	279	0.42		5	5
#	4	-4457.400;4503.400	-151.200;151.200	1	1	#	2	#	#	0	#	0	0	#	#	#	1	#	1111111	1.000	1.000	1	17.00	924	279	0.53		5	5
#	1	#	127.840;420.160	5	6	#	0	#	0	0	0	0	1	0	#	#	0	#	1001000	1.000	1.000	1	20.40	925	280	0.63		5	5
3	1	-5824.520;5824.520	#	10	#	#	#	#	0	1	#	0	0	0	#	1	#	#	1000110	1.000	1.000	2	11.80	926	281	0.53		5	5
3	#	-5824.520;5824.520	#	10	#	2	#	#	0	1	#	0	0	0	#	1	#	#	1000110	1.000	1.000	2	11.80	926	281	0.53		5	5
#	#	#	-315.520;319.520	1	#	0	#	3	0	#	1	#	0	0	#	0	0	0	0100000	0.000	0.143	1	29.39	927	282	0.58		6	12
#	#	#	-315.520;319.520	1	#	0	#	3	0	#	1	#	0	0	#	0	0	0	0001010	0.000	0.143	2	29.39	927	282	0.58		6	12
#	#	#	-315.520;319.520	1	1	0	#	#	0	#	#	#	0	0	#	0	0	0	0001010	0.000	0.091	2	35.08	927	282	0.53		10	22
1	4	#	-154.240;158.240	2	0	#	#	3	#	#	0	#	#	0	0	#	#	#	1000100	0.035	0.714	1	29.07	794	283	0.47		11	11
1	4	#	-154.240;158.240	2	0	#	#	3	#	#	0	#	#	0	0	#	#	#	0010000	0.000	0.429	1	29.07	794	283	0.47		11	11
#	#	-7053.640;7283.640	-191.600;211.600	2	6	0	5	3	0	0	#	#	#	#	#	#	#	#	0000100	0.000	0.429	1	16.33	929	284	0.47		6	6
#	#	-7053.640;7283.640	-191.600;211.600	2	6	0	5	3	0	0	#	#	#	#	#	#	#	#	1010000	0.035	0.714	1	16.33	929	284	0.47		6	6
#	#	-7053.640;7283.640	-191.600;211.600	2	6	0	5	3	0	0	#	#	1	#	#	#	#	#	1010100	1.000	1.000	1	18.80	929	284	0.53		5	5
#	#	#	-175.400;177.400	10	#	#	#	3	0	0	0	1	1	#	0	0	#	#	1010100	1.000	1.000	1	28.00	930	285	0.53		5	5
#	3	-1255.360;6809.360	#	#	0	#	3	2	0	#	#	0	#	0	#	0	#	0	0010100	1.000	1.000	1	38.20	931	286	0.53		5	5
3	#	#	-201.600;201.600	#	1	#	0	#	0	#	0	#	#	0	0	#	0	#	1010100	1.000	1.000	2	38.93	984	287	0.47		11	11
#	#	#	-220.800;232.800	3	#	3	#	3	0	0	#	#	#	#	0	0	#	#	1101000	0.001	0.502	1	42.55	934	289	0.42		16	39
#	4	-7868.720;8260.720	#	3	#	3	#	#	0	0	#	0	#	0	#	#	#	0	1000000	0.000	0.429	1	37.24	986	289	0.47		22	22
#	4	#	#	#	5	0	#	3	#	#	0	#	#	0	#	#	#	0	0010000	0.000	0.238	1	41.54	935	290	0.37		10	15
#	#	-6580.590;2784.507	-312.480;312.480	#	5	#	#	#	#	0	0	#	#	#	0	#	#	#	0010100	0.000	-0.086	1	50.88	935	290	0.32		16	70
#	2	-5363.618;6832.610	#	#	1	#	3	3	#	#	#	0	#	0	#	0	#	0	0011100	1.000	1.000	1	30.60	936	291	0.47		5	5
#	2	#	-252.000;252.000	#	1	#	3	3	#	#	#	0	#	0	#	0	#	0	0011100	1.000	1.000	1	30.60	936	291	0.47		5	5
#	#	-7046.630;6636.590	-312.480;312.480	#	#	0	#	4	0	0	#	#	#	#	0	0	#	0	1100000	0.000	0.354	1	47.75	988	292	0.47		40	46
#	4	-6580.590;7066.630	#	#	5	0	#	4	0	#	0	#	0	0	#	#	0	0	1110100	1.000	1.000	1	33.60	808	292	0.58		5	5
6	#	#	-141.120;141.120	#	#	0	#	#	0	0	#	#	#	#	#	#	1	#	0001001	0.000	-0.042	1	17.46	938	293	0.32		11	17
6	#	#	-141.120;141.120	#	#	0	#	#	0	0	#	#	#	#	#	#	1	#	1010100	0.000	0.445	2	17.46	956	293	0.32		17	17
5	#	#	#	10	#	#	#	#	#	#	#	#	#	#	#	0	0	0	1001000	0.000	0.111	1	44.20	940	295	0.26		5	27
#	#	#	#	10	#	#	0	#	#	#	#	0	#	0	#	0	0	0	1001000	0.000	0.200	1	45.85	940	295	0.37		10	25
5	1	-7659.700;8021.700	-281.280;293.280	10	3	0	0	#	0	#	#	0	0	0	#	1	#	0	1001000	1.000	1.000	1	51.60	813	297	0.74		5	5
#	1	-7472.690;7984.690	-119.120;163.120	#	6	0	3	4	#	0	0	0	#	#	0	0	0	#	1011100	1.000	1.000	1	31.00	944	299	0.68		6	6
3	1	-5568.520;6080.520	#	#	#	0	#	4	#	0	#	#	#	0	0	#	0	0	0010100	0.000	0.429	1	36.00	944	299	0.53		5	5
3	1	#	#	#	#	0	#	4	#	0	#	0	#	0	0	#	0	0	0010100	0.000	0.429	1	36.00	944	299	0.53		5	5
2	#	#	#	2	#	0	#	6	#	0	#	#	1	0	#	1	1	1	1111110	1.000	1.000	1	9.00	945	300	0.53		5	5
4	1	-1516.250;4084.250	-242.960;250.960	#	5	3	0	3	0	0	0	0	#	0	0	0	#	#	1001000	0.035	0.714	1	34.33	946	301	0.79		6	6
4	1	-1516.250;4084.250	-242.960;250.960	#	5	3	0	3	0	0	0	0	#	0	0	0	#	#	0010000	0.000	0.429	1	34.33	946	301	0.79		6	6
#	#	-1376.270;4672.270	-243.240;321.240	6	2	0	3	3	0	0	0	0	#	#	#	#	0	#	1100100	1.000	1.000	3	33.00	947	302	0.63		6	6
#	#	-4143.370;4145.370	-272.160;272.160	#	#	0	#	#	0	#	#	0	#	#	#	#	0	0	1000100	0.000	0.364	1	57.18	989	303	0.37		169	315
5	1	#	#	8	2	0	0	2	#	0	#	0	#	#	#	0	0	0	1000100	1.000	1.000	1	57.00	948	303	0.63		5	5
5	#	-7516.690;7940.690	-377.000;379.000	#	#	#	2	3	0	#	#	0	#	#	#	#	0	0	1100100	1.000	1.000	1	44.40	820	304	0.47		5	5
#	#	#	#	#	#	0	#	#	0	#	0	0	#	#	#	#	0	#	1000100	0.000	0.377	2	56.98	984	304	0.26		167	319
#	#	-6384.570;6384.570	#	#	1	#	#	#	#	#	0	#	#	0	0	1	1	1	0010100	0.000	0.007	1	20.93	950	305	0.42		21	21
#	#	-807.320;6361.320	#	#	0	0	#	#	#	0	#	0	1	0	#	0	0	#	0000100	0.000	0.429	1	36.00	823	307	0.47		6	6
#	#	-807.320;6361.320	#	#	0	0	#	#	#	0	#	0	1	0	#	0	0	#	0011000	0.035	0.714	1	36.00	823	307	0.47		6	6
#	1	-5151.460;5153.460	#	7	#	0	#	6	#	1	#	#	0	0	#	#	#	#	0010000	0.000	-0.429	2	10.83	953	308	0.42		6	6
#	1	-5151.460;5153.460	#	7	#	0	#	6	#	1	#	#	0	0	#	#	#	#	1101101	0.035	0.714	2	10.83	953	308	0.42		6	6
#	1	-5151.460;5153.460	#	7	#	0	#	6	#	#	#	#	0	0	#	1	#	#	1111101	1.000	1.000	1	12.20	953	308	0.42		5	5
5	1	-5151.460;5153.460	#	7	#	#	#	6	#	1	#	#	0	#	#	#	#	#	1111101	1.000	1.000	1	12.20	953	308	0.37		5	5
5	#	#	#	#	2	#	#	#	#	0	#	0	0	#	#	#	#	#	1100000	0.005	0.583	1	51.06	988	309	0.26		32	37
4	#	#	-287.280;287.280	6	#	1	2	5	#	0	#	0	#	#	#	0	#	0	0101000	0.000	0.143	1	14.33	955	310	0.53		6	6
4	#	#	-287.280;287.280	6	#	1	2	5	#	0	#	0	#	#	#	0	#	0	1000011	0.000	0.429	1	14.33	955	310	0.53		6	6
#	4	-6944.620;6944.620	-146.160;146.160	6	#	#	#	#	0	#	#	0	#	0	#	0	#	0	0101000	0.000	0.026	1	33.08	955	310	0.47		16	27
#	4	-4535.450;5545.450	-244.240;320.240	2	#	#	#	2	#	#	0	0	#	0	0	0	#	#	1001000	0.000	0.117	2	37.41	957	312	0.53		5	22
#	4	-4535.450;5545.450	-244.240;320.240	2	#	#	#	2	#	#	#	0	0	#	0	#	#	#	1001000	0.000	0.214	1	35.33	957	312	0.42		5	16
#	1	#	-164.440;198.440	4	#	#	3	3	0	0	0	0	#	0	0	#	0	#	0001000	0.000	0.238	1	39.56	958	313	0.63		12	18
#	1	#	-164.440;198.440	4	#	#	3	3	0	0	0	0	#	0	0	#	0	#	1000010	0.002	0.524	1	39.56	958	313	0.63		12	18
#	#	#	796.320;1219.680	7	#	#	#	2	0	#	#	0	#	0	#	#	#	#	1001000	1.000	1.000	1	27.20	959	314	0.32		5	5
5	#	#	-321.680;353.680	10	2	0	#	#	0	0	#	#	#	0	0	#	0	#	1101110	1.000	1.000	1	31.20	832	316	0.53		5	5
#	1	#	-161.280;161.280	#	1	#	0	#	#	0	0	0	#	0	#	#	1	0	0001000	0.000	0.299	1	18.23	956	319	0.53		11	11
#	1	#	-161.280;161.280	#	1	#	0	#	#	0	0	0	#	0	#	#	1	0	1010100	0.000	0.247	1	18.23	956	319	0.53		5	11
4	#	#	#	#	#	#	3	3	0	0	0	0	0	#	#	#	0	#	1101000	0.000	0.429	1	55.37	836	320	0.47		5	16
#	1	-5149.460;5155.460	-211.680;211.680	4	#	#	#	#	#	0	#	#	0	#	0	0	0	#	1010100	0.001	0.481	1	37.78	709	322	0.47		6	11
#	#	#	-272.160;272.160	#	#	0	3	#	0	#	0	#	#	#	#	#	0	0	1000100	0.000	0.276	1	61.16	944	322	0.37		64	148
#	#	-4143.370;4145.370	#	#	#	0	#	#	0	#	#	0	#	#	#	0	0	#	1000100	0.000	0.368	1	57.88	989	322	0.32		142	273
5	#	-6722.740;9854.740	#	#	6	3	0	#	2	#	#	0	1	1	1	1	#	0	0010000	0.000	0.429	1	9.00	968	323	0.63		6	6
5	#	-6722.740;9854.740	#	#	6	3	0	#	2	#	#	0	1	1	1	1	#	0	1001000	0.035	0.714	2	9.00	968	323	0.63		6	6
5	#	-11527.789;9854.740	-159.280;163.280	#	6	3	0	#	2	#	#	0	1	1	1	1	#	0	1011000	1.000	1.000	2	10.00	968	323	0.68		5	5
5	#	-6722.740;9854.740	-159.280;163.280	10	6	3	0	#	2	#	#	0	#	1	1	1	#	0	1011000	1.000	1.000	1	10.00	968	323	0.68		5	5
6	2	#	-352.800;352.800	#	1	0	0	#	#	#	0	1	0	0	0	0	#	0	1000100	1.000	1.000	1	15.80	969	324	0.68		5	5
3	#	#	-216.720;216.720	1	#	0	#	#	0	#	#	#	#	0	#	1	0	0	1001100	1.000	1.000	1	20.83	971	326	0.47		6	6
#	#	-5389.490;5587.490	-273.480;351.480	10	#	#	0	4	1	0	0	#	#	#	0	1	#	0	1000000	0.000	0.143	1	32.76	972	327	0.58		11	11
#	#	-5389.490;5587.490	-273.480;351.480	10	#	#	0	4	1	0	0	#	#	#	0	1	#	0	0010110	0.000	-0.065	1	32.76	972	327	0.58		6	11
5	#	-5389.490;5587.490	-273.480;351.480	10	#	#	0	4	1	0	0	#	#	#	0	1	#	0	1010110	1.000	1.000	1	36.20	972	327	0.63		5	5
#	4	-3027.280;3245.280	#	2	0	3	#	#	0	#	#	0	#	0	0	#	0	0	0010100	1.000	1.000	1	34.20	973	328	0.58		5	5
#	#	#	-139.160;153.160	8	2	0	3	#	#	#	#	0	#	#	#	#	0	0	1000100	0.000	0.429	1	59.58	847	331	0.42		32	32
