Mean_Acc1000_Mean_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	#	#	#	0.000;0.070	#	#	#	#	#	0.192;0.777	#	#	0.014;0.177	-87.218;-56.663	-0.095;1.710	#	#	0.518;0.795	#	#	#	#	#	2.004;6.652	#	#	#	0.045;0.567	#	#	#	#	010101000001100000000010001010001010000000000000000000000010000000000010110100010100000000100000101100100100110110000100000000000000000001100000000010000000100000000001000100	0.110	0.802	1	502.12	9725	6917	0.24		8	85
4.256;10.249	#	#	#	#	#	#	#	#	#	#	#	#	0.001;0.160	#	#	-0.039;0.062	#	#	71717207272691717132279573596173055835537396745137146490786990735587259744882966425384678579721306612639645509312148174748465891686956053666573214855813236699723469468729344.000;128282812929308292257909589519892248302541112393032037644338162348160236101066926820773280324858827655839498786174606421755349942180960328915082453745510671670136205989642240.000	#	#	#	#	#	-0.002;0.041	0.011;0.028	0.374;0.599	#	-0.171;1.063	-0.264;0.390	#	#	100000010101000001010101000100000100000000000000000000000000100001010010100000010000000000000000000100001100010100010100000000000000000000000000000000000000000000010000000000	0.245	0.869	2	616.99	9729	6921	0.27		8	26
#	#	-0.002;0.025	0.041;0.294	#	#	#	#	#	#	#	#	#	#	#	#	#	#	-0.011;0.312	62627306363592621731598866191785015653502402515402389990657843495714780877675201551150204937806087884464556838064090916549010904808380744161993840600272975333278819645652992.000;137374713838407370441156659876412273943205999702117496358063898605470184200299751983092770233445726490202096152956998994535596114099762475468543621027172608029706314644979712.000	#	#	#	#	#	#	-0.012;0.023	#	#	#	#	#	#	100001010101000001010101010110000101000000000000001000000000000000000110101000010000000000000001010100000000010010100000010000000000010010000001010000001000000000000000001000	0.202	0.852	1	587.01	9730	6922	0.15		8	183
#	#	#	-0.006;0.326	#	#	#	#	#	#	#	0.098;0.149	#	#	#	#	#	#	-0.222;0.452	#	#	-0.258;0.425	-1.230;8.650	#	#	#	#	#	#	#	#	#	0.018;0.081	010000000100000001000101000100000101000000000000000000000001000000000001000000000000001000000000000000000100010001000100010010000000000000000000000000000000010000000000000000	0.218	0.859	1	512.08	9758	6950	0.18		8	68
#	0.018;0.062	#	#	#	#	#	#	-0.086;0.189	0.089;0.202	0.295;0.625	0.047;0.121	#	#	#	#	#	#	#	#	#	#	3.335;7.264	#	#	#	#	#	#	#	#	#	#	010100100000100100000001100000000010000010000000000000000000000000010110000000010000000000000000000000000100000100000100010000000000000000000000000000000000000000000000000000	0.168	0.836	1	557.20	9766	6958	0.18		8	139
#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	0.243;0.632	#	-0.065;0.494	#	#	011001001000000010010001001000010101000000000100000000000001000100000001000100000010001000010000000000010100010011001000101000000010000000000000000000000000010000000000000000	0.086	0.782	1	531.17	9768	6960	0.06		8	1535
#	#	#	#	0.070;0.107	#	0.183;0.500	#	#	0.130;0.220	#	#	#	#	#	#	#	#	#	#	#	#	1.802;5.060	#	#	#	0.016;0.053	#	#	#	#	0.421;0.998	#	010000000000000000010000000000000000000000000000000000000000000000000101010100000000000000000000000000100000110110100100000000000000000100000100000000000000000000000000000000	0.384	0.909	1	202.79	9770	6962	0.18		8	17
0.760;5.831	0.023;0.057	-0.001;0.032	-0.000;0.332	0.008;0.079	#	0.044;0.712	#	#	#	#	0.041;0.133	#	#	#	#	#	0.137;0.755	#	#	#	#	#	#	#	#	#	0.265;0.681	-0.084;0.505	-0.784;1.303	#	#	#	010000000001010000010101010100010101000000000000000000000001000000001000000000000000101000000001010100010100010001001000011000000000000000000000000000000000010000000000000000	0.106	0.799	2	744.09	9791	6983	0.33		8	1443
#	#	#	#	#	#	#	-0.482;4.686	#	#	#	#	#	#	#	#	#	#	0.049;0.381	#	#	#	#	#	#	0.026;0.049	#	#	#	#	#	#	0.046;0.107	101001010101000001010101010110000101000000000000010000000000000001000010111000000000000000001000010100101000110010000100000000000000010000000010010100010000000000000000000000	0.086	0.782	2	542.53	9805	6997	0.12		8	279
3.572;8.412	#	#	#	0.024;0.070	#	0.116;0.501	#	#	#	0.244;0.714	0.065;0.134	#	#	-113.513;-31.670	#	#	0.174;0.764	#	#	-0.774;2.252	-0.128;0.434	-0.648;3.612	#	#	0.007;0.039	#	#	#	#	#	0.362;0.965	-0.001;0.142	000000000001010100000001000100000101000000000000000000000001010000000000000000010000000000000010100000001100010011000010000000100000001000000000001000000000010000000000000000	0.121	0.809	1	715.41	9816	7008	0.39		8	1099
#	#	0.002;0.031	#	#	#	0.120;0.437	#	-0.078;0.278	#	#	#	0.170;0.841	#	-102.181;-33.433	-0.158;0.861	-0.030;0.059	0.163;0.635	#	#	-1.393;0.866	#	#	#	#	#	#	0.291;0.690	#	0.106;1.105	#	#	#	010000001010000000000000000000010000100000000000000000000000000001000100110000010000000000000010000000100000110010000100000000000000000000000000001001000000000000000000000000	0.147	0.825	2	666.94	9820	7012	0.33		8	854
#	#	#	#	#	#	#	#	#	#	#	0.056;0.130	#	#	-83.492;-47.481	#	#	#	#	#	#	#	#	-0.058;0.241	#	#	#	#	#	#	#	#	#	001000000001100001010100010110000100000010000000000000000000000000000000101000010000000000000000000000101000110010010000000000000000000000000010000100100000000000000001000000	0.101	0.795	3	626.51	9823	7015	0.09		9	2806
#	#	#	-0.039;0.293	#	-0.420;0.601	#	#	#	#	-0.033;0.222	#	#	-0.083;0.124	#	#	#	#	-0.091;0.379	#	#	0.083;0.397	#	#	#	#	#	#	0.119;0.351	#	#	-0.170;0.355	#	010010000000000100000000000001010000000000000000000000000000000000000100100000010000000000010000000000000000110110000100000000000000000000000000000000000000000000000000000000	1.000	1.000	2	62.12	9825	7017	0.24		8	8
#	#	#	#	#	#	#	0.245;2.091	-0.059;0.173	#	#	#	0.258;0.901	-0.016;0.122	-95.248;-49.416	#	#	#	0.144;0.781	#	#	0.142;0.539	#	#	#	-0.017;0.053	#	#	#	#	#	#	#	000000000101000001000101000000000101000010000000000000000000000001000000110000010000000000001000010000000100110010000100000000000000000000000000000000100000000000000000001000	0.140	0.822	1	646.66	9829	7021	0.24		8	934
#	#	#	#	#	#	#	#	#	#	#	#	#	#	-86.743;-43.093	#	-0.025;0.056	#	#	#	#	#	#	#	#	#	#	#	0.058;0.480	#	#	#	#	100000000101000001010101010110000101000000000000010000000000000000000010101000010000001000000000110000101100110010010100000000000000011000000010000000010000000000000000000000	0.082	0.779	1	651.86	9832	7024	0.09		8	2754
#	0.030;0.055	0.033;0.059	#	0.054;0.122	#	#	-0.935;2.682	-0.041;0.267	0.105;0.187	#	#	#	#	#	#	#	0.339;0.693	#	#	-0.300;1.071	#	#	0.056;0.177	#	#	#	#	#	0.367;1.513	#	0.560;0.970	#	101000010101001000010101000110000101000000000000000000000000010000000101000000010100000000000010010100001100010100000100000000000000000000000001101100000000000100000000000000	0.216	0.858	1	317.10	9833	7025	0.33		8	49
#	0.032;0.048	#	#	0.035;0.063	-0.114;0.498	#	#	#	0.024;0.170	#	#	0.223;0.849	#	#	#	#	0.278;0.596	#	-3636351363638627350883394451268297061124372599045364506832319518072661097259052461624530613886471705789628146712969764160148414653473232607539241822760177706212024540725248.000;23636351363658646754603592451313231636727047871971392852820606014311798141328750964292781507178808883136182233241814936902026106504309025723497569916330744030866695407009792.000	#	#	0.724;3.503	#	#	#	#	#	#	#	#	#	0.116;0.192	010000000000010010001001100000010001100010000000000000000000000000000100111000010000000000000000001000010000010010000000010000000000000000000000000000100000000000000000000000	0.145	0.825	2	732.35	9838	7030	0.27		8	229
#	#	#	0.137;0.556	#	0.027;1.252	-0.038;0.607	#	#	#	#	#	#	#	-111.842;-36.546	#	#	#	#	#	#	#	#	#	#	#	#	#	0.018;0.499	#	#	#	#	000001010101100000010101010010010101000000000000000000000000000001000000100000010000000000001000000100000000110010000100000000000000010000100000000000000000000000010000000000	0.133	0.817	1	656.21	9843	7035	0.15		8	2563
#	#	#	-0.004;0.363	#	#	-0.090;0.386	-1.007;3.422	0.001;0.294	#	#	0.043;0.127	0.311;0.610	-0.028;0.264	-96.330;-36.311	#	#	0.162;0.689	-0.064;0.379	#	#	#	#	-0.072;0.226	#	#	#	#	#	#	0.299;0.545	#	0.145;0.274	010101001010010100101000000001010000100000000000000010000000000000000110100000010000000100001001001010000000010110000100000000000000000000000000000001000000000000000000000000	0.094	0.790	1	530.81	9844	7036	0.39		8	83
1.909;6.288	#	0.015;0.035	#	#	#	-0.047;0.780	#	#	#	#	#	0.606;0.887	#	#	#	#	#	#	#	-0.998;1.826	-0.087;0.587	#	0.079;0.224	#	#	0.013;0.043	#	#	#	#	#	#	000000010101000001010101010000010101100010000000010000000000000101000000010000010000000000000010001100000100000011100100110100000000000000000000000100010000000000010000000000	0.070	0.766	1	571.53	9849	7041	0.24		8	499
3.049;7.775	#	#	#	0.019;0.048	#	#	#	#	0.037;0.133	0.290;0.760	#	0.436;0.780	#	#	#	#	#	0.349;0.607	#	-0.880;0.733	0.297;0.610	#	0.117;0.434	#	#	#	#	#	#	#	0.286;0.706	#	010001100000000101000000000010001010000000000000000000000000001000000000100100000000010000001010101010100000110100000100000000000000000000100000000000000000000000000000000000	0.167	0.836	1	589.00	9856	7048	0.30		8	83
#	#	0.015;0.057	0.040;0.648	#	-0.252;0.899	0.196;0.604	#	-0.082;0.207	#	#	#	#	#	#	#	#	#	#	-5665641566671567120346779315087177540000266476170743323509781995721276179489786493121609971493200832647653287799118000724363249468415387573439276162235421825905970032672768.000;27667661766691768850914768583986040171526580638598795847932029785985480861348564803213880315038816015283842824014307047420559969652326544431437382590631789821360839224983552.000	#	#	0.478;6.037	0.021;0.238	2.315;7.158	0.017;0.068	0.012;0.053	#	#	#	#	#	#	011001010100010100010101000000010101100000000000000000000000000001000010010000010000000000010001000101010101010010000010010000000000000000000000000000000000000000000010001000	0.110	0.802	3	657.50	9868	7060	0.33		8	1097
#	#	#	#	0.017;0.058	#	#	#	#	#	#	#	0.380;0.724	0.021;0.249	#	0.402;1.421	#	#	#	#	-0.632;1.062	0.174;0.709	-0.907;4.652	#	0.583;5.089	#	#	#	#	#	#	#	0.035;0.261	011000001010101010001000101000010000000000000000000000000000000100000110100100000000001000000000000100010000110011101000000000000000000000000100000000000000000001000000000000	0.094	0.789	1	683.90	9869	7061	0.27		8	1246
#	0.028;0.058	#	#	#	#	#	-0.844;2.625	#	#	#	#	#	#	-88.124;-43.382	#	#	#	-0.100;0.500	#	#	#	#	#	#	#	#	0.551;0.880	#	#	#	#	#	011000010000001000000001001010000100000010000000000000000000000101000100100000010100001000010101000101010100010110000010010100000000001000000100000010000000000000010010000100	0.080	0.777	1	517.20	9871	7063	0.15		8	972
#	#	#	#	#	#	-0.178;0.626	#	-0.048;0.175	#	#	#	0.421;0.757	0.012;0.326	-83.022;-55.741	#	#	#	#	#	#	#	#	-0.035;0.248	#	#	#	#	#	#	#	#	#	010001100001000000000110001001000000100000000000000001000000000000000010101000010000000000000000000000000000010010100000000000000000000000000000000000000100000000000000000000	0.140	0.822	1	642.75	9875	7067	0.18		8	2542
#	#	#	#	#	#	#	#	0.009;0.204	-0.113;0.183	#	#	#	#	#	#	#	0.404;0.995	#	#	#	#	#	#	#	#	#	#	0.174;0.580	#	#	#	0.042;0.178	100000010101000001000101000100100101000001000000000000000000000000000000000000000000000000001010100010101000110010010100000000000000000000000000000000000000000000000000000000	0.103	0.796	1	649.20	9877	7069	0.15		8	1982
#	#	#	#	0.023;0.091	#	#	#	#	-0.033;0.206	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	0.025;0.040	#	#	#	#	#	#	000000010101010001010101010100000101000000000000000000000000000001001000110000010010100000000000000001000000001010000000000000000000000000000000000000000000000000000011001000	0.083	0.779	1	498.29	9879	7071	0.09		8	368
4.459;7.802	#	0.004;0.024	#	-0.002;0.028	#	0.061;0.650	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	-0.199;0.265	#	#	010101100101100100000100100010001000000000000000000000000010000000000110000100000000001100010010101010010100010100100000000000000000000100100000000010000000000000000000000000	0.089	0.785	2	677.96	9881	7073	0.15		9	579
-2.519;3.474	-0.002;0.030	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	-0.232;0.368	#	#	#	#	#	#	#	#	#	#	0.123;0.364	-0.633;0.690	#	#	-0.037;0.072	010100100000000100001010100000001000000000000000000000000000000000000000000000010100000000000000101000000000001100000100000010000010000000100000000000000000000000000000000000	0.520	0.937	1	73.23	9883	7075	0.18		8	16
#	#	#	#	#	#	-0.031;0.410	-2.546;2.695	#	#	#	#	#	#	#	#	#	#	#	#	#	#	1.665;7.799	#	#	#	-0.003;0.026	0.110;0.717	#	#	#	#	#	010101100000000100000100000000000001100000000000000000000000000001000010110000010000000000001010100010000100010110000100000000000000000000000000000000000000000000010000000000	0.145	0.824	1	699.87	9884	7076	0.15		8	1679
-0.435;6.480	0.031;0.052	#	#	#	#	#	#	0.057;0.190	#	#	#	#	#	#	#	-0.029;0.081	#	#	-35858553485889856992572025192947027828684086905669509373371376148101670443529559242881346517931962522900163231739081963992117738138910992050179889725339924045210065529995264.000;35858553685891851345001705313846027854068198222253532342666698139947646060582460873730252523197236284815027307724492846670664958884811101376716467584286321406834484531167232.000	#	#	-0.731;6.361	#	#	#	#	#	#	#	#	#	#	000000000100001000010101000010010001000000000000000000000000000000100000000000000000000100000101010101000100000100000000000000000000000000000000000000000000000000001000000000	0.126	0.813	1	625.21	9891	7083	0.18		8	1567
#	#	0.032;0.047	#	0.079;0.123	0.251;1.291	#	#	#	0.136;0.272	#	#	0.567;1.020	#	#	#	#	#	#	#	#	-0.037;0.554	#	#	#	0.070;0.106	#	#	0.340;0.589	#	#	0.635;1.072	0.176;0.275	011000010001010100000101010101010101000000000000000000000001000000001000000000000000100000001100000000000000110011000100000000000000000000000000000000000000010000000000000000	1.000	1.000	1	114.62	9894	7086	0.30		8	8
-0.324;3.018	#	-0.003;0.044	-0.074;0.424	#	-0.104;0.768	0.023;0.555	-1.251;2.883	-0.008;0.238	0.040;0.126	#	0.052;0.115	0.341;0.586	-0.063;0.196	#	#	#	#	#	#	#	#	#	-0.044;0.254	#	#	#	#	#	-0.138;0.626	#	#	#	011001010000101000010001000010010101100000000000010000000000000001000010100000010000000000000001010101000101010010000001010000000000000000000000000000000000000000010000000000	0.155	0.830	1	587.74	9898	7090	0.39		8	98
#	#	-0.003;0.041	#	0.003;0.072	#	#	#	#	#	#	#	#	#	#	1.137;1.544	#	#	#	#	#	#	#	#	#	#	0.008;0.024	#	#	#	#	#	#	010001100010000110100010101000011010000000000001000000100000000010000000100000000000000000010010100001010101000100000100000000000000100000100000000000000000000000000000000000	0.107	0.799	2	648.19	9899	7091	0.12		8	325
#	#	#	#	#	#	#	#	#	#	#	#	#	#	-108.564;-28.903	#	-0.032;0.073	#	0.038;0.629	-31718143080846710577903579407482186978392181953484218153894991803544141082504082447092876095707101160927997794415381727576871415714412052844083273412611790393165334242656256.000;13231311414143232099046589759020802519809101150235714628410312124898083001388087425875701049522570054838350659695269337568448360066352231178882175939963384339371392805896192.000	#	#	#	#	#	0.003;0.042	#	0.357;0.617	#	#	#	#	#	000100010101000101010101010100000101100000000000000000000000000001000000111000000000000000001000010000001000010100000100000000000000000000000000000000000000000000010000000000	0.104	0.798	1	631.69	9900	7092	0.18		8	2047
#	0.019;0.064	#	#	0.007;0.066	#	#	#	-0.057;0.204	#	#	#	#	#	#	#	#	#	-0.173;0.519	#	#	0.028;0.581	-1.609;5.100	#	#	#	#	#	#	0.027;0.791	#	#	#	011001000110101000010100100000000000000000000000000000100100000010000000110000010000000000000011000101000000010100101010010000000000000000100000000100000001000000000000001000	0.089	0.785	1	652.17	9911	7103	0.21		8	1979
#	#	#	#	#	#	#	-0.057;2.305	#	#	#	#	#	#	#	#	#	#	#	80808098181791813478826552868025016908106692968023100057107335612151737337794809376346353898961471615772710251742010825088002632420618006298684434991756366198625429882929152.000;119191902020210187561338150508397283624807330751524906919062423154320649149684342993008258502972666606196314844755799331929939958193812677001201133477676353146910243465199616.000	-0.339;1.920	#	#	#	#	#	#	#	#	#	#	#	#	100000000101001001010101010110000101000000000000000000000001000000001000000000000010100000000001000100001100010011000100000000000000000000000000000000000000010000000000000000	0.223	0.861	1	524.05	9915	7107	0.09		8	206
3.415;7.795	#	#	#	#	#	#	#	#	#	#	0.066;0.114	#	#	-99.030;-43.376	-0.128;0.866	-0.035;0.067	#	0.009;0.378	#	#	#	0.295;5.950	#	#	#	#	0.248;0.681	0.018;0.333	#	-0.126;0.471	0.255;0.771	#	011001010110010000010001000000000101000000000000000000000000000000100000000010000000000000000011000101010000000100001000000000000000000000000000000000000000000000001000000000	0.128	0.814	1	682.58	9916	7108	0.33		8	793
2.635;9.896	#	#	#	#	#	0.323;0.776	-1.320;3.773	#	#	#	0.060;0.108	#	#	-110.152;-47.951	#	-0.006;0.054	#	#	#	#	#	4.728;8.466	#	#	#	#	#	#	#	#	#	0.026;0.084	001000000000101000010101000010000101000000000000000000000000000000100000000010000000000100100001000101000100010100000000000000000010000000000000000000000000000000001000000000	0.166	0.836	2	476.05	9918	7110	0.24		8	42
#	0.019;0.056	#	#	#	#	#	#	-0.036;0.206	#	#	#	#	#	-98.044;-43.481	#	#	#	0.058;0.473	#	#	#	#	#	1.134;6.341	-0.003;0.051	#	#	0.256;0.521	#	#	#	0.045;0.202	001001010010101010010100100010010100000000000100000000000000000000000010100100000101000000010001000101000001010111001000010000000000000000000000000000000000000000000000000000	0.104	0.797	3	608.67	9923	7115	0.24		8	934
#	#	0.001;0.026	#	#	#	0.169;0.724	-0.574;4.298	#	#	0.310;0.516	#	#	#	#	#	#	0.188;0.652	#	#	#	#	#	#	0.790;6.698	#	#	#	#	#	#	#	#	010001001000010100000000000000010001000000000000000000000000000000010000000010010000000000001011000000100000010100000000000000000000000000000000000000000000000000000000000000	0.155	0.830	2	664.91	9931	7123	0.18		8	1469
#	#	0.002;0.034	0.115;0.622	0.000;0.033	#	0.456;0.886	#	-0.018;0.110	#	#	#	#	-0.026;0.104	-115.240;-62.861	#	-0.011;0.075	#	#	#	#	#	1.309;5.335	#	1.109;5.415	#	#	0.344;0.612	0.092;0.581	#	-0.165;0.346	#	#	000001000101000001000100000100000000100000000000000000000000000000000000000000010000001000000010000010000100010111000000000000000000000000000000000000000000000000000000000000	0.180	0.843	2	568.36	9950	7142	0.39		8	168
#	#	#	#	-0.015;0.052	#	0.296;0.613	#	#	#	#	#	#	#	#	#	-0.045;0.073	0.326;0.590	#	#	-0.639;1.540	#	#	0.069;0.286	#	#	#	#	#	-0.423;1.604	#	#	0.008;0.111	101000010101101001010101010010000101001000000001000000000000010000000111000000010000001000010010010100001100010011100010011100000000010000000000100110000000000100000000001000	0.042	0.729	1	579.02	9954	7146	0.24		8	919
#	#	#	#	-0.006;0.056	#	#	#	#	0.004;0.252	#	0.065;0.115	#	#	#	#	#	#	#	-23736352373658736106040609127324158244819724541088033628908132535109974185100698773102789701755991445187133719017707289859302962666372506281141715905460033251952548399546368.000;23738352373858738498030197654721571347032452174610315378844997042260969898936048232922463472818366571624595215920416087065107725467226966694371252782348677707396226652045312.000	#	#	-0.417;4.279	#	#	0.007;0.033	-0.002;0.016	#	#	#	#	#	#	000001000000100000000010000000001000000000000000000000000010000000000110110000010000000000000001000100000100010100000000000000000000000000000000000000000000000000000000001000	0.167	0.836	1	660.40	9958	7150	0.21		8	1089
#	#	#	#	-0.027;0.042	#	#	-1.808;3.452	#	-0.109;0.109	-0.181;0.181	#	#	#	#	#	#	#	#	-4150490505064140467052233236441698623456414254401285320564953242671086541254424688298753591428855738599360452255497241330314421798465656683821113106992640875377739513724928.000;26152512525266160280823496582754602717544720112621102151585352824808640726918990681863157988834760403229517380219510772463039828665260165282893122316084042958027343142060032.000	#	#	-1.965;1.965	#	#	#	#	-0.195;0.392	#	#	#	-0.201;0.201	-0.034;0.038	011001011010101010011000001010010100000000000000000000000000000110000100110000010000000000010001010100010100010010101000000000000000000010000100000110000000000001000000001000	1.000	1.000	1	59.88	9966	7158	0.27		8	8
1.285;5.665	#	#	#	#	#	#	#	#	#	#	#	#	#	#	0.158;1.948	#	#	0.115;0.438	#	#	#	#	#	#	#	#	#	-0.045;0.502	#	#	#	#	011001011010001010001001101000010101000110000000000001000000000000000010101000010000000000010000000101010000010110100000110100000000000000000000000000100000000000000000000000	0.098	0.793	1	668.48	9970	7162	0.12		8	1827
#	#	0.020;0.042	#	#	0.110;0.704	#	#	#	#	0.252;0.697	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	0.086;0.567	#	#	0.435;0.820	#	000000010101100001000100000110100000000000000000001000000000000000000000010000010000000000010000100001001000010010000100000000000000000000100000000000001000000000000010000000	0.113	0.804	1	605.47	9971	7163	0.15		8	779
#	#	#	#	#	0.287;1.383	0.073;0.719	-2.844;2.028	#	0.003;0.218	#	#	#	#	#	0.730;1.351	#	#	#	#	-0.326;0.683	-0.009;0.564	#	#	#	#	-0.001;0.021	#	0.187;0.354	#	#	#	-0.021;0.131	011001101010101010101010101000011010001000000000000000000000001000000000000000000100000001010001000100010100000100000000000000000000000000000000000000000000000000000000000000	0.069	0.765	1	778.67	7170	7170	0.30		0	291
#	#	#	#	#	#	#	#	#	#	#	#	#	0.016;0.283	#	0.242;0.889	#	#	#	#	#	#	#	#	#	#	0.035;0.054	#	#	#	#	#	#	010001101010000010000010101000011010000000000000000000010000001100000000100000110001000011010000000000010100010100101000100001001000000000000000000000000000000010000000000000	0.066	0.762	1	374.78	9983	7175	0.09		8	57
#	#	#	#	#	#	#	-2.064;3.472	#	#	#	#	#	#	#	#	#	#	-0.022;0.551	#	#	#	#	#	#	-0.007;0.041	-0.005;0.021	#	#	0.493;1.257	#	0.368;0.840	#	001000100101100000000101100000000001000010000000000000000000000000000110110000010000000000010010000001000101010110000100000000000000000000000010000000100000000000000000000000	0.140	0.821	1	697.08	9984	7176	0.18		8	885
2.067;6.216	#	#	#	#	0.218;1.128	#	#	-0.045;0.111	#	#	0.062;0.142	0.276;0.801	#	#	#	#	#	-0.123;0.496	#	#	#	#	#	6.582;9.787	0.018;0.054	0.022;0.054	#	#	0.099;1.190	#	#	#	000000000101010101000101010000000101000000000000000000000000010000000101000000010000001000000010010100000100010011100010000000000000000010000000100010000000000100000000000000	0.194	0.849	1	365.11	9986	7178	0.30		8	48
2.553;10.160	#	#	#	#	-0.263;0.907	#	#	-0.133;0.222	0.018;0.230	#	#	#	#	#	0.556;2.022	#	#	#	#	#	#	#	#	1.261;7.170	#	#	#	0.054;0.385	-0.103;1.807	#	#	-0.006;0.124	010100100000100000100000100100001010100100000000000000000000000000000010110000010000001000010010100001000101010011000000000000000000000000100000000001000000000000000000000000	0.111	0.802	2	678.25	9996	7188	0.27		8	1402
#	#	#	0.221;0.588	#	-0.063;0.791	-0.036;0.553	#	#	#	0.151;0.769	0.081;0.112	#	#	#	-0.292;1.374	#	#	0.241;0.500	#	#	#	#	#	#	-0.004;0.063	#	#	0.099;0.430	#	#	#	#	000001100001000101000110000001101000000000000000000001000000000000000100100100000000000000001010101010000000010100000100000000000000000000000000000100000100000000000100000000	0.101	0.795	1	650.17	9655	7198	0.27		7	955
7.064;10.061	#	#	0.347;0.775	-0.002;0.040	#	0.824;1.153	#	#	#	#	0.013;0.117	#	#	#	#	#	#	0.375;0.661	#	#	#	#	#	#	-0.003;0.042	#	#	0.416;0.838	#	#	#	#	010001100001100101100000000001101010000000000000000000000000000000010110000000010000000000000000101010000100010110010100000000000000000000000000000000000000000000000000000000	1.000	1.000	1	246.29	9656	7199	0.24		7	7
