-	/	0	00	04	0;	0cm	1	1-1/2	1-1/2-year	1-month	1-year	1-year-1-month	1-year-4-month	1-year-5-month	1/2	1/2/01	10	10-month	10-year	10-year-9-month	101	102	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
1	1	0	0	0	#	0	0	0	#	0	0	#	1	1	#	0	#	0	#	#	1	#	000010000000000000000000000000000000000000000	0.474	0.985	1	51.89	49869	44026	0.65		27	27
0	0	0	0	0	0	0	0	#	0	#	#	0	1	0	#	0	#	0	#	0	#	0	000000000000000000000000000000010000000000000	0.796	0.995	1	121.03	49972	44030	0.70		167	176
0	0	0	#	0	0	0	#	0	1	1	1	#	0	0	#	0	#	0	1	0	0	0	000000000100000000000000000000000000100000000	1.000	1.000	1	36.56	49677	44032	0.78		9	9
0	0	0	0	0	0	0	0	0	1	1	1	0	#	0	0	0	#	0	#	0	0	0	000000000100000000000000000000000000100000000	1.000	1.000	1	36.56	49677	44032	0.87		9	9
0	#	0	#	0	1	#	0	#	0	#	0	0	0	0	#	0	0	0	#	0	#	#	000000000000000000000000000000000000000000010	0.727	0.994	1	95.42	49916	44038	0.61		140	140
0	1	#	#	0	0	#	0	0	0	0	#	#	0	#	#	#	0	0	#	0	0	#	000000000000000000000000000000001000000000000	0.345	0.979	1	125.34	49993	44040	0.57		87	114
0	#	0	#	#	0	1	0	0	0	#	#	0	#	0	1	0	#	#	#	#	1	#	000000000000000000000000100000000000000000000	1.000	1.000	1	37.62	49930	44044	0.52		19	19
#	0	0	1	0	0	0	#	#	0	0	1	0	0	0	0	0	#	1	#	0	0	1	000000000000000000000000000000000000100001000	1.000	1.000	1	39.11	49693	44048	0.78		9	9
0	0	#	#	#	0	0	1	#	#	#	0	0	#	#	1	#	#	#	#	0	0	0	000000000100000000000000000000000000000000000	0.441	0.984	1	114.98	49826	44067	0.48		85	93
0	#	#	#	#	#	#	0	0	#	#	1	0	0	0	#	1	0	0	1	#	1	0	000000000100000000000000000000000000000000000	1.000	1.000	1	47.89	49714	44069	0.57		9	9
#	0	0	1	0	0	0	0	0	0	#	#	0	#	0	#	1	0	#	1	0	1	#	000000000100000000000000000000000000000000000	1.000	1.000	2	47.89	49714	44069	0.70		9	9
1	0	0	0	0	0	#	#	#	0	0	#	0	1	1	#	#	#	#	0	#	0	#	000010000000000000000000000000000000000000000	1.000	1.000	1	112.21	49727	44082	0.57		36	36
0	0	0	0	0	1	0	0	0	1	0	0	0	0	#	#	#	#	0	#	0	0	0	000000000000000000000000000000000000100000010	1.000	1.000	1	42.35	49729	44084	0.78		17	17
#	0	0	0	0	1	0	#	0	1	0	0	#	0	#	#	1	0	#	#	0	0	0	000000000000000000000000000000000000100000010	1.000	1.000	1	42.35	49729	44084	0.70		17	17
1	1	#	0	0	#	0	0	#	#	#	0	0	#	0	0	#	0	0	#	0	#	0	000010000000000000000000000000001000000000000	0.474	0.985	1	172.14	49983	44085	0.61		346	435
0	0	0	0	#	0	#	#	#	#	0	#	#	0	#	0	#	1	0	#	0	#	#	000000000010000000000000000000000000000000000	1.000	1.000	1	53.30	49990	44086	0.48		29	29
0	0	#	#	#	0	#	0	#	0	#	#	0	1	0	0	0	0	0	#	1	#	0	000000000000000000000000000000000010000000000	1.000	1.000	1	58.52	49947	44097	0.61		19	19
0	0	0	0	#	#	0	0	#	#	#	#	0	#	0	#	#	0	#	#	1	#	0	000000000000000000000000000000000010000000000	0.345	0.979	1	71.20	49947	44097	0.48		29	38
0	0	0	1	#	0	#	0	0	0	#	#	#	0	0	0	1	#	#	0	#	0	0	000000000000000000000000000000000000000001000	0.546	0.988	1	105.32	49812	44099	0.65		96	96
0	0	1	#	#	0	0	0	0	0	0	#	#	0	0	#	0	0	0	0	#	#	0	100000000000000000000000000000000000000000000	0.724	0.994	1	174.94	49994	44114	0.70		382	401
0	0	0	1	0	0	#	0	#	#	0	#	0	0	0	0	0	#	0	#	0	#	0	000000000000000000000000000000000000100001000	0.207	0.969	1	103.91	49811	44115	0.70		19	63
0	0	#	0	0	#	1	#	0	0	0	1	0	#	0	1	#	0	0	0	0	0	#	000000000000000000000000100000000000000100000	0.091	0.953	1	44.82	49761	44116	0.74		9	19
#	#	0	0	1	0	0	0	#	0	#	0	#	#	#	0	#	#	#	0	0	0	#	000000000000000000000000000000000000000000001	0.176	0.966	1	78.66	49997	44125	0.52		254	282
#	#	0	0	#	0	#	#	#	1	#	#	0	0	0	0	1	0	#	#	0	#	#	000000000000000000000000000000000000100000000	0.424	0.983	2	55.57	49870	44128	0.48		47	47
#	0	0	0	#	#	0	#	#	1	#	1	0	0	0	0	1	0	#	#	#	#	#	000000000000000000000000000000000000100000000	0.424	0.983	1	55.57	49870	44128	0.52		47	47
#	1	#	0	0	#	0	#	#	0	#	0	0	0	#	1	1	0	0	#	0	0	0	000000000100000000000000000000000000000000000	1.000	1.000	1	83.81	49996	44132	0.65		19	19
1	1	#	0	0	0	#	0	0	0	0	#	0	#	#	#	0	0	0	#	1	0	#	000010000000000000000000000000001000000000000	0.103	0.956	1	52.37	49781	44136	0.65		12	12
1	1	0	#	0	0	0	#	0	0	#	#	0	#	0	#	0	0	0	#	1	0	#	000010000000000000000000000000001010000000000	1.000	1.000	1	49.67	49781	44136	0.65		9	9
0	#	0	#	#	0	0	0	1	0	0	#	0	#	#	0	0	#	0	#	0	1	#	000000000000000000000001000000000000000000000	1.000	1.000	1	57.11	49782	44137	0.61		9	9
0	#	0	1	#	0	0	0	#	#	1	#	#	#	0	0	0	0	1	#	#	0	0	000000000001000000000000000000000000000001000	1.000	1.000	2	41.78	49784	44139	0.61		9	9
0	0	0	1	0	0	#	0	0	0	1	#	#	0	0	1	#	#	0	1	0	0	1	000000000001000000000000000000000000000001000	1.000	1.000	1	35.78	49785	44140	0.78		9	9
0	0	0	0	1	#	0	0	#	#	#	0	#	#	#	#	#	0	0	0	0	0	0	000000000000000000000000000000000000000000001	0.642	0.991	1	110.97	49997	44142	0.61		122	131
0	#	0	#	#	0	0	#	0	0	1	1	#	#	0	0	0	#	0	0	0	1	1	000000000000000001000000000000000000000000000	1.000	1.000	1	35.67	49792	44147	0.70		9	9
#	#	0	#	0	0	#	0	#	0	0	1	0	1	0	0	0	#	#	#	0	1	#	000000000000000000000000000000010000000000000	1.000	1.000	1	116.84	49950	44152	0.61		82	82
0	#	#	0	#	0	1	#	0	#	#	0	#	0	#	1	#	0	0	#	0	0	#	000000000000000000000000100000000000000000000	0.481	0.985	1	143.16	49984	44155	0.52		208	217
0	#	#	#	#	0	0	#	0	0	0	0	0	0	0	1	#	#	0	#	0	#	#	000000000100000000000000000000000000000000000	0.227	0.971	1	131.90	49996	44157	0.57		319	455
0	#	#	0	0	0	0	0	#	#	1	1	#	0	0	1	#	#	1	0	0	#	1	000000000000000000000000000000000000100000000	1.000	1.000	1	29.78	49803	44158	0.65		9	9
0	1	0	#	0	0	0	1	0	0	0	#	0	0	0	1	0	#	#	0	0	0	0	000000000100000000000000000000000000000000000	1.000	1.000	1	96.90	49886	44159	0.83		19	19
0	#	#	0	#	0	0	#	0	0	#	#	0	#	0	1	#	#	0	1	0	0	#	000000000100000000000000000000000000000000000	0.276	0.975	1	139.37	49970	44169	0.57		234	315
1	#	0	0	1	#	#	0	0	#	0	0	0	1	0	0	0	1	0	0	0	#	0	000010000000000000000000000000000000000000001	1.000	1.000	1	55.56	49823	44178	0.78		9	9
1	0	0	#	1	#	#	0	#	0	0	#	0	1	#	#	#	1	#	0	#	#	#	000010000000000000000000000000000000000000001	0.306	0.977	1	36.72	49890	44178	0.48		28	38
1	0	0	0	#	#	#	#	0	#	0	#	0	#	1	#	#	1	0	0	0	1	#	000000000010000000000000000000000000000000000	0.079	0.951	1	59.51	49962	44197	0.57		28	63
#	1	#	#	#	#	0	0	0	0	0	0	#	1	1	0	0	1	0	#	0	0	0	000000000010000000000000000000000000000000000	0.113	0.957	1	42.80	49856	44211	0.70		17	25
0	#	0	0	#	0	0	0	0	#	#	0	0	0	0	0	1	#	0	0	0	0	0	000000000000000000000000000000100000000000000	1.000	1.000	1	58.84	49860	44215	0.78		17	17
0	0	0	#	0	#	0	0	0	0	1	1	0	0	0	0	#	#	0	0	#	0	#	000000000000000000000000000000000000000001000	0.147	0.962	1	79.69	49880	44216	0.74		78	105
0	0	0	0	#	0	0	#	#	1	#	#	#	0	#	0	1	0	0	0	0	#	1	000000000000000000000000000000000000100000000	1.000	1.000	1	69.72	49870	44225	0.65		18	18
#	0	#	0	0	0	0	0	0	0	#	#	0	0	0	1	#	#	0	1	0	0	0	000000000100000000000000000000000000000000000	0.267	0.974	1	143.01	49970	44228	0.74		202	273
#	#	0	0	0	0	0	0	#	#	0	#	0	1	0	#	0	1	#	#	0	1	0	000000000000000000000000000000010000000000000	0.284	0.975	2	103.83	49979	44230	0.65		116	143
1	0	#	#	1	0	0	#	0	#	#	#	#	1	0	#	1	0	0	#	#	0	0	000010000000000000000000000000000000000000001	1.000	1.000	1	62.89	49876	44231	0.57		9	9
1	0	#	0	1	0	#	0	0	0	0	#	0	1	#	#	1	0	#	#	0	0	0	000010000000000000000000000000000000000000001	1.000	1.000	1	62.89	49876	44231	0.70		9	9
1	0	0	0	1	0	#	0	#	0	0	0	0	0	0	#	0	#	0	#	0	0	#	000010000000000000000000000000000000000000001	1.000	1.000	1	89.76	49878	44233	0.74		36	36
0	0	1	0	#	0	0	1	0	0	1	1	#	0	#	0	0	0	0	#	0	0	0	000000000100000000000000000000000000000000000	1.000	1.000	1	31.78	49884	44239	0.83		9	9
0	0	1	#	0	0	0	1	0	0	#	1	#	0	0	0	0	0	#	0	0	0	#	000000000100000000000000000000000000000000000	1.000	1.000	1	31.78	49884	44239	0.78		9	9
#	0	0	0	0	0	#	#	0	1	#	0	#	0	#	#	1	#	1	1	0	#	0	000000000000000000000000000000000000101000000	1.000	1.000	1	29.89	49893	44248	0.61		9	9
#	0	#	0	0	0	#	#	0	1	0	0	0	0	0	1	1	0	1	1	#	0	#	000000000000000000000000000000000000101000000	1.000	1.000	1	29.89	49893	44248	0.74		9	9
#	0	0	#	#	0	0	0	0	0	0	#	#	0	#	1	0	#	#	0	0	0	0	000000000000000000000000000000000000001000000	0.412	0.982	2	94.63	49894	44249	0.65		69	86
0	1	1	0	0	#	0	1	0	#	1	1	0	0	#	#	1	#	#	0	#	0	0	100000000000000100000000000000000000000000000	1.000	1.000	1	32.44	49895	44250	0.70		9	9
0	0	1	1	0	#	0	0	#	0	0	1	#	#	0	#	1	#	0	0	0	0	0	000000000000000000000000000000000000000001000	1.000	1.000	2	50.22	49901	44256	0.74		9	9
0	0	0	0	0	0	#	0	1	0	#	#	0	0	#	0	0	#	0	#	#	#	#	000000000000000000000001000000000000000000000	0.497	0.986	1	118.18	49967	44263	0.61		189	224
0	0	0	1	0	0	0	0	#	0	0	#	#	0	0	1	#	#	0	1	0	#	#	000000000000000000000000000000000000000001000	0.118	0.958	1	53.39	49912	44267	0.70		9	17
0	#	0	1	0	0	0	#	#	0	0	1	#	0	0	#	#	0	0	1	#	0	0	000000000000000000000000000000000000000001000	1.000	1.000	1	57.44	49912	44267	0.70		9	9
0	0	0	#	#	#	#	#	1	0	0	#	0	0	0	0	#	#	0	#	#	0	#	000000000000000000000001000000000000000000000	0.377	0.981	1	119.67	49967	44269	0.52		179	223
#	#	1	#	#	0	0	0	#	#	#	#	#	#	#	#	0	0	0	0	#	#	#	100000000000000000000000000000000000000000000	0.524	0.987	1	148.57	49994	44272	0.35		503	540
0	0	#	0	0	0	0	0	#	0	0	0	0	1	1	0	0	0	0	0	0	#	0	000000000010000000000000000000010000000000000	1.000	1.000	1	53.00	49918	44273	0.87		9	9
0	0	#	0	#	#	0	0	#	0	0	0	0	1	1	0	0	0	0	#	0	0	0	000000000010000000000000000000010000000000000	1.000	1.000	1	53.00	49918	44273	0.78		9	9
0	#	#	0	0	0	1	#	0	#	#	#	0	#	#	1	0	0	#	#	0	0	#	000000000000000000000000100000000000000000000	0.523	0.987	1	134.09	49984	44275	0.52		214	214
#	1	0	#	#	#	#	0	0	0	0	1	0	1	1	0	0	1	0	0	0	#	0	000000000000000000000000000000001000000000000	1.000	1.000	2	58.00	49921	44276	0.74		18	18
0	#	#	0	0	#	0	0	#	0	#	#	0	0	0	0	0	1	0	#	0	0	#	000000000010000000000000000000000000000000000	1.000	1.000	1	49.44	49941	44296	0.65		9	9
0	#	#	#	0	#	#	0	#	#	0	1	#	#	0	0	1	0	#	#	0	1	1	100000000000000000000000000000000000100000000	1.000	1.000	1	33.56	49942	44297	0.52		9	9
0	#	0	#	0	0	#	#	#	0	0	1	0	1	0	0	#	#	0	0	#	1	#	000000000000000000000000000000010000000000000	1.000	1.000	1	129.34	49950	44305	0.61		27	27
#	0	#	#	#	0	#	#	#	0	0	#	#	0	0	1	1	0	#	1	#	0	0	000000000100000000000000000000000000000000000	0.355	0.979	1	97.99	49955	44310	0.52		44	52
#	#	#	0	0	#	1	#	#	#	#	0	0	0	0	#	#	0	0	0	0	0	#	000000000000000000000000100000000000000000000	0.560	0.988	1	143.43	49984	44320	0.52		204	204
#	#	0	0	0	0	0	0	#	0	0	#	0	1	0	0	0	1	0	#	0	#	0	000000000000000000000000000000010000000000000	0.203	0.969	2	103.09	49979	44334	0.74		217	296
0	0	1	0	0	0	0	#	#	0	0	#	#	0	0	0	#	0	0	#	0	#	#	100000000000000000000000000000000000000000000	0.553	0.988	1	173.88	49994	44336	0.65		381	434
0	#	0	0	0	#	0	#	0	0	0	#	#	0	1	0	#	1	#	0	0	#	#	000000000010000000000000000000000000000000000	1.000	1.000	1	56.89	49990	44345	0.61		18	18
0	1	#	0	0	#	#	0	0	0	0	#	0	#	1	0	#	#	#	0	0	0	#	000000000000000000000000000000001000000000000	0.276	0.975	1	71.26	49763	44356	0.61		34	42
0	0	0	0	0	#	0	0	1	0	1	1	#	#	#	0	0	0	0	0	0	0	#	000000000000000000000000000000000000000000010	1.000	1.000	1	33.29	49361	44361	0.78		7	7
0	0	0	0	0	0	#	#	1	0	#	#	0	0	#	#	0	#	0	#	#	#	#	000000000000000000000001000000000000000000000	0.489	0.986	1	118.18	49967	44363	0.52		184	219
#	#	0	1	0	0	#	0	#	1	#	#	0	0	0	#	#	#	1	#	#	0	#	000000000000000000000000000000000000100001000	1.000	1.000	1	62.68	49971	44366	0.48		24	24
#	0	#	0	0	#	#	0	0	1	0	0	0	0	#	1	1	0	0	#	0	0	0	000000000000000000000000000000000000100000010	1.000	1.000	1	42.86	49367	44367	0.74		7	7
0	0	0	0	0	#	#	0	0	1	#	0	0	#	#	#	1	#	0	1	0	0	0	000000000000000000000000000000000000100000010	1.000	1.000	1	42.86	49367	44367	0.70		7	7
0	#	#	#	#	0	0	#	0	0	0	0	0	#	0	1	#	#	0	1	0	0	#	000000000100000000000000000000000000000000000	0.241	0.972	1	144.28	49970	44369	0.61		200	279
0	0	#	#	0	0	#	0	#	0	#	#	0	0	#	0	#	0	#	1	0	#	0	000000000100000000000000000000000000000000000	0.226	0.971	1	123.65	49999	44373	0.57		174	253
0	0	0	#	0	0	1	#	#	1	#	1	0	0	0	1	1	#	#	0	0	0	1	000000000000000000000000100000000000100000000	1.000	1.000	1	39.57	49378	44378	0.74		7	7
0	#	0	0	0	0	0	#	#	#	0	0	0	#	1	#	0	#	#	0	0	1	0	000000000010000000000000000000000000000000000	0.222	0.970	1	52.11	49989	44398	0.65		16	24
0	#	0	0	#	#	#	0	#	#	#	0	0	1	1	0	0	#	0	#	0	1	#	000000000010000000000000000000000000000000000	0.222	0.970	2	52.11	49989	44398	0.57		16	24
0	0	0	0	0	0	#	0	1	0	#	0	0	0	#	#	0	0	0	#	0	0	1	000000000000000000000001000000000000000000000	1.000	1.000	1	127.00	49402	44402	0.78		7	7
#	0	0	1	#	0	0	#	#	0	#	#	0	0	#	0	#	#	0	#	#	0	#	000000000000000000000000000000000000000001000	0.505	0.986	1	105.11	49963	44403	0.48		168	177
0	0	0	#	1	0	0	0	#	#	0	0	#	#	#	#	#	0	0	0	0	0	0	000000000000000000000000000000000000000000001	0.629	0.991	1	110.97	49997	44405	0.65		116	125
0	#	0	#	0	#	#	0	#	#	0	#	1	#	#	#	0	#	#	0	#	#	0	000000000000000000000000000000000000001000000	0.860	0.997	1	115.80	49864	44406	0.39		118	118
0	0	#	0	#	#	0	1	#	#	#	0	0	0	0	#	#	#	#	0	0	#	#	000000000100000000000000000000000000000000000	0.589	0.989	1	103.90	49969	44411	0.48		105	114
0	#	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	#	0	0	#	000000000000000000000000000000000000100001000	1.000	1.000	1	67.00	49413	44413	0.87		7	7
0	0	0	#	0	0	0	1	#	#	#	1	#	#	0	0	#	#	#	0	0	#	0	000000000100000000000000000000000000010000000	1.000	1.000	1	36.71	49418	44418	0.57		7	7
#	#	#	0	0	0	0	0	0	0	#	#	0	#	0	1	#	#	0	1	0	0	#	000000000100000000000000000000000000000000000	0.252	0.973	1	140.26	49970	44435	0.61		209	288
0	#	0	0	0	#	#	0	#	0	1	1	#	0	0	0	#	0	0	0	0	0	1	000000000000000000000000000010000000000001000	1.000	1.000	1	32.00	49436	44436	0.74		7	7
0	#	0	0	0	0	#	0	0	0	1	1	0	0	#	0	#	#	#	#	0	0	1	000000000000000000000000000010000000000001000	1.000	1.000	1	32.00	49436	44436	0.70		7	7
0	0	0	0	0	0	0	#	0	1	1	#	0	0	0	0	0	#	1	0	#	0	0	000000000000000000000000000000000000100000000	1.000	1.000	1	37.43	49438	44438	0.83		7	7
#	0	0	#	#	1	#	#	0	#	0	0	1	#	0	1	0	0	0	0	0	#	#	000000000000000000000000000000000000001000010	1.000	1.000	1	35.43	49440	44440	0.61		7	7
0	0	0	0	#	1	0	0	0	#	0	#	1	0	#	1	0	0	0	0	0	0	#	000000000000000000000000000000000000001000010	1.000	1.000	1	35.43	49440	44440	0.78		7	7
#	#	0	#	0	0	0	#	#	#	0	1	0	1	0	0	0	1	#	#	#	1	0	000000000000000000000000000000010000000000000	1.000	1.000	1	113.32	49911	44442	0.61		68	68
0	0	0	#	0	0	0	0	#	0	1	0	#	0	0	#	#	0	1	0	0	0	1	000000000000000000000000000000000000000001000	1.000	1.000	1	31.71	49443	44443	0.78		7	7
0	0	#	0	0	#	0	0	#	0	0	#	0	1	1	#	#	#	0	#	0	#	#	000000000000000000000000000000010000000000000	0.169	0.965	1	55.62	49918	44447	0.57		33	47
0	0	1	#	0	0	0	0	0	0	#	1	#	#	0	#	0	0	0	0	0	0	0	100000000000000000000000000000000000000000000	0.542	0.988	1	148.31	49994	44457	0.78		157	157
#	#	1	0	0	0	0	#	0	1	0	1	0	#	#	#	#	#	0	0	0	0	#	100000000000000000000000000000000000100000000	1.000	1.000	1	50.14	49464	44464	0.61		7	7
0	0	0	1	0	0	1	0	#	#	1	#	0	0	0	1	0	0	0	0	#	0	1	000000000000000000000000100000000000000001000	1.000	1.000	1	39.71	49468	44468	0.83		7	7
#	#	0	1	#	0	#	0	0	#	1	0	0	#	0	1	0	0	0	0	#	#	1	000000000000000000000000100000000000000001000	1.000	1.000	1	39.71	49468	44468	0.65		7	7
#	0	0	#	0	0	#	0	#	#	#	#	1	#	#	#	#	0	#	0	#	#	#	000000000000000000000000000000000000001000000	1.000	1.000	1	112.84	49864	44477	0.35		123	123
0	#	0	#	0	0	#	#	#	#	0	#	1	0	#	#	0	0	0	0	#	#	#	000000000000000000000000000000000000001000000	1.000	1.000	1	119.12	49864	44477	0.48		105	105
0	0	0	0	1	#	0	0	0	0	#	0	0	#	#	0	#	#	#	#	0	#	0	000000000000000000000000000000000000000000001	0.633	0.991	1	110.97	49997	44490	0.61		113	122
0	0	0	0	1	0	0	0	#	0	#	#	#	#	#	0	#	#	#	0	0	0	#	000000000000000000000000000000000000000000001	0.633	0.991	1	110.97	49997	44490	0.57		113	122
#	0	#	#	#	#	0	1	0	0	0	0	0	0	#	1	#	0	1	1	#	0	0	100000000000000000000000000000000001000000000	1.000	1.000	1	37.00	49492	44492	0.65		7	7
#	0	#	0	#	0	#	0	0	0	0	1	0	#	#	#	1	0	#	1	0	0	0	000000000100000000000000000000000000000000000	1.000	1.000	1	134.24	49955	44497	0.65		42	42
#	0	0	0	#	0	0	0	0	0	1	#	0	#	0	0	0	#	#	0	0	0	0	000000000000000000000000000000000000010000000	0.160	0.964	2	51.91	49933	44502	0.74		25	42
#	#	0	0	0	0	#	#	0	0	1	#	0	#	0	0	0	#	0	0	0	0	0	000000000000000000000000000000000000010000000	0.150	0.963	1	50.90	49933	44502	0.70		32	49
#	0	1	0	#	0	0	0	#	0	#	#	#	0	0	0	#	#	#	1	0	#	1	100000000100000000000000000000000000000000000	1.000	1.000	1	37.89	50000	44515	0.57		9	9
0	0	#	0	0	#	#	0	#	0	#	0	0	0	1	0	#	#	0	0	0	#	0	000010000000000000000000000000000000000000000	1.000	1.000	1	27.25	49528	44528	0.65		8	8
0	#	1	1	0	#	1	#	0	#	0	1	#	0	0	1	0	0	#	0	0	#	0	100000000000000000000000100000000000000000000	1.000	1.000	1	28.38	49532	44532	0.70		8	8
#	#	0	0	0	#	#	#	0	#	#	#	0	1	0	0	0	#	0	#	0	1	0	000000000000000000000000000000010000000000000	0.250	0.973	1	106.94	49979	44538	0.57		117	151
#	#	0	0	0	#	0	#	0	0	0	#	0	1	0	#	#	#	#	#	0	1	#	000000000000000000000000000000010000000000000	0.250	0.973	1	106.94	49979	44538	0.52		117	151
0	0	0	#	0	0	#	0	1	0	0	#	0	0	0	0	#	0	0	#	#	0	#	000000000000000000000001000000000000000000000	0.474	0.985	1	120.82	49967	44539	0.70		170	204
#	0	0	0	0	0	0	#	1	#	0	#	0	0	0	0	0	#	0	#	0	#	0	000000000000000000000001000000000000000000000	0.348	0.979	1	115.49	49967	44539	0.70		163	213
#	#	1	0	0	0	0	0	0	0	0	#	#	#	#	#	#	0	0	0	#	0	0	100000000000000000000000000000000000000000000	0.849	0.997	1	186.86	49994	44541	0.61		345	354
#	0	0	#	#	0	0	0	#	0	#	#	0	#	0	0	#	#	0	1	#	0	0	000000000100000000000000000000000000000000000	0.497	0.986	1	172.48	49964	44542	0.57		123	141
1	0	#	0	#	#	0	#	0	0	#	#	#	#	0	0	#	0	0	#	0	#	#	000010000000000000000000000000000000000000000	0.725	0.994	1	200.69	49998	44545	0.48		693	708
0	0	#	0	0	#	0	0	0	#	#	0	0	0	0	1	0	0	1	0	0	#	#	000000000000000000000000000000000100000000010	1.000	1.000	1	31.50	49551	44551	0.74		8	8
0	0	0	0	#	1	#	#	0	#	#	#	#	0	#	1	0	0	1	0	0	0	0	000000000000000000000000000000000100000000010	1.000	1.000	1	31.50	49551	44551	0.65		8	8
0	0	#	0	0	0	0	0	#	0	#	#	0	0	0	#	#	#	0	1	#	0	0	000000000100000000000000000000000000000000000	0.262	0.974	1	139.93	49970	44552	0.65		341	467
0	#	0	0	0	1	0	0	#	0	#	#	0	0	0	1	0	0	0	0	#	0	0	000000000000000000000000000000000000000000010	0.754	0.994	1	98.30	49889	44553	0.78		71	71
#	0	0	0	0	#	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	000000000000001000000000000000000000000000000	1.000	1.000	1	39.12	49556	44556	0.91		8	8
0	0	1	0	0	#	#	0	#	0	0	#	0	0	#	0	0	#	#	#	0	0	#	100000000000000000000000000000000000000000000	0.584	0.989	1	177.47	49994	44558	0.61		321	365
0	0	#	0	0	0	#	0	#	0	#	#	0	#	0	0	#	#	0	1	#	#	0	000000000100000000000000000000000000000000000	0.240	0.972	1	128.76	49999	44559	0.57		157	224
#	#	0	#	#	1	0	#	0	0	#	#	0	#	0	#	#	0	0	0	#	0	0	000000000000000000000000000000000000000000010	0.835	0.996	1	105.62	49810	44565	0.52		111	111
#	0	#	#	0	0	0	0	0	#	0	1	0	0	1	0	#	#	0	0	0	1	#	000000000010000000000000000000000000000000000	1.000	1.000	1	69.65	49731	44572	0.70		17	17
0	0	0	1	0	0	0	0	0	1	#	#	0	#	0	#	0	#	0	0	0	#	#	000000000000000000000000000000000000100001000	1.000	1.000	1	57.14	49811	44577	0.70		26	26
1	1	0	0	0	0	#	0	0	#	0	1	0	1	#	#	0	0	0	#	0	#	0	000000000000000000000000000000010000000000000	1.000	1.000	1	69.62	49583	44583	0.74		8	8
1	#	#	0	1	#	#	0	0	#	0	0	0	#	#	#	0	#	#	#	0	0	#	000010000000000000000000000000000000000000001	0.391	0.981	1	59.79	49986	44585	0.48		88	105
#	#	0	0	#	0	0	0	#	#	0	#	0	1	0	0	0	1	0	#	0	0	0	000000000000000000000000000000010000000000000	0.114	0.958	1	95.77	49954	44586	0.70		97	155
#	1	0	0	0	0	0	0	#	#	0	1	#	1	1	0	0	#	0	#	#	#	0	000000000000000000000000000000001000000000000	1.000	1.000	1	57.25	49921	44591	0.65		17	17
#	1	#	0	0	#	0	0	0	0	0	#	#	0	#	0	#	0	0	#	#	#	0	000000000000000000000000000000001000000000000	0.147	0.962	1	178.58	49993	44594	0.57		265	297
#	0	0	0	0	0	#	0	#	#	#	#	1	0	#	#	0	0	#	0	#	0	#	000000000000000000000000000000000000001000000	1.000	1.000	1	112.84	49864	44606	0.52		122	122
1	0	0	0	0	0	#	#	#	0	0	#	0	1	1	#	#	#	#	0	#	#	#	000010000000000000000000000000000000000000000	0.350	0.979	1	75.77	49757	44614	0.52		59	77
0	#	0	0	0	0	0	0	0	#	0	0	0	0	0	0	0	#	0	0	0	0	1	000000000000000000000000000000100000000000000	0.090	0.953	3	42.69	49619	44619	0.87		8	17
0	0	#	0	#	0	1	#	0	#	#	#	0	#	#	1	#	0	#	#	0	0	#	000000000000000000000000100000000000000000000	0.469	0.985	1	128.93	49984	44620	0.48		225	225
0	1	#	#	0	#	0	0	1	#	0	0	0	#	0	0	0	0	#	#	0	0	#	000000000000000000000001000000001000000000000	1.000	1.000	1	35.75	49629	44629	0.65		8	8
0	1	#	0	1	0	0	#	#	0	0	0	0	1	0	0	#	#	#	0	0	0	#	000000000000000000000000000000001000000000001	1.000	1.000	1	53.50	49632	44632	0.70		8	8
#	0	#	0	#	#	0	#	0	1	1	#	#	#	0	#	#	0	#	0	0	#	0	000000000000000000000000000000000000100000000	0.177	0.966	1	37.94	49638	44638	0.48		30	30
0	#	#	0	0	0	#	1	0	#	1	1	0	0	#	1	0	0	0	#	0	0	#	000000000000000000000000000000000001000000000	1.000	1.000	1	39.38	49641	44641	0.70		8	8
0	0	0	#	0	0	#	0	#	#	#	#	1	#	#	#	#	0	0	0	#	#	#	000000000000000000000000000000000000001000000	1.000	1.000	1	112.84	49864	44650	0.43		121	121
#	1	0	#	0	#	0	#	0	0	1	0	0	0	0	0	#	#	0	1	#	#	#	000000000000000000000000000000000001010000000	1.000	1.000	1	56.38	49666	44666	0.61		8	8
#	1	#	0	#	#	#	0	#	0	#	#	#	#	0	1	0	#	#	1	0	0	0	000000000000000000000000000000000001000000000	0.120	0.959	1	75.00	49674	44674	0.48		8	15
0	0	0	0	0	0	0	0	0	0	#	#	0	#	#	#	#	#	0	1	0	0	0	000000000100000000000000000000000000000000000	0.365	0.980	1	155.13	49970	44688	0.70		291	365
#	#	0	#	0	1	#	0	0	0	#	#	0	0	0	#	#	#	0	0	#	#	0	000000000000000000000000000000000000000000010	0.828	0.996	1	105.62	49810	44695	0.52		106	106
0	0	#	0	#	#	1	#	#	#	#	#	0	0	#	1	0	0	#	0	0	0	#	000000000000000000000000100000000000000000000	0.515	0.987	1	134.09	49984	44698	0.52		199	199
