landmass	zone	area	population	language	religion	bars	stripes	colours	circles	crosses	saltires	quarters	sunstars	crescent	triangle	icon	animate	text	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	#	-7830.700;7850.700	-319.560;325.560	#	2	0	#	4	0	#	#	#	0	0	0	0	1	#	0100001	0.000	0.429	1	28.29	859	214	0.58		7	7
#	#	-4526.450;7257.400	#	#	#	#	3	3	0	#	#	0	#	#	#	#	#	0	0010000	0.000	0.172	1	96.53	990	216	0.32		48	87
#	2	#	#	#	#	#	#	3	0	0	#	0	#	#	0	#	0	#	0001000	0.000	0.078	1	69.92	990	216	0.37		12	31
3	#	#	#	#	#	#	9	#	#	#	#	1	#	0	#	0	0	#	0010100	1.000	1.000	2	16.00	991	217	0.32		6	6
#	4	#	-126.000;126.000	1	#	#	1	#	0	0	#	#	0	#	#	#	#	0	0010101	0.000	0.429	2	32.63	992	218	0.42		6	12
#	#	-3420.320;3748.320	-224.840;238.840	8	2	0	0	2	1	#	0	#	1	1	#	0	#	0	1000100	1.000	1.000	1	18.00	993	219	0.68		6	6
3	1	-5575.520;6073.520	-271.640;393.640	#	#	0	#	#	0	#	#	#	0	#	0	0	#	#	0001010	0.000	-0.151	1	71.37	829	223	0.47		6	37
3	1	-5575.520;6073.520	-271.640;393.640	#	#	0	#	#	0	#	#	#	0	#	0	0	#	#	1000000	0.000	0.429	1	71.37	829	223	0.47		31	37
#	4	#	-131.040;131.040	6	#	#	5	4	#	0	0	#	#	#	#	0	0	#	1001000	0.000	0.429	1	31.00	870	225	0.47		7	7
#	4	#	-131.040;131.040	6	#	#	5	4	#	0	0	#	#	#	#	0	0	#	0100100	0.000	0.429	1	31.00	870	225	0.47		7	7
3	1	-4704.420;4704.420	#	#	0	#	2	#	#	#	#	0	#	0	#	#	#	#	1000100	1.000	1.000	1	33.20	743	227	0.37		5	5
3	#	-4704.420;4704.420	#	#	0	#	2	#	#	0	#	#	#	0	#	#	#	#	1000100	1.000	1.000	1	33.20	743	227	0.32		5	5
6	#	-4292.410;4892.410	#	#	0	0	0	4	#	0	#	0	4	#	#	#	#	0	1011100	1.000	1.000	1	18.40	615	228	0.53		5	5
5	1	#	#	7	#	#	#	#	#	0	#	#	1	#	#	#	0	#	1000000	0.000	0.429	1	25.00	877	232	0.32		6	6
5	1	#	#	7	#	#	#	#	#	0	#	#	1	#	#	#	0	#	0010100	0.035	0.714	1	25.00	877	232	0.32		6	6
2	#	-7940.710;7964.710	-282.240;282.240	1	1	#	#	#	#	1	#	#	#	0	#	1	1	1	0101000	0.000	0.143	2	10.33	878	233	0.53		6	6
2	#	-7940.710;7964.710	-282.240;282.240	1	1	#	#	#	#	1	#	#	#	0	#	1	1	1	1010100	0.000	0.429	1	10.33	878	233	0.53		6	6
6	#	#	-372.960;372.960	#	1	#	#	7	0	0	#	#	#	#	#	#	1	1	1111101	1.000	1.000	1	9.00	879	234	0.42		5	5
5	#	-3952.500;7248.500	#	6	2	#	#	#	#	#	0	#	0	#	0	#	#	#	1000000	0.004	0.571	1	30.19	947	235	0.37		12	12
5	#	-3952.500;7248.500	#	6	2	#	#	#	#	#	0	#	0	#	0	#	#	#	0100100	0.004	0.571	2	30.19	947	235	0.37		6	12
#	#	#	#	8	2	#	#	#	0	0	0	0	1	1	0	#	#	0	0101000	1.000	1.000	1	19.60	881	236	0.53		5	5
#	#	#	#	8	#	#	#	#	#	#	0	#	#	#	0	#	#	0	0101000	0.000	0.107	1	66.34	881	236	0.21		5	64
1	4	#	-282.240;282.240	1	1	#	3	#	#	#	0	0	#	#	1	#	#	0	0011010	1.000	1.000	1	32.50	883	238	0.53		6	6
4	2	#	#	10	1	#	2	#	0	#	#	#	0	#	#	0	0	#	1100100	1.000	1.000	1	37.20	756	240	0.47		5	5
4	#	#	#	10	#	#	0	4	0	0	#	0	0	#	#	0	#	0	0100000	0.000	0.143	1	28.95	917	243	0.53		11	11
2	#	-3835.410;5349.410	#	#	#	#	#	3	#	#	#	#	#	#	#	0	#	0	1000000	0.000	0.310	1	68.80	916	244	0.26		23	29
2	#	-3835.410;5349.410	#	#	#	#	#	3	#	#	#	#	#	#	#	0	#	0	0010100	0.000	0.360	1	68.80	791	244	0.26		17	29
#	#	#	-251.000;253.000	2	#	#	#	#	#	#	0	#	0	0	#	#	#	0	1000000	0.000	0.370	1	57.97	970	244	0.32		41	59
2	#	#	#	#	0	0	#	3	#	0	#	#	0	0	#	0	0	0	1101000	0.024	0.688	1	65.91	760	244	0.53		5	11
#	4	-3360.300;3360.300	#	#	1	#	0	#	1	#	#	#	0	#	0	#	1	#	1111110	1.000	1.000	1	19.20	894	249	0.42		5	5
#	#	#	#	#	#	#	0	3	0	0	#	0	#	0	#	#	1	0	0100100	0.000	0.143	1	24.88	964	252	0.42		6	18
#	#	#	#	#	#	#	0	3	0	0	#	0	#	0	#	#	1	0	0001000	0.000	0.429	1	24.88	964	252	0.42		18	18
#	4	#	-265.160;279.160	3	#	0	#	3	0	#	#	#	1	0	0	0	0	#	1000000	0.000	0.429	1	44.33	770	254	0.58		6	6
#	4	#	-265.160;279.160	3	#	0	#	3	0	#	#	#	1	0	0	0	0	#	0101000	0.035	0.714	1	44.33	770	254	0.58		6	6
#	#	#	#	#	#	#	0	#	#	0	#	#	1	0	0	#	0	0	1001000	0.003	0.556	1	54.01	925	256	0.37		23	45
5	#	-7468.700;-145.047	#	#	#	0	#	#	1	0	0	#	1	#	#	#	#	#	1000100	0.037	0.905	1	4.67	257	257	0.37		0	0
#	#	-3324.300;3396.300	-175.400;177.400	#	#	1	#	#	#	0	0	0	#	#	#	#	0	0	0000010	0.000	0.081	1	36.56	903	258	0.42		12	23
#	#	-3324.300;3396.300	-175.400;177.400	#	#	1	#	#	#	0	0	0	#	#	#	#	0	0	1001000	0.000	0.068	1	36.56	903	258	0.42		6	23
#	1	-4115.450;5965.450	#	10	#	3	0	2	0	0	#	0	#	#	#	0	0	#	0100100	1.000	1.000	1	31.80	904	259	0.58		5	5
1	4	#	-36.120;498.120	1	#	#	13	#	0	#	#	#	50	0	#	0	#	#	0000100	0.000	0.429	1	11.67	905	260	0.47		6	6
1	4	#	-36.120;498.120	1	#	#	13	#	0	#	#	#	50	0	#	0	#	#	1010000	0.035	0.714	1	11.67	905	260	0.47		6	6
#	4	#	-36.120;498.120	1	#	0	13	#	0	#	#	#	50	#	#	0	#	#	1010100	1.000	1.000	2	13.20	905	260	0.42		5	5
#	#	#	-123.000;129.000	#	6	#	3	#	1	0	#	0	#	#	0	0	#	0	0000100	0.000	0.429	1	41.00	649	262	0.47		6	6
#	#	#	-123.000;129.000	#	6	#	3	#	1	0	#	0	#	#	0	0	#	0	1010000	0.035	0.714	1	41.00	649	262	0.47		6	6
#	#	#	-123.000;129.000	10	6	#	3	#	1	0	#	0	#	#	#	0	#	0	0000100	0.000	0.429	1	48.00	649	262	0.47		5	5
#	4	-3585.360;4479.360	-111.040;151.040	8	#	0	0	2	0	#	0	0	#	0	0	#	0	0	1100000	1.000	1.000	1	45.80	908	263	0.74		5	5
3	#	#	-228.840;234.840	1	0	#	#	3	0	0	#	#	#	0	#	#	0	#	0100101	1.000	1.000	1	52.40	909	264	0.47		5	5
4	2	-6711.680;8521.680	-299.600;355.600	10	#	#	0	#	1	#	0	#	0	#	0	#	1	0	1101001	1.000	1.000	1	13.83	910	265	0.63		6	6
4	#	#	#	#	5	0	#	#	#	#	#	#	0	#	0	1	#	#	0100000	0.000	0.143	1	15.60	910	265	0.32		5	5
#	#	#	#	#	#	0	#	4	#	#	#	#	0	#	0	#	#	#	0100000	0.000	0.045	1	52.36	913	265	0.21		29	35
#	4	-3360.300;3360.300	#	#	1	#	0	#	#	#	#	#	0	#	0	#	1	0	1111100	0.035	0.714	1	21.56	911	266	0.42		11	11
#	4	-3360.300;3360.300	#	#	1	#	0	#	#	#	#	#	0	#	0	#	1	0	0000010	0.049	-0.740	1	21.56	894	266	0.42		5	11
#	#	-5936.530;5936.530	-337.680;337.680	#	1	0	0	6	#	#	1	1	#	0	#	1	#	#	0001000	0.000	-0.374	1	22.62	982	266	0.53		26	26
4	1	#	-221.760;221.760	#	0	#	#	4	0	0	0	#	#	#	#	#	#	0	1001000	0.000	0.429	1	22.67	783	267	0.47		6	6
4	1	#	-221.760;221.760	#	0	#	#	4	0	0	0	#	#	#	#	#	#	0	0100010	0.000	0.429	1	22.67	783	267	0.47		6	6
4	1	#	-221.760;221.760	#	0	#	#	4	#	0	#	#	#	#	#	#	#	0	1101010	1.000	1.000	1	26.40	783	267	0.37		5	5
4	1	#	-221.760;221.760	#	0	#	#	4	#	0	0	#	#	#	#	0	#	0	1101010	1.000	1.000	1	26.40	783	267	0.47		5	5
5	#	-2108.480;8644.480	442.080;925.920	6	#	0	3	4	#	#	#	0	#	#	#	#	0	0	0000001	0.000	0.143	1	36.60	913	268	0.53		5	5
5	#	-2108.480;8644.480	#	6	#	0	3	4	#	#	#	0	#	#	#	#	0	0	0000001	0.000	0.143	1	36.60	913	268	0.47		5	5
5	#	-3262.300;3458.300	#	#	#	0	3	4	#	#	0	0	#	#	#	#	0	#	0100000	0.000	0.042	1	63.76	913	269	0.42		28	34
5	#	-3262.300;3458.300	#	#	#	0	3	4	#	#	0	0	#	#	#	#	0	#	1000110	0.002	0.546	1	63.76	914	269	0.42		29	34
5	#	-5984.560;6560.560	-305.440;309.440	8	#	0	3	#	#	0	0	0	1	0	#	#	0	0	1010110	0.006	0.597	1	51.12	914	269	0.68		5	17
#	1	#	-241.920;241.920	6	#	2	#	#	#	#	0	0	0	0	0	#	#	#	0001010	0.000	0.429	1	22.00	915	270	0.47		6	6
#	1	#	-241.920;241.920	6	#	2	#	#	#	#	0	0	0	0	0	#	#	#	1000100	0.000	0.429	1	22.00	915	270	0.47		6	6
#	1	#	-241.920;241.920	6	#	2	#	4	#	#	0	0	0	0	0	#	#	#	1001110	1.000	1.000	1	25.60	915	270	0.53		5	5
#	3	-6324.590;6892.590	-249.040;265.040	#	#	#	#	#	0	#	0	#	#	0	0	0	#	#	1001000	0.000	0.286	1	63.97	916	271	0.42		10	40
#	3	-6324.590;6892.590	-249.040;265.040	#	#	#	#	#	0	#	0	0	#	0	0	0	0	#	1001000	0.000	0.347	1	66.42	916	271	0.53		10	28
#	#	#	#	10	#	#	0	4	0	#	0	0	0	#	#	0	#	0	0011000	0.000	-0.195	1	28.95	888	272	0.47		5	11
#	#	#	#	10	#	#	0	4	0	#	0	0	0	#	#	0	#	0	0000010	0.000	0.143	2	28.95	917	272	0.47		11	11
#	#	#	#	10	#	#	0	4	0	#	0	0	#	#	#	0	#	0	0000010	0.000	-0.048	1	28.47	917	272	0.42		10	15
#	#	-8176.730;8176.730	#	#	1	#	#	#	0	0	0	0	2	0	#	#	0	#	0100100	0.000	0.143	1	24.33	921	276	0.47		6	6
#	#	-8176.730;8176.730	#	#	1	#	#	#	0	0	0	0	2	0	#	#	0	#	1001010	0.000	0.429	1	24.33	921	276	0.47		6	6
#	#	#	#	#	1	#	#	#	0	0	0	0	2	0	1	#	0	#	1101110	1.000	1.000	1	28.40	921	276	0.47		5	5
1	#	#	#	#	1	#	#	#	0	0	0	0	2	0	#	#	#	#	1101110	1.000	1.000	1	28.40	921	276	0.42		5	5
2	3	#	-318.640;346.640	2	#	#	0	2	0	0	#	0	#	#	#	#	0	0	1000100	1.000	1.000	1	33.20	922	277	0.58		5	5
2	3	#	-318.640;346.640	2	#	#	0	#	0	0	#	0	0	#	#	#	0	#	1000100	1.000	1.000	1	33.20	922	277	0.53		5	5
#	#	#	-151.200;151.200	#	#	#	#	#	0	1	#	#	0	0	#	#	#	0	0101001	0.001	-0.472	1	39.50	983	278	0.32		11	53
#	#	#	-151.200;151.200	#	#	#	#	#	0	1	#	#	0	0	#	#	#	0	1010100	0.025	0.693	2	39.50	984	278	0.32		35	53
#	#	-7257.650;7303.650	-211.680;211.680	1	1	0	2	#	1	0	#	0	#	#	0	#	1	#	0011011	0.000	0.143	2	10.83	924	279	0.58		6	6
#	#	-7257.650;7303.650	-211.680;211.680	1	1	0	2	#	1	0	#	0	#	#	0	#	1	#	1100100	0.000	-0.143	4	10.83	924	279	0.58		6	6
#	#	#	11.920;536.080	#	#	#	#	#	#	0	#	0	1	0	0	#	0	0	1001000	0.001	0.502	1	58.92	961	280	0.42		23	39
#	#	#	#	#	#	#	#	#	#	0	#	#	1	0	0	#	#	0	1001000	0.000	0.355	2	69.35	961	280	0.26		83	144
#	1	#	-131.040;131.040	10	0	2	#	#	#	1	0	#	0	#	0	#	0	0	1000110	1.000	1.000	1	29.40	926	281	0.58		5	5
#	1	#	-131.040;131.040	10	0	2	#	#	#	1	0	#	#	#	0	#	0	#	1000110	1.000	1.000	1	29.40	926	281	0.47		5	5
1	#	#	-169.360;173.360	1	1	0	0	3	#	0	1	#	0	0	1	0	#	0	0101010	1.000	1.000	2	42.40	927	282	0.74		5	5
#	4	-7677.690;7779.690	-360.880;364.880	#	0	#	5	3	#	0	0	#	0	0	0	#	0	#	1010100	1.000	1.000	1	40.83	283	283	0.63		6	6
1	4	#	-302.480;322.480	2	#	#	#	3	0	#	0	0	1	0	1	#	0	#	1000000	0.000	0.429	2	25.17	929	284	0.63		6	6
1	4	#	-302.480;322.480	2	#	#	#	3	0	#	0	0	1	0	1	#	0	#	0010100	0.035	0.714	2	25.17	929	284	0.63		6	6
#	4	#	-276.200;278.200	10	5	#	#	#	#	#	#	1	#	0	0	0	#	0	1010100	1.000	1.000	1	40.20	801	285	0.47		5	5
2	3	#	#	2	#	0	#	#	#	#	#	#	0	#	0	#	0	0	0010100	0.000	0.238	1	63.57	931	286	0.42		5	15
4	#	-4526.450;5554.450	#	#	#	#	#	3	0	#	#	#	#	#	0	#	0	0	0010000	0.000	0.032	1	84.39	990	290	0.37		22	72
#	#	-4526.450;5554.450	#	#	#	#	#	3	0	#	#	#	#	0	0	0	0	0	0010000	0.000	0.201	2	85.87	990	290	0.42		109	181
#	#	#	-251.000;253.000	#	#	0	#	4	#	#	#	#	#	#	#	#	#	0	1000000	0.000	0.116	1	63.69	972	292	0.21		100	105
#	#	#	#	#	#	0	#	#	#	0	#	#	0	#	0	#	0	0	0100000	0.000	0.115	1	86.63	990	292	0.32		67	172
#	3	#	-257.040;257.040	1	1	0	#	5	#	0	0	#	0	0	1	1	1	#	0000001	0.000	-0.143	2	13.17	938	293	0.68		6	6
#	3	#	-257.040;257.040	1	1	0	#	5	#	0	0	#	0	0	1	1	1	#	1011100	0.035	0.714	3	13.17	938	293	0.68		6	6
#	3	#	-257.040;257.040	1	1	0	#	5	#	0	0	#	0	0	1	#	1	#	1011101	1.000	1.000	1	15.00	938	293	0.63		5	5
#	4	#	#	2	#	0	#	2	#	#	#	#	#	#	0	#	0	0	0010100	0.006	0.597	2	39.90	941	296	0.37		11	17
5	#	-540.340;7076.340	#	#	#	#	#	#	#	0	0	0	0	0	#	#	0	#	0100000	0.000	0.143	1	70.82	947	297	0.42		34	62
#	2	#	-326.600;328.600	1	1	0	#	7	0	2	#	1	#	#	#	#	#	#	0010100	0.000	-0.143	1	12.00	943	298	0.47		6	6
#	2	#	-326.600;328.600	1	1	0	#	7	0	2	#	1	#	#	#	#	#	#	1101001	0.000	0.429	1	12.00	943	298	0.47		6	6
3	#	-4336.410;4848.410	#	6	6	0	#	#	0	#	0	#	#	#	#	#	0	#	1011100	1.000	1.000	1	39.00	686	299	0.42		6	6
2	#	-7321.690;8135.690	-284.280;290.280	#	#	0	#	#	#	0	#	0	1	#	0	#	1	#	1010100	0.000	0.143	1	9.67	945	300	0.47		6	6
2	#	-7321.690;8135.690	-284.280;290.280	#	#	0	#	#	#	0	#	0	1	#	0	#	1	#	0101010	0.000	0.143	1	9.67	945	300	0.47		6	6
2	#	-7321.690;8135.690	-284.280;290.280	#	#	0	#	#	#	0	#	0	1	0	0	1	1	#	1111110	1.000	1.000	1	10.80	945	300	0.58		5	5
#	#	#	#	3	5	#	#	3	0	0	0	#	#	#	0	0	0	#	0001000	0.000	0.227	1	55.90	946	301	0.47		11	17
#	#	#	#	3	5	#	#	3	0	0	0	#	#	#	0	0	0	#	1010000	0.000	0.345	1	55.90	946	301	0.47		6	17
5	#	-3952.500;7248.500	#	#	#	#	#	#	#	#	0	#	0	#	0	#	#	#	1000000	0.000	0.329	2	68.62	972	302	0.26		61	66
#	#	-4156.390;7248.500	#	#	2	#	#	#	0	#	#	#	0	#	0	#	#	0	1000100	0.001	0.514	1	69.31	948	303	0.32		34	50
5	1	-3952.500;4580.390	#	8	#	0	#	#	#	#	0	0	0	#	0	#	0	#	1000000	0.000	0.412	1	65.88	948	303	0.53		17	17
#	#	-2700.260;3124.260	-296.360;298.360	#	2	0	2	3	0	#	0	0	#	#	0	1	#	0	1000100	0.035	0.714	1	59.33	820	304	0.63		6	6
#	#	-2700.260;3124.260	-296.360;298.360	#	2	0	2	3	0	#	0	0	#	#	0	1	#	0	0100000	0.000	0.429	1	59.33	820	304	0.63		6	6
1	4	-5376.480;5376.480	-226.800;226.800	#	1	#	#	6	#	0	#	0	0	0	0	1	#	#	0010000	0.000	-0.143	1	12.17	950	305	0.63		6	6
1	4	-5376.480;5376.480	-226.800;226.800	#	1	#	#	6	#	0	#	0	0	0	0	1	#	#	1101100	0.035	0.714	1	12.17	950	305	0.63		6	6
1	4	-5376.480;5376.480	-226.800;226.800	#	#	#	0	6	#	0	0	0	0	0	0	1	#	1	1111100	1.000	1.000	1	13.80	950	305	0.74		5	5
1	4	#	#	#	0	#	0	#	0	0	#	#	#	0	#	0	#	0	1000010	0.000	0.193	1	29.17	951	306	0.47		5	17
1	4	#	#	#	#	#	0	#	0	#	#	0	#	0	0	#	#	0	1000010	0.000	0.182	1	33.28	951	306	0.42		5	22
5	1	-7951.710;7953.710	-186.520;196.520	#	3	#	0	#	#	1	#	1	0	0	0	1	1	1	1000001	0.000	-0.143	2	8.33	953	308	0.74		6	6
5	1	-7951.710;7953.710	-186.520;196.520	#	3	#	0	#	#	1	#	1	0	0	0	1	1	1	0111100	0.000	0.429	1	8.33	953	308	0.74		6	6
5	#	-540.340;7076.340	#	#	#	#	#	#	#	0	0	0	0	0	#	#	0	#	0010001	0.000	-0.212	2	70.83	913	309	0.42		5	58
5	#	-540.340;7076.340	#	#	#	#	#	#	#	0	0	0	0	0	#	#	0	#	0000100	0.000	0.291	1	70.83	972	309	0.42		48	58
5	1	#	#	#	#	1	#	#	#	0	0	0	#	#	0	#	0	0	1100110	0.024	0.688	1	33.18	825	309	0.47		5	11
5	#	-2220.270;3828.270	#	#	#	1	3	#	0	#	#	0	#	#	#	0	#	0	0100100	0.000	0.429	1	47.20	825	309	0.42		5	5
4	#	#	#	6	0	#	#	5	0	#	0	0	#	0	0	0	1	0	1001000	0.000	0.143	1	16.50	955	310	0.63		6	6
4	#	#	#	6	0	#	#	5	0	#	0	0	#	0	0	0	1	0	0100011	0.000	0.429	1	16.50	955	310	0.63		6	6
4	#	#	#	6	0	#	#	5	#	#	#	#	1	0	0	0	1	0	1001000	0.000	0.143	2	18.80	955	310	0.53		5	5
3	#	-6775.650;7785.650	-324.880;400.880	2	#	#	3	#	0	0	#	#	0	#	#	0	#	0	1001000	1.000	1.000	1	48.20	828	312	0.53		5	5
3	#	-6775.650;7785.650	-324.880;400.880	2	#	#	3	#	0	0	0	#	#	#	#	#	#	0	1001000	1.000	1.000	1	48.20	828	312	0.47		5	5
#	1	-5575.520;7257.400	#	4	#	0	3	#	0	#	#	#	#	#	#	0	#	#	0001010	0.000	0.091	1	71.95	829	313	0.37		5	11
3	#	#	-271.640;393.640	#	#	#	#	3	0	0	#	0	0	#	0	#	#	#	0001000	0.000	0.115	1	78.13	964	313	0.42		23	51
5	#	#	700.560;1315.440	#	6	#	#	#	#	0	#	0	5	0	0	0	0	#	1001000	1.000	1.000	1	17.60	959	314	0.53		5	5
#	#	-6042.600;7398.600	-227.080;297.080	10	3	#	#	#	0	0	0	#	14	0	0	#	#	0	1010100	1.000	1.000	1	21.60	960	315	0.58		5	5
5	#	-6042.600;7398.600	-227.080;297.080	#	3	#	#	#	0	0	0	1	14	0	0	#	#	0	1010100	1.000	1.000	1	21.60	960	315	0.63		5	5
5	#	-4392.450;5688.450	#	10	#	#	#	#	#	0	#	0	#	0	0	1	#	0	0100010	0.000	-0.042	1	45.08	961	316	0.47		6	17
5	#	-4392.450;5688.450	#	10	#	#	#	#	#	0	#	0	#	0	0	1	#	0	1001100	0.000	0.412	1	45.08	961	316	0.47		6	17
#	1	-7700.690;7756.690	-146.160;146.160	#	5	0	#	#	#	#	#	#	0	#	1	0	0	0	1100100	0.035	0.714	1	35.33	962	317	0.53		6	6
#	1	-7700.690;7756.690	-146.160;146.160	#	5	0	#	#	#	#	#	#	0	#	1	0	0	0	0010000	0.000	0.143	1	35.33	962	317	0.53		6	6
#	#	#	-251.000;253.000	#	#	0	#	#	#	0	#	0	0	0	#	0	0	0	0100100	0.000	0.253	1	89.59	962	318	0.47		37	156
4	#	-5488.490;5488.490	#	1	1	#	0	#	#	#	0	#	0	#	#	#	#	#	1100100	1.000	1.000	1	52.60	705	318	0.37		5	5
#	#	#	#	#	#	#	#	3	0	0	#	0	#	0	#	1	1	0	0101100	0.035	0.714	1	24.70	964	319	0.42		5	10
4	2	-7151.640;7185.640	#	10	#	#	#	7	0	#	0	0	#	#	0	#	#	0	1011111	1.000	1.000	1	28.83	708	321	0.53		6	6
#	#	-3231.290;3265.290	#	#	1	0	#	#	#	0	#	#	#	#	0	#	0	#	1001100	0.002	0.526	1	67.39	870	321	0.32		17	53
#	#	-4526.450;8339.740	#	#	0	0	3	3	#	#	#	0	0	#	0	0	#	0	0010000	0.000	0.238	1	76.12	916	322	0.53		10	15
#	#	-8237.740;5554.450	#	#	#	#	#	3	0	#	#	#	#	#	0	#	0	0	1000100	0.000	0.444	1	83.33	986	322	0.32		112	201
#	#	-6162.690;9294.690	-189.520;193.520	10	6	3	#	3	2	#	#	#	#	#	#	#	#	0	1000000	0.000	0.429	1	12.00	968	323	0.42		6	6
#	#	-6162.690;9294.690	-189.520;193.520	10	6	3	#	3	2	#	#	#	#	#	#	#	#	0	0011000	0.035	0.714	1	12.00	968	323	0.42		6	6
#	#	-6162.690;9294.690	#	10	6	3	#	3	2	#	#	0	#	#	#	#	#	0	1011000	1.000	1.000	1	13.60	968	323	0.42		5	5
#	2	-2911.260;2913.260	-317.520;317.520	#	#	0	#	#	0	#	0	1	#	0	0	#	0	#	1000100	1.000	1.000	1	23.20	969	324	0.53		5	5
1	#	-2955.440;6901.440	-124.600;278.600	#	0	3	0	#	0	0	0	#	#	#	0	#	1	0	1100101	1.000	1.000	1	26.60	970	325	0.63		5	5
1	4	-2955.440;6901.440	-124.600;278.600	#	0	#	0	#	0	0	0	0	#	#	0	#	1	0	1100101	1.000	1.000	1	26.60	970	325	0.68		5	5
5	#	-7517.680;7715.680	#	#	#	#	#	4	1	0	0	#	0	0	#	1	#	#	1010110	0.000	0.429	1	42.30	972	327	0.47		5	10
5	#	-7517.680;7715.680	#	#	#	0	#	4	1	0	0	#	0	0	#	1	#	#	1010110	0.000	0.429	1	42.30	972	327	0.53		5	10
#	4	#	-203.680;219.680	#	#	3	#	#	#	#	0	#	0	0	#	0	#	0	0010100	0.000	0.235	2	54.88	973	328	0.42		10	31
2	3	#	#	#	#	0	#	#	1	#	#	0	22	#	#	#	#	#	0100100	0.000	0.429	1	10.33	974	329	0.32		6	6
2	3	#	#	#	#	0	#	#	1	#	#	0	22	#	#	#	#	#	0011000	0.000	0.429	1	10.33	974	329	0.32		6	6
2	#	3471.550;13552.450	#	#	#	0	#	#	1	#	#	0	22	0	#	#	#	#	0111100	1.000	1.000	1	11.60	974	329	0.37		5	5
2	#	#	#	#	#	#	#	#	1	#	#	0	22	0	#	#	#	#	0111100	1.000	1.000	1	11.60	974	329	0.26		5	5
#	#	#	#	3	#	#	5	#	#	#	#	#	1	0	0	#	0	#	1101100	1.000	1.000	1	33.00	846	330	0.32		5	5
#	#	-7671.690;7785.690	-159.280;163.280	#	7	#	5	4	#	0	0	#	1	0	#	#	0	0	1001000	0.000	0.429	1	33.00	846	330	0.58		5	5
5	#	#	-251.000;253.000	#	#	0	#	4	#	#	0	0	#	#	1	#	0	#	1000000	0.000	0.143	1	43.90	914	331	0.42		10	10
1	#	#	-226.800;226.800	#	#	0	#	6	1	#	#	#	4	#	#	1	#	#	1111101	1.000	1.000	1	18.40	982	337	0.37		5	5
#	#	#	#	1	#	0	#	6	1	1	1	#	4	#	#	1	#	#	1111101	1.000	1.000	1	18.40	982	337	0.42		5	5
4	#	#	#	#	#	0	0	#	#	1	#	#	#	0	0	1	0	#	1111101	1.000	1.000	1	23.67	983	338	0.42		6	6
4	#	#	#	#	1	#	0	#	0	1	#	#	0	#	#	#	0	0	1010100	0.000	0.143	1	26.60	983	338	0.42		5	5
4	#	-6048.540;6048.540	#	1	#	0	0	#	0	#	1	#	0	0	0	#	#	#	0101001	0.000	0.143	1	26.60	983	338	0.53		5	5
5	1	#	#	10	#	0	2	#	#	0	0	0	1	#	0	0	0	#	0010100	1.000	1.000	1	43.80	985	340	0.63		5	5
5	#	#	-299.400;305.400	#	2	0	2	#	0	0	0	0	#	#	#	#	#	#	1000100	0.003	0.558	1	48.15	859	343	0.47		11	11
5	#	#	-299.400;305.400	#	2	0	2	#	0	0	0	0	#	#	#	#	#	#	0100001	0.000	0.299	1	48.15	859	343	0.47		6	11
#	#	-4526.450;5554.450	#	#	#	#	3	3	0	#	#	#	#	0	0	#	#	0	0010000	0.000	0.151	1	97.02	990	345	0.37		35	68
#	#	-4526.450;7257.400	#	#	#	#	#	3	0	#	#	0	#	#	#	0	0	0	0010000	0.000	0.189	1	85.47	990	345	0.37		100	172
#	4	#	-126.000;126.000	1	#	0	1	3	0	0	0	#	0	#	#	#	#	0	0010101	0.000	0.429	2	36.60	992	347	0.58		5	10
#	#	-3420.320;3748.320	-224.840;238.840	8	2	0	0	#	1	0	0	#	1	1	#	0	#	0	1000100	1.000	1.000	2	20.60	993	348	0.68		5	5
#	#	-3420.320;3748.320	-224.840;238.840	8	2	0	0	#	1	#	0	#	1	#	#	0	#	0	1000100	1.000	1.000	1	20.60	993	348	0.58		5	5
4	2	-6042.550;10400.632	-205.680;217.680	#	5	#	3	#	0	#	0	#	1	0	#	#	0	#	0100010	0.035	0.714	1	60.83	994	349	0.58		6	6
4	2	-6042.550;10400.632	-205.680;217.680	#	5	#	3	#	0	#	0	#	1	0	#	#	0	#	1000000	0.000	0.429	1	60.83	994	349	0.58		6	6
#	4	#	-151.320;59.971	#	0	#	3	7	0	#	#	0	7	0	0	#	#	0	1011100	0.000	0.143	1	13.67	995	350	0.58		6	6
#	4	#	-151.320;59.971	#	0	#	3	7	0	#	#	0	7	0	0	#	#	0	0100011	0.000	-0.143	1	13.67	995	350	0.58		6	6
2	4	-4865.440;4991.440	-211.680;211.680	6	#	#	5	4	0	0	0	#	#	#	0	#	#	0	1101100	1.000	1.000	1	35.67	870	354	0.63		6	6
3	1	-3120.290;3376.290	-357.960;387.960	5	#	#	0	#	0	0	#	#	#	0	1	0	#	#	1010100	1.000	1.000	1	39.00	876	360	0.58		4	4
3	1	-3120.290;3376.290	-357.960;387.960	#	#	#	0	#	0	0	#	#	0	0	1	0	#	#	1010100	1.000	1.000	1	39.00	876	360	0.58		4	4
5	1	#	#	#	3	#	#	3	#	0	0	#	#	#	0	#	#	0	1010100	1.000	1.000	2	38.38	960	361	0.42		15	15
