landmass	zone	area	population	language	religion	bars	stripes	colours	circles	crosses	saltires	quarters	sunstars	crescent	triangle	icon	animate	text	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	1	-4064.520;7584.520	#	#	#	#	0	#	#	0	#	0	0	#	#	0	0	0	0100000	0.000	0.306	2	60.91	996	222	0.47		18	42
5	#	#	#	#	#	1	0	#	#	#	#	#	#	1	#	0	0	#	0100100	1.000	1.000	3	24.17	998	224	0.32		6	6
2	#	-4529.410;4655.410	-131.040;131.040	#	#	0	#	4	#	0	0	#	#	0	0	0	#	0	1001000	0.000	0.429	1	24.29	870	225	0.58		7	7
2	#	-4529.410;4655.410	-131.040;131.040	#	#	0	#	4	#	0	0	#	#	0	0	0	#	0	0100100	0.000	0.429	1	24.29	870	225	0.58		7	7
#	1	-5380.490;5596.490	-139.240;173.240	4	6	0	3	#	#	0	#	#	0	#	#	1	#	0	1001010	1.000	1.000	1	28.14	1000	226	0.58		7	7
#	#	-5883.640;8453.640	#	#	#	#	#	2	#	#	#	0	#	#	0	0	#	0	1000100	0.005	0.589	1	58.72	948	227	0.32		41	125
3	#	-5883.640;8453.640	#	#	#	#	#	2	#	#	#	#	#	#	0	0	#	0	1000100	0.006	0.597	1	39.46	872	227	0.32		5	17
6	1	#	-128.400;224.400	#	0	0	0	4	0	0	#	#	#	0	1	0	#	0	1011100	1.000	1.000	1	19.00	873	228	0.68		5	5
#	4	-7098.640;7238.640	-183.480;189.480	#	#	#	0	#	#	0	#	#	#	0	#	#	#	#	0100000	0.000	0.238	2	60.09	986	230	0.32		66	90
#	4	-7098.640;7238.640	-183.480;189.480	#	#	#	0	#	#	0	#	#	#	0	#	#	#	#	0000101	0.000	-0.048	2	60.09	970	230	0.32		12	90
2	3	-5588.500;5612.500	#	#	#	0	0	#	#	1	1	1	0	#	#	#	1	#	1111100	1.000	1.000	2	10.60	878	233	0.53		5	5
#	4	#	#	8	#	0	#	2	0	0	0	#	1	#	0	0	#	#	0101000	0.024	0.688	1	38.56	881	236	0.53		5	11
1	4	#	#	1	#	5	#	#	#	0	#	#	#	0	#	1	1	#	0111100	1.000	1.000	2	18.80	882	237	0.42		5	5
1	4	#	#	#	#	5	#	#	#	0	#	#	#	0	#	1	1	#	0111100	1.000	1.000	1	18.80	882	237	0.37		5	5
1	#	-8381.750;8419.750	-302.400;302.400	1	#	#	#	#	#	#	#	0	#	0	1	0	0	#	0011010	0.000	0.395	1	24.74	883	238	0.47		5	17
1	#	-8381.750;8419.750	-302.400;302.400	1	#	#	#	3	0	#	#	0	0	0	1	0	0	#	0011010	0.024	0.688	1	24.75	883	238	0.63		5	11
#	2	#	#	#	#	#	#	#	0	0	0	0	#	#	0	#	#	0	0000100	0.000	0.079	1	55.09	963	240	0.37		30	54
#	2	#	#	#	#	#	#	#	0	0	0	0	#	#	0	#	#	0	1100000	0.000	0.302	2	55.09	963	240	0.37		30	54
#	#	-6783.690;8673.690	#	#	#	0	0	4	0	0	#	#	0	#	1	#	0	0	0111010	1.000	1.000	1	39.60	888	243	0.53		5	5
#	#	#	#	#	0	#	#	#	#	0	#	#	#	#	0	0	#	#	1001000	0.000	0.165	1	66.92	957	244	0.21		23	117
#	1	-6252.570;6516.570	#	6	#	0	#	#	#	#	0	#	0	0	#	#	#	0	0010100	0.000	0.439	1	38.72	991	246	0.42		17	28
1	4	-8176.730;8176.730	-136.080;136.080	1	#	#	0	#	#	#	#	#	#	#	#	#	1	0	0000010	0.002	-0.546	1	17.45	894	249	0.42		6	17
1	4	-8176.730;8176.730	-136.080;136.080	1	#	#	0	#	#	#	#	#	#	#	#	#	1	0	1111100	0.010	0.630	1	17.45	894	249	0.42		12	17
#	2	-5930.560;6614.560	#	10	5	0	#	3	0	0	#	#	1	#	#	1	#	#	1101000	1.000	1.000	1	16.80	898	253	0.53		5	5
#	4	#	-300.440;314.440	#	#	#	2	3	#	0	#	0	1	0	0	#	#	0	0100000	0.000	0.429	1	25.50	512	254	0.53		6	6
#	4	#	-300.440;314.440	#	#	#	2	3	#	0	#	0	1	0	0	#	#	0	1001000	0.035	0.714	1	25.50	512	254	0.53		6	6
1	4	#	#	1	1	#	#	#	0	1	1	#	0	0	#	#	1	#	1111101	1.000	1.000	1	17.08	900	255	0.53		11	11
#	4	#	-281.240;283.240	#	#	1	#	4	#	#	#	0	1	#	0	0	#	0	1101010	1.000	1.000	1	30.00	903	258	0.47		5	5
#	#	-7363.740;9213.740	#	#	2	3	#	2	0	#	#	#	0	#	0	0	#	0	0100100	1.000	1.000	1	44.20	904	259	0.47		5	5
#	#	#	94.920;367.080	1	#	#	#	#	0	#	0	#	50	#	0	0	#	#	1000000	0.000	0.429	1	15.17	905	260	0.37		6	6
#	#	#	94.920;367.080	1	#	#	#	#	0	#	0	#	50	#	0	0	#	#	0010100	0.035	0.714	3	15.17	905	260	0.37		6	6
#	#	#	94.920;367.080	1	#	#	13	#	0	#	0	#	50	#	0	#	#	#	1010100	1.000	1.000	1	17.00	905	260	0.37		5	5
5	1	-4190.420;5218.420	-243.320;341.320	10	3	0	5	#	#	#	0	0	0	0	#	#	0	0	1010100	1.000	1.000	1	38.20	906	261	0.74		5	5
5	1	-4190.420;5218.420	-243.320;341.320	10	3	0	5	#	#	#	0	#	0	#	#	0	0	0	1010100	1.000	1.000	1	38.20	906	261	0.68		5	5
#	1	#	#	#	6	0	#	3	#	0	0	0	#	#	0	0	#	0	1010100	0.000	0.462	1	36.21	907	262	0.53		6	17
5	#	-6036.560;6508.560	#	10	#	#	#	#	1	0	0	0	0	#	#	0	#	0	0010000	0.000	0.429	1	25.00	907	262	0.53		5	5
5	#	-6036.560;6508.560	#	10	6	0	#	#	1	0	0	0	0	#	#	0	0	0	0010000	0.000	0.429	1	25.00	907	262	0.68		5	5
#	4	-7098.640;7238.640	-183.480;189.480	#	#	#	0	#	#	0	#	#	#	0	#	#	0	#	0100000	0.000	0.274	1	62.22	986	263	0.37		41	63
#	4	-7098.640;7238.640	-183.480;189.480	8	#	#	0	#	#	0	#	#	#	0	#	#	#	#	0100000	0.035	0.714	1	53.20	908	263	0.37		5	5
#	4	#	-183.480;189.480	#	#	#	0	#	#	0	0	#	#	0	0	#	0	#	0100000	0.000	0.303	2	65.36	986	264	0.42		28	50
#	4	-7098.640;7238.640	#	#	#	#	0	#	#	0	#	#	#	0	#	#	#	#	0000101	0.000	-0.058	1	60.09	970	264	0.26		11	84
4	#	-6151.630;7961.630	-350.000;406.000	10	5	0	0	4	1	#	#	0	#	#	#	1	#	#	1100001	0.035	0.714	2	14.17	910	265	0.58		6	6
4	#	-6151.630;7961.630	-350.000;406.000	10	5	0	0	4	1	#	#	0	#	#	#	1	#	#	0001000	0.000	0.143	1	14.17	910	265	0.58		6	6
4	#	-6151.630;7961.630	-350.000;406.000	10	5	0	0	4	1	#	#	0	#	#	#	1	#	#	1101001	1.000	1.000	2	16.20	910	265	0.58		5	5
#	1	#	#	6	#	0	#	4	#	#	#	0	#	0	0	#	#	#	0110101	0.000	0.377	1	31.68	913	268	0.37		5	11
#	1	-6252.570;6516.570	426.960;941.040	6	4	0	#	#	#	#	0	#	0	0	#	#	#	0	0010100	0.000	0.429	1	23.80	913	268	0.53		5	5
#	#	#	-297.360;297.360	#	0	2	0	4	0	#	#	#	#	#	0	1	#	0	1000100	0.000	0.429	1	31.60	915	270	0.47		5	5
#	#	-2271.270;3777.270	-361.920;373.920	10	5	3	#	4	0	0	#	#	0	#	#	0	#	#	1100011	1.000	1.000	1	29.80	917	272	0.53		5	5
4	1	#	-143.240;169.240	10	#	#	#	#	1	#	#	0	0	0	#	#	1	#	1000100	0.000	0.429	1	10.50	918	273	0.47		6	6
4	1	#	-143.240;169.240	10	#	#	#	#	1	#	#	0	0	0	#	#	1	#	0001010	0.000	0.429	1	10.50	918	273	0.47		6	6
6	2	-7460.690;7996.690	-270.160;274.160	1	#	0	0	#	#	#	1	1	#	#	#	0	0	#	0010100	0.035	0.714	2	17.97	887	274	0.58		11	11
6	2	-7460.690;7996.690	-270.160;274.160	1	#	0	0	#	#	#	1	1	#	#	#	0	0	#	1000000	0.000	0.429	1	17.97	887	274	0.58		11	11
6	#	-7460.690;13290.500	#	1	1	0	#	#	#	#	1	1	#	#	0	0	0	0	1010100	0.322	0.893	2	19.18	933	274	0.58		16	16
#	2	2089.500;7996.690	#	1	#	#	0	#	0	1	#	#	6	#	#	0	0	#	0010100	0.035	0.714	1	22.00	790	274	0.47		5	5
#	3	-6411.640;7925.640	-215.800;237.800	#	0	0	2	3	#	0	0	#	#	0	0	0	0	#	1010100	1.000	1.000	3	20.17	920	275	0.68		6	6
#	#	#	-246.960;246.960	#	#	#	#	5	0	0	#	0	2	0	1	0	#	0	0000010	0.000	-0.143	1	21.00	792	276	0.53		5	5
#	4	#	-215.760;227.760	2	#	#	0	3	0	#	#	#	0	#	0	0	#	0	1010100	1.000	1.000	1	27.80	794	278	0.53		5	5
#	#	-5241.470;5287.470	#	#	1	#	#	#	1	#	0	0	#	#	#	1	#	#	1100001	0.000	-0.143	1	12.67	924	279	0.32		6	6
#	#	-5241.470;5287.470	#	#	1	#	#	#	1	#	0	0	#	#	#	1	#	#	0011110	0.000	0.143	1	12.67	924	279	0.32		6	6
#	#	19601.750;23677.634	#	5	#	#	#	#	0	0	0	0	1	#	#	1	#	0	1001000	1.000	1.000	1	16.40	925	280	0.47		5	5
#	#	19601.750;25202.250	112.720;435.280	5	#	#	#	#	0	0	0	0	1	#	#	1	#	0	1001000	1.000	1.000	1	16.40	925	280	0.53		5	5
#	1	-6832.610;6832.610	#	#	0	2	#	3	0	#	#	0	#	0	#	1	0	#	1000110	1.000	1.000	1	18.50	797	281	0.53		6	6
1	4	-7098.640;5499.490	-183.480;344.720	#	#	#	0	3	#	0	#	#	#	#	1	#	#	#	0100000	0.000	0.429	1	23.10	927	282	0.42		10	10
#	4	-119.443;7238.640	-340.720;189.480	1	1	0	0	#	0	0	1	#	0	0	#	0	0	#	0101010	1.000	1.000	2	31.00	927	282	0.74		5	5
1	#	#	#	#	6	#	5	3	0	0	0	#	#	#	1	#	0	#	1010100	1.000	1.000	1	16.00	929	284	0.47		5	5
4	4	-7505.680;7727.680	#	10	5	0	11	#	#	#	#	1	#	0	#	#	0	#	1010100	1.000	1.000	2	20.67	930	285	0.53		6	6
4	4	-3809.350;4031.350	#	#	#	#	#	3	0	#	#	1	1	0	#	0	0	0	1000000	0.000	0.429	1	23.80	930	285	0.58		5	5
#	3	#	-103.040;159.040	2	0	#	#	2	#	#	0	0	0	0	#	#	#	0	0010100	0.035	0.714	1	45.50	931	286	0.53		5	10
3	4	#	-357.840;357.840	6	1	0	0	#	0	1	0	#	#	#	0	#	0	0	1010100	1.000	1.000	1	30.31	932	287	0.68		11	11
6	#	#	-327.600;327.600	1	#	0	#	4	#	#	#	#	#	0	#	0	0	#	1011100	1.000	1.000	2	17.60	933	288	0.42		5	5
6	#	#	-372.960;372.960	1	#	0	#	4	1	#	#	#	#	0	#	0	0	#	1011100	1.000	1.000	1	17.60	933	288	0.47		5	5
#	#	#	#	#	5	#	#	3	#	#	#	#	#	#	0	0	#	0	0010100	0.000	0.128	1	68.76	930	290	0.26		10	39
#	#	#	-245.960;247.960	1	5	#	#	#	#	0	0	#	#	#	#	0	0	0	1110100	0.249	0.870	2	40.71	937	292	0.42		6	11
4	#	-7046.630;7066.630	-200.600;202.600	1	5	0	#	4	0	#	0	#	0	#	#	0	#	#	1000000	0.000	0.143	2	40.60	937	292	0.58		5	5
6	#	#	-216.720;216.720	1	#	0	0	#	0	#	0	0	0	0	1	1	1	0	0000100	0.000	-0.143	1	10.83	938	293	0.74		6	6
6	#	#	-216.720;216.720	1	#	0	0	#	0	#	0	0	0	0	1	1	1	0	1011001	0.035	0.714	2	10.83	938	293	0.74		6	6
6	#	#	#	1	#	0	0	#	0	0	0	0	#	0	1	1	1	0	1011101	1.000	1.000	1	12.20	938	293	0.68		5	5
6	#	#	#	1	#	0	0	#	0	#	0	0	#	0	1	1	1	0	1011101	1.000	1.000	1	12.20	938	293	0.63		5	5
5	1	#	-66.000;186.000	#	#	#	0	2	0	0	#	0	1	#	#	#	0	#	1001000	0.000	0.377	1	31.60	811	295	0.53		5	11
#	1	#	-66.000;186.000	10	#	#	0	2	0	0	#	0	1	#	#	#	0	#	1001000	0.000	0.429	1	38.60	811	295	0.53		5	10
1	4	-4571.410;4613.410	-327.640;337.640	#	0	0	3	#	0	0	0	#	#	0	#	0	#	0	0010100	1.000	1.000	1	51.42	941	296	0.68		11	11
1	4	-4571.410;4613.410	-130.565;337.640	#	0	0	3	#	0	#	0	#	#	0	#	0	#	0	0010100	1.000	1.000	1	51.42	941	296	0.63		11	11
5	1	-4635.430;4997.430	#	#	3	0	#	#	0	0	#	#	0	0	0	1	0	#	1001000	1.000	1.000	1	40.80	942	297	0.63		5	5
#	1	-6240.580;6752.580	-270.280;304.280	6	#	#	#	4	0	0	#	0	#	#	#	#	0	#	0001000	0.000	0.143	1	37.41	915	299	0.47		15	15
#	#	#	#	#	#	0	3	#	#	#	0	0	#	#	0	#	0	0	0000100	0.000	0.194	1	76.50	997	299	0.37		87	133
#	3	#	#	2	#	0	3	#	#	0	0	0	#	#	#	#	1	1	0011110	0.000	0.429	1	12.67	945	300	0.47		6	6
#	3	#	#	2	#	0	3	#	#	0	0	0	#	#	#	#	1	1	1100000	0.000	-0.143	2	12.67	945	300	0.47		6	6
#	3	-4969.480;5783.480	#	2	#	0	3	6	#	0	0	0	#	#	#	#	1	1	1111110	1.000	1.000	1	14.40	945	300	0.58		5	5
4	1	#	-353.840;361.840	#	5	#	#	3	#	#	#	0	0	#	#	#	0	0	1011000	1.000	1.000	2	66.40	946	301	0.47		5	5
#	#	-5883.640;8453.640	#	#	#	#	#	2	#	#	#	#	0	#	0	0	#	0	1000100	0.017	0.665	1	59.52	948	303	0.32		31	75
#	#	-5883.640;8453.640	#	#	#	0	#	2	#	#	#	#	#	#	0	0	#	0	1000100	0.008	0.619	2	54.61	948	303	0.32		37	96
5	1	-2924.280;3348.280	-220.760;222.760	#	#	0	2	3	#	#	#	0	#	0	#	1	#	0	1100100	1.000	1.000	1	32.60	949	304	0.58		5	5
5	1	-2924.280;3348.280	-220.760;222.760	#	#	0	2	#	#	#	#	0	0	0	#	1	#	0	1100100	1.000	1.000	1	32.60	949	304	0.58		5	5
#	#	-6608.590;6608.590	-226.800;226.800	#	#	0	0	6	0	#	0	0	0	#	0	#	1	#	1011000	0.000	0.429	1	28.20	950	305	0.58		5	5
1	4	#	#	3	0	2	0	#	#	#	#	#	#	#	#	0	0	#	1000010	1.000	1.000	1	46.00	951	306	0.42		5	5
1	4	#	#	3	0	2	0	#	#	#	0	#	#	#	0	0	0	#	1000010	1.000	1.000	1	46.00	951	306	0.53		5	5
5	1	-5375.480;5377.480	-176.440;186.440	#	#	0	#	#	1	1	#	#	0	0	0	1	1	#	0110100	0.000	0.143	1	13.83	953	308	0.63		6	6
5	1	-5375.480;5377.480	-176.440;186.440	#	#	0	#	#	1	1	#	#	0	0	0	1	1	#	1001001	0.000	0.143	3	13.83	953	308	0.63		6	6
#	#	#	#	#	#	#	#	4	0	#	0	#	#	0	0	#	0	#	0000110	0.000	0.148	1	57.48	954	309	0.32		28	55
#	#	#	#	#	#	#	#	4	0	#	0	#	#	0	0	#	0	#	1001000	0.000	0.138	1	57.48	975	309	0.32		27	55
5	#	-3613.340;4003.340	#	8	#	#	#	4	#	#	#	#	#	#	0	#	#	0	1000010	0.000	0.306	1	57.19	954	309	0.32		22	28
#	1	#	#	#	#	#	3	4	0	#	0	0	0	#	#	0	0	0	1100110	0.184	0.844	2	52.90	954	309	0.53		16	22
#	1	-8400.750;8400.750	-257.040;257.040	1	#	0	#	#	0	0	0	#	1	0	#	#	#	0	0011100	0.035	0.714	1	23.00	956	311	0.58		6	6
#	1	-8400.750;8400.750	-257.040;257.040	1	#	0	#	#	0	0	0	#	1	0	#	#	#	0	1000000	0.000	0.143	1	23.00	956	311	0.58		6	6
6	1	-8400.750;8400.750	#	1	#	0	#	#	0	0	#	#	#	#	#	#	#	0	1011100	1.000	1.000	2	26.40	956	311	0.42		5	5
6	1	#	-257.040;257.040	1	#	#	#	#	0	0	0	#	#	0	#	#	#	0	1011100	1.000	1.000	1	26.40	956	311	0.47		5	5
#	#	-2804.260;3020.260	#	#	#	#	3	#	0	0	#	0	#	#	0	#	0	0	1000010	0.000	0.138	1	77.11	1000	313	0.42		45	125
#	#	#	-270.280;304.280	#	#	0	#	#	0	#	0	#	#	#	#	0	#	0	1001000	0.000	0.168	1	63.77	975	313	0.32		73	322
5	1	#	-227.080;297.080	#	3	#	#	3	#	#	0	1	#	#	0	#	1	0	1000000	0.000	0.429	3	21.17	960	315	0.53		6	6
5	1	#	-227.080;297.080	#	3	#	#	3	#	#	0	1	#	#	0	#	1	0	0010100	0.035	0.714	1	21.17	960	315	0.53		6	6
5	1	-5488.490;4262.320	-287.280;287.280	#	#	#	#	#	#	#	#	#	#	#	#	1	#	#	0000100	0.000	0.096	2	32.75	961	315	0.26		32	43
#	1	-2906.320;5488.490	#	10	#	#	#	3	#	0	#	#	14	0	#	1	#	#	0010100	0.035	0.714	1	24.20	960	315	0.42		5	5
#	#	-5848.580;7144.580	-170.480;202.480	#	2	0	#	#	#	#	#	#	1	0	0	#	0	0	0101100	0.000	0.221	1	53.47	961	316	0.47		6	22
#	#	-5848.580;7144.580	-170.480;202.480	#	2	0	#	#	#	#	#	#	1	0	0	#	0	0	1000010	0.000	0.221	1	53.47	961	316	0.47		12	22
#	#	-7252.650;7308.650	#	#	#	0	3	4	0	#	#	#	0	#	#	0	#	#	1110100	0.010	0.630	1	50.92	833	317	0.37		6	17
4	1	-7252.650;7308.650	#	10	#	0	#	4	#	#	#	#	#	#	#	0	#	#	1000000	0.000	0.143	1	43.00	833	317	0.37		5	5
#	#	#	-161.280;161.280	#	#	0	3	4	0	#	0	0	0	#	#	#	#	0	1110100	0.007	0.607	1	51.90	833	317	0.47		5	16
#	#	-2096.884;4368.390	#	1	1	#	0	3	0	0	#	#	#	#	0	#	#	#	1100100	0.024	0.688	1	36.18	963	318	0.42		5	11
3	1	-5815.520;5833.520	#	6	1	#	#	#	0	#	#	0	#	0	0	1	1	0	0101100	1.000	1.000	2	31.60	964	319	0.63		5	5
#	#	-3092.300;3628.300	#	#	#	0	3	3	#	#	#	#	#	#	0	0	#	0	0110000	0.000	0.192	1	76.54	990	320	0.37		11	70
#	#	-3092.300;3628.300	#	#	#	0	3	3	#	#	#	#	#	#	0	0	#	0	0001000	0.000	0.159	1	76.54	990	320	0.37		37	70
#	2	-7952.710;7952.710	-201.600;201.600	10	#	#	#	#	0	#	#	#	#	#	#	#	0	0	0000100	0.000	0.143	1	54.61	936	324	0.37		26	43
#	2	-7952.710;7952.710	-201.600;201.600	10	#	#	#	#	0	#	#	#	#	#	#	#	0	0	0011000	0.000	0.070	1	54.61	990	324	0.37		21	43
#	4	#	-104.440;258.440	#	#	#	0	4	0	#	0	0	#	0	#	#	#	0	0000101	0.000	0.429	1	43.60	970	325	0.47		5	5
5	1	#	#	#	#	#	#	#	1	0	0	#	0	#	0	1	#	0	1010110	0.001	0.481	1	22.57	843	327	0.47		6	11
5	1	#	#	#	#	#	#	#	1	0	#	#	#	#	0	1	#	0	1010110	0.000	0.429	1	24.10	843	327	0.37		5	10
#	4	-7619.690;7837.690	-128.080;144.080	2	0	3	#	#	0	0	#	#	#	#	0	#	#	0	0010100	0.000	0.429	1	47.60	844	328	0.53		5	10
#	4	-7619.690;7837.690	-128.080;144.080	2	0	#	#	#	#	0	#	#	#	#	0	#	#	0	0010100	0.000	0.421	1	56.58	995	328	0.42		27	37
2	3	#	#	6	#	#	0	#	#	0	0	#	#	0	#	0	#	#	0001000	0.000	0.143	2	12.17	974	329	0.42		6	6
2	3	#	#	6	#	#	0	#	#	0	0	#	#	0	#	0	#	#	0110100	0.035	0.714	3	12.17	974	329	0.42		6	6
2	3	#	-198.520;436.520	6	#	#	0	#	#	0	0	#	#	0	#	0	#	#	0111100	1.000	1.000	1	13.60	974	329	0.47		5	5
2	3	1343.360;15680.640	#	6	#	#	0	#	1	0	0	#	#	0	#	0	#	1	0111100	1.000	1.000	1	13.60	974	329	0.58		5	5
#	1	-3975.360;4089.360	-315.520;319.520	3	7	0	5	#	0	#	0	1	1	0	#	#	0	0	1101100	1.000	1.000	1	21.50	975	330	0.74		6	6
5	#	-4942.450;5138.450	-300.400;304.400	#	2	#	3	#	0	0	0	0	#	0	1	#	0	0	1100110	0.049	0.740	1	30.19	718	331	0.68		6	11
#	#	-4368.390;4368.390	#	1	1	#	0	3	0	0	#	#	#	#	0	#	#	#	1000000	0.000	0.429	1	36.18	979	334	0.42		11	11
#	#	-4368.390;4368.390	#	1	1	#	0	3	0	0	#	#	#	#	0	#	#	#	0100100	0.000	0.403	1	36.18	963	334	0.42		5	11
6	3	-7613.680;7619.680	-176.400;176.400	#	1	#	#	#	0	0	#	1	5	#	0	0	#	0	1010100	1.000	1.000	2	34.40	979	334	0.63		5	5
6	#	-7613.680;7619.680	-176.400;176.400	#	1	#	0	#	0	0	#	1	5	#	0	#	#	0	1010100	1.000	1.000	1	34.40	979	334	0.58		5	5
5	1	#	-205.760;237.760	10	4	#	0	3	0	0	0	0	2	#	#	#	0	#	0010101	1.000	1.000	1	25.20	980	335	0.68		5	5
#	#	#	#	#	#	#	0	#	0	#	1	#	0	0	0	1	0	#	0111001	0.000	0.429	1	13.20	983	338	0.42		5	5
3	4	#	-357.840;357.840	6	1	0	0	#	0	1	#	0	#	#	0	#	#	0	1010100	1.000	1.000	2	32.30	932	339	0.63		10	10
3	4	#	-357.840;357.840	6	1	0	0	#	0	1	#	0	#	#	0	0	0	0	1010100	1.000	1.000	1	32.30	932	339	0.74		10	10
#	#	-7098.640;7238.640	-183.480;189.480	#	#	#	0	#	0	0	0	#	0	0	#	#	0	#	0100000	0.000	0.199	1	70.12	996	341	0.47		36	87
#	4	#	#	#	#	3	0	#	#	#	#	0	#	0	0	#	#	#	1000000	0.000	0.265	1	63.51	986	341	0.32		25	35
#	1	-3037.320;4131.320	#	#	0	3	0	#	0	0	#	0	0	0	0	#	0	#	1000000	0.000	0.429	1	60.80	987	342	0.63		5	5
#	#	#	-97.200;205.200	#	#	3	0	3	0	#	0	0	0	0	0	0	#	#	1010100	0.000	0.429	1	70.95	987	342	0.58		10	30
5	1	#	-249.000;255.000	8	#	0	2	4	0	#	#	#	0	0	0	0	1	0	1100101	1.000	1.000	1	30.67	859	343	0.74		6	6
5	1	-6038.540;6058.540	-319.560;325.560	#	2	0	#	#	0	0	#	#	#	0	#	0	#	#	0100101	0.000	0.143	1	58.73	859	343	0.53		5	35
4	2	#	#	#	5	#	#	#	0	#	0	0	0	#	#	0	0	#	0111000	0.249	0.870	1	51.23	990	345	0.47		11	11
#	1	-6252.570;6516.570	#	6	#	0	#	#	#	#	0	#	0	0	#	#	0	0	0010100	0.001	0.500	1	37.89	991	346	0.47		15	20
#	#	-7280.650;7280.650	#	1	#	#	1	3	#	#	0	0	#	#	#	0	1	#	0010101	1.000	1.000	1	42.60	992	347	0.42		5	5
4	2	-2794.260;3030.260	#	#	5	0	#	#	#	#	#	#	#	0	#	0	0	#	1100010	0.000	0.333	1	59.15	865	349	0.42		5	15
#	1	-4064.520;7584.520	-178.440;184.440	#	#	#	0	#	#	0	#	#	0	#	#	0	0	0	0100000	0.000	0.306	1	61.17	996	351	0.47		15	35
#	1	-4064.520;7584.520	#	#	#	#	0	#	0	0	#	#	0	#	#	0	0	0	0100000	0.000	0.238	1	61.16	996	351	0.47		10	30
5	#	#	#	#	2	1	0	#	#	#	0	#	#	1	#	0	0	#	0100100	1.000	1.000	1	27.00	998	353	0.42		5	5
#	4	-7665.690;7791.690	#	#	#	#	5	4	0	0	0	0	1	#	#	0	0	0	1101100	1.000	1.000	1	27.83	870	354	0.63		6	6
#	#	-4529.410;4655.410	-270.280;131.040	#	#	0	#	4	#	0	0	#	#	0	#	0	#	0	1001000	0.000	0.048	1	54.97	975	354	0.47		25	75
2	#	#	-131.040;304.280	#	#	0	#	#	0	#	0	#	#	#	0	0	#	0	0100100	0.000	0.143	1	55.21	870	354	0.42		5	30
#	1	-2804.260;4997.430	#	#	#	0	3	#	0	#	0	#	0	0	0	#	0	#	1001000	0.000	0.321	1	67.16	1000	355	0.53		15	40
#	#	-4635.430;3020.260	-270.280;304.280	#	#	0	#	#	0	0	#	0	#	#	#	1	0	0	1000010	0.000	0.238	1	37.86	1000	355	0.47		15	30
#	#	-5883.640;8453.640	#	#	#	0	#	2	#	#	#	#	0	#	0	0	#	0	1000100	0.032	0.708	3	55.51	948	356	0.37		24	49
3	#	-5883.640;8453.640	#	#	#	#	#	2	#	#	#	#	#	0	0	0	#	0	1000100	0.005	0.592	1	42.18	872	356	0.37		4	14
#	#	-4529.410;4655.410	#	10	0	0	0	4	#	0	#	#	#	#	#	0	#	0	1011100	1.000	1.000	1	21.75	873	357	0.47		4	4
6	1	#	-557.841;224.400	#	0	0	#	4	0	0	0	#	#	0	1	0	#	0	1001000	0.000	0.429	1	21.75	873	357	0.68		4	4
3	1	#	#	#	6	0	0	#	#	0	0	0	0	0	1	0	#	0	1010100	1.000	1.000	2	32.50	876	360	0.68		4	4
5	#	-5900.530;5972.530	-168.480;204.480	7	#	0	0	#	1	#	0	1	1	0	#	0	0	0	1010000	0.035	0.714	1	9.00	877	361	0.74		5	5
5	#	-5900.530;5972.530	-168.480;204.480	7	#	0	0	#	1	#	0	1	1	0	#	0	0	0	0000100	0.000	0.429	1	9.00	877	361	0.74		5	5
5	#	-5900.530;5972.530	-168.480;204.480	7	#	#	0	3	#	#	0	1	1	0	#	0	0	0	1010100	1.000	1.000	2	10.25	877	361	0.68		4	4
5	#	-5900.530;5972.530	-168.480;204.480	#	#	0	0	#	#	#	0	1	1	0	#	0	0	0	1010100	1.000	1.000	1	10.25	877	361	0.63		4	4
#	3	-5588.500;5612.500	#	#	#	0	0	#	#	1	1	1	0	#	#	#	1	#	0001100	0.000	0.143	2	10.60	878	362	0.47		5	5
#	3	-5588.500;5612.500	#	#	#	0	0	#	#	1	1	1	0	#	#	#	1	#	1110000	0.000	0.429	2	10.60	878	362	0.47		5	5
6	#	-5712.510;5712.510	-257.040;257.040	#	#	0	#	#	#	0	#	#	#	#	0	#	1	1	0001100	0.000	-0.143	1	13.80	879	363	0.42		5	5
6	#	-5712.510;5712.510	-257.040;257.040	#	#	0	#	#	#	0	#	#	#	#	0	#	1	1	1110001	0.000	0.429	1	13.80	879	363	0.42		5	5
#	1	-4064.520;7584.520	#	#	#	0	0	#	#	0	#	#	0	#	#	0	0	0	0100000	0.000	0.444	2	45.68	996	364	0.47		9	18
1	4	#	#	#	1	5	#	#	#	0	#	#	#	0	#	1	1	#	0011000	0.000	0.429	2	18.80	882	366	0.42		5	5
1	4	#	#	#	1	5	#	#	#	0	#	#	#	0	#	1	1	#	0100100	0.000	0.429	1	18.80	882	366	0.42		5	5
1	#	#	-302.400;302.400	1	#	#	3	3	0	0	#	0	#	#	1	0	0	#	0011010	1.000	1.000	1	22.50	883	367	0.58		4	4
#	#	#	#	#	#	#	#	#	#	#	0	0	0	0	1	#	0	0	0000010	0.000	0.019	1	40.15	893	367	0.37		14	23
4	#	-5125.510;6299.510	-152.280;170.280	#	1	1	2	3	0	#	0	#	#	0	#	0	#	0	1100100	1.000	1.000	1	31.00	756	369	0.63		5	5
