-	/	0	00	04	0;	0cm	1	1-1/2	1-1/2-year	1-month	1-year	1-year-1-month	1-year-4-month	1-year-5-month	1/2	1/2/01	10	10-month	10-year	10-year-9-month	101	102	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	0	#	#	0	0	0	#	#	0	0	#	0	1	0	0	#	0	0	0	#	0	#	000010000000000000000000000000000000000000000	0.681	0.962	1	164.76	947	268	0.61		32	53
0	1	#	#	0	0	0	#	#	#	#	#	0	1	#	0	0	1	#	#	#	0	0	000000000000000000000000000000001000000000000	0.712	0.967	1	47.50	917	272	0.52		3	4
#	0	#	0	0	#	#	#	#	0	0	0	#	#	#	#	0	0	0	0	0	#	0	100000000000000000000000000000000000000000000	0.438	0.921	2	194.28	943	274	0.52		32	240
#	0	#	1	#	0	#	0	#	0	#	1	#	0	#	1	#	0	#	0	0	0	#	100000000000000000000000000000000000010000000	0.340	0.898	1	27.60	920	275	0.52		2	10
1	#	#	#	#	0	0	#	0	#	0	#	0	1	0	0	#	#	0	0	#	1	0	000000001000000000000000000000010000000000000	0.502	0.933	1	50.81	921	276	0.57		2	18
1	#	#	0	#	0	0	#	0	#	0	#	0	1	0	#	0	1	0	0	0	1	0	000000001000000000000000000000010000000000000	0.481	0.929	1	51.16	921	276	0.70		1	17
#	0	#	#	#	#	0	#	#	#	0	#	0	#	0	0	#	#	0	0	#	#	0	000000000000000000000000000000010000000000000	0.420	0.917	1	195.65	992	276	0.39		34	303
0	#	#	1	#	0	0	#	#	0	#	1	0	0	#	#	#	#	0	0	0	#	0	000000000000000000000000000000000000000001000	0.694	0.964	1	86.23	986	277	0.52		22	26
0	#	#	#	0	#	0	0	0	#	#	#	0	#	#	0	#	#	#	0	0	#	#	100000000000000000000000000000000000000001000	0.356	0.902	1	167.14	441	277	0.39		4	228
0	#	1	0	#	0	0	0	#	1	#	1	#	#	#	#	#	0	#	0	0	0	0	100000000000000000000000000000000000100000000	0.836	0.982	1	14.60	889	282	0.57		4	5
0	#	0	#	#	0	#	#	0	0	0	1	0	#	0	1	1	#	#	#	#	0	0	000000000000000000000000000000000000010000000	0.416	0.916	2	33.67	930	285	0.57		2	9
#	0	0	1	#	0	1	0	0	#	1	#	#	0	#	1	0	0	#	#	#	#	1	000000000000000000000000100000000000000001000	1.000	1.000	2	11.00	931	286	0.57		2	2
0	0	0	0	#	0	0	#	0	0	#	0	#	0	#	#	0	#	#	#	0	#	0	000000000000000000000000000000000000000000001	0.427	0.919	1	168.16	932	287	0.57		14	132
0	0	0	0	#	#	0	#	0	0	#	0	0	0	#	#	0	#	#	#	0	#	0	000000000000000000000000000000000000000000001	0.424	0.918	1	173.03	932	287	0.57		14	132
0	0	#	0	0	#	#	#	#	#	#	#	#	#	0	0	1	#	#	#	#	0	#	000000000000000000000000000000000001000000000	0.385	0.909	1	51.45	933	288	0.35		2	20
#	0	0	1	#	#	#	#	0	0	#	#	0	0	0	1	#	0	0	#	#	0	0	000000000001000000000000000000000000000001000	0.463	0.926	1	33.67	939	294	0.57		2	6
0	#	0	0	#	#	0	0	#	#	#	0	#	0	#	1	0	#	0	#	#	0	#	000000000000000000000000000000000000001000000	0.476	0.929	1	102.48	903	295	0.48		10	46
0	#	0	#	#	#	0	0	#	#	#	0	#	0	0	1	0	#	0	#	#	0	#	000000000000000000000000000000000000001000000	0.474	0.928	1	100.89	903	295	0.48		10	47
#	#	#	#	#	#	#	0	0	0	0	#	0	#	#	0	#	#	#	0	0	0	0	100000000000000000000000000000000000000000000	0.396	0.912	1	198.21	943	298	0.43		45	352
#	#	1	#	#	#	#	0	0	0	0	0	0	0	#	0	#	#	#	0	#	0	#	100000000000000000000000000000000000000000000	0.933	0.993	1	99.32	943	298	0.48		30	32
#	#	0	0	#	#	#	0	1	0	#	#	#	1	#	0	1	0	0	#	0	0	0	000010000000000000000001000000000000000000000	1.000	1.000	1	59.00	947	302	0.57		2	2
#	0	0	#	#	#	#	#	#	#	0	#	0	#	0	1	0	0	#	#	#	#	#	000000000000000000010000000000000000000000000	0.374	0.906	2	92.88	948	303	0.35		2	73
#	1	0	0	0	#	0	0	#	0	0	0	#	1	0	#	#	1	#	#	0	0	0	000010000000000000000000000100001000000000000	0.297	0.886	1	57.00	950	305	0.65		2	7
#	0	#	0	#	#	0	0	0	0	0	0	#	#	0	#	#	0	0	#	#	0	0	000010000000000000000000000000000000000000000	0.513	0.935	2	190.45	937	308	0.57		82	268
0	0	0	0	#	#	0	#	0	0	#	0	#	0	#	#	0	#	#	0	0	#	0	000000000000000000000000000000000000000000001	0.436	0.920	1	196.83	932	308	0.57		12	91
0	#	#	#	0	#	0	#	0	#	#	#	0	#	0	#	1	#	#	#	0	0	#	100000000000000000000000000000000001000000000	0.260	0.874	2	70.75	955	310	0.39		2	61
#	0	0	#	0	#	0	#	0	0	#	0	#	0	0	0	#	#	#	0	#	0	0	000000000000000000000100000000000000000000000	0.424	0.918	1	222.00	959	314	0.57		10	113
0	#	0	0	#	#	#	#	#	#	1	0	#	#	#	0	#	0	#	1	#	#	0	000000000100000000000000000000000000000000000	0.502	0.933	1	50.50	961	316	0.39		1	2
1	1	0	#	0	0	0	#	0	#	0	#	0	1	0	0	0	#	0	#	#	0	0	000010000000000000000000000000001000000000000	0.682	0.963	1	119.52	950	317	0.70		22	32
#	#	#	#	#	0	0	#	#	0	#	#	0	#	#	0	0	#	#	0	#	#	#	000010000000000000000000000000000000000000000	0.513	0.935	1	196.86	983	317	0.30		160	421
0	#	0	#	0	0	#	#	#	0	1	#	#	0	0	#	#	#	0	#	0	0	0	000000000000000000000000000000000000010000000	0.429	0.919	2	85.91	965	320	0.52		7	29
0	#	0	0	1	0	#	0	#	0	#	0	0	#	0	0	0	#	0	#	#	0	#	000000000000000000000000000000000000000000001	0.840	0.983	1	111.59	932	323	0.61		16	18
#	0	#	#	0	0	#	#	0	#	0	1	#	0	#	1	#	0	#	#	#	#	0	000000000100000000000000000000000000000000000	0.463	0.926	1	35.97	969	324	0.43		5	15
#	0	0	#	0	#	0	0	#	0	0	#	#	#	#	0	#	#	#	#	#	0	#	000000000000000000000000000000010000000000000	0.423	0.918	2	187.59	992	330	0.39		24	240
#	#	1	0	#	0	0	0	0	0	#	0	0	#	#	#	0	0	#	1	0	0	0	100000000000000000000000000000000000000000000	0.551	0.942	1	47.30	976	331	0.65		4	10
#	0	#	0	#	0	#	#	0	0	#	#	#	0	0	#	0	0	0	0	#	#	#	000000000000000000000000000000000010000000000	0.387	0.909	2	180.15	977	332	0.48		5	212
0	0	#	0	#	0	0	#	0	#	1	#	0	#	#	0	0	#	#	1	#	0	#	100000000100000000000000000000000000000000000	0.712	0.967	2	29.75	978	333	0.52		2	4
#	0	0	#	#	0	0	0	0	0	#	#	#	0	0	#	#	0	#	0	0	0	#	000000000000000000000000000000100000000000000	0.400	0.913	1	188.14	980	335	0.57		12	158
#	#	0	0	#	0	0	0	0	0	#	#	#	0	0	#	0	0	#	0	0	0	#	000000000000000000000000000000100000000000000	0.379	0.908	1	206.38	980	335	0.61		9	154
0	#	0	#	0	1	0	0	#	0	0	#	0	#	0	0	0	0	#	0	#	#	#	000000000000000000000010000000000000000000010	0.668	0.960	1	76.89	984	339	0.61		2	9
#	0	#	#	#	1	0	0	#	0	0	1	#	0	#	#	0	0	#	0	0	0	#	000000000000000000000000000000000000000000010	0.740	0.970	1	45.33	984	339	0.57		3	3
#	#	#	#	#	1	0	0	#	0	0	1	#	#	#	#	0	0	#	0	0	0	#	000000000000000000000000000000000000000000010	0.740	0.970	1	45.33	984	339	0.48		3	3
0	0	0	#	#	0	#	#	#	0	#	#	0	0	#	#	#	#	#	0	0	#	#	000000000000000000000000000010000000000001000	0.278	0.880	1	163.59	985	340	0.39		3	172
0	#	#	#	0	0	0	0	#	#	#	#	0	0	#	#	1	0	0	0	0	#	0	000000000000000000000000000000000000000001000	0.559	0.943	1	92.45	986	341	0.57		11	22
#	0	0	#	#	#	#	1	0	0	0	#	#	#	#	#	0	0	#	#	0	0	#	000000000000000000000000000000000001000000000	0.450	0.923	1	86.80	987	342	0.43		2	11
#	0	0	#	#	#	#	1	0	0	0	#	0	#	#	0	0	0	#	#	0	0	#	000000000000000000000000000000000001000000000	0.578	0.947	1	122.60	987	342	0.52		2	5
0	0	0	0	0	#	0	0	#	1	#	1	#	0	#	0	#	0	0	1	#	0	#	000000000000000000000000000000000000110000000	0.635	0.956	1	13.00	988	343	0.65		2	4
0	#	0	0	#	#	0	#	#	#	#	#	#	#	#	0	#	0	#	1	#	#	0	000000000100000000000000000000000000000000000	0.664	0.960	1	74.69	990	345	0.35		21	31
0	#	0	0	#	#	0	#	#	#	#	0	#	#	#	0	#	0	0	#	#	#	0	000000000100000000000000000000000000000000000	0.428	0.919	1	192.09	990	345	0.39		19	148
0	0	0	#	0	0	0	#	#	0	#	#	0	#	0	0	#	#	#	0	0	0	#	000000000000000000000001000000000000000000000	0.440	0.921	1	188.00	994	349	0.57		19	118
0	#	#	1	0	#	#	0	0	0	#	1	0	#	#	#	0	#	#	0	#	0	0	100000000000000000000000100000000000000000000	0.318	0.892	2	73.93	995	350	0.52		2	16
0	0	0	#	#	0	#	0	#	0	0	#	0	0	0	0	#	0	#	#	0	0	#	000000000000000000000000000000000000001000000	0.400	0.912	2	186.82	998	353	0.61		4	104
#	#	0	#	#	0	0	0	#	0	0	#	0	0	#	#	#	0	#	0	0	#	0	000010000000000000000000000000000000000000000	0.557	0.943	1	208.39	983	355	0.52		81	180
1	#	0	#	#	0	0	0	#	0	0	#	0	0	#	#	#	0	#	0	0	#	0	000010000000000000000000000000000000000000000	0.835	0.982	3	188.68	983	355	0.57		79	82
#	#	#	0	#	#	#	#	#	#	0	#	0	#	0	0	0	1	0	0	0	1	0	000000000000000000000000000000010000000000000	0.635	0.956	1	53.48	958	356	0.52		12	18
#	0	#	#	0	0	0	#	#	0	0	#	0	1	0	0	#	#	0	0	#	0	#	000010000000000000000000000000000000000000000	0.668	0.960	1	162.12	947	358	0.57		31	54
#	0	#	#	#	0	0	#	#	0	0	#	0	1	0	0	#	0	0	0	#	0	#	000010000000000000000000000000000000000000000	0.676	0.962	2	163.71	947	358	0.57		31	51
#	#	1	0	0	#	0	#	#	0	#	0	#	0	#	#	#	#	0	#	0	0	#	100000000000000000000000000000000000100000000	0.524	0.937	1	93.26	359	359	0.43		1	44
0	0	#	#	0	0	0	#	#	#	#	#	#	0	0	#	#	#	0	1	#	#	#	000000000100000000000000000000000000001000000	0.472	0.928	1	85.96	608	360	0.39		2	70
1	1	0	#	0	#	0	0	0	0	#	0	0	#	1	0	0	#	#	0	0	#	0	000010000000000000000000000000000000000000000	0.696	0.964	1	35.20	849	362	0.70		4	5
#	#	#	#	0	#	0	0	#	0	#	0	0	0	#	#	0	0	0	#	0	0	#	000000000000000000000000000000000000000100000	0.375	0.907	1	185.51	752	364	0.52		1	233
#	#	0	#	0	0	#	#	0	0	0	#	#	#	#	#	0	#	#	#	#	#	0	000000000100000000000000000000000000000000000	0.406	0.914	1	169.47	990	367	0.35		44	354
#	0	#	#	0	0	#	#	0	#	#	#	0	0	#	1	0	#	#	#	0	0	0	000000000100000000000000000000000000000000000	0.515	0.936	1	81.24	821	367	0.48		27	70
#	#	#	#	0	#	0	#	0	#	#	0	0	0	#	#	#	0	#	0	#	0	#	000000000000000000000000000000000100000000010	0.243	0.868	1	208.74	369	369	0.39		1	193
#	#	#	0	#	#	0	0	0	#	0	#	#	0	#	1	0	#	#	#	0	#	#	000000000000000000000000000000000000000000010	0.440	0.921	2	102.52	903	371	0.39		7	49
#	0	#	0	0	0	#	#	#	0	#	#	#	0	#	#	#	#	0	#	0	0	#	010000000000000000000000000000000000000000000	0.388	0.910	2	158.43	882	372	0.39		5	282
0	0	#	0	0	0	#	0	1	#	0	0	#	0	#	#	0	#	#	#	#	#	0	000000000000001000000000000000000000000000000	0.478	0.929	1	110.32	860	374	0.52		4	20
0	0	#	0	0	#	#	#	0	#	#	#	0	0	#	1	#	#	#	#	0	#	#	000000000000000000000000100000000000000000000	0.489	0.931	1	77.23	952	375	0.39		27	85
#	#	0	#	#	0	0	#	#	0	#	#	#	#	#	0	#	#	#	0	#	#	#	000010000000000000000000000000001000000000000	0.398	0.912	1	189.51	983	378	0.26		48	379
#	#	#	#	0	0	0	#	0	#	0	#	#	#	#	0	#	0	0	#	#	0	#	000000000000000000000000000000001000000000000	0.438	0.921	1	181.34	983	378	0.39		59	289
#	0	0	#	#	#	#	0	#	0	#	1	#	#	0	0	#	1	0	0	0	#	#	000010000000000000000000000000000000000000000	0.532	0.939	1	55.38	677	380	0.48		3	8
0	0	0	#	0	0	#	#	#	0	0	#	#	#	0	#	1	0	0	1	#	#	#	000000000100000000000000000000000000000000000	1.000	1.000	1	37.25	960	381	0.52		4	4
0	0	#	#	0	0	#	0	#	0	0	#	#	#	0	#	1	0	0	1	#	#	0	000000000100000000000000000000000000000000000	0.836	0.982	1	44.00	960	381	0.57		4	5
#	0	#	#	0	0	#	0	#	#	#	1	0	#	0	#	0	0	0	#	#	0	0	000000000000100000000000000000000000010000000	0.229	0.863	1	101.82	382	382	0.52		1	46
0	#	#	#	#	1	0	#	0	#	#	#	#	0	#	0	#	0	0	0	#	#	0	000000000000000000000000000000000000000000010	0.880	0.987	1	80.86	835	383	0.43		7	7
0	#	#	1	0	#	#	#	#	0	0	#	0	0	0	#	#	0	#	0	0	#	1	000000000001000000000000000000000000000001000	0.502	0.933	1	40.75	384	384	0.52		1	4
0	#	0	1	0	0	#	0	0	0	#	#	0	#	0	0	#	#	#	#	0	0	1	000000000000000000000000000000000000000001000	0.861	0.985	1	62.00	679	384	0.61		3	3
0	#	#	0	#	0	#	0	#	0	#	0	0	#	0	0	#	#	0	#	#	#	#	000000000000000000000001000000000000000000000	0.429	0.919	2	177.17	994	386	0.43		17	156
#	#	0	#	0	#	#	#	#	0	0	#	0	#	#	0	#	0	0	0	#	#	#	000000000000000000000100000000000000000000000	0.370	0.905	1	202.54	959	387	0.39		10	251
1	0	#	0	#	0	0	#	0	0	#	1	#	#	1	#	#	1	#	#	0	1	#	000000000010000000000000000000000000000000000	0.543	0.941	1	33.67	660	390	0.52		1	3
1	0	#	0	#	0	0	0	0	0	#	1	#	#	1	#	#	1	#	#	0	1	0	000000000010000000000000000000000000000000000	0.543	0.941	1	33.67	660	390	0.61		1	3
0	0	0	0	#	0	0	#	0	0	#	0	#	0	0	0	0	#	0	#	#	0	#	000000000000000000000000000000000000000000001	0.441	0.921	1	186.36	932	393	0.65		9	69
0	#	0	0	1	0	#	0	#	0	#	0	0	#	#	#	0	#	#	#	0	#	0	000000000000000000000000000000000000000000001	0.869	0.986	1	117.53	932	393	0.52		15	16
#	0	0	#	0	#	0	0	#	0	0	1	#	#	#	0	#	#	#	#	#	#	#	000000000000000000000000000000010000000000000	0.455	0.924	1	105.79	768	394	0.39		7	37
#	0	0	1	#	#	#	#	#	1	#	#	#	0	0	0	#	0	0	0	#	1	#	000000000000000000000000000000000000100001000	1.000	1.000	1	7.00	395	395	0.48		1	1
#	#	#	#	0	0	0	#	0	0	#	1	#	#	0	#	#	0	#	0	0	0	#	100000000000000000000000000000000000000000000	0.491	0.931	2	103.09	920	396	0.48		26	68
0	#	1	0	0	#	0	#	0	0	#	#	0	0	#	#	0	0	#	#	#	1	#	100000000000000000000000000000000000000000000	1.000	1.000	1	29.50	741	399	0.52		2	2
#	#	0	#	0	0	#	0	0	#	#	0	0	0	0	#	0	#	#	1	#	#	#	000000000100000000000000000000001000000000000	0.491	0.931	1	101.50	400	400	0.48		1	44
#	#	0	0	#	0	#	#	0	0	#	#	#	#	#	#	0	#	0	#	0	#	#	000000000000000000000000000000010000000000000	0.396	0.911	1	176.44	992	401	0.35		41	372
0	0	#	0	#	#	#	#	#	#	1	#	0	#	#	0	#	0	#	0	0	#	0	000000000000000000000000000000000000100000000	0.423	0.917	1	74.67	901	406	0.43		2	14
0	0	#	0	0	#	#	0	0	0	0	#	0	#	#	#	0	0	#	1	#	0	0	000000000000000001000000000000000000000000000	0.394	0.911	1	102.56	408	408	0.61		1	47
1	1	0	0	0	0	#	#	0	0	0	#	#	#	#	#	#	0	#	#	0	#	#	000000000000000000000000000000001000000000000	0.568	0.945	1	149.96	983	412	0.48		38	46
1	0	0	0	#	#	#	0	#	#	#	#	0	0	#	0	#	1	#	#	0	1	0	000010000000000000000000000000000000000000000	0.635	0.956	1	38.00	414	414	0.52		1	1
0	#	0	#	#	0	#	0	#	0	#	#	#	0	0	0	#	0	#	1	0	1	#	000000000000000000000000000000001000000000000	0.543	0.941	1	16.33	415	415	0.52		1	3
0	#	0	#	#	0	0	0	0	0	#	#	#	0	0	#	#	0	#	0	0	0	#	000000000000000000000000000000100000000000000	0.411	0.915	1	171.85	980	416	0.57		10	105
#	#	0	#	#	0	0	0	0	0	#	#	#	0	0	#	#	#	#	0	0	0	#	000000000000000000000000000000100000000000000	0.384	0.909	1	188.31	980	416	0.48		11	174
1	#	0	#	0	0	0	#	0	0	0	#	0	1	0	0	#	0	0	0	#	0	#	000010000000000000000000000000000000000000000	0.756	0.972	1	152.90	937	418	0.70		46	50
#	0	#	#	0	0	0	#	#	#	0	#	0	1	0	0	0	0	0	0	#	0	#	000010000000000000000000000000000000000000000	0.712	0.967	1	167.26	843	418	0.61		20	32
0	#	0	0	#	#	0	0	#	#	#	0	#	#	0	1	0	#	0	#	#	0	#	000000000000000000000000000000000000001000000	0.487	0.930	1	102.70	903	419	0.48		9	39
0	#	0	0	#	#	0	0	#	#	0	0	#	0	0	1	0	#	0	#	#	0	#	000000000000000000000000000000000000001000000	0.487	0.930	1	102.70	903	419	0.57		9	39
0	#	#	1	#	0	0	#	#	0	#	1	0	0	#	#	#	#	0	0	0	#	#	000000000000000000000000000000000000000001000	0.720	0.968	2	89.09	986	422	0.48		19	22
0	#	#	1	#	0	0	#	#	0	#	1	0	0	#	#	0	#	0	0	0	#	0	000000000000000000000000000000000000000001000	0.660	0.959	1	89.39	929	422	0.57		9	12
#	0	#	0	0	#	0	0	0	#	0	0	#	#	0	#	#	#	0	#	#	0	0	000010000000000000000000000000000000000000000	0.519	0.937	1	186.27	937	423	0.52		65	211
0	#	0	0	#	#	#	0	#	0	#	0	#	#	0	0	#	0	#	0	#	0	#	000000000000000000000000000000000000001000000	0.404	0.913	1	213.94	869	424	0.48		6	104
0	#	0	0	#	#	0	0	#	0	#	#	#	#	0	0	#	0	#	0	#	0	#	000000000000000000000000000000000000001000000	0.402	0.913	1	200.42	869	424	0.48		7	120
0	0	#	0	#	0	#	#	#	#	#	#	0	0	#	1	#	#	#	#	0	#	#	000000000000000000000000100000000000000000000	0.500	0.933	2	78.19	952	426	0.35		25	73
#	0	#	0	#	#	#	#	#	#	#	#	0	0	#	1	#	#	#	#	0	#	#	000000000000000000000000100000000000000000000	0.484	0.930	1	77.08	952	426	0.26		25	80
#	#	#	0	#	#	0	0	0	0	0	0	#	#	0	#	#	#	0	#	#	0	0	000010000000000000000000000000000000000000000	0.516	0.936	1	183.82	983	429	0.48		112	293
#	0	#	0	#	#	0	#	0	0	0	0	#	#	0	#	#	#	0	#	#	0	0	000010000000000000000000000000000000000000000	0.509	0.935	1	180.01	937	429	0.48		69	236
0	#	#	0	#	0	#	0	#	0	#	0	0	#	0	0	#	#	0	#	#	0	#	000000000000000000000001000000000000000000000	0.426	0.918	1	177.35	994	431	0.48		15	142
#	#	#	#	0	#	#	#	#	#	0	0	#	#	#	0	#	0	#	1	0	#	0	000000000100000000000000000000000000000000000	0.648	0.957	1	85.50	990	433	0.35		13	23
0	0	0	0	#	#	#	#	0	#	0	#	#	#	#	#	0	#	#	#	#	0	0	000000000100000000000000000000000000000000000	0.479	0.929	1	160.44	990	433	0.39		37	152
#	1	0	0	0	0	0	0	#	#	0	1	#	#	#	0	#	#	0	#	0	#	0	000000000000000000000000000000001000000000000	0.608	0.952	1	41.50	739	436	0.57		6	11
#	#	0	#	#	#	0	#	#	0	0	#	0	0	0	#	0	#	0	#	#	#	#	000000000000000000000000000000001000000000000	0.417	0.916	1	190.23	983	436	0.39		27	214
#	0	0	0	#	0	#	#	0	#	#	#	#	0	0	#	0	#	0	0	#	#	#	000000000000000000000000000000000010000000000	0.386	0.909	2	185.95	977	440	0.43		4	135
#	0	0	0	#	0	#	#	0	0	#	#	#	0	0	#	#	#	0	0	#	#	#	000000000000000000000000000000000010000000000	0.385	0.909	1	185.15	977	440	0.43		4	145
#	#	#	#	0	#	0	#	0	0	#	1	#	0	0	#	#	0	#	0	0	0	#	100000000000000000000000000000000000000000000	0.494	0.932	1	102.70	920	441	0.48		24	62
#	#	#	#	#	#	#	#	0	#	0	#	0	#	0	#	0	#	0	1	#	#	0	000000000000100000000000000000000001000000000	0.300	0.887	1	100.28	443	443	0.35		1	49
#	0	#	#	#	0	#	0	#	0	0	#	#	0	0	#	0	0	0	1	0	0	#	000000000000000000000000000000000001000000000	0.465	0.926	2	103.67	934	443	0.57		8	44
#	1	0	0	#	#	#	#	1	0	#	0	#	#	#	#	#	#	#	#	0	#	#	000000000000000000000001000000001000000000000	0.502	0.933	1	45.50	447	447	0.30		1	2
0	#	0	0	1	#	#	0	0	0	#	0	0	0	#	#	0	#	#	#	#	#	0	000000000000000000000000000000000000000000001	0.850	0.984	1	126.36	932	449	0.52		10	11
0	0	0	0	#	0	0	#	#	0	#	0	#	#	#	0	0	0	#	0	0	#	0	000000000000000000000000000000000000000000001	0.445	0.922	1	214.65	932	449	0.61		10	72
#	#	#	0	1	0	#	0	#	#	0	0	0	#	#	#	#	0	#	#	#	0	0	000000000000000000000000000000001000000000001	0.547	0.941	1	115.44	804	450	0.43		4	22
#	#	#	0	1	#	0	0	0	#	#	#	0	1	1	0	#	#	0	#	#	#	0	000010000000000000000000000000000000000000001	0.740	0.970	1	42.67	793	454	0.48		2	3
0	0	#	#	0	#	0	0	0	1	#	#	0	#	0	0	#	#	0	#	#	#	0	000000000000000000000000000000000000110000000	0.463	0.926	1	16.78	988	456	0.52		2	9
#	1	#	0	#	#	0	#	#	0	#	1	#	0	#	#	#	#	#	#	0	#	0	000000000000000000000000000000000001000000000	0.463	0.926	1	13.67	459	459	0.35		1	3
#	#	#	0	0	0	0	0	0	#	0	0	#	0	0	0	0	0	0	1	#	0	0	000000000000000000000000000000000001000000000	0.429	0.919	1	89.85	689	463	0.74		2	17
#	#	#	0	#	#	0	0	0	#	0	0	0	0	0	0	0	0	0	1	#	0	0	000000000000000000000000000000000001000000000	0.427	0.919	1	88.68	689	463	0.70		2	18
#	0	#	#	#	#	0	#	#	0	0	#	#	#	#	0	#	1	#	#	#	#	#	000000000000000000000000000000010000000000000	0.559	0.944	1	78.42	921	464	0.26		16	37
#	0	0	#	0	#	0	0	#	#	0	#	0	#	0	0	#	#	0	0	#	#	0	000000000000000000000000000000010000000000000	0.440	0.921	2	204.64	992	464	0.52		24	166
0	0	1	0	0	#	0	0	0	0	#	#	0	0	#	#	#	0	#	#	#	1	#	100000000000000000000000000000000000000000000	1.000	1.000	1	44.00	741	467	0.57		1	1
0	#	0	#	#	0	0	0	#	#	#	1	#	#	#	1	#	#	0	#	#	0	0	000000000000000000000000000000000000001000000	0.434	0.920	1	52.00	468	468	0.43		1	5
#	#	#	#	0	#	0	#	0	0	1	#	0	0	#	#	#	#	#	#	0	#	0	000000000100000000000000000000000000000000000	0.378	0.907	1	84.72	961	474	0.39		5	34
#	1	#	0	#	#	0	1	0	#	#	0	0	0	0	#	#	#	0	0	0	0	#	000000000100000000000000000000000000000000000	0.799	0.978	1	36.50	814	475	0.57		3	4
#	#	#	0	#	#	0	1	0	#	#	0	0	0	0	#	#	#	0	#	0	0	#	000000000100000000000000000000000000000000000	0.811	0.979	2	76.83	814	475	0.48		12	15
1	0	0	#	#	#	#	0	#	0	#	1	#	#	0	#	#	#	0	0	0	#	#	000010000000000000000000000000000000000000000	0.686	0.963	1	100.83	677	476	0.43		4	6
#	0	#	#	0	1	#	#	1	#	0	1	0	0	#	#	#	#	#	#	0	0	0	000000000000000000000010000000000000000000010	0.861	0.985	1	45.33	984	479	0.48		2	3
#	0	#	#	#	1	0	#	#	0	#	1	#	0	#	#	0	0	#	0	0	0	#	000000000000000000000000000000000000000000010	0.861	0.985	1	44.67	984	479	0.48		3	3
#	0	#	#	0	1	0	0	#	#	0	1	#	#	#	#	0	0	#	0	0	0	0	000000000000000000000000000000000000000000010	0.799	0.978	2	61.00	984	479	0.57		2	2
#	#	#	#	#	#	#	0	#	#	#	#	#	#	#	#	#	0	0	#	#	#	1	000000000000000000000000000000000000100000000	0.371	0.906	1	54.87	841	480	0.17		3	24
#	#	0	0	#	#	0	0	0	#	0	#	#	0	#	1	0	#	#	#	0	#	#	000000000000000000000000000000000000000000010	0.431	0.919	1	102.80	903	483	0.43		4	38
0	#	#	#	#	0	0	0	#	0	1	0	#	#	#	0	0	0	0	#	0	#	0	000000000000000000000000000000000001010000000	0.368	0.905	1	92.43	484	484	0.57		1	7
#	#	#	#	#	#	#	0	#	0	#	0	0	0	0	0	#	#	#	#	#	#	#	000000000000000000000000000000000000010000000	0.373	0.906	1	176.28	745	484	0.30		2	188
#	1	#	#	#	#	#	0	#	0	#	0	0	0	0	0	#	#	#	#	0	#	#	000000000000000000000000000000000000010000000	0.290	0.884	1	140.70	484	484	0.39		0	29
0	#	#	#	#	0	#	0	0	#	1	1	0	#	0	#	#	0	0	#	#	0	#	100000000000000000000000000000000000000000000	0.457	0.925	1	64.03	978	486	0.48		13	33
#	#	0	#	#	0	0	#	#	0	0	#	0	0	#	#	#	0	#	0	0	#	0	000010000000000000000000000000000000000000000	0.536	0.940	1	208.21	983	488	0.48		63	159
#	0	#	0	#	#	0	#	#	0	0	0	#	#	0	#	#	#	0	#	#	0	0	000010000000000000000000000000000000000000000	0.501	0.933	1	181.48	947	488	0.43		64	232
1	1	0	0	0	#	0	0	0	0	#	0	0	#	1	#	#	#	#	0	0	#	0	000010000000000000000000000000000000000000000	0.696	0.964	1	49.60	871	489	0.65		4	5
1	1	0	#	0	#	0	0	0	0	#	0	0	#	1	#	#	#	#	#	0	#	0	000010000000000000000000000000000000000000000	0.696	0.964	1	49.60	871	489	0.57		4	5
0	#	0	0	#	0	0	#	#	1	#	1	0	#	#	#	#	0	#	1	#	0	0	000000000100000000000000000000000000100000000	0.740	0.970	1	15.67	591	495	0.52		2	3
0	#	#	#	0	0	0	0	0	0	0	#	0	#	#	0	#	0	0	0	0	0	#	000000000000000000000000000000000000000001000	0.442	0.922	1	200.67	929	497	0.65		13	98
0	0	0	#	0	0	0	0	#	0	#	#	0	#	0	#	#	#	#	0	#	0	#	000000000000000000000001000000000000000000000	0.437	0.921	2	182.14	994	498	0.52		15	99
0	0	0	#	0	0	0	#	#	0	0	#	0	#	0	#	#	#	#	0	0	0	#	000000000000000000000001000000000000000000000	0.457	0.925	2	206.71	994	498	0.57		15	85
0	#	#	#	#	0	0	0	#	0	#	#	0	0	#	0	#	0	0	0	0	0	#	000000000000000000000000000000000000000001000	0.451	0.923	1	180.42	986	499	0.57		24	137
0	0	#	#	0	0	0	#	#	0	0	#	#	#	0	#	1	0	0	1	0	#	#	000000000100000000000000000000000000000000000	0.836	0.982	1	44.20	960	500	0.57		4	5
0	#	#	#	#	1	0	#	0	#	#	#	0	0	#	0	#	#	0	#	#	#	#	000000000000000000000000000000000000000000010	0.825	0.981	1	85.14	835	501	0.35		7	7
#	#	1	0	0	0	0	#	0	0	0	#	#	#	#	#	0	#	#	0	0	0	0	000000000000100000000000000000000000000000000	0.407	0.914	1	98.51	502	502	0.57		1	30
