landmass	zone	area	population	language	religion	bars	stripes	colours	circles	crosses	saltires	quarters	sunstars	crescent	triangle	icon	animate	text	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
3	4	-4704.420;4704.420	-282.240;282.240	#	#	#	#	3	#	0	#	#	#	0	0	#	#	0	1001100	0.000	0.429	1	55.18	842	197	0.47		6	12
#	3	3359.540;13664.460	#	#	0	0	0	4	#	#	#	#	#	0	0	0	#	1	0111100	1.000	1.000	1	17.00	974	200	0.53		6	6
#	#	-7111.640;7225.640	-270.160;274.160	#	7	0	#	4	0	#	#	1	#	#	0	0	#	0	1101100	1.000	1.000	1	41.50	588	201	0.53		6	6
#	1	-6846.620;7042.620	#	#	#	0	3	4	#	#	#	#	1	#	#	#	#	#	1000110	0.004	0.577	1	63.75	976	203	0.32		19	25
#	1	-6846.620;7042.620	#	#	#	0	3	4	#	#	#	#	1	#	#	#	#	#	0100000	0.000	-0.131	1	63.75	976	203	0.32		13	25
1	#	-6384.580;6608.580	-172.400;180.400	#	0	#	#	2	#	#	0	0	5	#	0	#	#	#	0010100	1.000	1.000	1	54.00	978	204	0.47		6	6
1	#	-6384.580;6608.580	-172.400;180.400	#	0	#	#	2	#	#	0	0	5	#	#	#	#	0	0010100	1.000	1.000	1	54.00	978	204	0.47		6	6
#	4	#	#	#	1	0	0	6	#	1	1	1	#	#	#	1	1	1	1101000	0.000	0.143	2	13.18	982	208	0.58		13	13
#	4	#	#	#	1	0	0	6	#	1	1	1	#	#	#	1	1	1	0010101	0.000	0.143	1	13.18	982	208	0.58		13	13
5	#	-3451.310;3493.310	-187.520;195.520	10	7	#	#	#	#	#	#	0	#	0	0	0	0	#	0010100	1.000	1.000	2	65.67	985	211	0.53		6	6
4	#	#	#	3	5	#	0	#	0	#	#	#	0	#	0	#	0	#	1000000	0.000	0.429	1	46.26	857	212	0.42		13	13
4	#	#	#	3	5	#	0	#	0	#	#	#	0	#	0	#	0	#	0011000	0.000	0.099	1	46.26	817	212	0.42		6	13
4	4	-4269.410;4915.410	-174.440;188.440	#	#	#	#	#	0	0	0	#	0	0	#	#	0	0	1100100	0.012	0.643	1	67.14	857	212	0.58		12	24
5	1	-5068.460;5236.460	#	8	#	#	#	4	0	0	0	#	0	#	0	#	#	#	0100000	0.000	0.143	1	59.07	988	214	0.53		19	19
5	1	-5068.460;5236.460	#	8	#	#	#	4	0	0	0	#	0	#	0	#	#	#	1000110	0.001	0.504	1	59.07	696	214	0.53		12	19
5	#	#	#	8	#	0	2	#	#	0	#	0	0	0	#	#	#	#	1100100	0.214	0.857	1	58.07	988	214	0.42		12	12
3	4	#	#	#	#	#	0	#	0	#	1	#	0	0	0	#	#	#	1010100	1.000	1.000	1	19.17	989	215	0.42		6	6
#	#	#	#	#	#	0	#	#	0	#	0	#	#	#	0	#	#	#	0000001	0.000	-0.116	1	82.26	992	217	0.21		38	404
#	#	#	#	#	#	0	#	#	0	#	0	#	#	#	0	#	#	#	0010100	0.000	0.243	3	82.26	992	217	0.21		189	404
#	1	#	-322.640;342.640	6	#	#	#	#	#	1	#	1	0	0	0	#	0	0	0010100	1.000	1.000	1	17.50	991	217	0.53		6	6
#	#	-5488.490;5488.490	-367.920;367.920	#	#	#	#	#	#	0	0	#	#	#	#	#	#	0	1000000	0.000	0.258	2	79.85	988	218	0.26		480	603
#	#	-5488.490;5488.490	-367.920;367.920	#	#	#	#	#	#	0	0	#	#	#	#	#	#	0	0000110	0.000	0.060	1	79.85	976	218	0.26		91	603
#	1	-4540.420;4868.420	-229.880;243.880	#	#	#	0	2	#	0	0	0	1	#	#	0	0	#	1000100	0.013	0.650	1	55.72	644	219	0.58		12	31
4	1	#	-158.280;164.280	#	#	#	0	1	#	#	0	0	#	#	0	0	#	#	0100000	1.000	1.000	2	66.00	996	222	0.47		6	6
#	#	-5059.460;5245.460	-140.200;162.200	#	6	0	3	#	0	#	0	0	0	#	0	0	#	0	1100100	1.000	1.000	1	62.17	868	223	0.63		6	6
#	1	#	-213.360;381.360	#	#	1	#	2	0	0	0	0	1	#	0	#	0	#	0100100	1.000	1.000	1	29.00	998	224	0.58		6	6
#	1	#	-213.360;381.360	#	#	1	#	2	0	0	0	0	#	#	0	#	#	#	0100100	1.000	1.000	1	29.00	998	224	0.47		6	6
3	1	#	-176.400;176.400	#	0	0	#	2	#	#	#	#	#	0	0	0	#	0	1000100	1.000	1.000	1	54.40	614	227	0.53		5	5
3	1	#	-176.400;176.400	#	0	0	2	2	#	#	#	0	#	0	0	0	#	0	1000100	1.000	1.000	1	54.40	614	227	0.63		5	5
6	1	-6532.610;7132.610	#	#	0	#	0	4	#	0	0	0	#	#	1	#	0	0	1011100	1.000	1.000	1	36.20	744	228	0.63		5	5
2	4	#	-287.280;287.280	3	#	#	0	3	#	#	0	#	#	0	#	0	0	#	1010100	1.000	1.000	1	47.60	488	230	0.53		5	5
3	1	#	#	#	#	0	#	3	#	0	0	0	0	0	#	#	#	#	1010100	0.000	0.429	1	79.71	709	231	0.47		18	42
2	#	-4132.370;4156.370	-267.120;267.120	1	1	0	0	6	#	#	#	#	0	0	#	1	1	1	1111100	1.000	1.000	2	12.00	878	233	0.68		5	5
#	#	-3777.350;4063.350	-247.680;427.680	#	#	#	0	2	1	#	#	0	0	#	0	0	#	#	1100000	0.024	0.688	1	44.65	751	235	0.47		5	11
#	4	-3472.310;3472.310	-317.520;317.520	1	1	#	#	4	#	#	#	#	#	#	#	#	1	#	0111100	1.000	1.000	1	24.40	882	237	0.37		5	5
#	4	-7485.670;7523.670	-267.120;267.120	1	#	#	3	#	#	0	#	#	0	#	#	0	0	#	0011010	0.000	0.377	1	59.05	883	238	0.47		5	11
#	#	#	-367.920;207.200	10	#	1	#	#	0	#	0	#	#	#	#	0	#	0	0100100	0.035	0.714	1	40.00	756	240	0.37		5	5
#	#	-5488.490;5488.490	-95.200;367.920	#	#	#	#	#	#	0	0	0	#	#	#	#	#	0	1000000	0.000	0.249	1	80.12	988	240	0.32		431	548
#	2	-2745.280;3527.280	-259.120;275.120	10	5	0	#	5	0	0	#	#	1	0	#	1	1	0	0000110	0.000	0.143	1	24.00	886	241	0.74		6	6
#	2	-2745.280;3527.280	-259.120;275.120	10	5	0	#	5	0	0	#	#	1	0	#	1	1	0	1101000	0.000	0.429	1	24.00	886	241	0.74		6	6
#	#	-2665.330;4727.330	-320.560;324.560	#	#	0	#	#	#	0	#	0	#	#	#	#	0	#	0101000	0.000	0.038	1	88.65	990	243	0.32		64	357
1	#	#	-347.760;347.760	1	1	0	0	#	1	#	1	1	0	#	#	1	1	#	1111110	1.000	1.000	1	15.20	894	249	0.63		5	5
#	4	#	#	1	1	#	0	6	#	#	#	1	0	0	#	#	1	1	1111101	1.000	1.000	1	13.67	642	255	0.53		6	6
#	#	-4556.410;4628.410	-170.360;172.360	#	5	#	2	#	0	#	#	0	#	#	0	#	#	0	0000010	0.000	0.013	1	42.77	774	258	0.42		6	11
#	#	-4556.410;4628.410	-170.360;172.360	#	5	#	2	#	0	#	#	0	#	#	0	#	#	0	1101000	0.184	0.844	1	42.77	774	258	0.42		11	11
#	#	#	-95.200;-56.953	10	#	3	#	#	#	#	0	0	#	#	#	0	#	0	0100100	0.100	1.000	1	5.67	259	259	0.37		0	0
#	#	#	#	#	#	0	13	3	0	#	#	1	#	0	0	0	0	#	1010100	1.000	1.000	1	28.80	776	260	0.47		5	5
#	#	#	-278.640;386.640	#	#	#	#	3	0	0	#	#	0	#	0	0	#	#	1000100	0.000	0.391	1	87.29	906	261	0.37		56	115
#	#	-5488.490;5488.490	-367.920;367.920	#	#	#	#	4	#	0	0	#	#	#	0	#	#	#	1000000	0.000	0.114	1	72.89	988	265	0.32		93	98
#	#	-5488.490;5488.490	-367.920;367.920	10	#	#	#	#	1	0	0	#	#	#	#	#	#	0	1000000	0.000	0.208	1	50.54	910	265	0.37		22	22
1	#	#	#	1	#	0	#	#	0	1	#	#	0	#	0	1	#	0	0000100	0.000	-0.429	3	17.33	911	266	0.47		6	6
1	#	#	#	1	#	0	#	#	0	1	#	#	0	#	0	1	#	0	1111001	0.035	0.714	2	17.33	911	266	0.47		6	6
1	#	#	#	1	#	0	#	#	0	1	#	#	0	#	#	1	#	0	1111101	1.000	1.000	1	20.00	911	266	0.42		5	5
4	#	-5488.490;5488.490	-367.920;367.920	#	#	#	#	#	#	0	0	#	#	#	#	#	#	0	1000000	0.000	0.222	1	80.26	966	267	0.32		146	184
#	#	-5488.490;5488.490	-367.920;367.920	#	#	#	#	4	#	0	0	#	#	#	#	#	#	0	0101000	0.000	-0.056	1	72.97	912	267	0.32		32	131
#	#	#	#	6	4	0	3	#	1	0	0	0	#	0	#	1	0	0	0100100	0.000	0.429	1	20.33	913	268	0.63		6	6
#	#	#	#	6	4	0	3	#	1	0	0	0	#	0	#	1	0	0	0010001	0.000	0.429	1	20.33	913	268	0.63		6	6
#	#	#	#	6	4	0	3	#	1	0	0	0	#	0	#	1	0	0	0110101	1.000	1.000	3	23.60	913	268	0.63		5	5
#	#	#	#	6	4	#	3	#	1	0	0	0	#	0	#	1	0	#	0110101	1.000	1.000	1	23.60	913	268	0.53		5	5
#	#	-4976.470;4656.390	#	#	2	0	3	#	#	0	#	0	1	#	#	0	#	#	1010110	0.006	0.597	1	60.65	785	269	0.42		5	17
#	1	-4080.390;5552.470	-330.640;334.640	8	2	#	#	#	#	0	0	0	#	#	#	#	#	#	1010100	0.000	0.284	1	76.24	785	269	0.42		5	69
#	#	-5488.490;5488.490	-367.920;367.920	#	#	#	#	#	#	0	0	#	#	#	0	#	#	0	1000000	0.000	0.281	2	80.54	988	270	0.32		374	478
#	#	-5488.490;5488.490	#	#	#	#	#	4	#	0	0	0	0	#	#	#	#	#	1000000	0.000	0.033	1	65.47	988	270	0.32		63	78
#	#	#	-367.920;367.920	#	#	#	3	3	#	#	0	#	#	#	#	#	0	0	0001000	0.000	0.200	1	94.28	990	271	0.32		51	85
#	#	-5488.490;5488.490	#	#	#	0	#	#	#	0	#	0	#	#	0	#	#	0	1000000	0.000	0.257	1	86.40	988	271	0.32		247	334
6	#	#	#	1	#	0	#	3	0	#	#	#	#	#	0	#	0	#	1010100	1.000	1.000	1	32.38	887	274	0.37		16	16
#	#	-5488.490;5488.490	-367.920;367.920	#	#	#	#	#	#	0	0	#	#	0	#	#	#	0	1000000	0.000	0.255	2	85.83	988	275	0.32		429	526
#	#	#	-367.920;367.920	#	#	#	#	#	#	0	0	#	#	#	#	#	#	0	1000000	0.000	0.262	3	79.85	988	275	0.21		452	566
#	4	-3472.310;3472.310	-312.480;312.480	#	1	0	0	#	#	0	0	#	#	#	#	#	#	#	0101000	0.000	0.208	1	39.81	821	276	0.42		17	22
#	#	#	-95.200;367.920	2	#	3	#	#	#	#	#	0	#	#	#	#	#	0	1000000	0.000	0.311	1	46.87	922	277	0.26		11	17
2	3	-5488.490;5488.490	#	#	#	#	#	#	0	0	0	0	0	0	#	#	0	0	1000100	0.000	0.429	1	68.09	922	277	0.58		5	21
#	4	#	-155.280;167.280	#	0	#	0	3	0	#	0	0	#	0	#	#	#	0	1010100	0.008	0.619	1	44.41	923	278	0.53		10	15
1	#	-7145.640;7191.640	-362.880;362.880	#	1	#	2	#	1	0	0	#	#	0	0	1	#	#	0100000	0.035	-0.714	1	19.67	924	279	0.58		6	6
1	#	-7145.640;7191.640	-362.880;362.880	#	1	#	2	#	1	0	0	#	#	0	0	1	#	#	1011111	0.035	0.714	1	19.67	924	279	0.58		6	6
#	#	-7145.640;7191.640	-362.880;362.880	#	1	#	#	#	1	0	0	#	#	0	0	1	#	#	1111111	1.000	1.000	1	22.80	924	279	0.47		5	5
#	#	-7145.640;7191.640	-362.880;362.880	#	1	#	2	#	1	0	0	#	#	0	0	#	#	#	1111111	1.000	1.000	2	22.80	924	279	0.47		5	5
#	1	#	-297.360;297.360	10	#	2	#	#	0	1	0	0	#	0	#	1	#	#	1000110	1.000	1.000	1	16.60	926	281	0.53		5	5
#	#	-2665.330;6171.550	-320.560;324.560	1	#	#	0	#	0	0	#	#	#	#	#	#	0	0	0101000	0.000	0.122	1	62.35	927	282	0.42		10	27
#	#	-6149.550;4727.330	#	#	1	0	#	#	#	0	#	#	0	0	#	#	0	#	0000010	0.000	0.034	1	79.42	966	282	0.37		22	50
4	#	#	-205.640;207.640	#	5	#	11	3	0	0	0	1	1	0	0	0	0	#	1010100	1.000	1.000	2	40.86	930	285	0.74		7	7
#	3	-4391.640;9945.640	-153.440;209.440	#	0	#	3	#	0	#	0	#	#	#	0	#	0	#	0010100	0.000	0.374	1	74.05	931	286	0.47		11	21
6	3	#	#	1	1	0	#	4	1	1	1	1	5	#	#	#	0	0	1000000	0.000	0.143	1	9.50	933	288	0.68		6	6
6	3	#	#	1	1	0	#	4	1	1	1	1	5	#	#	#	0	0	0011100	0.035	0.714	1	9.50	933	288	0.68		6	6
4	#	-6810.630;7302.630	-150.240;162.240	#	2	#	#	3	#	0	#	#	#	0	0	#	#	0	1101000	1.000	1.000	1	42.29	676	289	0.47		12	12
4	#	-8216.740;8360.740	-128.040;134.040	1	5	0	3	#	#	0	0	0	#	#	0	0	0	0	0110100	1.000	1.000	1	78.40	935	290	0.74		5	5
#	2	#	#	#	#	0	3	3	0	#	0	0	1	#	0	0	#	#	0011100	0.000	0.065	1	72.44	936	291	0.53		5	11
6	#	#	#	#	#	0	3	#	0	#	0	#	#	#	#	#	#	0	0010100	0.035	0.714	1	73.00	936	291	0.32		5	5
#	1	-7731.720;8397.720	#	#	#	0	0	2	#	#	#	#	#	#	0	0	0	0	1000000	0.009	0.625	1	67.61	948	295	0.47		27	32
#	1	#	-307.920;427.920	10	#	0	#	#	#	0	#	0	#	0	0	#	#	#	1001000	0.000	0.314	1	83.45	813	295	0.42		28	55
1	4	-7035.630;7077.630	-186.520;196.520	#	0	#	3	2	0	0	#	#	0	#	#	#	0	0	0010100	1.000	1.000	1	71.40	941	296	0.63		5	5
#	#	-4919.440;4937.440	-336.680;338.680	#	#	#	#	#	0	0	0	0	0	0	0	1	#	#	0101000	0.000	0.120	1	74.88	964	297	0.53		22	63
#	#	-4919.440;4937.440	-336.680;338.680	#	#	#	#	#	0	0	0	0	0	0	0	1	#	#	0000100	0.000	0.098	1	74.88	966	297	0.53		51	63
#	#	#	#	#	#	#	0	7	0	#	#	1	#	0	#	#	#	#	1101001	0.000	0.429	1	15.69	943	298	0.26		12	12
#	#	#	#	#	#	#	0	7	0	#	#	1	#	0	#	#	#	#	0010100	0.000	-0.143	1	15.69	943	298	0.26		12	12
#	#	#	-216.720;216.720	#	#	0	0	7	0	#	#	1	#	0	#	#	#	#	1101001	0.000	0.429	1	16.31	943	298	0.37		11	11
#	#	#	#	1	1	#	0	7	0	#	1	#	#	#	#	#	#	#	1101001	0.000	0.429	1	16.31	943	298	0.32		11	11
#	3	-3737.370;4551.370	-339.720;345.720	#	0	#	3	6	1	0	#	0	#	#	#	1	1	1	0110100	0.000	0.143	1	17.33	945	300	0.63		6	6
#	3	-3737.370;4551.370	-339.720;345.720	#	0	#	3	6	1	0	#	0	#	#	#	1	1	1	1001010	0.000	0.143	1	17.33	945	300	0.63		6	6
#	3	-3737.370;4551.370	-339.720;345.720	#	0	#	#	6	1	0	0	0	#	#	#	1	1	1	1111110	1.000	1.000	2	20.00	945	300	0.63		5	5
#	3	-3737.370;11548.133	-339.720;345.720	#	0	#	#	6	1	0	0	0	#	#	#	1	#	1	1111110	1.000	1.000	1	20.00	945	300	0.58		5	5
5	#	-2384.360;5680.360	#	#	#	0	3	#	#	#	0	#	0	0	#	1	#	#	1100100	0.007	0.610	1	29.25	947	302	0.42		6	11
#	#	-6640.740;9936.740	-278.520;356.520	6	2	0	#	3	0	0	#	#	0	0	#	1	#	#	1000100	0.035	0.714	2	38.20	947	302	0.58		5	5
#	#	-4032.360;4032.360	-246.960;246.960	1	#	#	0	6	0	0	0	0	#	0	0	1	1	#	1111100	1.000	1.000	1	32.00	821	305	0.68		6	6
1	4	-6916.620;6972.620	-225.840;367.920	3	#	#	#	#	0	0	0	0	#	#	#	0	#	#	1000010	1.000	1.000	1	56.20	822	306	0.53		5	5
#	#	#	-766.240;237.840	#	#	2	#	#	#	0	0	#	0	#	#	#	#	0	1000000	0.000	0.429	1	51.90	822	306	0.32		10	10
#	1	#	#	#	#	#	#	6	#	1	1	#	0	#	0	1	1	#	1111101	1.000	1.000	1	10.20	953	308	0.42		5	5
5	#	-5488.490;5488.490	-367.920;367.920	#	#	#	#	#	#	0	0	#	#	0	#	#	#	0	1000000	0.000	0.328	1	82.79	988	309	0.37		102	108
3	4	#	#	#	0	#	#	#	#	0	#	#	#	0	#	0	#	#	0100000	0.000	0.273	1	58.73	909	312	0.32		5	11
3	4	#	#	#	0	#	#	#	#	0	#	#	#	0	#	0	#	#	0000101	0.000	0.247	1	58.73	909	312	0.32		5	11
#	1	1496.280;17625.720	685.440;1330.560	#	6	#	0	2	0	0	0	0	5	#	0	0	0	#	1001000	1.000	1.000	1	25.60	959	314	0.74		5	5
#	1	1496.280;17625.720	685.440;1330.560	#	#	#	0	2	0	0	0	0	5	#	0	0	0	0	1001000	1.000	1.000	1	25.60	959	314	0.74		5	5
#	#	-4919.440;4937.440	-336.680;338.680	#	#	0	#	#	0	0	0	0	0	0	#	1	#	0	0101100	0.000	0.165	1	80.01	964	319	0.58		5	38
#	#	#	#	10	1	0	5	#	#	0	0	0	0	#	0	1	#	0	1011111	1.000	1.000	1	62.33	966	321	0.58		6	6
6	#	-7727.690;7729.690	-131.040;131.040	10	1	0	#	2	#	1	0	#	#	#	#	0	0	0	1000100	1.000	1.000	1	32.00	969	324	0.63		5	5
6	#	-7727.690;7729.690	-131.040;131.040	10	1	0	#	#	#	1	#	#	#	#	#	0	0	0	1000100	1.000	1.000	1	32.00	969	324	0.53		5	5
#	4	-4971.620;8917.620	-64.120;218.120	#	0	3	0	4	#	0	0	#	0	#	#	#	1	#	1100101	1.000	1.000	1	36.33	712	325	0.58		6	6
#	#	#	-367.920;367.920	#	#	#	0	#	#	#	0	#	#	#	#	1	#	0	1000000	0.000	0.286	1	61.35	968	327	0.26		55	60
#	#	-5488.490;5488.490	#	#	#	#	#	#	#	0	#	0	#	0	#	#	#	#	1000100	0.000	0.312	1	86.09	988	327	0.21		264	497
#	3	3359.540;13664.460	#	#	0	0	0	4	#	#	0	#	22	0	0	0	#	1	0110000	0.000	0.429	2	17.00	974	329	0.63		6	6
#	3	3359.540;13664.460	#	#	0	0	0	4	#	#	0	#	22	0	0	0	#	1	0001100	0.000	0.429	1	17.00	974	329	0.63		6	6
#	3	3359.540;13664.460	#	#	0	0	#	4	#	#	#	#	22	0	0	0	#	1	0111100	1.000	1.000	1	19.60	974	329	0.53		5	5
#	#	#	#	#	#	0	#	#	0	#	0	#	2	#	0	#	0	#	0010101	0.000	0.286	1	50.40	851	335	0.32		5	10
#	#	#	#	#	#	0	#	#	0	#	0	#	#	#	0	#	#	#	0010101	0.000	0.013	1	82.26	992	335	0.21		27	343
#	#	-5039.450;5041.450	-282.240;282.240	#	#	0	0	#	#	1	0	#	0	0	#	0	0	#	0000100	0.001	0.500	1	32.43	969	339	0.53		20	20
5	#	-3451.310;3493.310	#	10	7	#	2	#	#	#	#	0	#	0	0	#	0	#	0010100	1.000	1.000	2	74.20	985	340	0.47		5	5
5	#	#	#	10	7	#	2	2	#	#	#	0	#	0	0	0	0	#	0010100	1.000	1.000	2	74.20	985	340	0.53		5	5
#	4	#	-174.440;338.640	3	#	3	#	#	0	#	#	#	0	0	#	0	0	0	1000000	0.000	0.429	1	54.61	857	341	0.53		15	15
4	4	-4269.410;4915.410	-326.640;188.440	#	#	#	#	#	#	0	0	0	0	0	0	#	0	#	1100100	0.012	0.643	1	69.24	857	341	0.58		10	20
3	#	-5530.500;5670.500	#	#	0	#	0	#	#	0	#	#	#	0	#	0	#	#	0100001	0.000	0.091	1	51.15	909	342	0.37		5	11
3	#	-5530.500;5670.500	#	#	0	#	0	#	#	0	#	#	#	0	#	0	#	#	0000100	0.000	0.429	2	51.15	909	342	0.37		11	11
3	4	#	#	#	#	0	0	#	0	1	#	#	0	0	0	0	#	0	1010100	1.000	1.000	1	27.47	989	344	0.58		15	15
3	4	#	#	#	#	#	0	#	0	1	1	#	0	0	0	#	#	#	1010100	1.000	1.000	1	22.00	989	344	0.47		5	5
#	#	#	-367.920;367.920	#	#	#	3	3	#	#	0	0	#	#	#	#	0	0	0001000	0.000	0.194	1	94.28	990	345	0.37		46	78
#	1	-3676.340;3940.340	-322.640;342.640	6	#	#	#	#	#	1	#	1	0	0	0	#	#	0	0010100	1.000	1.000	1	19.80	991	346	0.53		5	5
1	#	-7280.650;7280.650	-191.520;191.520	1	#	#	#	3	0	0	0	#	0	0	#	0	1	#	0010101	1.000	1.000	2	53.00	992	347	0.63		5	5
#	#	-8058.730;8294.730	#	10	5	0	3	#	0	0	0	0	1	0	0	0	#	0	1000010	0.035	0.714	1	71.33	736	349	0.74		6	6
#	#	-8058.730;8294.730	#	10	5	0	3	#	0	0	0	0	1	0	0	0	#	0	0100000	0.000	0.429	1	71.33	736	349	0.74		6	6
4	1	#	-158.280;164.280	8	#	#	0	1	#	#	0	0	#	#	0	0	0	0	0100000	1.000	1.000	1	74.00	996	351	0.63		5	5
#	#	#	-367.920;367.920	#	#	#	#	#	#	0	0	#	#	0	#	#	#	#	1000100	0.000	0.344	3	84.87	988	357	0.21		288	513
#	#	-5488.490;5488.490	#	#	#	#	#	#	#	0	#	0	#	0	#	#	#	0	1000000	0.000	0.237	1	86.32	988	357	0.26		353	448
2	#	-4132.370;4156.370	-267.120;267.120	1	1	#	#	6	#	#	#	#	0	0	#	1	#	1	1111100	1.000	1.000	1	14.00	878	362	0.53		4	4
#	#	#	#	1	1	#	0	#	#	#	#	0	0	#	#	#	#	#	1010100	0.000	0.265	1	46.94	989	363	0.26		20	35
#	#	#	#	1	1	#	0	#	#	#	#	0	0	#	#	#	#	#	0101001	0.000	-0.061	1	46.94	621	363	0.26		5	35
#	#	-3472.310;3472.310	-317.520;317.520	1	#	#	#	4	#	#	#	#	#	#	#	#	1	#	0111100	0.022	0.683	1	43.44	882	366	0.26		4	9
#	#	-6149.550;7523.670	-267.120;267.120	#	#	#	3	#	#	0	#	#	0	#	1	#	0	#	0000010	0.000	0.020	1	46.79	883	367	0.37		9	14
#	2	-5488.490;5488.490	-367.920;367.920	#	#	#	#	#	#	#	0	#	#	#	0	#	#	0	1000000	0.000	0.243	2	80.11	969	369	0.32		44	54
#	2	#	-153.280;169.280	10	5	0	7	#	#	#	#	#	1	#	#	1	#	#	1101110	1.000	1.000	1	27.40	886	370	0.42		5	5
#	#	-12929.360;5488.490	-367.920;367.920	#	#	#	0	#	0	#	0	0	#	#	#	#	#	0	0101000	0.000	0.092	1	70.61	964	372	0.37		38	184
#	#	#	#	#	5	#	#	#	#	0	#	#	#	#	#	#	0	0	0111010	0.000	0.127	1	79.59	888	372	0.21		4	54
#	4	#	#	1	1	0	0	6	#	1	1	1	#	#	#	1	1	1	1101000	0.000	0.143	2	16.78	982	384	0.63		9	9
#	4	#	#	#	1	0	0	6	#	1	1	1	#	#	#	1	#	1	1101000	0.000	0.143	1	16.78	982	384	0.53		9	9
#	#	-5488.490;5488.490	#	#	#	#	#	#	#	0	#	#	#	0	#	#	#	#	1000100	0.000	0.332	1	85.65	988	386	0.16		270	484
#	#	-4556.410;4628.410	-170.360;172.360	#	5	1	2	#	0	#	#	0	#	#	0	#	#	0	1101010	1.000	1.000	1	43.00	774	387	0.47		4	4
#	#	#	-95.200;207.200	10	2	3	#	2	#	#	0	0	#	#	#	0	#	#	0100100	1.000	1.000	1	57.25	904	388	0.42		4	4
#	#	#	207.200;317.815	10	2	3	#	#	#	#	0	0	#	#	#	0	#	0	0100100	0.100	1.000	1	10.50	388	388	0.42		0	0
#	#	#	-367.920;367.920	#	#	#	#	#	#	0	0	#	#	#	0	#	#	0	1000000	0.000	0.283	1	80.53	988	389	0.26		324	411
#	#	#	-367.920;367.920	#	#	0	#	#	0	0	0	#	#	#	0	#	#	0	1000000	0.000	0.262	1	87.83	988	395	0.37		203	271
#	#	#	#	6	#	#	3	#	1	0	0	0	#	0	#	1	0	0	0110101	1.000	1.000	1	26.50	913	397	0.53		4	4
5	#	#	#	6	4	0	3	#	1	0	0	0	#	0	#	1	0	0	0010001	0.000	0.429	1	26.50	913	397	0.68		4	4
#	1	-6846.620;7042.620	#	#	2	0	3	#	#	#	#	#	1	#	#	#	#	#	1000110	0.012	0.643	2	67.14	976	398	0.32		20	20
#	1	-6846.620;7042.620	#	#	2	0	3	#	#	#	#	#	1	#	#	#	#	#	0100000	0.000	-0.071	2	67.14	976	398	0.32		15	20
4	2	-5488.490;8145.660	-367.920;367.920	#	#	#	0	#	#	#	0	#	#	0	#	0	1	0	1000000	0.000	0.143	1	48.00	788	401	0.53		4	4
#	#	-3348.320;3820.320	-367.920;367.920	10	#	#	6	#	1	0	0	0	#	#	#	0	1	#	1000000	0.000	0.143	1	42.75	660	402	0.53		4	4
#	1	#	-213.800;239.800	#	#	0	6	#	#	0	#	#	#	0	0	#	#	0	1001110	1.000	1.000	1	42.75	660	402	0.42		4	4
6	#	#	#	1	1	0	#	3	#	#	#	#	#	#	0	#	0	#	0010000	0.000	0.429	1	33.70	887	403	0.37		14	14
6	#	#	#	1	1	0	#	3	#	#	#	#	#	#	0	#	0	#	1000100	0.035	0.714	1	33.70	887	403	0.37		14	14
#	#	-5509.590;7707.590	#	#	0	#	#	#	#	0	0	0	0	#	#	0	0	0	1000000	0.000	0.411	1	82.25	922	406	0.47		46	65
#	#	-5509.590;7707.590	#	#	0	#	#	#	#	0	0	0	0	#	#	0	0	0	0101000	0.000	-0.095	1	82.25	406	406	0.47		4	65
#	#	#	#	#	#	0	#	#	0	#	0	#	#	#	0	#	#	0	0010100	0.000	0.259	2	82.47	992	407	0.26		138	298
#	#	-5039.450;5041.450	-282.240;282.240	#	#	0	0	#	#	#	0	#	0	0	#	0	#	#	0000100	0.000	0.417	1	64.56	969	407	0.42		37	50
1	#	-7145.640;7191.640	-362.880;362.880	#	1	#	2	#	1	0	0	#	#	0	0	1	#	#	1000100	0.000	-0.429	1	22.80	924	408	0.58		5	5
1	#	-7145.640;7191.640	-362.880;362.880	#	1	#	2	#	1	0	0	#	#	0	0	1	#	#	0111011	0.000	0.429	1	22.80	924	408	0.58		5	5
#	#	-7145.640;7191.640	-362.880;362.880	#	1	#	2	#	1	0	0	0	#	0	0	#	#	#	1111111	1.000	1.000	1	25.75	924	408	0.53		4	4
5	1	#	87.520;460.480	#	6	#	0	2	0	0	#	#	1	0	#	#	0	#	1001000	1.000	1.000	1	42.75	796	409	0.58		4	4
#	#	#	-367.920;367.920	#	#	0	#	#	0	#	0	#	#	#	0	#	#	#	1000000	0.000	0.260	1	82.51	988	409	0.26		233	306
#	1	#	-297.360;297.360	10	#	2	0	#	0	1	0	0	#	0	#	1	0	#	1000110	1.000	1.000	1	19.00	926	410	0.63		4	4
#	#	#	#	1	1	0	0	3	0	#	#	#	#	0	#	0	0	#	0101010	0.000	-0.354	2	47.87	927	411	0.47		4	27
#	#	-6149.550;6171.550	#	#	#	#	0	#	0	0	#	0	0	0	#	#	0	#	0101000	0.000	0.115	1	78.95	927	411	0.42		13	82
#	4	-5325.480;5427.480	-260.080;264.080	2	0	#	5	#	#	0	0	0	0	#	#	0	0	0	1010100	1.000	1.000	1	73.25	799	412	0.68		4	4
