Att1	Att2	Att3	Att4	Att5	Att6	Att7	Att8	Att9	Att10	Att11	Att12	Att13	Att14	Att15	Att16	Att17	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	-0.205;0.566	#	#	#	0.648;0.648	#	#	-0.008;0.462	0.550;0.990	#	-0.221;0.221	#	0.634;1.104	-0.130;0.130	-0.109;0.303	#	010000	0.100	1.000	1	14.17	8871	8871	0.47		0	0
0.386;0.716	0.038;0.428	0.800;1.200	0.578;0.978	0.355;0.615	0.197;0.677	0.331;0.356	0.387;0.847	-0.026;0.224	-0.089;0.211	0.188;0.668	0.413;0.786	-0.140;0.320	-0.157;0.343	0.582;0.952	#	#	100010	0.100	1.000	1	5.17	8888	8888	0.88		0	0
0.080;0.550	0.118;0.538	-0.166;0.214	-0.122;0.288	-0.138;0.272	-0.102;0.430	#	0.068;0.428	#	-0.180;0.320	-0.178;0.292	0.035;0.359	0.319;0.679	-0.204;0.216	0.180;0.490	-0.099;-0.084	0.148;0.396	000001	0.024	0.867	1	59.90	8915	8915	0.88		0	0
-0.097;0.153	-0.212;0.278	-0.208;0.262	-0.162;0.208	-0.115;0.185	0.241;0.644	-0.152;0.208	0.610;0.910	0.054;0.554	0.638;0.888	-0.183;0.247	0.636;0.911	-0.137;0.163	-0.224;0.226	0.549;0.899	0.673;0.920	0.514;0.990	100010	1.000	1.000	3	92.47	48938	8938	1.00		24	24
0.136;0.301	0.641;0.951	#	#	#	0.111;0.371	0.775;1.225	0.425;0.735	#	#	#	0.532;0.837	-0.122;0.344	0.251;0.701	#	#	#	100000	1.000	1.000	1	69.06	48956	8956	0.47		24	24
0.719;0.849	-0.083;0.297	0.775;1.225	0.682;1.072	-0.056;0.394	0.465;0.795	-0.095;0.255	0.222;0.482	0.637;1.087	0.500;0.860	-0.013;0.287	0.312;0.636	0.329;0.639	0.733;1.003	0.159;0.639	0.199;0.654	0.275;0.682	000001	0.100	1.000	1	10.17	8982	8982	1.00		0	0
1.206;1.245	0.793;1.063	0.703;1.043	0.629;1.129	0.722;1.052	0.002;0.432	0.662;1.072	0.217;0.487	0.478;0.748	#	0.791;1.032	0.432;0.874	0.537;0.857	0.568;1.008	0.318;0.688	0.321;0.806	0.401;0.778	001000	0.100	1.000	1	5.67	9015	9015	0.94		0	0
0.807;1.187	0.411;0.901	0.720;0.778	0.495;0.995	0.338;0.628	0.749;1.009	0.394;0.674	0.260;0.520	0.520;0.960	0.845;1.155	0.447;0.777	0.279;0.613	0.770;1.230	0.039;0.459	0.180;0.610	0.318;0.684	#	000010	0.100	1.000	1	2.67	9037	9037	0.94		0	0
0.807;1.187	0.411;0.901	0.720;1.170	0.495;0.995	0.338;0.628	0.749;1.009	0.394;0.674	0.260;0.520	0.520;0.960	0.845;1.155	0.447;0.777	0.279;0.583	0.770;0.830	0.039;0.459	0.180;0.610	0.318;0.684	#	000010	0.100	1.000	1	2.67	9037	9037	0.94		0	0
0.001;0.281	0.350;0.482	#	#	0.382;0.842	#	#	0.171;0.611	0.231;0.611	0.026;0.456	-0.115;0.215	0.379;0.781	0.296;0.706	0.740;1.020	-0.022;0.458	0.422;0.768	#	000001	0.100	1.000	1	14.83	9105	9105	0.71		0	0
#	0.019;0.489	0.468;0.768	0.121;0.491	0.167;0.318	0.174;0.634	0.459;0.799	0.436;0.926	0.238;0.738	0.312;0.782	0.314;0.574	0.206;0.491	-0.187;0.223	0.292;0.652	0.037;0.377	0.391;0.698	0.379;0.686	000100	0.100	1.000	1	5.00	9109	9109	0.94		0	0
0.283;0.653	0.369;0.809	0.436;0.686	0.473;0.933	0.595;0.935	0.298;0.628	#	0.341;0.691	0.161;0.651	0.216;0.546	0.587;0.887	0.174;0.231	0.364;0.970	0.198;0.618	0.131;0.581	0.223;0.520	#	000110	0.100	1.000	1	4.33	9125	9125	0.88		0	0
0.557;0.817	0.805;1.195	0.492;0.742	0.453;0.863	0.610;0.920	0.609;0.939	0.785;1.215	#	0.121;0.491	0.563;0.813	0.636;0.956	-0.037;0.366	0.399;0.594	#	0.017;0.337	0.091;0.487	0.031;0.299	000001	1.000	1.000	1	41.63	49152	9152	0.88		24	24
0.606;0.936	0.563;1.063	0.621;0.715	0.503;0.973	0.478;0.888	0.360;0.700	0.469;0.889	0.043;0.062	0.642;1.112	0.440;0.770	0.283;0.753	0.011;0.473	0.211;0.531	0.394;0.794	0.182;0.502	0.078;0.553	0.067;0.434	000010	0.100	1.000	1	2.50	9174	9174	1.00		0	0
-0.189;0.261	-0.186;0.294	0.734;1.164	0.431;0.881	-0.035;0.295	0.550;1.000	-0.196;0.294	0.394;0.784	-0.170;0.210	0.522;0.832	#	0.106;0.588	-0.194;0.246	#	0.431;0.510	0.491;0.738	-0.080;0.366	010000	0.100	1.000	1	12.50	9185	9185	0.88		0	0
0.923;0.989	0.411;0.761	0.467;0.877	0.367;0.677	0.342;0.622	0.411;0.741	0.297;0.737	#	-0.054;0.236	0.028;0.278	#	#	0.166;0.720	-0.133;0.157	0.266;0.666	0.342;0.787	0.344;0.790	000001	0.100	1.000	1	11.25	9256	9256	0.82		0	0
0.865;1.135	0.593;1.043	0.363;0.663	#	0.424;0.774	0.276;0.526	0.404;0.844	0.188;0.448	0.108;0.598	0.146;0.556	0.356;0.606	0.565;0.938	0.346;0.846	-0.037;0.263	0.102;0.462	0.387;0.852	0.486;0.764	001000	1.000	1.000	1	84.21	49260	9260	0.94		24	24
0.770;1.230	0.770;1.230	0.195;0.445	0.064;0.414	0.015;0.584	0.581;1.011	0.129;0.549	#	-0.133;0.187	0.527;0.997	-0.027;0.413	-0.079;0.305	-0.221;0.259	-0.145;0.145	0.224;0.654	-0.033;0.244	-0.163;0.333	010000	1.000	1.000	1	38.85	49264	9264	0.94		24	24
0.304;0.674	-0.158;0.202	0.320;0.740	0.032;0.342	-0.007;0.453	0.145;0.455	-0.048;0.342	-0.127;0.343	0.357;0.857	-0.318;0.498	0.008;0.358	0.166;0.549	-0.101;0.309	0.446;0.726	0.150;0.540	0.103;0.133	0.112;0.439	000001	0.100	1.000	1	23.20	9312	9312	1.00		0	0
-0.219;0.251	0.586;0.986	0.152;0.512	#	0.000;0.310	0.193;0.432	-0.176;0.304	0.085;0.099	-0.149;0.221	0.172;0.532	-0.137;0.293	0.165;0.529	0.243;0.693	-0.117;0.203	-0.015;0.235	-0.092;0.284	-0.028;0.329	000001	0.100	1.000	1	19.00	9449	9449	0.94		0	0
0.317;0.797	0.397;0.647	0.206;0.476	0.459;0.739	0.097;0.547	#	0.628;0.958	#	0.109;0.389	0.111;0.481	0.402;0.872	0.365;0.837	0.219;0.609	-0.028;0.005	0.279;0.779	0.259;0.566	0.193;0.649	000001	0.100	1.000	1	11.67	9491	9491	0.88		0	0
-0.148;0.342	-0.071;0.249	0.097;0.427	0.393;0.803	0.546;0.916	0.597;1.047	0.102;0.532	0.337;0.687	0.002;0.362	0.239;0.729	0.561;0.861	0.275;0.736	-0.140;0.320	0.644;0.674	0.283;0.733	0.377;0.793	0.366;0.812	000001	0.100	1.000	1	8.67	9500	9500	1.00		0	0
-0.135;0.135	-0.210;0.210	0.450;0.830	0.132;0.432	0.390;0.890	0.323;0.673	0.588;0.908	-0.210;0.210	-0.165;0.165	#	#	0.068;0.431	-0.150;0.150	-0.170;0.170	-0.185;0.554	0.205;0.680	0.341;0.817	000001	1.000	1.000	1	44.60	49506	9506	0.88		24	24
0.170;0.570	0.458;0.828	0.272;0.722	0.755;1.245	0.040;0.330	#	0.214;0.802	0.551;0.811	0.098;0.568	0.400;0.537	0.088;0.388	0.431;0.735	0.403;0.863	#	0.331;0.611	#	0.224;0.591	000001	0.100	1.000	1	9.33	9520	9520	0.82		0	0
0.011;0.471	-0.003;0.347	0.351;0.356	#	0.336;0.706	0.006;0.466	0.787;1.207	0.506;0.876	-0.119;0.181	-0.004;0.242	0.407;0.767	0.592;0.847	0.564;0.884	-0.166;0.184	0.453;0.913	0.325;0.741	0.513;0.821	100010	0.100	1.000	1	9.83	9542	9542	0.94		0	0
0.150;0.400	-0.157;0.163	0.288;0.608	0.453;0.733	0.642;0.643	0.094;0.504	0.432;0.822	-0.130;0.130	0.264;0.524	0.749;0.837	0.669;1.099	-0.015;0.447	0.301;0.771	0.311;0.601	-0.061;0.229	-0.151;0.235	0.126;0.493	000001	0.100	1.000	1	6.17	9559	9559	1.00		0	0
0.775;1.225	0.410;0.900	0.415;0.725	0.466;0.826	0.790;1.210	0.514;1.014	1.175;1.323	-0.082;0.661	0.815;1.065	0.469;0.939	0.750;1.250	0.635;0.988	0.398;0.718	0.312;0.632	0.329;0.809	0.166;0.581	0.625;1.051	010000	0.100	1.000	1	2.50	9573	9573	1.00		0	0
0.056;0.306	0.374;0.664	0.310;0.570	0.237;0.527	0.226;0.696	#	0.181;0.481	0.383;0.763	0.331;0.751	0.222;0.572	0.255;0.645	0.040;0.404	0.327;0.667	0.339;0.759	-0.141;0.014	0.298;0.792	0.269;0.676	001010	0.100	1.000	1	12.50	9589	9589	0.94		0	0
#	0.593;1.083	0.082;0.465	#	0.301;0.551	0.085;0.445	#	0.435;0.855	0.121;0.521	#	0.636;1.096	-0.005;0.446	0.173;0.463	#	#	#	0.124;0.669	000010	1.000	1.000	1	57.35	49593	9593	0.59		24	24
0.191;0.521	#	0.427;0.697	0.439;0.749	0.526;0.668	-0.019;0.381	0.865;0.924	0.096;0.376	0.148;0.418	0.118;0.588	0.476;0.976	0.049;0.481	0.064;0.564	0.053;0.373	0.155;0.495	0.157;0.524	0.257;0.515	000001	0.100	1.000	1	5.83	9646	9646	0.94		0	0
0.545;0.795	0.269;0.649	0.451;0.761	0.100;0.600	0.238;0.688	0.227;0.567	0.423;0.863	-0.072;0.208	0.272;0.722	0.262;0.712	0.404;0.724	0.465;0.528	0.460;0.810	#	-0.015;0.485	0.078;0.464	-0.177;0.299	000100	0.100	1.000	1	4.00	9674	9674	0.94		0	0
0.561;0.851	0.054;0.444	0.771;1.191	0.741;1.031	0.659;1.129	-0.156;0.284	0.282;0.622	0.995;1.013	0.635;0.895	0.553;0.853	0.495;0.915	0.063;0.525	-0.110;0.210	-0.218;0.282	0.023;0.413	0.374;0.661	0.391;0.748	000001	0.100	1.000	1	4.83	9695	9695	1.00		0	0
0.825;1.175	0.825;1.175	0.779;1.169	0.795;1.205	#	0.125;0.375	0.855;1.145	0.300;0.720	0.979;1.108	0.245;0.595	0.810;1.190	0.453;0.856	0.826;1.165	0.402;0.852	0.385;0.635	0.471;0.877	0.464;0.881	001000	0.100	1.000	1	4.83	9699	9699	0.94		0	0
0.093;0.353	-0.090;0.190	-0.002;0.338	0.299;0.499	#	0.522;0.822	-0.156;0.234	0.687;0.967	0.185;0.485	0.417;0.667	-0.027;0.423	0.597;0.990	0.436;0.736	0.089;0.399	0.576;0.926	0.587;1.042	0.499;0.837	000110	0.100	1.000	1	14.50	9797	9797	0.94		0	0
-0.122;0.258	#	#	0.330;0.730	0.535;0.865	#	#	0.700;1.090	0.356;0.716	1.033;1.220	0.356;0.756	-0.025;0.368	0.103;0.488	0.816;0.974	-0.178;0.262	#	#	000010	0.100	1.000	1	7.50	9806	9806	0.65		0	0
0.207;0.282	-0.218;0.282	0.239;0.559	0.637;0.887	-0.090;0.160	0.817;1.167	-0.113;0.177	0.052;0.442	-0.116;0.174	-0.158;0.222	-0.120;0.180	#	-0.201;0.239	0.250;0.700	0.061;0.341	0.121;0.417	0.498;0.526	000001	0.100	1.000	1	12.33	9812	9812	0.94		0	0
0.870;1.130	0.199;0.489	0.658;1.118	0.776;1.076	0.691;0.961	0.421;0.781	0.620;0.801	-0.157;0.233	0.401;0.721	#	0.403;0.853	0.105;0.410	0.403;0.863	0.238;0.678	0.338;0.608	0.019;0.514	0.128;0.505	010000	0.100	1.000	1	3.17	9814	9814	0.94		0	0
0.870;1.130	0.199;0.489	0.658;1.118	0.776;1.076	0.691;0.901	0.421;0.781	0.620;1.120	-0.157;0.233	0.401;0.431	#	0.403;0.853	0.105;0.410	0.403;0.863	0.238;0.678	0.338;0.608	0.019;0.514	0.128;0.505	010000	0.100	1.000	1	3.17	9814	9814	0.94		0	0
#	0.835;1.165	0.785;1.215	0.855;1.145	0.850;1.150	-0.111;0.149	0.865;1.135	0.123;0.563	-0.055;0.385	-0.125;0.225	0.855;1.145	0.499;0.764	0.233;0.553	0.378;0.688	0.440;0.710	0.291;0.578	0.425;0.482	010000	0.100	1.000	1	4.83	9845	9845	0.94		0	0
0.562;0.912	0.466;0.826	0.645;0.905	0.614;1.084	0.709;1.069	0.184;0.624	0.268;0.688	#	0.070;0.560	0.463;0.476	0.185;0.685	0.398;0.742	0.038;0.368	-0.032;0.468	0.315;0.735	0.450;0.876	0.356;0.793	000001	0.100	1.000	1	7.33	9897	9897	0.94		0	0
0.334;0.594	0.348;0.768	0.365;0.705	0.746;0.814	0.480;0.900	0.312;0.682	0.430;0.830	-0.099;0.371	0.043;0.513	0.169;0.619	#	0.144;0.478	0.548;0.818	0.357;0.667	#	0.024;0.291	0.187;0.653	000100	0.100	1.000	1	4.17	9938	9938	0.88		0	0
0.334;0.594	0.348;0.768	0.365;0.705	0.336;0.746	0.480;0.900	0.312;0.682	0.430;0.830	-0.099;0.371	0.043;0.513	0.169;0.619	#	0.448;0.478	0.548;0.818	0.357;0.667	#	0.024;0.291	0.187;0.653	000100	0.100	1.000	1	4.17	9938	9938	0.88		0	0
#	0.411;0.821	0.170;0.590	0.188;0.658	-0.073;0.376	#	0.481;0.761	#	0.321;0.381	0.078;0.458	#	#	0.142;0.642	0.560;0.860	0.249;0.659	0.154;0.589	0.350;0.648	000001	0.100	1.000	1	16.50	9995	9995	0.71		0	0
0.433;0.683	0.750;1.230	0.772;1.022	0.683;1.133	0.063;0.333	0.650;1.150	0.835;1.165	#	-0.115;0.145	0.330;0.700	0.518;0.868	#	0.428;0.698	0.646;0.896	#	0.403;0.789	0.369;0.925	010000	1.000	1.000	1	51.14	48395	10027	0.82		23	23
0.192;0.864	#	#	#	0.513;0.979	#	#	#	#	0.390;0.820	0.395;1.322	#	0.402;0.867	-0.110;0.280	#	0.522;0.790	0.329;0.742	000001	1.000	1.000	2	86.47	48748	10032	0.47		47	47
0.727;1.097	0.031;0.391	1.055;1.193	0.700;1.150	0.359;0.789	0.659;0.969	#	0.518;0.848	#	0.305;0.765	0.240;0.560	0.258;0.573	0.340;0.770	0.447;0.947	0.264;0.734	#	0.259;0.517	100000	0.100	1.000	1	6.86	10034	10034	0.82		0	0
0.707;1.097	0.790;1.210	0.835;1.165	0.865;1.135	0.805;1.195	#	0.750;1.250	0.274;0.524	-0.126;0.174	-0.186;0.194	0.800;1.200	0.456;0.760	0.142;0.592	-0.032;0.278	0.410;0.800	0.207;0.365	0.314;0.750	010000	0.100	1.000	1	5.86	10089	10089	0.94		0	0
0.433;0.823	0.309;0.719	0.047;0.457	-0.134;0.316	0.081;0.571	0.440;0.870	0.102;0.402	0.143;0.630	0.707;1.027	#	-0.063;0.239	0.260;0.623	0.211;0.581	0.394;0.438	0.322;0.652	0.314;0.710	0.423;0.780	000001	0.100	1.000	1	18.40	10188	10188	0.94		0	0
-0.144;0.530	-0.187;0.273	0.150;0.520	0.578;0.948	0.870;1.175	0.383;0.783	-0.219;0.281	0.996;1.001	0.167;0.497	0.291;0.721	-0.172;0.228	0.558;0.912	0.336;0.776	-0.016;0.244	0.587;1.077	0.638;1.044	0.260;0.762	000001	0.100	1.000	1	17.00	10208	10208	1.00		0	0
#	-0.150;0.250	0.750;1.250	0.850;1.150	0.516;0.836	0.770;0.961	0.644;1.144	-0.131;0.359	0.578;0.888	0.507;0.827	0.084;0.474	0.327;0.779	0.773;1.113	0.192;0.502	0.127;0.517	0.202;0.657	0.299;0.676	010000	0.100	1.000	1	4.43	10256	10256	0.94		0	0
-0.137;0.273	-0.036;0.394	-0.171;0.269	0.260;0.710	0.354;0.794	#	#	#	-0.193;0.267	#	0.309;0.789	0.341;0.803	0.075;0.819	-0.144;-0.101	#	-0.075;0.400	0.287;0.584	000100	0.100	1.000	1	13.14	10293	10293	0.71		0	0
0.325;0.795	#	0.332;0.802	#	#	0.333;0.623	0.356;0.676	-0.082;0.348	0.211;0.501	0.776;0.933	0.413;0.893	0.415;0.817	#	0.155;0.475	#	0.232;0.628	0.397;0.725	000001	0.100	1.000	1	6.86	10346	10346	0.71		0	0
#	#	#	#	-0.058;0.222	-0.056;0.374	#	0.457;0.797	0.672;1.300	-0.033;0.417	-0.125;0.416	0.285;0.727	-0.050;0.349	0.609;1.079	0.354;0.774	#	#	010000	1.000	1.000	2	73.70	48757	10389	0.59		23	23
0.179;0.569	-0.199;0.251	0.051;0.411	#	0.233;0.733	0.767;1.017	0.231;0.601	-0.099;0.231	0.697;1.187	0.718;1.218	0.330;0.680	0.466;0.780	0.477;0.897	-0.124;0.276	#	#	0.330;0.727	000001	1.000	1.000	1	58.76	48790	10422	0.82		23	23
0.685;0.965	0.775;1.055	0.555;0.985	0.685;1.095	0.023;0.453	0.546;1.036	0.581;1.011	#	0.762;1.022	0.711;1.101	0.525;0.905	0.361;0.695	0.439;0.819	0.692;0.767	0.296;0.556	#	0.204;0.640	001010	0.100	1.000	1	4.14	10434	10434	0.88		0	0
-0.047;0.243	0.013;0.473	#	0.514;0.784	0.264;0.654	0.323;0.723	0.402;0.732	0.547;1.047	0.323;0.763	0.411;0.671	-0.075;0.275	0.034;0.368	0.575;1.025	0.475;0.785	-0.175;0.175	0.617;0.984	0.024;0.181	001000	0.100	1.000	1	5.43	10491	10491	0.94		0	0
0.596;0.986	-0.151;0.179	0.741;1.201	0.766;1.066	0.367;0.747	0.620;0.960	-0.003;0.377	-0.113;0.227	0.180;0.946	0.490;0.800	-0.023;0.317	0.340;0.595	-0.201;0.289	-0.063;0.347	0.327;0.707	0.020;0.297	0.498;0.596	000001	0.100	1.000	1	9.75	10555	10555	1.00		0	0
0.557;0.817	0.471;1.195	0.492;1.221	0.453;0.863	0.610;0.920	0.609;0.939	0.785;1.215	#	0.121;0.491	0.563;0.813	0.636;0.956	-0.037;0.366	0.234;0.594	#	0.017;0.337	0.091;0.487	0.031;0.299	000001	1.000	1.000	2	41.91	49152	10784	0.88		23	23
0.606;0.936	0.563;1.063	0.621;0.901	0.503;0.973	0.478;0.888	0.360;0.700	0.469;0.889	0.062;0.184	0.642;1.112	0.440;0.770	0.283;0.753	0.011;0.473	0.211;0.531	0.394;0.794	0.182;0.502	0.078;0.553	0.067;0.434	000010	0.100	1.000	1	3.00	10806	10806	1.00		0	0
-0.195;0.245	0.767;1.217	#	0.796;1.126	0.805;1.195	0.696;1.046	0.770;1.230	#	-0.112;0.178	0.643;0.933	0.855;1.145	0.552;0.876	0.226;0.496	-0.427;0.841	0.704;1.044	0.278;0.684	0.600;0.866	010000	1.000	1.000	1	40.52	49175	10807	0.88		23	23
-0.189;0.261	-0.592;0.294	0.734;1.164	0.431;0.881	-0.035;0.295	0.550;1.000	-0.196;0.294	0.394;0.784	-0.170;0.210	0.522;0.832	#	0.106;0.588	-0.194;0.246	#	0.431;0.821	0.491;0.556	-0.080;0.366	010000	0.100	1.000	1	12.57	10817	10817	0.88		0	0
0.785;1.215	0.167;0.487	0.890;1.205	0.870;1.130	0.834;1.164	#	0.711;1.101	0.014;0.464	#	0.528;0.908	#	0.377;0.760	0.123;0.503	0.532;0.623	#	0.386;0.705	#	000001	0.100	1.000	1	5.00	10876	10876	0.71		0	0
0.403;0.893	0.845;1.155	0.422;0.672	0.094;0.474	0.113;0.533	#	0.790;1.210	0.105;0.475	0.392;0.682	0.651;0.951	0.603;0.993	0.293;0.558	-0.158;0.282	0.320;1.069	-0.004;0.456	0.065;0.322	0.766;0.803	000001	0.100	1.000	1	5.17	10909	10909	0.94		0	0
0.475;0.755	0.170;0.530	#	0.533;0.803	#	#	0.274;0.544	0.325;0.725	-0.256;0.281	-0.076;0.404	0.312;0.582	0.283;0.559	-0.118;0.272	-0.026;0.324	0.197;0.739	#	#	000100	1.000	1.000	1	84.40	49280	10912	0.71		23	23
-0.180;0.190	-0.123;0.127	0.098;0.498	0.544;0.864	0.489;0.899	#	0.040;0.480	#	#	0.503;0.773	0.387;0.847	0.283;0.758	-0.138;0.142	-0.128;0.149	0.488;0.768	#	0.195;0.552	010000	1.000	1.000	1	48.76	49395	11027	0.76		23	23
0.014;0.304	0.099;0.429	0.527;0.777	0.834;0.875	0.825;1.175	0.674;0.924	-0.170;0.200	0.257;0.757	0.122;0.382	-0.071;0.429	0.187;0.637	0.415;1.270	-0.169;0.271	0.115;0.505	0.619;0.869	#	0.131;0.479	000001	0.100	1.000	1	6.29	11078	11078	0.94		0	0
0.366;0.545	-0.105;0.385	0.521;0.841	0.020;0.360	-0.149;0.291	0.300;0.550	0.073;0.363	0.497;0.757	0.680;1.040	0.383;0.703	-0.005;0.355	-0.157;0.334	-0.178;0.322	-0.020;0.829	-0.240;0.240	0.153;0.648	-0.180;0.187	000001	0.100	1.000	1	15.00	11097	11097	1.00		0	0
0.076;0.366	-0.105;0.385	0.521;0.841	0.020;0.360	-0.149;0.291	0.300;0.550	0.073;0.363	0.497;0.757	0.680;0.980	0.383;0.703	-0.005;0.355	-0.157;0.334	-0.178;0.322	0.409;0.829	-0.240;0.240	0.153;0.648	-0.180;0.187	000001	1.000	1.000	1	41.77	49465	11097	1.00		23	23
0.732;1.022	0.439;0.709	#	0.671;0.951	#	0.572;0.882	0.148;0.598	0.253;0.593	0.865;1.135	0.815;1.185	0.214;0.813	0.381;0.754	#	#	0.114;0.604	#	#	000001	1.000	1.000	1	46.65	49567	11199	0.65		23	23
0.180;0.238	#	0.344;0.664	0.445;0.795	0.300;0.770	#	0.221;0.711	#	0.102;0.402	#	0.189;0.639	#	0.148;0.638	0.327;0.627	0.340;0.690	0.170;0.427	0.165;0.621	000100	0.100	1.000	1	10.57	11237	11237	0.71		0	0
#	-0.118;0.202	0.196;0.536	0.330;0.730	0.535;0.865	0.447;0.797	#	0.700;0.714	#	0.780;1.220	0.356;0.756	#	#	0.974;1.150	-0.178;0.262	#	0.054;0.550	000010	0.100	1.000	1	8.20	11438	11438	0.65		0	0
-0.200;0.210	-0.207;0.243	-0.139;0.151	-0.181;0.189	-0.121;0.129	-0.122;0.158	-0.204;0.226	0.387;0.727	#	0.350;0.720	#	0.455;0.878	0.278;0.624	-0.150;0.200	0.411;0.851	0.427;0.833	0.471;0.730	010000	1.000	1.000	1	93.58	49869	11501	0.88		23	23
0.334;0.594	0.348;0.768	0.365;0.705	0.336;0.746	0.480;0.900	0.312;0.682	0.430;0.830	-0.099;0.371	0.043;0.513	0.169;0.619	#	0.381;0.478	0.548;1.146	0.357;0.667	#	0.024;0.291	0.187;0.653	000100	0.100	1.000	1	5.14	11570	11570	0.88		0	0
#	-0.079;0.171	#	#	#	0.228;0.688	-0.092;0.178	0.392;0.852	#	0.630;1.030	-0.129;0.201	#	-0.137;0.203	0.090;0.530	0.331;0.761	#	0.432;0.799	000110	0.565	0.944	1	106.65	49945	11577	0.59		46	69
0.535;1.025	0.069;0.746	-0.051;0.259	-0.061;0.349	0.573;0.933	0.335;0.735	0.050;0.410	0.414;0.674	-0.085;0.385	0.331;0.591	0.031;0.341	0.191;0.437	0.248;0.558	0.323;0.404	#	0.427;0.794	#	001000	0.100	1.000	1	18.14	11601	11601	0.88		0	0
0.219;0.589	-0.101;0.219	0.066;0.466	0.160;0.570	0.199;0.499	#	0.548;0.798	0.845;1.155	0.092;0.492	0.096;0.396	0.474;0.964	#	0.381;0.721	#	#	0.653;1.069	0.426;0.714	001000	1.000	1.000	1	56.61	48353	11669	0.76		15	15
#	-0.163;0.267	-0.026;0.384	0.778;0.856	0.237;0.657	0.001;0.782	-0.164;0.276	0.338;0.648	0.770;1.230	0.820;1.180	-0.069;0.301	-0.177;0.177	0.007;0.307	0.491;0.981	#	0.347;0.694	0.035;0.342	000001	0.100	1.000	1	5.67	11683	11683	0.88		0	0
0.414;0.744	0.344;0.664	#	0.525;1.131	0.584;0.914	0.500;0.880	0.141;0.551	0.361;0.711	0.014;0.700	0.390;0.820	#	0.255;0.910	0.377;0.867	-0.110;0.280	#	#	0.329;0.614	000001	1.000	1.000	1	75.59	48400	11716	0.76		22	22
#	#	#	0.525;0.875	0.519;0.979	0.500;0.598	0.141;0.551	0.361;0.711	#	#	0.395;0.855	0.255;0.717	0.377;0.867	#	0.397;0.657	0.473;0.790	#	000001	0.100	1.000	1	6.50	11716	11716	0.59		0	0
#	0.314;0.614	0.145;0.395	#	#	0.700;0.800	#	0.430;0.860	0.798;1.128	#	#	#	0.205;0.635	0.079;0.549	0.575;0.935	0.604;0.861	0.586;0.904	001000	0.100	1.000	1	13.75	11754	11754	0.59		0	0
0.019;0.309	#	0.145;0.395	0.081;0.461	#	0.410;0.800	0.104;0.534	#	#	0.610;0.910	#	0.506;0.938	#	0.079;0.549	0.575;0.935	#	0.586;0.904	001000	1.000	1.000	1	66.57	48438	11754	0.59		22	22
0.707;1.097	0.790;1.210	0.835;1.165	0.865;1.135	0.805;0.875	#	0.750;1.250	0.274;0.524	-0.126;0.174	-0.186;0.194	0.800;1.200	0.456;0.760	0.142;0.592	-0.032;0.278	0.410;0.800	0.365;0.652	0.314;0.750	010000	0.100	1.000	1	6.62	11773	11773	0.94		0	0
-0.079;0.311	0.341;0.671	-0.193;0.207	#	0.100;0.490	-0.047;0.343	0.380;0.730	0.325;0.715	0.151;0.451	0.013;0.403	0.473;1.006	0.674;0.929	0.146;0.486	0.138;0.568	0.508;0.868	0.355;0.811	0.590;1.076	010000	1.000	1.000	1	83.90	48459	11775	0.94		22	22
#	0.343;0.713	0.733;0.883	0.323;0.813	0.332;0.802	0.476;0.966	0.260;0.650	#	0.309;0.679	0.523;0.823	0.294;0.624	0.276;0.620	0.584;0.864	#	0.300;0.560	0.279;0.546	0.318;0.705	000011	0.100	1.000	1	13.00	11874	11874	0.82		0	0
0.454;0.704	0.747;1.117	#	#	0.780;1.220	#	0.825;1.175	#	#	0.850;1.150	0.808;1.046	0.250;0.525	0.775;1.225	-0.169;0.201	0.161;0.561	0.362;0.609	0.394;0.841	010000	1.000	1.000	1	33.76	48582	11898	0.71		22	22
-0.154;0.266	-0.063;0.317	0.149;0.579	1.185;1.302	0.625;0.995	0.576;1.213	0.593;1.093	0.550;0.930	#	#	0.321;0.731	#	#	0.271;0.681	-0.083;0.227	0.197;0.563	#	100000	0.100	1.000	1	12.40	11973	11973	0.71		0	0
0.257;0.667	0.061;0.491	0.300;0.600	0.332;0.812	0.142;0.512	0.242;0.742	0.102;0.492	0.075;0.545	-0.164;0.176	0.201;0.308	0.153;0.423	0.236;0.688	-0.139;0.311	-0.128;0.132	0.289;0.679	0.245;0.502	0.176;0.642	010000	0.100	1.000	1	22.00	12089	12089	1.00		0	0
0.038;0.428	0.671;0.683	-0.007;0.473	0.151;0.641	0.241;0.671	#	0.240;0.510	#	0.340;0.830	-0.040;0.460	0.217;0.707	0.281;0.635	0.148;0.458	0.198;0.698	-0.026;0.254	0.364;0.681	0.354;0.810	001000	0.100	1.000	1	23.25	12169	12169	0.88		0	0
#	#	0.318;0.458	0.514;0.784	0.330;0.654	#	0.402;0.732	#	0.398;0.688	0.411;0.671	#	0.034;0.656	0.575;1.025	0.475;0.785	#	0.205;0.984	0.181;0.519	001000	1.000	1.000	2	39.22	48859	12175	0.65		22	22
