Mean_Acc1000_Mean_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	#	-0.002;0.030	#	#	0.536;1.000	#	-0.823;2.277	#	#	#	#	0.319;0.808	-0.010;0.197	-104.615;-45.688	#	#	0.331;0.621	#	#	#	#	#	#	#	#	#	#	-0.021;0.401	#	-0.130;0.297	#	#	000000001000000000000001000010000100100000000000000000000001000000000100000000010010001000101000000100000000010111000100000000100000001000000000000001000000010000000000000000	0.116	0.806	1	616.66	9808	8053	0.27		5	274
3.362;8.779	0.025;0.081	#	0.075;0.381	#	-0.306;0.734	#	#	#	#	0.225;0.645	#	#	-0.047;0.203	#	#	#	#	#	#	#	-0.099;0.519	#	-0.028;0.251	#	-0.001;0.032	#	#	#	#	-0.042;0.309	#	#	000100000101000100000100010001010001000000000000000000001010000000000010101000010000000000001000000010100000110110000100000000000000000000000000000000000000000000000000000000	0.124	0.811	1	676.13	9809	8054	0.30		5	884
#	#	#	#	#	-0.267;0.976	#	#	#	0.141;0.274	#	#	#	#	#	-0.131;1.609	#	#	#	#	#	#	#	#	6.476;9.881	#	#	#	#	-0.698;1.477	#	#	#	000000000001010100000001000100000101000000000000000000000001010000000000000000010000000000000010100000001100010011000010000000100000001000000000001000000000010000000000000000	0.232	0.864	1	271.20	9816	8061	0.15		5	27
#	#	0.001;0.026	#	#	#	#	-2.507;1.110	#	0.049;0.149	0.308;0.563	#	0.265;0.745	#	-89.086;-46.528	#	#	#	-0.161;0.513	#	#	-0.120;0.433	#	#	1.087;4.091	#	-0.005;0.027	#	#	0.106;1.105	#	#	#	010000001010000000000000000000010000100000000000000000000000000001000100110000010000000000000010000000100000110010000100000000000000000000000000001001000000000000000000000000	0.150	0.827	1	726.50	9820	8065	0.33		5	623
#	0.034;0.056	#	#	#	-0.141;0.676	#	-0.701;3.506	-0.051;0.110	0.047;0.160	0.212;0.632	#	#	#	#	#	#	#	0.043;0.708	#	#	#	#	#	#	#	-0.007;0.030	0.245;0.800	#	#	#	#	#	011010011010010010011001001000010101100100000000000000000000000100000010100000010100000000010001000100010100010111100000110000010000000000000000000000000000000000000000000000	0.087	0.784	1	678.15	9821	8066	0.27		5	1165
0.865;8.587	#	#	#	-0.004;0.038	-0.205;0.630	-0.019;0.759	#	#	#	#	#	#	#	-84.714;-45.429	#	-0.046;0.063	#	#	#	#	#	#	#	#	#	#	#	0.460;0.791	-0.142;0.975	#	0.218;0.760	#	011000100100100000100101100010010100000000000000000010000010100000010000000000010100000000010010001101000101010100000101010000000000000000100010001100000000000000000000000000	0.102	0.796	1	446.06	9822	8067	0.27		5	59
#	#	#	0.058;0.696	-0.002;0.059	#	#	#	#	0.034;0.174	0.298;0.817	0.050;0.131	#	#	#	#	#	#	#	#	#	#	-0.281;4.895	#	1.262;5.368	#	#	0.377;0.594	#	#	#	0.355;0.870	#	010000000001100001000010010110001000000000000000000000000100000000010010100000010000010000100000000000001100110100000100000000000000000000100000000000000000000000000000000000	0.115	0.806	1	663.71	9824	8069	0.27		5	1236
#	#	0.024;0.046	#	#	-0.532;0.712	-0.172;0.371	-2.348;2.376	#	0.164;0.290	#	-0.007;0.037	-0.166;0.262	#	#	#	#	-0.152;0.320	0.019;0.269	-26858653686901767536874619454494339896119262357369596396079114152660615986610130650619023537874097599766677548740305179519365290582379965769105451700473053780679879395639296.000;46878653686901971147753983236159708348884297017111430388921930754845463093741972602318144705090087134576565838403435964674108110360210904805220520878990689454634112848494592.000	#	#	#	#	#	0.004;0.030	#	#	#	#	#	-0.161;0.346	#	010010000000000100000000000001010000000000000000000000000000000000000100100000010000000000010000000000000000110110000100000000000000000000000000000000000000000000000000000000	1.000	1.000	1	60.60	9825	8070	0.36		5	5
#	#	#	#	#	#	-0.172;0.371	#	#	0.164;0.290	#	-0.007;0.037	-0.166;0.262	#	#	#	#	-0.152;0.320	0.019;0.269	-26858653686901767536874619454494339896119262357369596396079114152660615986610130650619023537874097599766677548740305179519365290582379965769105451700473053780679879395639296.000;46878653686901971147753983236159708348884297017111430388921930754845463093741972602318144705090087134576565838403435964674108110360210904805220520878990689454634112848494592.000	#	0.028;0.452	#	#	#	0.004;0.030	#	#	#	#	#	#	#	010010000000000100000000000001010000000000000000000000000000000000000100100000010000000000010000000000000000110110000100000000000000000000000000000000000000000000000000000000	1.000	1.000	1	60.60	9825	8070	0.27		5	5
5.957;9.645	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	-18686752877813687064661118095798085489933249184892849282283011011280726674291692683311728882016750434557458892860630987263225308320778823314210625662927537440486998937698304.000;38888952879813887788701598625979744548919305653146295549520220588583459832469526112767494819312146296197229319569161727592303463300729256983540421499240068129996803665821696.000	#	#	6.997;12.172	#	#	-0.009;0.042	#	#	#	0.808;1.661	#	#	#	010101100001000101100101100001001000000000000000000000001000100000010100000000010000000000001010101010000100110100000100000000000000000000000000000000000000001000000000000000	1.000	1.000	1	219.00	9835	8080	0.15		5	5
#	#	#	#	#	0.292;0.775	-0.164;0.527	-1.571;0.938	#	0.026;0.116	0.224;0.644	#	0.206;0.831	#	-90.749;-30.730	-0.124;1.566	-0.016;0.036	#	#	#	#	#	#	-0.025;0.197	#	#	#	#	0.002;0.292	#	#	#	#	001001000000001000000000000000010100100000000000001000000000000000000000010000010000000000000011000101000000010010100000010001000000000000000000010000000000000000000000000000	0.149	0.827	1	708.33	9836	8081	0.33		5	434
#	#	#	#	#	#	#	#	-0.034;0.151	0.012;0.174	#	0.070;0.122	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	0.184;1.330	-0.069;0.310	#	#	010001100000000101100000101000001000100000000000000010000000000001000110100000010100010000010000000001000101010100000100010000000010000000000000000011000000000000000000000000	0.099	0.793	1	601.55	9839	8084	0.15		5	1453
#	0.027;0.054	0.000;0.042	0.001;0.656	#	#	-0.100;0.489	#	#	0.076;0.205	#	0.044;0.134	0.131;0.769	#	#	#	#	0.295;0.604	#	#	#	#	-0.011;3.823	#	#	#	-0.002;0.038	#	#	#	#	#	#	010000010100000100000001000001000000000000000000000000000000000001000100110000010000000000001011000000101100110010000000000000000000000000000000000000000000000000000000000000	0.148	0.826	1	661.17	9854	8099	0.30		5	1105
#	#	#	#	0.056;0.083	#	#	#	#	#	#	0.061;0.107	#	#	#	#	#	#	-0.136;0.538	-7675651666692577386509805070822879266676782846774648770617202462428227353002911788895626548914238460660915515164615106215590301564784703818821024999055558761859020144771072.000;27677851868692778634610124816196758534250139892463049565634629723777178172380333865450657842968686130059172452147143809515556534253538949650503249448683431807634794623270912.000	#	#	#	#	#	#	#	#	#	-0.074;0.867	#	#	#	010001100101000100000000000001010001000000000000000000000000000000100000000000000000000000001010100001000001010100000100000000000000000000000000000000000000000000001000000000	0.113	0.804	1	458.63	9857	8102	0.15		5	108
#	#	#	0.070;0.647	#	0.053;0.814	-0.084;0.573	-1.804;3.585	#	#	#	#	#	0.196;0.390	#	0.237;1.281	#	#	#	#	#	#	#	0.029;0.247	#	#	#	#	#	#	#	#	#	011000010000001000000001001010000100000010000000000000000000000101000100100000010100001000010101000101010100010110000010010100000000001000000100000010000000000000010010000100	0.082	0.778	1	372.81	9871	8116	0.21		5	151
#	#	#	-0.073;0.461	#	#	0.079;0.396	-1.719;2.415	0.014;0.133	#	#	#	#	#	#	#	#	0.072;0.745	#	#	#	#	-0.080;6.891	#	#	#	#	#	#	-0.130;1.369	-0.053;0.401	0.341;0.577	#	011001001000100110001001100000010001001000010000000000000000001000000100000000010100000000010010001000000100010100100000000000000000100000000000000000000000000000000000000000	0.107	0.800	2	651.84	9876	8121	0.27		5	822
#	#	0.001;0.025	#	#	#	#	#	#	0.017;0.232	#	#	#	#	-90.221;-55.301	#	#	#	#	#	#	#	#	#	0.112;6.722	#	#	#	#	-0.171;1.445	-0.084;0.333	#	#	010101100000000100100000100001001000000010000000000000000000100000000000100000010000000000000010101011000000010110000100010000000000000000000000000000100000000000000000000000	0.123	0.811	1	596.62	9880	8125	0.18		5	1356
#	#	#	0.010;0.596	-0.013;0.043	#	#	#	#	#	#	#	-0.253;0.418	#	#	#	#	#	#	#	#	#	#	#	#	0.020;0.052	#	-0.159;0.318	#	#	#	#	#	010100100000000100001010100000001000000000000000000000000000000000000000000000010100000000000000101000000000001100000100000010000010000000100000000000000000000000000000000000	0.336	0.897	1	144.20	9883	8128	0.15		5	10
#	0.000;0.022	#	#	#	#	#	-1.962;1.544	#	#	#	#	#	#	#	-0.370;0.624	0.110;0.210	#	#	#	-1.019;1.159	#	6.304;8.988	#	#	#	#	#	#	#	0.570;1.148	#	#	010100100000000100001010100000001000000000000000000000000000000000000000000000010100000000000000101000000000001100000100000010000010000000100000000000000000000000000000000000	1.000	1.000	1	70.60	9883	8128	0.21		5	5
#	0.017;0.056	#	#	-0.007;0.049	-0.004;0.516	#	#	-0.108;0.181	#	#	0.042;0.111	#	#	#	#	-0.007;0.050	#	#	-18181702828308182275945993613950180193411016139780361083328856316621613091102621558491954461033755853635195510100506507019299964347294480781508445030870110841618196271726592.000;38383902828308385984886362179159297291691900426721312800787015152645953870617879651353463886447713067005017105307396762691272694665851757345012794142183511554766249134129152.000	#	-0.414;0.334	#	#	#	#	#	#	0.091;0.323	#	#	#	#	010101100000000100000100000000000001100000000000000000000000000001000010110000010000000000001010100010000100010110000100000000000000000000000000000000000000000000010000000000	0.161	0.833	1	662.94	9884	8129	0.27		5	644
#	0.023;0.060	#	#	#	#	#	#	#	#	0.127;0.687	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	-0.108;0.464	#	-0.271;0.421	#	#	011001000000000000000001100010000001000000000000000000000001000000001001000000000000100000001001000101010100010011000010010000000000000000000000000000000000010000000000000000	0.123	0.811	2	593.19	9896	8141	0.12		5	1703
5.968;11.270	#	#	#	#	#	#	#	#	#	0.256;0.635	#	#	-0.062;0.128	#	#	#	#	#	-24747353483879747214236264059637345758133476058297326776713072224776672127926375757344111198069473662923234459355632590021896158413523987707553472747542874207168015468855296.000;44949553485879947938276744589819004817119532526550773043950281802079405286104209186799877135364869524563004886064163330350974313393474421376883268583855404896677820196978688.000	#	#	#	#	#	#	#	0.304;0.538	0.141;0.688	-0.995;1.150	#	0.234;0.732	#	010101100001000101100000100000000000000000000000000000000000100000100000000100000000000000001010101010000100100100000100000000000100000000000000000000000000000000001000000000	0.144	0.824	1	527.64	9903	8148	0.24		5	139
4.125;10.694	#	0.014;0.043	#	#	#	#	#	#	0.189;0.274	#	#	#	#	-113.326;-45.669	#	#	0.400;0.818	#	#	#	-0.050;0.605	4.191;12.024	0.017;0.283	#	#	#	#	#	#	#	0.265;0.903	#	010101100001100100000000000000000000000010000000000001000000000000000100010000010000000000000000100000000100010001000000110000000010000000000100000010100100000000000010000000	1.000	1.000	2	370.60	9908	8153	0.27		5	5
#	#	0.017;0.020	#	#	#	#	#	#	#	0.373;0.735	#	0.394;0.992	#	#	-0.422;1.218	#	#	#	#	#	0.055;0.554	#	#	#	#	#	#	#	0.041;0.776	#	#	#	011001000110101000010100100000000000000000000000000000100100000010000000110000010000000000000011000101000000010100101010010000000000000000100000000100000001000000000000001000	0.084	0.781	1	656.56	8156	8156	0.18		0	212
#	0.027;0.047	#	#	#	#	0.105;0.906	#	#	#	0.330;0.767	#	0.230;0.838	#	#	#	#	#	#	-32333303333262332747641351355108943641046175063569986982351089869673987281639526889432250727093709813754796734402806523221265076276830171501091670111113392431306086230786048.000;34333303333464335762482914377732634291057119625272482725814883622086822102805446110467138147142297820828375158496766084420425666224224673947667647536299124576213386726998016.000	#	0.461;1.015	#	0.055;0.237	#	#	#	#	0.545;1.009	#	-0.075;0.219	#	#	001000000000101000010101000010000101000000000000000000000000000000100000000010000000000100100001000101000100010100000000000000000010000000000000000000000000000000001000000000	0.188	0.846	1	370.06	9918	8163	0.27		5	21
#	#	#	#	-0.002;0.073	#	#	-3.158;0.680	#	#	#	0.056;0.120	#	#	#	#	#	#	0.074;0.692	#	#	#	#	#	#	#	-0.000;0.035	#	#	-0.146;1.235	#	#	0.057;0.195	010101100001000101010100000100001000000000000000000000000100001000000000100000000000000000000010101010000000010100000000000000000000000000100000000000000001000000000000000000	0.115	0.806	1	641.58	9925	8170	0.21		5	828
#	0.031;0.052	#	#	#	#	#	#	-0.011;0.164	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	-0.571;0.781	#	0.301;0.860	#	000001000000000000000101100000010001100000000000000011000000000000000100110000010000000000000010100010000000010110000100010001000000000000000000000001000000000000000000000000	0.134	0.818	1	572.94	9927	8172	0.12		5	1443
#	#	#	#	#	#	#	#	#	0.100;0.220	#	0.061;0.129	#	#	#	#	#	#	#	#	0.394;2.129	#	#	0.139;0.308	#	#	#	#	#	#	#	0.229;0.789	#	010001001000010100000000000000010001000000000000000000000000000000010000000010010000000000001011000000100000010100000000000000000000000000000000000000000000000000000000000000	0.152	0.828	1	464.38	9931	8176	0.15		5	340
#	#	#	#	#	#	#	#	-0.009;0.162	#	#	#	#	-0.003;0.135	-104.101;-42.914	#	-0.001;0.051	#	#	#	#	0.387;0.701	0.232;3.490	0.063;0.225	-0.526;6.784	#	#	#	#	#	#	0.285;0.836	#	010001000010100000000010101010000010000000000000100000100100000000000000100100000100000000110000000101010000010100000000010000000000000010100100000110000000000000000000100000	0.099	0.793	1	526.93	9934	8179	0.27		5	190
1.578;6.303	#	#	#	#	#	0.042;0.574	#	0.022;0.188	0.029;0.172	0.356;0.627	#	0.287;0.894	-0.043;0.202	#	0.503;1.273	-0.012;0.058	#	0.202;0.599	#	-0.262;1.191	#	#	#	0.968;5.074	#	0.010;0.039	#	#	#	#	0.241;0.844	#	010001011010000000001001001000010101000000000000000000000000000100000110010000010000000000010011000100010000010110001010000000000000000000000000000000000000000001000000000000	0.131	0.816	1	708.06	9943	8188	0.42		5	498
#	#	#	#	#	#	#	#	#	#	#	0.058;0.121	#	#	#	#	-0.042;0.062	#	#	#	#	#	#	#	#	#	#	#	#	#	#	0.292;0.528	#	010101101000100100101010101000000010000000010000000000000000000000000000000000000100000000000010100011010001000100000000000000000000000000000000000000000000000000000000000000	0.092	0.788	1	623.95	9946	8191	0.09		5	766
#	#	#	#	#	0.048;1.292	#	#	#	#	#	0.048;0.124	#	#	-109.239;-68.863	#	#	-0.047;0.648	#	-23231302222253228596787544084876167208505949572686898692945324340779787063902409614806860383269722371191080455448785378304034354301558072105803631024378960813114523530559488.000;23233302424253232549955241637891494847695789790080762097685144962689128080630160619441404039801155712946532221012893576179108829742821521576491529957671954398106603208310784.000	#	#	1.501;5.143	0.092;0.269	#	#	#	0.240;0.716	#	1.049;1.931	-0.028;0.209	#	#	000001000101000001000100000100000000100000000000000000000000000000000000000000010000001000000010000010000100010111000000000000000000000000000000000000000000000000000000000000	0.197	0.850	1	463.47	9950	8195	0.30		5	51
#	#	#	#	#	0.048;1.292	#	#	#	#	#	0.048;0.124	#	#	-109.239;-68.863	#	#	-0.047;0.648	#	-50280218363440060919026558687536659514762512085005706640858082760069243909094055822014620484541834290715482469213346894352764577179117589894672799558730550162137938231558144.000;23233302424253232549955241637891494847695789790080762097685144962689128080630160619441404039801155712946532221012893576179108829742821521576491529957671954398106603208310784.000	#	#	1.501;5.143	#	#	#	#	0.240;0.716	#	1.049;1.931	-0.028;0.209	#	#	000001000101000001000100000100000000100000000000000000000000000000000000000000010000001000000010000010000100010111000000000000000000000000000000000000000000000000000000000000	0.204	0.853	1	425.04	9950	8195	0.27		5	66
0.581;7.266	#	#	#	#	#	#	#	-0.091;0.250	#	0.206;0.700	#	0.312;0.784	-0.046;0.408	#	#	-0.003;0.039	#	#	#	-1.048;1.171	#	-1.627;5.274	#	#	#	-0.002;0.028	#	#	#	0.060;0.335	0.231;0.746	#	010001000000100100000000100000010000100000000000000000000000000001010010110000010000000000001000000000000000010110000100000000000000000000000000000000000000000000010000000000	0.162	0.834	1	694.38	9953	8198	0.33		5	1116
#	0.032;0.058	0.036;0.067	#	#	#	#	0.492;4.035	-0.060;0.186	0.070;0.219	#	#	#	#	#	-0.078;1.388	#	0.386;0.904	#	#	#	#	#	#	#	-0.004;0.066	#	0.438;1.235	#	#	#	#	#	000000000001000000000001010110000001000000000000000000000000010000000101000000010010000000010010010100001100010001000010000000000000011000000000100100000000000100000000000000	0.110	0.802	1	334.92	9964	8209	0.27		5	67
#	#	#	#	#	0.133;0.764	-0.060;0.427	-0.698;2.623	#	#	0.180;0.773	0.054;0.139	#	0.032;0.234	#	0.252;1.271	#	#	0.062;0.293	-22232292323242230425000804900510081735323644494980500807489648643175989398428025228349357559731942062297953615721945612224400920486630001112384867857838925584803364339712000.000;24232312323264230721741980822257580320878094867787159983140820660292925746104545005898906863338936021839659060739733342258742263557749592569910293124211989626417762399158272.000	#	#	#	-0.005;0.128	1.924;4.928	-0.001;0.027	#	#	#	-0.313;1.773	-0.026;0.258	#	#	001000010000011000010001010000000101000000000000000000000001000000000001000000000000101000000011010100010100010011000000111000000000000000000000000000000000010000000000000000	0.108	0.801	1	727.93	9965	8210	0.42		5	287
-3.054;3.054	#	#	#	-0.022;0.024	#	#	#	#	#	#	#	#	-0.055;0.087	#	#	#	#	#	#	#	-0.231;0.231	#	#	#	#	#	#	#	#	#	#	#	011001011010101010011000001010010100000000000000000000000000000110000100110000010000000000010001010100010100010010101000000000000000000010000100000110000000000001000000001000	0.219	0.859	1	60.20	9966	8211	0.12		5	10
-1.556;1.556	-0.014;0.027	#	#	-0.009;0.038	#	#	#	#	#	#	-0.023;0.025	#	#	#	-0.398;0.398	#	#	#	#	#	#	#	-0.131;0.131	-3.104;3.104	#	#	#	#	#	0.673;1.288	#	#	011001011010101010011000001010010100000000000000000000000000000110000100110000010000000000010001010100010100010010101000000000000000000010000100000110000000000001000000001000	1.000	1.000	1	49.80	9966	8211	0.24		5	5
#	#	-0.008;0.018	0.000;0.245	#	#	#	#	#	#	#	#	0.309;0.726	#	#	0.453;2.382	-0.044;0.069	#	#	-32323103131252321862986493963290882191100721735595292970844643903930031341250944326255912618123872119078068301861216864579824048271038195051604835737604672700968268436865024.000;32323303333452319732481729650994560669701698247385800303076009040026720164185675130089498753105175650156871074085466898179331686051576891810718866498292252810295907895476224.000	#	#	-1.992;4.525	#	#	-0.017;0.048	#	#	#	#	#	#	#	000000100101100000010100000000000000100000000000000000000000000001000010001000010000001000000010000000000000010111000100000000000000000000000000000001000000000000000000000000	0.148	0.826	1	671.08	9968	8213	0.24		5	255
#	#	#	#	#	#	#	#	-0.012;0.135	#	#	#	#	#	#	0.250;1.716	-0.001;0.040	#	0.027;0.378	#	#	-0.077;0.385	#	#	#	0.003;0.047	#	#	#	#	#	0.182;0.811	#	001000000010001010000000101000010010000000000000000000000000000101000100110000010100000000010000000101010001010010100010000000000000000000000100000010000000000000010000000000	0.096	0.791	1	629.64	9977	8222	0.21		5	1189
#	#	-0.001;0.031	#	#	#	0.221;0.572	#	#	#	#	#	0.238;0.754	#	#	#	#	#	#	#	#	#	#	#	#	0.006;0.034	#	#	#	-0.109;1.478	#	#	#	011001101010101010101010101000011010001000000000000000000000001000000000000000000100000001010001000100010100000100000000000000000000000000000000000000000000000000000000000000	0.090	0.786	1	601.34	9978	8223	0.15		5	1072
#	#	#	#	#	#	0.182;0.872	#	#	#	#	#	0.340;1.010	#	-98.449;-60.255	#	#	#	-0.077;0.389	#	#	#	#	#	3.075;5.578	#	-0.010;0.027	0.420;0.809	#	#	#	#	#	001000100101100000000101100000000001000010000000000000000000000000000110110000010000000000010010000001000101010110000100000000000000000000000010000000100000000000000000000000	0.131	0.816	1	610.90	9984	8229	0.21		5	627
#	0.038;0.061	#	#	#	0.079;1.267	#	#	#	#	#	#	#	#	-99.695;-70.231	#	#	#	#	#	#	-0.098;0.502	#	#	#	#	0.018;0.058	#	0.076;0.325	#	#	#	#	000000000101010101000101010000000101000000000000000000000000010000000101000000010000001000000010010100000100010011100010000000000000000010000000100010000000000100000000000000	0.107	0.800	1	524.63	9986	8231	0.18		5	234
#	0.019;0.064	#	#	#	#	#	#	#	#	0.231;0.758	#	#	0.049;0.251	#	0.079;1.446	#	#	#	#	#	#	#	-0.012;0.247	#	#	#	#	#	#	#	#	#	001000010101000001010101010010000101000010000000010000000000000001000010100000010000000000000010000000000100110010000100000000000000000000000000000000100000000000000000001000	0.125	0.812	2	603.02	9987	8232	0.15		5	1440
#	0.020;0.057	#	#	#	#	0.014;0.648	-0.146;2.659	#	#	#	0.049;0.129	#	#	#	#	-0.009;0.096	#	#	#	-1.693;0.889	#	#	0.067;0.284	3.554;6.558	-0.002;0.076	#	0.242;0.797	0.019;0.599	-0.494;1.505	-0.042;0.073	0.371;0.712	0.086;0.149	000010000101000001000100000100000101100000000000000000000000000000000010010100010000001000000010100010001000110110000000000000000000001101001001000000000000000000000000000000	0.009	0.786	1	656.29	8235	8235	0.45		0	0
#	#	#	#	#	#	#	#	#	0.126;0.249	#	#	0.187;0.867	0.034;0.172	#	#	#	#	-0.104;0.477	#	0.024;2.283	#	#	0.003;0.233	#	-0.004;0.056	#	#	#	#	#	#	0.030;0.145	010001010000000000100000000000010100000010000000000000000000000000010000100000010000000000000000101000000000010100000100000000000000000000000000000010100000000000000000000000	0.166	0.836	1	578.45	9991	8236	0.24		5	310
3.052;10.083	#	-0.004;0.039	#	#	#	#	-1.644;2.637	#	#	0.143;0.670	#	#	#	#	0.432;1.252	#	#	#	#	#	#	2.661;7.837	#	#	-0.011;0.057	0.010;0.028	0.374;0.642	#	-0.002;1.027	-0.183;0.324	#	0.052;0.114	011001000000000001000000000000000000010000000000000000000000000000010010101000010000000000000000000001000101010110100100010001000000000000000000000000000000000000000001000000	0.162	0.834	1	630.48	9992	8237	0.36		5	60
3.052;10.083	#	-0.004;0.039	#	#	#	#	-1.644;2.637	#	#	0.143;0.670	#	#	-0.061;0.202	#	0.432;1.252	#	#	#	#	#	#	2.661;7.837	#	#	-0.011;0.057	0.010;0.028	0.374;0.642	#	-0.002;1.027	-0.183;0.324	#	-0.005;0.114	011001000000000001000000000000000000010000000000000000000000000000010010101000010000000000000000000001000101010110100100010001000000000000000000000000000000000000000001000000	0.164	0.835	1	611.59	9992	8237	0.39		5	65
#	#	0.016;0.051	#	0.025;0.063	#	#	#	#	#	#	#	0.430;0.811	#	#	0.335;1.031	#	#	0.036;0.277	-25757452474680754984747337469812588155075276185725471367853252553483071417864172866335035926319408924375234606127993050600519446133683091011653084800110438060223427749347328.000;25757652676880759719040233288125981615577051778909195969519917832885169635262362855711805458956764578013678039806798061496338475395079824892755115277441830743579358323015680.000	#	#	#	#	#	#	#	#	-0.020;0.328	#	#	#	#	000000100101100001100101000100101000100010000000000000000000000101010010100000010100000000000000100000001100010111000100000011000001000000100000000001000000000000000000001000	0.079	0.776	1	644.65	9994	8239	0.21		5	241
#	#	#	#	#	0.087;0.923	0.090;0.532	#	#	#	#	#	0.253;0.851	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	010001100101100101000010100010101000000000000100000001000001000100001101000000010010001000000010000001010101010011010000000110001000001000100000000000000000000001000000001000	0.052	0.744	1	566.30	9650	8246	0.09		4	1543
#	#	#	#	0.019;0.077	#	#	-0.153;3.833	#	#	0.313;0.790	#	#	#	#	#	#	0.336;0.853	0.233;0.602	#	#	#	#	#	#	#	#	#	0.031;0.561	#	#	#	0.051;0.158	010001010000000000010001000000010101000000000000000001000000000001000100000000010000001000000100010000000000000010000100000000000000000000000000000000000100000000000000000000	0.142	0.823	1	590.47	9652	8248	0.21		4	678
