Att1	Att2	Att3	Att4	Att5	Att6	Att7	Att8	Att9	Att10	Att11	Att12	Att13	Att14	Att15	Att16	Att17	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
-0.049;0.169	-0.420;0.163	#	#	#	0.770;1.230	-0.158;0.171	0.693;1.093	0.369;0.977	0.757;1.047	-0.223;0.267	0.687;1.070	0.750;1.319	#	#	#	#	000010	1.000	1.000	2	75.06	49046	21981	0.59		33	33
0.156;0.437	#	-0.240;0.381	#	0.431;0.751	0.239;0.649	0.327;0.648	#	#	-0.047;0.253	0.537;0.817	-0.145;0.209	#	#	#	-0.323;-0.219	-0.164;0.280	010000	0.100	1.000	1	48.00	21993	21993	0.59		0	0
0.263;0.703	0.243;0.703	#	0.374;0.664	0.152;0.452	-0.004;0.326	0.442;0.852	0.430;0.700	#	0.146;0.396	0.363;0.723	0.138;0.502	0.258;0.508	0.479;0.927	0.411;0.483	0.343;0.799	0.347;0.615	000001	0.100	1.000	1	42.13	21996	21996	0.88		0	0
0.395;0.603	#	0.347;0.400	0.527;0.847	0.289;0.669	#	0.266;0.766	#	#	0.441;1.116	0.463;0.843	0.375;0.857	#	#	#	0.242;0.618	#	000001	0.100	1.000	1	25.90	22030	22030	0.53		0	0
#	#	0.208;0.518	0.665;0.975	0.274;0.524	0.347;0.717	0.649;1.019	#	0.361;0.651	0.266;0.566	#	#	-0.162;0.308	#	#	#	0.179;0.467	100000	1.000	1.000	1	74.76	48725	22041	0.53		16	16
0.576;0.856	#	0.251;0.501	0.402;0.712	0.300;0.578	0.338;0.628	#	#	#	#	0.508;0.858	-0.007;0.435	0.469;0.799	#	0.058;0.468	0.153;0.524	#	000100	1.000	1.000	1	85.18	48762	22078	0.59		16	16
0.214;0.564	0.244;0.554	0.402;0.812	0.160;0.622	-0.015;0.112	0.041;0.361	0.080;0.480	0.294;0.644	0.183;0.653	#	0.169;0.509	0.266;0.748	0.716;0.893	0.175;0.575	#	0.362;0.639	0.537;0.825	001010	0.100	1.000	1	56.80	22159	22159	0.88		0	0
0.469;0.889	-0.354;0.224	0.243;0.683	-0.007;0.253	#	0.520;0.990	#	0.589;1.029	#	#	#	0.506;0.830	#	0.311;0.781	0.407;0.777	#	0.637;0.654	100001	0.100	1.000	1	22.40	22200	22200	0.59		0	0
0.641;0.941	#	0.736;1.206	0.721;1.111	0.312;0.802	0.560;1.020	-0.033;0.407	#	0.225;0.565	0.490;0.800	#	0.325;0.610	-0.136;0.224	-0.048;0.332	0.237;0.657	0.034;0.282	#	000001	1.000	1.000	1	54.34	48923	22239	0.76		16	16
0.721;1.001	#	-0.108;0.430	-0.459;0.766	-0.034;0.487	0.805;1.195	0.105;0.302	#	0.119;0.401	#	#	0.449;0.852	-0.529;0.300	#	#	-0.405;0.664	#	000010	1.000	1.000	1	57.99	48946	22262	0.59		16	16
#	0.433;0.687	0.617;1.055	0.677;1.137	#	0.032;0.302	0.333;0.823	#	#	0.231;0.731	#	0.138;0.413	0.117;0.497	#	#	0.302;0.490	#	000001	1.000	1.000	1	67.50	48964	22280	0.53		16	16
0.747;1.204	#	#	#	0.298;0.668	0.664;1.039	#	#	#	#	#	#	#	0.079;0.419	0.219;0.434	-0.428;0.719	#	000010	1.000	1.000	1	38.90	49037	22353	0.35		16	16
-0.022;0.307	#	#	#	#	#	#	0.020;0.350	0.645;0.965	#	0.554;0.969	#	0.080;0.370	-0.016;0.402	-0.200;0.200	0.163;0.541	#	010000	1.000	1.000	1	52.44	49076	22392	0.47		16	16
#	-0.135;0.145	0.598;0.858	0.334;0.536	#	#	-0.221;0.239	-0.240;0.240	-0.123;0.227	-0.163;0.227	-0.183;0.297	0.144;0.498	0.760;1.240	#	#	-0.129;0.129	-0.033;0.364	100000	0.100	1.000	1	32.00	22437	22437	0.71		0	0
0.341;0.679	0.386;0.826	#	#	#	0.529;0.779	#	0.394;0.724	#	#	0.425;0.855	#	0.138;0.398	#	0.337;0.587	0.331;0.628	0.254;0.690	100000	1.000	1.000	2	101.22	49146	22462	0.53		16	16
#	-0.178;0.212	#	0.280;0.630	#	-0.055;0.235	-0.106;0.144	#	0.422;0.812	0.112;0.602	#	0.550;0.874	#	#	#	0.548;1.019	0.616;1.394	100000	0.300	0.887	1	133.96	49218	22474	0.53		33	50
0.450;0.700	0.404;0.674	0.646;1.136	0.662;1.062	0.525;0.995	0.443;0.773	0.385;0.885	0.438;0.878	0.604;0.724	0.353;0.853	0.302;0.772	0.278;0.701	0.288;0.788	0.620;1.100	0.410;0.780	0.448;0.765	0.407;0.665	000001	0.100	1.000	1	15.74	22484	22484	1.00		0	0
0.322;0.782	0.111;0.541	#	0.275;0.655	0.376;0.626	0.503;0.813	0.504;0.804	0.360;0.740	0.453;0.853	0.612;1.002	0.381;0.781	0.299;0.303	0.010;0.470	-0.159;0.161	0.341;0.721	-0.090;0.631	0.240;0.687	000001	0.100	1.000	1	26.06	22518	22518	0.94		0	0
0.158;0.788	0.800;1.200	#	#	#	-0.018;0.485	#	0.080;0.880	#	#	#	#	#	#	#	0.070;0.605	#	000001	0.419	0.917	1	88.95	49277	22593	0.29		48	64
0.463;0.843	-0.420;0.208	#	#	#	0.041;0.381	-0.094;0.072	-0.140;0.140	0.502;0.802	0.398;0.763	0.703;0.960	#	#	#	#	-0.209;0.236	0.214;0.480	000010	1.000	1.000	1	37.40	49278	22594	0.59		16	16
#	0.545;0.986	0.550;0.966	0.606;1.076	#	0.034;0.663	0.410;0.790	#	0.097;0.467	#	0.442;0.742	#	0.785;1.215	#	#	0.448;0.761	0.174;0.960	000001	1.000	1.000	1	57.87	49355	22671	0.59		16	16
0.066;0.069	-0.035;0.315	0.536;0.826	-0.045;0.425	-0.074;0.216	0.151;0.220	0.083;0.353	0.492;0.762	0.675;1.045	0.363;0.723	-0.030;0.380	-0.108;0.285	#	0.080;0.774	#	0.207;0.633	-0.195;0.202	000001	0.100	1.000	1	34.67	22781	22781	0.88		0	0
0.582;0.842	#	0.636;0.976	0.665;1.015	0.660;0.960	0.548;0.808	#	0.195;0.515	#	0.098;0.518	0.813;1.153	#	#	0.244;0.544	#	#	#	000001	1.000	1.000	1	61.10	49528	22844	0.53		16	16
0.815;1.185	0.475;0.835	#	#	0.765;1.235	#	0.875;1.125	-0.022;0.333	0.527;1.120	#	#	#	#	#	0.439;0.699	#	#	010000	1.000	1.000	1	40.35	49573	22889	0.41		16	16
-0.003;0.347	0.055;0.335	-0.122;0.368	0.056;0.386	-0.143;0.147	0.249;0.629	#	0.568;1.068	0.044;0.514	0.001;0.341	-0.113;0.207	0.613;1.035	-0.199;0.211	-0.054;0.376	0.487;0.998	0.701;0.735	0.586;1.032	100001	0.031	0.889	1	134.80	22924	22924	0.94		0	0
0.141;0.611	-0.147;0.213	0.561;1.031	0.600;0.940	0.056;0.356	0.557;0.817	#	1.007;1.126	0.071;0.361	#	-0.197;0.203	0.456;0.741	0.017;0.347	-0.100;0.390	#	0.799;1.145	0.202;0.659	100001	0.100	1.000	1	40.92	22943	22943	0.82		0	0
0.440;0.900	0.284;0.634	0.471;0.741	0.135;0.565	#	0.162;0.632	0.463;0.823	-0.062;0.198	0.347;0.647	0.322;0.652	0.329;0.799	0.178;0.381	0.445;0.825	0.341;0.831	0.045;0.425	0.063;0.478	-0.172;0.294	000100	1.000	1.000	1	50.37	49674	22990	0.94		16	16
0.765;1.235	#	#	#	0.860;1.175	0.100;0.400	0.825;1.175	0.316;0.976	0.763;1.063	#	0.780;1.220	#	0.431;1.075	#	#	#	0.434;0.910	001000	1.000	1.000	1	50.23	49699	23015	0.53		32	32
#	-0.144;0.166	#	0.422;0.742	0.464;0.834	#	-0.387;0.221	0.681;1.161	#	#	#	0.480;0.804	-0.214;0.106	#	0.472;1.088	0.548;1.066	0.342;0.630	100000	1.000	1.000	1	57.59	49776	23092	0.59		16	16
-0.128;0.213	-0.183;0.267	#	#	0.490;0.910	#	-0.136;0.314	#	#	0.860;1.140	0.346;0.766	-0.044;0.388	#	#	-0.188;0.272	#	0.104;0.496	000010	1.000	1.000	1	44.32	49806	23122	0.53		16	16
0.664;1.044	#	#	#	0.219;0.579	0.188;0.963	0.368;0.858	0.324;0.684	#	0.309;0.649	#	0.252;0.734	#	-0.098;0.272	0.405;0.655	0.200;0.458	0.388;0.695	100000	1.000	1.000	2	63.17	49813	23129	0.65		16	16
#	#	0.738;1.038	#	0.576;1.076	#	#	-0.220;0.283	#	#	0.433;0.823	-0.818;0.318	#	#	#	#	#	010000	1.000	1.000	1	40.30	49814	23130	0.29		16	16
0.770;1.098	0.697;1.143	#	0.482;0.912	0.539;0.899	#	0.525;0.878	#	#	-0.187;0.139	0.481;0.961	0.380;0.694	0.449;0.769	0.334;0.754	#	#	0.355;0.773	001000	1.000	1.000	1	46.39	49864	23180	0.65		16	16
0.798;1.230	#	#	#	#	-0.127;0.143	0.608;0.935	0.200;0.490	0.431;0.921	-0.111;0.203	0.591;0.851	#	0.359;0.889	#	0.210;0.637	0.283;0.758	0.426;0.682	001000	1.000	1.000	1	46.39	49864	23180	0.65		16	16
-0.722;0.246	0.591;1.061	-0.185;0.235	0.805;1.165	#	0.704;1.054	0.617;0.927	0.221;0.631	-0.132;0.278	-0.039;0.411	#	-0.159;0.263	0.406;0.856	0.631;1.081	-0.155;0.245	#	#	000001	1.000	1.000	1	32.05	49873	23189	0.76		16	16
#	-0.187;0.223	#	#	#	-0.222;0.258	-0.063;0.317	#	0.767;1.112	#	#	#	#	#	0.604;0.751	-0.038;0.460	#	000010	1.000	1.000	1	71.97	49908	23224	0.35		16	16
#	#	#	#	0.765;1.235	0.770;1.195	#	#	#	#	#	-0.082;0.384	#	-0.211;0.408	#	-0.001;0.483	#	010000	0.162	0.833	1	37.35	49913	23229	0.29		32	64
#	#	#	#	-0.200;0.310	#	#	#	#	#	-0.125;0.125	#	0.685;1.200	#	-0.125;0.008	-0.170;0.528	-0.213;0.228	010000	1.000	1.000	1	109.78	49932	23248	0.35		64	64
-0.202;0.389	#	0.780;1.220	0.238;0.648	-0.211;0.229	#	#	#	#	#	-0.208;0.292	0.276;0.629	-0.200;0.200	-0.152;0.158	0.674;1.355	0.738;1.203	0.504;0.934	100000	1.000	1.000	1	64.13	49953	23269	0.65		16	16
#	#	-0.015;0.385	0.457;1.157	#	0.187;0.678	#	#	#	0.408;0.818	#	0.295;0.776	#	#	#	#	0.328;0.626	000001	1.000	1.000	1	122.94	49984	23300	0.35		48	48
0.702;1.122	#	0.833;1.153	0.795;1.055	0.339;0.809	0.679;0.949	#	#	0.292;0.572	#	0.155;0.645	0.254;0.578	0.390;0.720	#	0.264;0.734	#	0.254;0.626	100000	1.000	1.000	1	52.40	48402	23402	0.65		15	15
#	#	#	0.221;0.661	0.614;0.924	0.538;0.988	0.593;1.023	#	0.561;0.871	0.760;1.240	0.733;1.103	0.311;0.680	0.538;0.888	#	0.282;0.434	0.253;0.619	0.157;0.480	000010	1.000	1.000	1	46.32	48405	23405	0.71		15	15
#	#	0.554;1.014	0.795;1.009	0.825;1.175	0.750;1.120	#	#	#	#	0.835;1.165	0.500;0.795	0.464;0.754	#	0.519;0.929	0.409;1.018	0.351;0.827	010000	1.000	1.000	1	38.42	48407	23407	0.59		15	15
#	#	0.775;1.225	0.785;1.235	#	-0.171;0.209	0.840;1.160	0.188;0.498	#	-0.150;0.250	0.810;1.190	0.479;0.784	0.202;0.573	#	0.370;0.780	#	0.395;0.881	010000	1.000	1.000	1	42.56	49845	23457	0.65		31	31
-0.128;0.774	-0.175;0.175	0.093;0.329	#	#	0.224;0.644	-0.156;0.317	#	#	#	-0.118;0.272	#	0.031;0.598	-0.138;0.262	0.071;0.293	0.693;1.158	0.651;1.364	000010	1.000	1.000	1	99.96	48522	23522	0.65		15	15
0.490;0.920	0.353;0.703	#	#	-0.105;0.807	#	0.220;0.690	#	0.339;0.649	0.488;0.858	0.314;0.604	#	0.509;0.939	0.286;0.586	0.255;0.605	0.466;0.615	0.318;0.705	000011	0.100	1.000	1	32.67	23558	23558	0.71		0	0
-0.052;0.348	-0.176;0.204	0.392;0.862	0.845;1.155	#	#	#	-0.195;0.195	#	0.407;0.697	0.795;1.205	-0.069;0.344	#	0.601;1.011	#	-0.099;0.287	0.303;0.675	010000	1.000	1.000	1	36.05	48561	23561	0.65		15	15
#	#	#	0.845;1.155	0.820;1.180	-0.127;0.263	0.333;0.793	-0.195;0.195	0.493;0.783	#	0.795;1.205	-0.069;0.344	#	#	-0.185;0.285	#	0.303;0.630	010000	1.000	1.000	1	36.05	48561	23561	0.59		15	15
#	0.015;0.355	0.294;0.714	0.488;0.968	0.865;1.135	#	0.069;0.732	0.415;1.009	#	-0.187;0.213	0.755;1.225	#	0.462;0.762	0.685;0.985	0.633;0.963	0.646;0.953	#	100010	1.000	1.000	1	43.83	48579	23579	0.71		15	15
-0.114;0.226	#	0.139;0.622	#	0.585;1.035	0.621;0.881	0.613;1.073	#	#	#	0.351;0.701	-0.120;0.254	#	0.286;0.666	#	0.232;0.529	0.079;0.386	100000	1.000	1.000	1	42.89	48657	23657	0.59		15	15
#	#	#	0.714;1.199	0.605;1.107	-0.543;0.227	0.608;0.878	#	#	-0.111;0.139	0.761;1.051	#	0.449;0.889	#	0.337;0.637	#	0.352;0.828	001000	1.000	1.000	1	39.98	48671	23671	0.53		15	15
0.870;1.235	0.860;1.140	#	#	0.766;1.175	-0.054;0.396	0.825;1.150	-0.099;0.976	0.763;1.220	-0.036;0.374	#	0.432;0.766	0.431;1.125	#	0.208;0.698	#	0.434;0.765	001000	1.000	1.000	1	46.50	48720	23720	0.71		15	15
0.729;1.069	#	#	0.623;1.083	#	0.202;0.562	#	-0.015;0.425	0.596;0.856	0.073;0.413	0.757;1.067	0.254;0.627	0.224;0.674	#	0.115;0.565	0.105;0.570	0.150;0.537	001000	1.000	1.000	1	41.12	48729	23729	0.71		15	15
0.101;0.491	-0.050;0.390	#	0.015;0.445	-0.013;0.397	#	#	#	0.795;1.205	#	#	#	#	0.125;0.625	#	#	0.054;0.441	000001	1.000	1.000	1	48.32	48736	23736	0.41		15	15
#	#	-0.151;0.384	#	-0.124;0.412	#	-0.068;0.314	#	0.355;0.845	0.560;0.850	-0.087;0.839	#	0.221;0.553	0.297;0.557	#	0.579;0.911	#	001000	1.000	1.000	1	88.64	49946	23740	0.53		31	31
-0.210;0.203	-0.196;0.244	-0.091;0.169	#	-0.147;0.213	#	-0.167;0.223	0.629;1.029	0.624;1.014	0.850;1.150	-0.102;0.168	0.570;0.933	0.048;0.318	#	0.575;0.895	0.672;0.979	0.563;1.029	010000	1.000	1.000	1	70.16	48862	23862	0.82		15	15
0.265;0.635	0.148;0.558	-0.062;0.268	-0.114;0.166	-0.080;0.280	-0.193;0.267	#	0.320;0.770	-0.171;0.259	-0.090;0.270	-0.153;0.317	0.648;0.903	-0.141;0.319	0.083;0.533	0.424;0.694	0.485;0.861	0.619;1.099	100010	1.000	1.000	3	107.59	48879	23879	0.94		15	15
0.089;0.419	-0.673;0.207	0.082;0.392	-0.196;0.242	-0.204;0.226	#	-0.201;0.229	#	#	0.522;0.842	#	#	-0.205;0.172	#	0.337;0.797	#	#	100000	1.000	1.000	1	116.34	49798	23887	0.53		31	31
0.129;0.732	0.408;0.748	#	-0.245;0.702	#	#	#	0.206;0.566	0.534;1.219	0.678;0.968	-0.040;0.280	0.354;0.707	#	0.752;1.102	0.277;0.707	#	#	000001	1.000	1.000	1	59.21	48934	23934	0.59		15	15
#	#	#	#	0.104;0.414	#	#	0.788;1.078	#	#	#	0.041;0.687	-0.158;0.242	0.214;0.731	0.368;0.708	#	0.299;0.547	000001	1.000	1.000	1	101.03	49004	24004	0.41		15	15
0.810;1.190	0.728;1.128	0.663;1.083	#	0.667;1.107	#	0.692;1.042	0.107;0.597	0.438;0.788	-0.023;0.293	0.761;1.071	0.407;0.899	0.492;0.902	0.603;0.973	0.273;0.733	#	#	001000	1.000	1.000	1	47.46	49015	24015	0.76		15	15
0.161;0.888	#	#	#	#	#	#	0.477;1.029	#	#	#	#	#	#	#	#	0.687;0.974	100000	0.105	0.798	1	138.00	49976	24036	0.18		675	1666
#	0.357;0.857	0.438;0.868	#	#	#	#	0.068;0.808	#	0.415;0.878	#	#	0.055;0.553	0.378;0.691	0.649;0.919	#	0.545;0.921	000001	1.000	1.000	1	49.59	49089	24089	0.47		15	15
#	0.381;0.701	#	0.013;0.343	0.066;0.386	0.677;1.067	0.178;0.608	#	0.545;0.975	0.822;1.172	0.169;0.609	#	0.537;0.787	-0.168;0.252	#	0.565;1.010	1.065;1.087	001000	0.100	1.000	1	34.00	24206	24206	0.71		0	0
#	0.070;0.474	0.284;0.684	0.334;0.784	#	-0.121;0.349	0.328;0.618	0.546;0.976	0.233;0.668	-0.067;0.273	#	0.131;0.455	0.116;0.582	#	#	0.501;0.946	#	001000	1.000	1.000	1	81.04	49222	24222	0.65		15	15
#	#	#	0.120;0.669	#	0.129;0.409	-0.199;0.301	0.788;1.118	#	#	#	#	#	#	#	0.722;1.142	#	100000	0.314	0.891	1	131.86	49815	24243	0.29		137	215
-0.199;0.700	#	0.073;0.323	0.303;0.633	0.263;0.523	#	0.159;0.539	0.295;0.575	0.161;0.451	0.330;0.709	-0.170;0.742	-0.529;0.339	#	-0.015;0.678	#	#	#	001000	1.000	1.000	1	135.47	49262	24262	0.65		15	15
#	#	#	0.152;0.592	0.028;0.486	0.094;0.414	0.286;0.556	#	#	#	#	#	-0.074;0.576	0.453;0.744	0.105;0.415	#	-0.223;0.468	000010	1.000	1.000	1	125.83	49373	24373	0.47		15	15
0.830;1.170	0.825;1.140	#	0.700;1.199	#	0.403;0.803	#	0.107;0.597	0.715;1.540	#	0.745;1.071	0.418;0.766	#	#	0.208;0.698	#	#	001000	1.000	1.000	1	54.56	49453	24453	0.53		15	15
-0.117;0.353	-0.089;0.341	-0.147;0.243	-0.226;0.264	-0.145;0.155	-0.064;0.196	-0.117;0.343	-0.044;0.226	-0.020;0.440	-0.143;0.277	-0.144;0.326	0.587;0.882	-0.030;0.250	0.104;0.464	0.417;0.907	0.298;0.555	0.544;0.980	100010	1.000	1.000	3	140.66	49463	24463	1.00		16	16
#	#	-0.045;0.435	0.085;0.565	0.358;0.758	#	0.228;0.578	0.489;0.799	0.159;0.626	0.374;0.795	0.265;0.640	#	#	#	0.573;0.913	0.342;0.837	#	000010	0.162	0.833	1	140.38	49476	24476	0.59		30	60
#	#	0.247;0.747	0.840;1.160	-0.050;0.420	#	0.101;0.579	#	0.135;0.583	#	0.043;0.433	#	0.503;0.763	0.206;0.626	0.331;0.611	0.447;0.932	0.219;0.596	000001	1.000	1.000	1	77.55	49520	24520	0.65		15	15
#	0.318;0.568	#	-0.265;0.288	#	#	0.511;0.921	0.142;0.562	#	#	#	#	#	0.247;0.678	-0.210;0.210	0.290;0.540	-0.226;0.230	001000	1.000	1.000	1	78.64	49534	24534	0.47		15	15
-0.004;0.650	0.022;0.322	0.066;0.396	0.394;0.714	#	#	0.747;1.247	0.531;0.851	-0.119;0.181	0.046;0.336	0.407;0.767	0.504;0.936	0.484;0.964	-0.186;0.204	0.443;0.923	0.325;0.741	#	100010	1.000	1.000	1	62.88	49542	24542	0.82		15	15
0.141;0.611	-0.147;0.213	0.561;1.031	0.600;0.940	0.056;0.356	0.557;0.817	#	0.696;1.126	0.071;0.361	#	-0.197;0.203	0.456;0.741	0.017;0.347	-0.100;0.390	#	1.145;1.196	0.202;0.659	100001	0.100	1.000	1	40.63	24627	24627	0.82		0	0
#	#	0.284;0.594	#	0.827;1.087	0.674;0.934	#	-0.154;0.186	0.810;1.190	#	0.703;1.115	-0.123;0.132	#	-0.117;0.143	#	-0.131;0.343	0.074;0.471	000010	1.000	1.000	1	30.71	49673	24673	0.59		15	15
#	0.048;0.447	-0.199;0.281	-0.013;0.221	#	#	-0.053;0.207	-0.449;0.575	#	0.615;1.045	#	#	#	#	0.450;0.870	#	#	010000	0.081	0.778	1	86.47	49738	24738	0.41		15	45
0.161;0.888	-0.206;0.214	0.552;0.982	0.840;1.160	#	#	#	0.788;1.118	#	#	#	#	-0.207;0.283	#	#	#	#	100000	0.151	0.828	1	77.73	49843	24843	0.35		15	31
0.060;0.360	#	0.527;1.226	#	0.381;0.831	0.091;0.455	-0.242;0.572	1.053;1.063	#	0.247;0.671	0.120;0.530	#	#	#	0.334;0.734	0.425;0.851	0.317;1.102	000001	0.058	0.917	1	52.66	24868	24868	0.65		0	0
-0.244;0.246	0.591;1.061	-0.185;0.235	0.805;1.165	0.800;1.200	0.704;1.054	0.617;0.927	0.221;0.631	-0.132;0.278	-0.039;0.411	#	-0.159;0.263	0.406;0.856	0.631;1.081	-0.155;0.035	#	#	000001	0.100	1.000	1	24.80	24873	24873	0.82		0	0
0.373;1.235	#	#	-0.084;0.451	0.765;1.235	0.770;1.230	#	#	#	-0.188;0.193	#	-0.082;0.152	0.845;1.155	-0.211;0.408	#	-0.053;0.334	#	010000	1.000	1.000	1	26.89	49913	24913	0.53		15	15
0.097;0.547	0.205;0.515	-0.173;0.459	0.181;0.521	#	0.381;0.610	0.237;0.487	0.321;0.721	-0.124;0.236	0.134;0.604	0.091;0.511	0.243;0.636	#	-0.215;0.255	0.042;0.382	0.413;0.680	0.373;0.681	010000	0.100	1.000	1	79.41	24942	24942	0.88		0	0
0.378;0.738	#	#	0.703;1.113	0.011;0.053	0.775;1.025	0.855;1.145	#	-0.165;0.195	0.335;0.695	0.528;0.858	0.277;0.327	#	#	0.364;0.724	0.123;0.823	#	010000	0.100	1.000	1	35.00	25027	25027	0.65		0	0
#	#	#	0.221;0.661	0.614;0.924	0.538;0.988	0.593;1.023	#	0.561;0.871	0.760;1.240	0.733;1.103	0.311;0.680	0.538;0.888	#	0.306;0.434	0.253;0.619	0.157;0.480	000010	1.000	1.000	1	47.35	48405	25037	0.71		14	14
-0.056;0.631	-0.018;0.272	0.193;0.563	0.261;0.721	0.051;0.511	0.270;0.520	0.064;0.314	0.662;1.032	0.130;0.610	0.156;0.526	0.171;0.651	0.621;0.906	0.250;0.660	-0.113;-0.026	#	0.688;1.284	0.596;0.894	100000	0.100	1.000	1	57.53	25064	25064	0.94		0	0
#	#	#	-0.459;0.384	0.133;0.513	-0.131;0.414	#	#	-0.180;0.552	#	#	-0.201;0.221	#	0.228;0.698	#	0.403;0.670	0.042;0.330	000010	0.299	0.886	1	126.33	48440	25072	0.47		14	44
#	0.353;0.703	#	0.323;0.813	0.327;0.445	0.581;0.861	0.220;0.690	0.228;0.625	0.339;0.649	0.488;0.858	0.314;0.604	0.295;0.600	#	0.251;0.621	0.255;0.605	0.209;0.615	0.318;0.705	000011	0.100	1.000	1	51.00	25190	25190	0.82		0	0
0.339;0.819	0.792;1.072	#	#	0.850;0.939	#	#	#	#	#	0.599;1.051	0.250;0.525	0.800;1.200	#	0.161;0.561	0.190;0.347	0.399;0.836	010000	0.100	1.000	1	15.52	25214	25214	0.53		0	0
0.051;0.331	#	#	-0.208;0.282	-0.023;0.267	#	0.394;0.884	#	-0.083;0.317	0.321;0.641	#	#	0.416;0.967	#	0.536;0.896	0.372;0.709	0.693;0.941	000001	1.000	1.000	1	84.62	48601	25233	0.59		14	14
#	0.763;1.143	#	#	0.605;1.075	-0.223;0.227	0.608;0.878	#	#	#	#	0.486;0.771	0.449;0.889	#	#	0.283;0.758	0.426;0.773	001000	1.000	1.000	2	53.02	49864	25303	0.47		44	44
#	#	0.728;1.198	0.699;1.160	0.715;1.175	#	#	#	#	-0.010;0.395	0.745;1.125	#	#	0.618;1.030	0.253;0.698	0.360;0.835	0.358;0.833	001000	1.000	1.000	1	57.12	49453	25352	0.53		58	58
0.695;0.955	0.755;1.075	0.512;1.010	#	0.113;0.463	#	#	0.065;0.345	0.737;1.047	0.671;1.141	#	#	#	0.787;1.097	0.196;0.656	-0.012;0.364	#	001010	1.000	1.000	1	35.14	48802	25434	0.59		14	14
0.224;0.654	#	0.281;0.671	0.588;0.908	#	#	0.532;0.625	#	#	#	0.205;0.545	0.053;0.465	0.230;0.615	0.345;1.190	#	#	#	000010	0.100	1.000	1	66.75	25465	25465	0.47		0	0
#	-0.116;0.184	#	-0.254;0.181	-0.547;0.138	0.536;1.016	#	0.158;0.648	0.211;0.681	#	#	0.318;0.770	#	#	0.296;0.606	#	#	000010	0.053	0.746	1	121.67	48886	25518	0.47		14	59
#	#	0.760;1.240	#	#	#	0.391;0.661	#	#	#	#	0.393;0.806	#	#	0.637;0.897	0.251;0.666	#	100010	1.000	1.000	2	60.39	48888	25520	0.29		14	14
0.614;1.054	-0.260;0.454	0.383;0.853	#	#	0.259;0.549	0.479;0.779	#	0.283;0.693	0.332;0.762	0.234;0.654	#	-0.127;0.163	#	0.022;0.392	0.386;0.703	#	000100	1.000	1.000	1	65.67	49109	25741	0.65		14	14
0.298;0.638	0.339;0.839	0.411;0.711	0.453;0.710	0.545;0.985	#	#	#	0.181;0.631	0.216;1.006	#	0.115;0.498	0.359;0.779	0.268;0.548	#	0.134;0.609	0.149;0.427	000110	0.406	0.914	1	72.22	49125	25757	0.71		14	29
0.032;0.432	#	0.064;0.736	0.258;0.678	#	0.074;0.764	-0.053;0.495	#	#	#	#	#	0.190;0.680	0.150;0.963	#	0.447;0.911	0.044;0.431	001000	0.203	0.853	2	137.13	49774	25894	0.53		72	129
#	0.865;1.135	0.089;0.145	#	#	0.561;1.031	0.184;0.494	#	-0.208;0.262	#	0.008;0.378	#	#	-0.160;0.160	-0.298;0.679	#	-0.213;0.244	010000	0.065	0.943	1	19.50	25896	25896	0.53		0	0
#	-0.420;0.334	#	#	#	#	#	#	#	0.398;0.763	0.703;0.960	#	0.697;1.087	#	#	#	0.214;0.480	000010	1.000	1.000	1	37.36	49278	25910	0.29		14	14
#	#	#	-0.459;0.565	0.042;0.758	#	#	#	#	#	0.212;0.665	#	#	#	0.573;0.913	#	#	000010	0.053	0.745	1	155.14	49886	25911	0.24		384	1712
-0.180;0.180	0.577;0.987	-0.235;0.140	#	#	#	0.503;0.833	#	#	#	#	-0.216;0.216	#	#	-0.203;0.220	#	#	010000	0.151	0.828	1	37.43	49562	26194	0.35		14	29
#	#	#	0.637;0.851	0.611;1.235	#	#	-0.220;0.420	#	0.579;0.829	0.701;1.195	0.581;1.042	#	0.232;0.712	#	#	#	010000	1.000	1.000	1	40.50	49573	26205	0.41		14	14
0.141;0.611	-0.147;0.213	0.542;0.561	0.600;0.940	0.056;0.356	0.557;0.817	#	0.696;1.126	0.071;0.361	#	-0.197;0.203	0.456;0.741	0.017;0.347	-0.100;0.390	#	0.799;1.145	0.355;0.659	100001	0.100	1.000	1	40.06	26259	26259	0.82		0	0
-0.527;0.178	0.230;0.490	0.284;0.594	0.875;1.125	#	0.674;0.934	0.454;0.874	-0.154;0.186	0.810;1.190	0.835;1.165	0.665;1.115	-0.123;0.132	#	-0.117;0.143	-0.240;0.240	-0.131;0.343	0.074;0.471	000010	1.000	1.000	1	31.01	49673	26305	0.88		14	14
-0.016;0.281	#	#	#	#	0.074;0.359	-0.443;0.495	#	#	#	0.047;0.644	0.680;0.772	0.116;0.516	0.117;0.467	0.685;0.965	#	#	001000	0.657	0.959	1	170.45	49950	26307	0.47		71	81
0.503;0.846	0.375;0.865	0.647;1.027	0.865;1.135	#	-0.204;0.206	#	-0.205;0.333	-0.011;0.232	-0.151;0.159	#	-0.130;0.292	-0.396;0.152	#	-0.050;0.226	#	#	010000	1.000	1.000	1	35.38	49676	26308	0.65		14	14
