landmass	zone	area	population	language	religion	bars	stripes	colours	circles	crosses	saltires	quarters	sunstars	crescent	triangle	icon	animate	text	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
5	1	#	-324.600;330.600	#	#	#	2	4	#	0	#	0	0	#	#	#	#	0	1100101	1.000	1.000	1	44.43	730	214	0.47		7	7
#	#	-3808.340;3808.340	-231.840;231.840	1	#	0	#	3	0	#	#	0	#	#	#	#	0	#	1001000	0.000	0.143	1	52.11	584	215	0.42		6	37
#	#	-3808.340;3808.340	-231.840;231.840	1	#	0	#	3	0	#	#	0	#	#	#	#	0	#	0000100	0.000	0.243	1	52.11	989	215	0.42		25	37
4	#	#	-346.760;348.760	10	#	#	3	3	0	0	0	#	#	#	#	#	#	#	0111000	0.000	0.398	2	62.00	990	216	0.42		6	19
#	2	#	#	10	#	0	#	#	#	0	0	#	0	#	0	0	#	0	0100000	0.000	0.286	1	50.94	990	216	0.47		6	12
#	#	#	#	#	2	#	#	2	1	0	0	#	#	1	0	#	0	0	1000100	1.000	1.000	2	21.83	993	219	0.47		6	6
2	4	-7264.730;9088.730	-221.880;251.880	2	0	0	3	7	#	#	0	#	#	#	#	#	1	#	1111111	1.000	1.000	1	22.83	866	221	0.58		6	6
#	1	-3004.340;4612.340	#	#	2	#	#	2	#	0	#	#	#	#	#	#	0	#	0100100	0.008	0.619	2	44.75	998	224	0.32		12	36
3	#	-6829.610;6835.610	-246.960;246.960	4	#	0	3	3	#	#	#	0	0	0	0	#	#	#	0010100	0.000	-0.068	1	61.45	226	226	0.58		6	19
3	#	-6829.610;6835.610	-246.960;246.960	4	#	0	3	3	#	#	#	0	0	0	0	#	#	#	1000000	0.000	0.429	1	61.45	958	226	0.58		19	19
#	1	-4480.400;4480.400	#	3	0	#	2	#	#	#	0	0	#	#	0	#	#	#	1000100	1.000	1.000	1	54.40	614	227	0.42		5	5
6	#	#	-103.200;199.200	#	0	#	0	4	#	0	0	0	#	0	1	#	#	0	1011100	1.000	1.000	1	13.00	873	228	0.58		5	5
6	#	#	-103.200;199.200	#	0	0	0	4	#	0	#	0	#	0	1	#	#	0	1011100	1.000	1.000	1	13.00	873	228	0.58		5	5
5	#	#	-272.240;292.240	8	2	0	#	#	#	#	#	0	#	0	0	0	0	#	1100110	0.214	0.857	1	62.56	852	229	0.53		18	24
#	#	#	-166.320;166.320	3	0	#	#	3	0	#	#	0	0	0	#	0	#	0	1010100	1.000	1.000	1	41.24	471	230	0.53		12	12
#	1	-2646.460;7658.460	-176.560;216.560	#	#	0	#	#	#	#	#	0	#	#	1	#	#	0	0000100	0.000	0.101	1	33.57	976	231	0.37		35	41
#	1	-2646.460;7658.460	-176.560;216.560	#	#	0	#	#	#	#	#	0	#	#	1	#	#	0	1100010	0.000	0.282	1	33.57	976	231	0.37		18	41
5	#	#	-138.240;174.240	#	#	#	0	3	#	#	0	#	#	0	0	0	#	#	1010100	1.000	1.000	3	11.60	877	232	0.42		5	5
#	1	-6353.580;6639.580	-121.680;301.680	6	2	0	0	2	1	0	#	#	0	#	#	0	0	0	1100000	1.000	1.000	1	21.00	880	235	0.74		5	5
4	4	-6697.690;8759.690	-260.080;264.080	#	2	#	0	#	0	0	#	0	1	#	0	0	0	0	0101000	0.027	0.697	1	37.44	881	236	0.74		11	17
4	4	-6697.690;8759.690	-260.080;264.080	#	2	#	0	#	0	0	#	0	1	1	0	0	0	#	0101000	1.000	1.000	1	30.40	881	236	0.74		5	5
1	4	-4256.380;4256.380	#	1	1	#	0	4	#	#	0	0	0	#	#	#	#	1	0111100	1.000	1.000	2	13.60	882	237	0.58		5	5
1	4	#	-206.640;206.640	#	#	0	3	#	#	0	0	0	0	0	1	0	#	#	0011010	1.000	1.000	1	31.60	883	238	0.63		5	5
#	1	#	-362.920;372.920	10	2	#	#	2	#	0	#	#	#	#	#	0	0	#	0010100	0.024	0.688	1	44.17	884	239	0.42		5	11
4	2	-4341.440;5515.440	#	#	1	#	#	#	#	0	#	#	0	#	#	0	#	0	1100100	1.000	1.000	1	45.92	963	240	0.42		12	12
4	#	#	-238.960;254.960	10	5	#	7	5	0	0	0	#	1	0	#	1	#	0	1101110	1.000	1.000	1	9.80	886	241	0.68		5	5
4	#	#	-238.960;254.960	10	#	0	7	#	0	0	0	#	1	0	#	1	#	0	1101110	1.000	1.000	1	9.80	886	241	0.63		5	5
6	2	-6788.630;7324.630	#	1	1	#	0	3	0	#	1	#	4	0	#	0	0	0	1010100	1.000	1.000	1	14.00	887	242	0.74		5	5
6	2	-3907.033;7324.630	#	1	1	#	0	3	0	#	1	#	4	0	#	#	0	#	1010100	1.000	1.000	1	14.00	887	242	0.63		5	5
#	#	-6335.650;8225.650	-163.440;199.440	#	5	#	0	4	#	#	#	#	0	0	#	0	0	#	0111010	1.000	1.000	1	22.80	888	243	0.47		5	5
#	#	-4532.430;5100.430	#	2	0	#	3	#	0	0	#	0	0	#	0	0	0	0	0010000	0.000	0.371	2	87.22	931	244	0.63		18	30
#	#	-4532.430;5100.430	#	2	0	#	3	#	0	0	#	0	0	#	0	0	0	0	1001000	0.000	0.429	2	87.22	889	244	0.63		18	30
#	#	#	#	1	#	0	0	3	1	#	0	0	#	#	#	#	#	#	1101000	1.000	1.000	2	8.40	890	245	0.37		5	5
#	4	-736.260;5088.260	#	6	1	0	#	#	#	#	#	#	0	0	#	0	0	0	1000100	0.105	0.798	1	33.29	984	251	0.53		17	17
#	#	#	#	6	6	0	0	#	#	#	#	0	1	#	#	0	#	#	1001000	0.035	0.714	2	32.40	897	252	0.37		5	5
4	4	#	#	3	5	0	#	#	0	#	0	#	#	#	0	#	#	0	1101000	1.000	1.000	1	42.00	512	254	0.47		5	5
4	#	#	-225.840;237.840	#	#	3	0	3	#	#	#	#	#	0	0	#	#	#	1101000	0.067	0.764	1	57.39	901	256	0.37		17	29
5	1	#	#	#	7	0	#	#	1	0	0	#	#	#	0	0	#	0	1000100	1.000	1.000	1	12.40	902	257	0.53		5	5
4	#	-7804.700;7876.700	-165.320;167.320	6	#	1	#	4	0	0	0	#	1	0	0	0	0	#	0101010	0.035	0.714	1	18.00	903	258	0.74		6	6
4	#	-7804.700;7876.700	-165.320;167.320	6	#	1	#	4	0	0	0	#	1	0	0	0	0	#	1000000	0.000	0.143	1	18.00	903	258	0.74		6	6
4	1	#	-190.960;302.960	10	2	3	#	#	#	0	0	#	#	#	0	0	#	0	0100100	1.000	1.000	1	40.40	904	259	0.58		5	5
4	1	-2323.290;4173.290	-190.960;302.960	#	2	3	0	#	#	0	#	#	#	0	#	0	#	0	0100100	1.000	1.000	1	40.40	904	259	0.58		5	5
#	4	#	#	1	1	#	#	3	0	#	0	#	50	0	0	#	0	#	1010100	1.000	1.000	2	22.00	905	260	0.53		5	5
#	#	#	#	10	#	0	#	#	0	0	0	#	#	#	#	#	#	#	0010100	0.000	0.214	1	60.91	985	261	0.26		57	113
#	#	#	#	#	#	#	#	#	0	0	#	#	0	#	0	0	#	#	1000100	0.000	0.443	1	79.29	986	261	0.26		108	214
5	1	-4132.390;4604.390	-304.440;310.440	10	6	#	3	3	1	0	#	0	#	#	#	#	0	0	0000100	0.000	0.429	1	14.50	907	262	0.68		6	6
5	1	-4132.390;4604.390	-304.440;310.440	10	6	#	3	3	1	0	#	0	#	#	#	#	0	0	1010000	0.035	0.714	1	14.50	907	262	0.68		6	6
5	1	-4132.390;4604.390	-268.053;310.440	10	6	#	3	3	1	0	#	0	#	#	#	#	0	0	1010100	1.000	1.000	1	16.60	907	262	0.68		5	5
4	4	-5489.530;6383.530	#	8	#	0	#	2	#	0	#	#	#	0	0	#	0	0	1100000	1.000	1.000	1	45.00	908	263	0.58		5	5
#	2	-3279.360;4785.360	-643.282;373.920	10	#	#	#	4	#	0	#	#	0	#	#	#	#	#	0000010	0.000	-0.059	1	22.96	917	265	0.37		11	17
#	2	-3279.360;4785.360	-643.282;373.920	10	#	#	#	4	#	0	#	#	0	#	#	#	#	#	1100001	0.000	0.378	1	22.96	917	265	0.37		12	17
#	2	-4919.520;6729.520	#	#	#	#	#	4	#	0	0	#	0	0	0	1	1	#	1101001	1.000	1.000	1	15.00	910	265	0.53		5	5
1	#	-5712.510;5712.510	-136.080;136.080	1	#	#	#	6	#	#	1	#	0	0	#	#	1	#	0101001	0.000	-0.048	1	24.06	911	266	0.47		10	15
1	#	#	#	#	#	0	#	#	#	1	1	1	#	0	#	1	1	0	1111101	0.035	0.714	1	28.70	911	266	0.47		5	10
#	#	-5488.490;5488.490	-196.560;196.560	6	#	0	3	#	#	0	0	0	2	#	1	#	0	0	1101010	1.000	1.000	2	11.17	912	267	0.63		6	6
5	1	#	#	6	#	0	3	#	1	#	0	#	#	#	0	#	#	0	0100100	0.000	0.429	1	12.00	913	268	0.47		6	6
5	1	#	#	6	#	0	3	#	1	#	0	#	#	#	0	#	#	0	0010001	0.000	0.429	1	12.00	913	268	0.47		6	6
5	1	#	#	6	#	0	3	4	#	#	0	#	#	#	0	#	#	#	0110101	1.000	1.000	1	13.60	913	268	0.42		5	5
5	#	-5502.500;5698.500	-285.280;289.280	#	#	0	#	#	#	0	#	#	1	0	#	#	#	#	0000100	0.000	0.273	1	54.15	985	269	0.37		40	46
5	#	-5502.500;5698.500	-285.280;289.280	#	#	0	#	#	#	0	#	#	1	0	#	#	#	#	0100010	0.000	0.012	1	54.15	976	269	0.37		18	46
#	1	#	#	#	0	2	0	#	#	0	#	#	0	#	0	#	0	#	1001110	1.000	1.000	1	15.50	915	270	0.42		6	6
#	#	-3146.390;5590.390	#	#	#	0	#	3	0	#	0	0	0	0	#	0	#	#	1000000	0.000	0.300	1	82.09	984	271	0.47		79	102
#	#	-3279.360;4785.360	-361.920;373.920	10	#	3	#	4	#	0	#	0	0	#	#	#	1	#	1100011	1.000	1.000	1	29.00	917	272	0.47		5	5
#	2	-3279.360;4785.360	-361.920;373.920	10	#	3	#	4	#	0	#	#	0	#	#	#	1	#	1100011	1.000	1.000	1	29.00	917	272	0.47		5	5
4	1	#	#	#	5	#	#	#	#	#	#	0	0	0	0	0	1	#	1000110	0.035	0.714	1	9.67	918	273	0.47		6	6
4	1	#	#	#	5	#	#	#	#	#	#	0	0	0	0	0	1	#	0001000	0.000	0.143	1	9.67	918	273	0.47		6	6
#	2	4777.740;10602.260	#	1	1	0	#	#	0	#	1	#	#	0	#	0	#	#	1010100	1.000	1.000	2	14.20	919	274	0.47		5	5
#	3	#	#	2	0	0	2	3	0	#	0	#	1	0	#	#	0	#	1010100	1.000	1.000	2	39.40	920	275	0.58		5	5
2	3	#	#	2	0	0	2	3	0	#	0	#	1	0	#	#	0	0	1010100	1.000	1.000	1	39.40	920	275	0.68		5	5
1	4	-6720.600;6720.600	-376.046;166.320	#	#	#	#	#	0	#	0	#	2	#	1	#	0	#	0100100	0.000	0.143	1	12.67	921	276	0.47		6	6
1	4	-6720.600;6720.600	-376.046;166.320	#	#	#	#	#	0	#	0	#	2	#	1	#	0	#	1001010	0.000	0.429	1	12.67	921	276	0.47		6	6
1	4	-6720.600;6720.600	#	1	#	#	#	#	0	#	0	#	2	#	1	#	0	#	1101110	1.000	1.000	1	14.40	921	276	0.47		5	5
#	3	#	-263.200;291.200	#	0	#	#	#	#	0	#	#	0	0	0	#	#	0	1000100	0.000	0.429	1	75.54	922	277	0.42		5	21
#	3	#	-263.200;291.200	#	#	#	#	#	#	0	#	#	0	0	0	#	#	#	1000100	0.000	0.429	1	75.54	922	277	0.32		5	21
1	4	#	-125.040;137.040	#	0	#	#	#	0	1	0	#	0	#	0	#	0	#	1010100	1.000	1.000	1	32.00	794	278	0.53		5	5
1	#	#	#	#	1	0	2	#	#	#	0	#	#	0	#	1	#	1	1111111	1.000	1.000	1	14.20	924	279	0.42		5	5
5	#	16801.500;28002.500	#	5	6	0	0	#	#	#	0	0	#	0	#	#	0	#	1001000	1.000	1.000	1	17.20	925	280	0.53		5	5
3	#	-6384.570;6384.570	#	#	0	2	#	3	0	1	0	#	0	#	#	#	0	#	1000000	0.000	0.429	1	15.17	926	281	0.53		6	6
3	#	-6384.570;6384.570	#	#	0	2	#	3	0	1	0	#	0	#	#	#	0	#	0000110	0.035	0.714	1	15.17	926	281	0.53		6	6
3	1	-6384.570;6384.570	#	#	0	2	#	#	#	1	0	#	0	#	#	#	0	#	1000110	1.000	1.000	1	17.40	926	281	0.47		5	5
#	4	-8277.740;8299.740	-265.120;269.120	#	#	#	#	3	0	0	1	0	0	#	#	#	0	0	0101010	1.000	1.000	1	21.40	927	282	0.58		5	5
#	4	#	-125.040;137.040	#	#	#	#	#	0	#	0	#	0	#	0	#	0	#	0010100	0.000	0.425	2	71.94	984	283	0.37		52	87
#	4	#	-125.040;137.040	#	#	#	#	#	0	#	0	#	0	#	0	#	0	#	1000000	0.000	0.337	1	71.94	986	283	0.37		64	87
1	#	#	#	2	6	#	#	3	#	#	0	0	1	0	1	0	0	#	1000000	0.000	0.429	1	14.83	929	284	0.58		6	6
1	#	#	#	2	6	#	#	3	#	#	0	0	1	0	1	0	0	#	0010100	0.035	0.714	1	14.83	929	284	0.58		6	6
1	#	#	#	2	6	#	#	3	#	#	#	0	1	0	1	0	0	#	1010100	1.000	1.000	2	16.80	929	284	0.53		5	5
4	4	#	#	#	#	#	11	#	#	0	#	#	1	#	#	#	0	#	0010100	0.035	0.714	1	29.67	801	285	0.32		6	6
4	4	#	#	#	#	#	11	#	#	0	#	#	1	#	#	#	0	#	1000000	0.000	0.429	1	29.67	801	285	0.32		6	6
#	4	#	-125.040;137.040	6	#	#	#	#	0	#	0	#	0	#	0	#	0	#	1000000	0.000	0.429	1	38.57	984	287	0.42		11	11
6	3	#	-241.920;241.920	1	#	0	0	4	#	#	#	1	5	0	0	0	0	#	1001000	0.000	0.429	3	8.33	933	288	0.68		6	6
6	3	#	-241.920;241.920	1	#	0	0	4	#	#	#	1	5	0	0	0	0	#	0010100	0.000	0.429	1	8.33	933	288	0.68		6	6
#	#	#	#	#	5	0	3	#	#	0	0	0	0	0	#	0	#	#	0110100	0.035	0.714	1	54.49	962	290	0.47		12	18
#	4	-6934.620;6954.620	#	1	#	0	#	#	#	0	0	0	#	#	0	#	0	0	1110100	0.008	0.613	1	56.94	292	292	0.53		6	17
#	#	-7952.710;7952.710	#	1	#	#	#	5	0	#	#	0	#	#	1	#	1	0	1011101	1.000	1.000	1	15.00	938	293	0.42		6	6
#	#	#	#	1	#	#	#	5	0	#	0	0	#	#	#	#	1	0	0010100	0.000	0.143	1	16.80	938	293	0.37		5	5
#	1	-7771.710;8133.710	#	10	#	#	#	#	0	0	#	0	#	0	#	1	0	0	1001000	0.002	0.532	1	46.95	942	297	0.53		11	11
3	1	-5232.490;5744.490	#	#	6	#	3	#	#	#	0	#	#	#	#	0	#	#	1011100	0.002	0.532	1	52.03	815	299	0.37		5	11
#	#	-6089.580;6903.580	#	2	0	0	#	6	#	#	0	0	#	#	#	1	#	1	0111010	0.000	0.429	2	12.50	945	300	0.47		6	6
#	#	-6089.580;6903.580	#	2	0	0	#	6	#	#	0	0	#	#	#	1	#	1	1000100	0.000	-0.143	1	12.50	945	300	0.47		6	6
#	3	#	#	#	#	0	3	6	1	0	#	0	1	0	0	#	1	1	1000100	0.000	-0.143	1	14.00	945	300	0.63		5	5
4	1	#	-278.240;286.240	3	5	3	#	#	0	0	0	0	#	0	#	0	#	#	1011000	1.000	1.000	1	51.50	946	301	0.63		6	6
#	1	#	-142.440;220.440	6	2	0	#	#	#	0	#	0	#	0	0	1	0	1	1100100	1.000	1.000	1	27.17	689	302	0.63		6	6
#	#	-3952.500;7248.500	#	#	#	0	#	#	0	0	0	#	#	#	0	#	#	#	0100000	0.000	0.072	1	67.54	990	302	0.32		151	321
#	3	#	#	#	0	0	3	3	0	0	0	0	#	0	0	#	0	#	0011100	0.000	0.429	1	74.84	952	307	0.63		5	15
#	3	#	#	#	0	0	3	#	0	0	0	0	#	0	0	0	0	#	0011100	0.001	0.500	3	80.08	952	307	0.63		5	20
#	1	-4815.430;4817.430	#	7	#	#	0	#	1	1	1	1	#	0	#	1	1	1	1000001	0.000	-0.143	1	11.00	953	308	0.63		6	6
#	1	-4815.430;4817.430	#	7	#	#	0	#	1	1	1	1	#	0	#	1	1	1	0111100	0.000	0.429	1	11.00	953	308	0.63		6	6
5	1	#	-205.640;207.640	#	#	#	#	#	0	#	#	0	0	#	#	0	#	0	1100110	0.007	0.608	1	61.33	954	309	0.42		11	27
5	1	#	-205.640;207.640	#	#	1	#	#	0	#	#	0	0	#	#	#	#	0	1100110	1.000	1.000	1	35.20	954	309	0.42		5	5
4	#	-3244.290;3252.290	-181.440;181.440	#	0	1	2	#	#	0	0	#	#	0	0	#	#	0	1001000	0.000	0.143	1	13.83	955	310	0.58		6	6
4	#	-3244.290;3252.290	-181.440;181.440	#	0	1	2	#	#	0	0	#	#	0	0	#	#	0	0100011	0.000	0.429	1	13.83	955	310	0.58		6	6
4	4	-3244.290;3252.290	-181.440;181.440	#	0	1	2	#	#	0	0	#	#	0	#	#	#	0	1101011	1.000	1.000	1	15.80	955	310	0.58		5	5
#	#	#	-286.280;288.280	1	1	#	#	#	#	#	#	#	#	#	0	#	1	0	0100001	0.000	-0.312	1	39.53	911	311	0.32		10	27
#	#	#	-286.280;288.280	1	1	#	#	#	#	#	#	#	#	#	0	#	1	0	1011100	0.001	0.492	1	39.53	956	311	0.32		21	27
#	#	-4256.380;4256.380	#	1	1	0	0	4	#	#	0	#	1	0	#	#	1	#	1011100	1.000	1.000	2	36.40	956	311	0.53		5	5
#	#	-7396.670;5590.390	-285.400;319.400	#	#	0	3	3	0	#	#	0	0	0	#	0	#	0	1000000	0.000	0.259	1	88.41	958	313	0.58		38	54
#	#	-3146.390;7612.670	#	4	#	0	#	3	0	#	0	0	#	0	#	#	#	#	1001010	0.006	0.597	1	63.49	958	313	0.42		11	17
#	1	2056.330;17065.670	#	7	6	0	0	#	#	0	0	0	5	0	0	0	#	#	1001000	1.000	1.000	2	26.20	959	314	0.68		5	5
5	1	2056.330;17065.670	#	7	6	0	0	#	#	0	#	0	5	0	0	0	#	#	1001000	1.000	1.000	1	26.20	959	314	0.68		5	5
5	1	-5355.480;14243.956	#	#	#	0	#	#	0	0	#	#	#	#	#	#	#	0	0010100	0.000	0.156	2	63.83	985	315	0.37		27	87
#	2	#	#	1	1	#	#	3	#	0	0	#	0	0	#	0	0	#	0000100	0.000	0.429	1	63.83	963	318	0.53		6	6
#	2	#	#	1	1	#	#	3	#	0	0	#	0	0	#	0	0	#	1100000	0.035	0.714	1	63.83	963	318	0.53		6	6
#	#	-8391.750;8409.750	#	#	1	#	#	3	0	#	#	0	0	#	#	1	#	0	0101100	0.035	0.714	1	41.66	835	319	0.42		6	12
#	#	-3952.500;7248.500	#	#	#	0	#	#	0	0	0	#	#	0	0	#	#	#	0100000	0.000	0.066	2	68.11	990	319	0.37		141	299
3	#	#	#	#	#	0	#	#	0	0	0	#	#	#	0	#	#	0	0100000	0.000	-0.022	1	70.59	835	319	0.37		16	64
3	1	#	#	#	0	0	#	#	#	0	#	#	#	#	0	#	#	#	1010100	0.249	0.870	1	62.79	322	322	0.32		6	11
#	1	-4818.570;7950.570	#	#	6	#	0	#	2	#	0	#	1	#	1	#	0	0	0011000	0.035	0.714	1	9.67	968	323	0.53		6	6
#	1	-4818.570;7950.570	#	#	6	#	0	#	2	#	0	#	1	#	1	#	0	0	1000000	0.000	0.429	1	9.67	968	323	0.53		6	6
5	1	-4818.570;7950.570	#	#	6	3	0	#	2	#	#	#	1	#	1	#	0	0	1011000	1.000	1.000	1	10.80	968	323	0.58		5	5
5	1	-4818.570;9423.008	#	#	6	#	0	#	2	#	#	#	1	#	1	#	0	0	1011000	1.000	1.000	1	10.80	968	323	0.53		5	5
#	#	#	#	#	#	0	#	2	0	#	#	#	0	0	0	0	0	#	1000100	0.031	0.707	1	64.51	969	324	0.42		20	41
#	4	-16463.695;3878.340	-153.240;333.640	#	#	3	0	#	0	0	0	0	#	0	0	0	#	#	1100000	0.000	0.382	1	57.51	986	325	0.63		21	37
#	4	-3738.340;7738.690	-331.640;159.240	#	0	#	0	4	#	#	0	0	#	0	#	#	#	#	0100001	0.000	0.429	1	33.60	970	325	0.47		5	5
3	4	#	-352.800;352.800	1	#	0	#	#	0	#	#	#	0	#	0	#	0	0	1000000	0.000	0.429	1	34.86	989	326	0.53		11	11
#	#	#	#	#	#	#	#	#	#	#	0	#	0	#	0	#	0	#	1001000	0.000	0.216	1	69.29	958	326	0.21		61	266
5	#	-5501.500;5699.500	#	10	7	0	#	#	1	0	#	#	0	#	0	#	0	#	1010110	1.000	1.000	1	14.80	972	327	0.53		5	5
5	#	-5501.500;5699.500	#	10	7	0	#	#	1	0	#	#	0	#	#	#	#	#	1010110	1.000	1.000	2	14.80	972	327	0.42		5	5
2	3	4367.630;12656.370	#	6	0	#	0	4	1	0	#	#	22	#	0	#	0	#	0100100	0.000	0.429	2	11.00	974	329	0.63		6	6
2	3	4367.630;12656.370	#	6	0	#	0	4	1	0	#	#	22	#	0	#	0	#	0011000	0.000	0.429	2	11.00	974	329	0.63		6	6
#	#	-6439.580;6553.580	#	#	7	#	5	#	#	0	0	#	#	0	0	#	0	#	0000100	0.000	0.143	1	31.17	975	330	0.42		6	6
5	#	#	#	8	2	0	#	4	0	0	#	0	1	#	#	0	0	0	1100110	0.159	0.832	2	50.57	976	331	0.63		12	17
5	#	#	#	#	2	0	3	4	0	0	#	#	#	0	#	0	0	0	1100110	0.327	0.894	1	58.50	976	331	0.58		22	27
#	#	#	#	8	2	#	#	4	0	#	#	0	1	#	#	#	0	0	1000110	0.035	0.714	1	51.46	976	331	0.42		16	16
5	#	#	-115.040;147.040	10	#	0	#	3	#	#	#	0	2	1	#	0	0	0	0010101	1.000	1.000	1	37.80	980	335	0.58		5	5
5	#	-6916.630;7196.630	-115.040;147.040	10	#	0	0	3	#	#	#	0	2	#	#	#	0	#	0010101	1.000	1.000	2	37.80	980	335	0.53		5	5
#	#	-5040.450;5040.450	#	1	1	0	#	#	1	#	#	1	4	#	#	1	#	1	0101001	0.000	0.143	2	15.83	982	337	0.47		6	6
#	#	-5040.450;5040.450	#	1	1	0	#	#	1	#	#	1	4	#	#	1	#	1	1010100	0.000	0.143	1	15.83	982	337	0.47		6	6
#	#	-5040.450;5040.450	#	1	1	0	#	#	1	#	#	1	4	#	#	#	#	1	1111101	1.000	1.000	1	17.60	982	337	0.42		5	5
#	#	-2800.250;2800.250	#	1	1	0	#	#	#	#	#	1	0	0	#	#	#	0	1001000	0.000	-0.143	1	24.89	983	338	0.42		21	21
#	#	-2800.250;2800.250	#	1	1	0	#	#	#	#	#	1	0	0	#	#	#	0	0110101	0.000	0.293	1	24.89	983	338	0.42		16	21
#	#	#	#	#	#	3	0	3	#	0	#	#	0	#	#	#	#	0	1100000	0.000	0.327	1	61.28	986	341	0.32		10	31
4	#	-3450.330;3942.330	-225.840;237.840	3	#	#	#	3	#	#	0	#	#	0	0	#	#	#	1100000	0.008	0.619	1	59.42	986	341	0.42		25	30
#	1	-4694.420;4714.420	-375.000;381.000	8	2	#	2	#	#	0	#	#	0	#	0	0	#	0	1100001	0.035	0.714	1	55.00	730	343	0.58		5	5
#	2	#	-202.680;220.680	#	#	0	#	#	0	0	#	#	#	#	0	0	#	0	0100000	0.000	0.264	1	64.98	990	345	0.42		16	26
#	#	#	#	#	#	#	#	3	0	#	0	#	#	0	0	#	#	#	0100000	0.000	0.103	1	72.00	990	345	0.26		92	214
3	#	#	#	#	#	0	#	#	#	#	#	1	#	#	0	#	#	#	0010100	1.000	1.000	1	25.20	991	346	0.21		5	5
#	1	#	#	#	2	#	#	2	1	0	0	#	#	1	0	0	0	0	1000100	1.000	1.000	1	24.80	993	348	0.58		5	5
#	1	#	#	#	2	#	#	2	1	0	0	#	#	1	0	#	#	0	1000100	1.000	1.000	1	24.80	993	348	0.47		5	5
#	1	-3004.340;4612.340	#	6	2	#	#	2	0	0	#	#	#	#	#	#	0	0	0100100	1.000	1.000	1	20.20	998	353	0.47		5	5
#	1	-3004.340;4612.340	#	#	2	1	#	2	#	0	#	#	#	#	#	#	0	0	0100100	1.000	1.000	1	20.20	998	353	0.42		5	5
#	#	-4480.400;4480.400	-141.120;141.120	3	#	#	#	#	0	#	#	0	#	#	0	#	#	#	1000100	0.000	0.417	1	63.33	986	356	0.32		19	49
#	#	#	#	#	0	0	#	#	#	0	0	0	#	#	0	#	#	#	1000100	0.000	0.286	1	68.17	945	356	0.32		24	64
6	#	#	-103.200;199.200	#	0	0	0	4	#	0	#	#	#	0	1	#	0	0	1011100	1.000	1.000	1	14.75	873	357	0.58		4	4
6	#	#	-103.200;199.200	10	0	#	0	4	#	0	#	0	#	0	1	#	#	0	1011100	1.000	1.000	1	14.75	873	357	0.58		4	4
#	#	-7952.710;7952.710	#	#	#	#	#	#	0	0	#	#	0	#	1	#	#	#	1000000	0.000	-0.020	1	29.11	962	360	0.26		20	35
#	3	-6708.600;6732.600	-176.400;176.400	1	#	0	#	6	1	1	1	1	0	0	#	#	1	1	1100100	0.000	0.429	1	9.40	878	362	0.74		5	5
#	3	-6708.600;6732.600	-176.400;176.400	1	#	0	#	6	1	1	1	1	0	0	#	#	1	1	0011000	0.000	0.143	1	9.40	878	362	0.74		5	5
#	#	-6708.600;6732.600	-176.400;176.400	1	#	#	0	6	1	1	1	1	0	0	#	#	1	1	1111100	1.000	1.000	1	10.75	878	362	0.68		4	4
#	1	-6353.580;6639.580	-121.680;301.680	6	#	0	0	2	#	0	#	0	0	#	#	0	0	0	1100000	1.000	1.000	1	24.50	880	364	0.68		4	4
#	1	-6353.580;6639.580	-121.680;301.680	6	2	0	0	2	#	0	#	#	#	#	#	0	0	0	1100000	1.000	1.000	1	24.50	880	364	0.63		4	4
#	#	#	#	#	#	0	#	#	0	0	#	#	#	#	0	#	#	#	0100000	0.000	0.072	1	67.21	990	365	0.21		132	301
#	#	-3952.500;7248.500	-265.120;269.120	8	#	0	#	#	0	0	0	#	1	#	0	#	#	#	0100000	0.001	0.510	1	52.78	908	365	0.47		14	14
1	#	-4256.380;4256.380	#	1	1	#	0	4	0	#	0	0	0	#	#	#	#	1	0101000	0.000	0.429	1	13.60	882	366	0.58		5	5
1	#	-4256.380;4256.380	#	1	1	#	0	4	0	#	0	0	0	#	#	#	#	1	0010100	0.000	0.429	1	13.60	882	366	0.58		5	5
#	1	-2163.250;3437.250	-362.920;372.920	10	2	#	#	2	#	0	#	#	1	#	#	#	#	#	0010100	1.000	1.000	1	62.75	884	368	0.42		4	4
#	#	-5149.460;5155.460	#	#	1	#	#	3	0	#	0	#	#	0	0	0	#	#	1000000	0.000	0.323	1	66.52	984	369	0.42		44	54
#	#	#	#	#	#	#	#	#	#	#	0	#	#	0	0	#	0	0	0100000	0.000	0.104	1	67.20	990	369	0.26		142	373
4	2	#	-432.788;254.960	10	5	0	7	#	0	0	#	#	1	#	#	1	#	0	1101110	1.000	1.000	1	11.25	886	370	0.63		4	4
6	2	-6788.630;7324.630	#	1	1	0	0	3	0	#	1	#	4	0	#	0	0	#	1010100	1.000	1.000	1	16.25	887	371	0.74		4	4
#	2	-6788.630;7324.630	#	1	1	0	0	3	#	#	1	#	4	0	#	0	0	#	1010100	1.000	1.000	1	16.25	887	371	0.63		4	4
#	#	-6335.650;8225.650	-163.440;199.440	#	5	#	0	4	#	#	0	#	0	0	#	0	0	0	0111010	1.000	1.000	1	25.00	888	372	0.58		4	4
