Mean_Acc1000_Mean_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	#	#	0.418;0.828	#	#	0.438;1.308	#	#	#	#	0.071;0.121	#	-0.005;0.197	#	1.618;2.513	#	#	#	-19292902829319185143555887172978515254276644512462306095360119190177965103312854766973171556120127425513243213302016998832519657419129959730186524629756680086078325677621248.000;39292903029319389437539530346857952356424749515721092414695172396977431554025622429796674101400144992796279934695110183871653835329881925616806330804881096084476543008505856.000	#	#	#	#	#	#	0.011;0.030	#	#	#	#	#	#	010000000100000101000101000000011001000000000000000000000001000000001000000100000000101000000000100100000000010001010000000000000000001000000000000000000000000000000000000000	1.000	1.000	1	236.67	9687	7581	0.21		6	6
#	#	#	#	#	#	#	-2.154;0.503	#	#	#	#	0.246;0.754	#	#	#	#	0.252;0.616	#	#	#	-0.093;0.479	#	-0.013;0.176	#	#	-0.008;0.025	#	#	-0.038;1.637	0.098;0.353	#	#	000001010100000000010101010000010101000010000000000000000000000000000010111000010000000000000000000000100000110010000100000000000000000000000000000000100000000000000000000000	0.169	0.837	2	748.56	9703	7597	0.24		6	684
-0.024;6.085	#	-0.007;0.031	#	#	#	#	-0.615;1.451	#	0.015;0.227	0.142;0.743	#	#	#	#	#	#	#	#	#	#	#	#	0.024;0.213	#	#	-0.007;0.010	0.343;0.811	-0.002;0.355	#	#	#	#	010000100100100101100010100000101010000000100000000000000000000000000000100100000100000000010100000000100100110110000100000000000000000000000000000000000000000000000000000000	0.091	0.787	1	730.73	7598	7598	0.27		0	249
1.853;5.887	#	#	0.180;0.434	#	#	#	#	#	#	#	#	#	#	-113.682;-37.295	#	#	#	#	-3140400414154132302064787830169759976214029331597195192451848459661232947149586598757397367832147398710007661559606318077021611804029573143782378206713799012148039670300672.000;25142402414154153544550805099037407511812628722001946066964912310798902882326528802551107655322600092250008811507984061102342565572758055199975241308973965329551255811391488.000	#	#	#	#	#	#	0.032;0.053	0.381;0.797	0.024;0.381	0.421;2.214	#	#	#	011001001000000010000000101000010000000000000000000000100000000000000000100000010100010000000000000101010001010100100000000000000000100000000000000010000000000000000000000000	0.156	0.831	1	373.56	9713	7607	0.24		6	48
#	#	#	-0.015;0.614	0.009;0.062	#	#	#	#	#	#	#	#	#	#	#	-0.038;0.079	#	0.009;0.516	#	#	#	#	#	#	#	#	#	-0.147;0.434	-0.172;1.268	#	#	#	010001100010000010001000101000011000100000000000000000000000000001000000100000010100001000010010000101010101010010100000110000000000000000000000000000000000000000000000000000	0.115	0.805	1	685.33	9716	7610	0.18		6	1888
#	#	#	#	#	#	0.110;0.869	-1.572;1.085	-0.101;0.188	#	#	#	#	#	#	1.004;2.023	#	#	0.257;0.627	#	-0.573;1.646	0.142;0.705	-0.541;6.456	#	#	0.002;0.042	-0.003;0.026	#	#	0.185;1.948	-0.152;0.224	#	#	010000010000000000000000100000010000000000000000000000000000000100000010110000010000000000000000010101010101010110011000000000000000000000000000000000000000000001000000000000	0.163	0.834	1	615.40	9720	7614	0.36		6	192
3.447;7.942	#	#	0.086;0.479	#	#	#	#	#	#	#	#	#	#	#	0.066;1.309	#	#	#	#	#	#	#	#	#	#	-0.009;0.032	#	#	-0.190;1.279	#	#	#	010001011000010000000001000001010101000010000000000000000000000001000100100000010000001000010010000001010000010110100100000000000000000000000000000000000000000000000000000000	0.148	0.826	1	756.72	9724	7618	0.15		6	1378
#	#	#	#	#	#	#	-0.063;2.532	-0.087;0.264	#	#	#	#	#	-94.423;-34.404	0.354;1.199	-0.011;0.033	#	#	#	#	#	#	#	-0.523;4.083	#	#	0.307;0.602	#	#	#	0.316;0.560	#	010001101010100110100000101000010000000000000000000001000000000000000000110000010000001000010010000001010000010011000100000000010010000000000000000000000100000000000000000000	0.108	0.800	1	729.09	9728	7622	0.24		6	553
#	#	#	#	#	0.364;1.217	#	#	#	#	#	0.063;0.128	0.245;0.734	#	#	0.061;1.304	-0.027;0.051	#	#	#	-0.391;0.860	#	#	#	#	#	#	#	#	#	#	#	#	011001000000100100000110001010000010000000000000000000000000000010000000110000010000000001010000001000010100010110100100000000000010000000000000000000000000000000000000000000	0.124	0.812	1	610.54	9738	7632	0.18		6	999
0.864;5.013	#	#	#	0.051;0.109	#	#	#	#	#	0.420;0.807	#	#	0.191;0.385	#	#	#	#	0.143;0.457	#	-0.733;2.252	-0.013;0.569	#	0.092;0.221	#	0.010;0.072	0.020;0.049	#	#	-0.217;1.458	#	#	#	001000000000101000000001000000010101000000000000000000000000010000000100000000010000000000000000010100010100010011001010010000000000000000000000100000000000000100000100000000	0.211	0.856	1	396.18	9741	7635	0.33		6	75
#	#	0.001;0.021	#	#	#	-0.269;0.581	#	#	#	#	#	#	#	#	0.218;1.113	-0.041;0.065	0.205;0.660	#	#	#	#	#	-0.039;0.231	#	#	-0.012;0.018	0.309;1.050	#	-0.219;0.986	#	#	#	000001000100100000001000001000000110100000000000000000000000000001000000110000010000000000000001000000010100010110000100010000000010000000100000000000000000000000000000000000	0.143	0.823	2	636.60	9743	7637	0.27		6	991
2.301;9.793	#	#	#	#	#	#	#	#	0.072;0.198	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	010100000000010001000100000100010101000000000000000000000000000001000000100000010010000000000001000100100010010011000100000000000000000000000000000000000000000000010000000000	0.129	0.815	1	646.19	9744	7638	0.06		7	1927
#	#	#	#	#	#	#	-2.844;0.330	-0.086;0.245	#	#	#	#	-0.083;0.179	#	-0.266;1.101	#	#	#	-22726252171747725300522363620541990931631130436918163219101644275481477291382050821689957706346008466133842656937840655731556297997377151020188727029821969226064844931727360.000;22728252373747729253690061173557318570820970654312026623841464897390818308109801826324501362877441807889294422501948853606630773438640600490876625963114962811056924609478656.000	-0.810;1.450	#	-0.410;4.286	#	0.676;3.880	#	#	#	#	#	#	#	#	000001000101000001000101000100100101100000000000000000000000000001000010101000010000000000010100000001001101000110000100010100100000000000000000000001000000000000010001000000	0.098	0.793	1	728.85	9749	7643	0.24		6	420
#	0.014;0.057	#	#	0.005;0.040	#	#	#	#	0.056;0.272	0.334;0.655	#	#	#	#	#	0.008;0.105	0.298;0.571	0.191;0.754	-25758453485790752714727108929013565508385438070984750729694874703152061809471275215016914039461190598010848276492754391988106115786421454664918697820644837410226743833264128.000;45958653685990955622846621577779490174366847056938290986343199584897254694640744901594685001668008209704342262970820418674676581237300638761977659488981408041817806227898368.000	#	#	-1.075;6.017	#	#	#	#	#	#	1.301;2.388	#	#	-0.030;0.109	010100100100100101100000100000101000000001000000000000000000100000000000010101000000000000000010100010000100010100010100000010100000000100100000000000000000000000000000010000	0.155	0.830	2	310.12	9750	7644	0.33		6	26
#	#	#	0.057;0.634	#	0.323;0.954	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	0.243;0.806	#	#	#	#	#	010100100100100101100000100000101000000001000000000000000000100000000000010101000000000000000010100010000100010100010100000010100000000100100000000000000000000000000000010000	0.074	0.771	1	651.90	9750	7644	0.09		6	1668
#	#	#	#	#	#	#	#	#	#	0.232;0.627	#	#	#	#	#	#	0.240;0.558	#	#	#	#	#	0.025;0.126	#	#	#	#	#	#	0.161;0.492	#	0.142;0.224	101001010101101001010101010010000101000000000000000000000000000000000010111000010000000000000001010100001000010010000100000000000000010000100000000100000000000000000000000000	0.152	0.828	1	564.51	9754	7648	0.15		6	166
#	0.025;0.058	0.002;0.024	#	#	-0.017;1.042	0.134;0.485	#	#	#	0.228;0.648	#	#	#	#	#	#	0.149;0.758	#	-19292902828219286668056780492614970162545426447011745363265258367568555984491769481499648910480894552207542980139889651932442419901848163446907924808174631551190997875556352.000;39292903030419287913038637027221497448155967581171653146790033219586840672846707715270196747039377866101980167857237530771731072847163721900084930626463144619363870810570752.000	#	#	-1.592;5.308	#	#	#	#	0.484;0.762	#	-0.116;1.530	#	0.309;0.755	0.045;0.128	010000000101100000000101000010100101000010000000000000000000000001000000001000010000000000000000010000000100010010000000000001100001000000000000000000100000000000000000000000	0.130	0.816	1	728.93	9760	7654	0.36		6	666
#	#	#	#	0.042;0.077	#	#	-1.297;3.649	#	0.108;0.214	0.166;0.759	#	0.598;0.825	#	#	#	#	0.275;0.829	0.269;0.665	#	-0.528;1.691	-0.001;0.488	#	0.066;0.344	#	#	#	#	#	0.010;1.656	#	#	#	011001010000011000010001100010000101100000000100000000000001000000001111000000010000001000010001010101010101010011001010010100000000001000000000000000000000000000000000000000	0.089	0.785	1	581.21	9762	7656	0.33		6	100
2.546;8.424	0.018;0.062	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	3.221;5.724	#	#	#	0.068;0.383	#	#	#	#	010100100000100100000001100000000010000010000000000000000000000000010110000000010000000000000000000000000100000100000100010000000000000000000000000000000000000000000000000000	0.143	0.823	1	642.40	9766	7660	0.12		6	1107
#	#	#	#	#	#	#	#	#	#	0.274;0.834	#	#	#	-89.567;-47.008	#	#	0.189;0.834	#	#	#	#	#	0.025;0.296	#	#	#	#	#	-0.632;0.866	#	#	#	011001000000101000000010101010000010000011100000000110000000000000000000100000010000000000010000010001010101010110000000000000001000000000101010000000000000000000000000001000	0.082	0.778	1	594.32	9769	7663	0.15		6	2035
#	#	#	0.127;0.538	#	#	-0.098;0.615	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	101000010000000000000001000010000101000010000000000000000000000000000010111000010000000000000000000100000000010010000100000000000000010000000000000000100000000000000010000000	0.136	0.819	1	605.53	9771	7665	0.06		6	2139
#	#	#	#	#	0.322;1.213	#	-1.170;2.963	#	0.095;0.247	#	#	#	-0.024;0.122	#	#	#	#	#	#	#	#	#	#	#	#	#	#	0.322;0.562	#	#	0.322;0.733	-0.000;0.118	010001101000100100100000100000001000000000001000000000000010000000010000100000010000000000001010000010010000110100000100000000000000000000000000000000000000000000000000000000	0.161	0.833	1	580.54	9772	7666	0.21		6	125
0.669;5.625	0.023;0.061	#	#	#	#	-0.128;0.699	#	#	#	#	0.064;0.121	#	-0.034;0.237	-97.077;-31.603	#	-0.036;0.062	#	-0.048;0.506	#	#	#	#	#	#	#	0.001;0.018	0.452;0.695	#	-0.729;0.946	#	#	#	000001010000000000010101000010000101000000000000001000000000000000000100011101000000001000000000010100000100010011001000100000000000000000100000000000000000000000000000000000	0.125	0.813	1	771.89	9789	7683	0.33		6	740
0.603;7.634	#	#	#	0.025;0.056	#	0.153;0.697	-1.092;2.820	#	#	#	#	#	#	#	#	#	#	#	-14241302424164139896739770979152844334765185377535348248933596762775302881988289632066550635211191671103013849137622387557296216411700774546010957177269108536856843208622080.000;34243502424364341299861396731561237810836629609700471706506892945192260747089174960192507893210594155823190682822390434512070584330260540600731819499653585596591289040633856.000	#	#	#	#	#	-0.004;0.044	#	#	0.237;0.560	#	#	0.423;0.737	#	010001100000100100000010100000001010000000000100000000000000000100010000000000010100000000000000000000000100110100000000000000000000000000000000000000000000000001000000000000	0.150	0.827	2	661.74	9792	7686	0.24		6	610
#	0.011;0.056	#	#	-0.011;0.047	#	#	-2.737;1.766	#	0.051;0.151	#	0.052;0.135	#	#	#	#	#	0.256;0.765	#	#	#	#	0.641;3.516	#	#	#	#	#	#	#	#	#	#	011001010000000010010001000000010101000000010000000000000000001000000000000000000100000000000001010101000100010100000000100000000010000000000000000000000000000000000000000000	0.131	0.816	1	716.47	9793	7687	0.21		6	1317
#	#	0.009;0.032	#	#	0.051;0.645	#	#	#	#	#	#	#	#	-102.801;-26.413	0.180;1.671	#	0.298;0.543	#	#	#	#	#	#	#	#	#	#	#	#	#	#	0.087;0.216	010001010001000100010100000000000101100010000000001000000000000001000000101000010000000000000000110000000000010110000000100000000000000000000000000000000000000000010001001000	0.124	0.811	1	733.61	9796	7690	0.18		6	915
8.298;14.753	#	#	0.075;0.608	#	#	#	#	#	0.061;0.143	0.184;0.621	#	#	-0.135;0.175	#	-0.342;1.050	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	0.213;0.677	-0.018;0.109	010001100101000101000100100010001000000000000000000000000000000000100000000000001000000000001010101011000100010100000100000000000000000000000000000000000000000000000000000000	0.238	0.866	2	432.23	9804	7698	0.24		6	59
#	#	#	#	#	#	#	-0.918;0.928	#	#	#	#	#	-0.062;0.218	-81.413;-53.040	#	#	#	#	-16566651565681566639436323436723925467990523362693334334851356851031603719317786289718369614681901006976155050037376625684594068314565411311859164397015678796755296768229376.000;16766651767681767615625809429696863498061123981727900519231629894848800972904700210231324822436102810315430896412409678136251302935962011412520494426690579707004439710662656.000	#	#	#	#	-0.205;5.603	#	#	#	#	#	#	#	#	000100000101000100000100010001010001000000000000000000001010000000000010101000010000000000001000000010100000110110000100000000000000000000000000000000000000000000000000000000	0.122	0.810	1	715.66	9809	7703	0.15		6	1148
2.805;6.147	#	0.002;0.029	#	#	#	#	#	#	#	0.314;0.529	#	#	#	#	#	#	#	#	#	#	#	#	#	-0.349;6.661	0.001;0.034	#	#	#	#	#	#	0.015;0.100	011010011010010010011001001000010101100100000000000000000000000100000010100000010100000000010001000100010100010111100000110000010000000000000000000000000000000000000000000000	0.082	0.779	2	763.25	9821	7715	0.18		6	577
-0.472;2.409	0.000;0.027	#	#	#	#	#	#	#	0.185;0.268	#	#	#	#	#	#	0.133;0.195	#	#	#	#	0.125;0.356	7.798;10.290	#	#	#	-0.007;0.031	-0.182;0.381	#	-0.527;0.560	#	#	-0.047;0.065	010010000000000100000000000001010000000000000000000000000000000000000100100000010000000000010000000000000000110110000100000000000000000000000000000000000000000000000000000000	1.000	1.000	1	92.67	9825	7719	0.30		6	6
#	#	#	#	#	#	#	-1.125;1.606	#	#	#	0.060;0.115	#	#	#	0.079;1.794	#	#	0.118;0.515	#	#	-0.095;0.569	#	#	0.396;5.303	#	#	#	#	#	#	0.359;0.612	#	010100100001000101100101100101010001000000000000000001000000000001000000100000010000000000001010000000100000100100000100000000000000000000000000000000000000000000000000000000	0.119	0.808	1	694.95	9830	7724	0.21		6	1324
1.370;5.980	#	#	#	#	#	#	#	#	0.029;0.175	#	0.070;0.105	#	#	#	#	-0.030;0.068	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	011001011010001010011010101010010000000000000010000000000000000000000010100000010000000000010010000101010101010010000000010000000000000000000000000100000000000000000000000000	0.113	0.804	2	669.24	9831	7725	0.12		6	1634
#	#	#	#	0.068;0.108	#	#	#	-0.063;0.288	#	#	#	0.453;1.078	#	#	#	#	#	0.049;0.409	72212157222187212403521221986127726043777431694527086389940369944944013536503881842461074258282591323553861183618551468759372732957016609244060427365109439027996622522941440.000;129787862979814787256883938707905556082629986532566231221743601544808200043265100638540297959611488054308549396048344183614901504578524689541811474527277044598480425126461440.000	#	#	#	#	#	#	#	#	#	0.514;1.366	#	#	#	101000010101001000010101000110000101000000000000000000000000010000000101000000010100000000000010010100001100010100000100000000000000000000000001101100000000000100000000000000	0.318	0.892	1	271.29	9833	7727	0.18		6	13
6.072;9.645	0.017;0.049	#	#	-0.012;0.037	0.434;1.047	#	0.992;3.871	-0.095;0.128	#	0.091;0.676	0.059;0.093	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	0.338;0.696	#	010101100001000101100101100001001000000000000000000000001000100000010100000000010000000000001010101010000100110100000100000000000000000000000000000000000000001000000000000000	0.160	0.833	1	343.16	9835	7729	0.27		6	45
-0.170;7.898	#	-0.001;0.024	#	#	0.162;0.905	0.029;0.334	-2.642;2.009	#	-0.000;0.142	#	0.047;0.130	#	-0.015;0.144	#	#	-0.023;0.042	#	#	#	#	#	-4.391;3.834	#	#	-0.007;0.032	-0.000;0.013	#	-0.114;0.408	-0.479;1.343	#	#	#	001001000000001000000000000000010100100000000000001000000000000000000000010000010000000000000011000101000000010010100000010001000000000000000000010000000000000000000000000000	0.135	0.819	1	753.88	9836	7730	0.42		6	370
2.073;9.910	#	#	#	-0.011;0.048	0.117;0.896	#	#	-0.055;0.139	#	#	#	#	#	#	0.332;1.500	#	#	#	#	-0.119;1.737	#	-1.094;5.327	#	1.208;2.776	0.021;0.042	#	#	#	#	#	#	#	010001100000000110100000101000000000000000000000000000000000000000000100000000010000000000010010001011010001010100000100010000000000000000000000000010000000000000000000000000	0.104	0.797	1	751.76	7731	7731	0.27		0	122
-0.192;2.804	#	#	#	#	#	#	#	#	0.013;0.119	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	0.287;0.677	#	#	0.303;0.540	#	#	010101001010010100101000000001010000100000000000000010000000000000000110100000010000000100001001001010000000010110000100000000000000000000000000000001000000000000000000000000	0.090	0.786	1	475.82	9844	7738	0.12		6	44
#	#	#	#	#	#	#	-2.853;0.985	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	-0.213;0.875	#	#	0.041;0.207	000000100101100000100100100110100000100000100000000000000000001000000000101100000000001000010010110000001100000111010000000010000000001000110100000000000000000000000001000000	0.063	0.758	2	675.63	9848	7742	0.09		7	1390
#	0.030;0.050	#	0.014;0.564	#	-0.079;0.663	-0.043;0.557	-0.883;2.734	-0.091;0.255	#	#	#	#	#	#	#	#	#	#	#	#	#	#	-0.014;0.280	#	0.011;0.040	#	#	#	#	#	#	#	011001101010100010001010101000001010000000000000100000100000000110000110100100000100010000000000001100010100010100100100000000000000000000100000000000000000000000100000000000	0.070	0.766	1	734.90	9850	7744	0.24		6	1459
#	#	#	#	0.010;0.078	#	#	#	-0.072;0.246	#	#	0.062;0.116	#	#	-95.339;-42.959	0.042;1.757	-0.013;0.052	#	#	#	#	#	#	#	#	-0.001;0.048	#	0.346;0.891	#	#	0.087;0.362	#	#	010101000001100100000100100000000010100000000000000001000000000001000100000000010000000000001000101000000100110010000100010000000000000000000000000000000000000000010010000000	0.115	0.806	1	710.39	9852	7746	0.27		6	1665
#	#	#	#	#	#	#	-2.260;1.579	#	#	#	0.046;0.129	#	#	#	#	-0.017;0.049	#	#	79340343133723610553776065409954888881777549181556055653608929647205153664337580600265931330758098713169770536491237082835159484712093051315113691763947851671919023368437760.000;115151411414155146478707303682005562620385716533453962473452960010899197366424595611874313449672699639999530142796899689992187587864329135507395168736975598548945912861818880.000	#	-0.138;0.397	-0.279;4.609	#	-2.051;4.959	#	#	0.217;0.598	-0.088;0.260	#	#	#	#	101010010000001000011001000010010101000000000000000000000000010000000001000100010010101000010011010100000100010011001010000000000000000010000000100100000000000100000000000000	0.121	0.810	1	593.21	9860	7754	0.27		6	79
#	#	#	0.048;0.669	#	#	0.046;0.443	-0.770;2.552	#	#	#	#	#	0.201;0.386	#	#	#	#	#	#	-0.476;1.985	#	#	#	#	0.009;0.038	#	#	-0.003;0.445	0.147;1.323	#	#	#	011000010000001000000001001010000100000010000000000000000000000101000100100000010100001000010101000101010100010110000010010100000000001000000100000010000000000000010010000100	0.072	0.769	1	447.26	9871	7765	0.24		6	97
-3.441;4.396	#	#	#	-0.012;0.042	#	#	#	#	#	#	#	#	-0.188;0.114	#	#	0.132;0.188	#	#	#	#	#	4.723;10.569	#	#	#	#	#	#	#	#	#	#	010100100000000100001010100000001000000000000000000000000000000000000000000000010100000000000000101000000000001100000100000010000010000000100000000000000000000000000000000000	0.520	0.937	1	82.72	9883	7777	0.15		6	12
#	#	#	#	#	#	#	#	#	0.084;0.256	#	-0.009;0.043	#	#	-34.164;14.942	#	#	-0.064;0.200	#	#	#	#	#	#	0.588;4.193	#	#	#	#	#	0.584;1.134	#	#	010100100000000100001010100000001000000000000000000000000000000000000000000000010100000000000000101000000000001100000100000010000010000000100000000000000000000000000000000000	0.520	0.937	2	82.72	9883	7777	0.18		6	12
2.765;9.565	#	#	#	#	#	#	#	#	#	0.162;0.558	#	#	#	#	#	-0.018;0.061	#	#	-16161502626286162226087611626003760104010940515312201918518835912122964606557727200481160355682848110846603654602172639433076347649712759317060829335998331919391190761340928.000;36363702626286359070230320060603162220391025720859936366541694604841895991609526107799486383440753201656784588354507917808737686487411998758577178730667920058510952508686336.000	#	#	2.144;7.320	#	#	#	#	#	#	#	#	#	0.048;0.100	010101100000000100000100000000000001100000000000000000000000000001000010110000010000000000001010100010000100010110000100000000000000000000000000000000000000000000010000000000	0.158	0.831	1	604.85	9884	7778	0.18		6	398
#	#	#	#	#	#	#	#	-0.034;0.127	#	#	#	#	#	#	0.442;1.859	#	#	#	#	#	0.002;0.454	#	#	#	#	#	#	0.114;0.478	#	-0.066;0.285	#	#	001001010000001000010001000010000101100000000000001000000000000001000010100000010000000000010001010100000100010010000000000000000000010000000000000000001000000000000000000000	0.130	0.815	1	647.29	9885	7779	0.15		6	1518
0.141;5.212	#	#	#	#	#	0.198;0.595	#	#	#	#	#	0.494;1.093	#	#	#	0.051;0.137	#	#	#	#	#	#	#	4.634;10.242	#	#	#	#	#	#	#	0.191;0.260	011000010001010100000101010101010101000000000000000000000001000000001000000000000000100000001100000000000000110011000100000000000000000000000000000000000000010000000000000000	1.000	1.000	1	107.00	9894	7788	0.18		6	6
#	#	0.018;0.048	0.443;0.976	#	#	#	#	#	#	0.394;0.678	#	#	#	#	#	#	#	0.281;0.780	#	#	0.105;0.502	#	#	#	#	#	#	#	#	#	#	#	001001010000010000010001010110010101000000000000011000000000000001000110100000010000000000001011000100001000010010000100000000000000010010000000000100001000000000000000000000	0.078	0.775	1	472.00	9902	7796	0.15		6	88
#	#	#	#	#	0.044;0.694	#	#	#	#	#	#	#	#	-102.690;-56.858	#	#	0.199;0.663	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	010101000101000101000101000100000000000000000000000000000010000000010100000000010100000000001000100000101100110110000100000000000000000000000000000000000000100000000000000000	0.115	0.805	1	620.82	9905	7799	0.09		6	1917
#	0.015;0.058	#	0.036;0.613	#	#	#	#	#	#	#	0.041;0.133	#	#	-99.310;-63.075	#	-0.032;0.073	#	#	#	#	#	#	-0.029;0.245	#	0.003;0.047	#	0.355;0.693	#	#	#	#	#	011001010010001010011001001000010100000000000001000000000000000010000000000000010000001000010001000101010000010001001000000000000000000000010100000000000000000000000000000000	0.101	0.795	1	665.76	9914	7808	0.24		6	1725
#	#	0.008;0.044	0.517;0.919	#	#	0.147;0.951	#	#	#	0.408;0.688	0.063;0.106	0.276;0.792	#	#	0.711;1.904	#	0.421;0.721	#	#	#	0.401;1.075	3.386;9.808	#	#	#	0.008;0.046	#	#	#	#	#	#	001000000000101000010101000010000101000000000000000000000000000000100000000010000000000100100001000101000100010100000000000000000010000000000000000000000000000000001000000000	1.000	1.000	1	301.50	9918	7812	0.33		6	6
#	0.025;0.057	#	#	#	-0.275;1.025	#	#	#	0.010;0.192	#	#	#	0.026;0.163	#	#	#	0.125;0.743	#	-9200992010119191235245249100191737762966494174843714224293156062040440379706701736096383785716785887267099708187281800796313441325621587290053453213766311212974503675035648.000;31203012030321209761922390658736664025035018314519469071907252027932529311191185424119498321301368968504737401779395550928158892626012841998898860683669267231565606532677632.000	#	#	#	#	#	#	#	#	#	#	#	0.217;0.838	#	011001010010101010010000101010010101000000000000000000000100000110000100110000010100000000010011010100010000010110101010110100000000000000000000000000000000000000100000000000	0.077	0.774	1	684.83	9920	7814	0.21		6	1543
2.106;8.330	0.025;0.058	-0.003;0.030	#	0.010;0.049	#	#	#	-0.090;0.242	#	#	#	#	-0.013;0.176	#	-0.053;1.612	-0.035;0.074	#	0.033;0.596	#	-0.924;1.537	0.144;0.421	#	#	#	#	#	0.441;0.675	#	-0.836;1.045	#	#	#	000001000000000000000101100000010001100000000000000011000000000000000100110000010000000000000010100010000000010110000100010001000000000000000000000001000000000000000000000000	0.145	0.825	2	721.05	9927	7821	0.39		6	1006
