Att1	Att2	Att3	Att4	Att5	Att6	Att7	Att8	Att9	Att10	Att11	Att12	Att13	Att14	Att15	Att16	Att17	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
0.169;0.349	#	0.078;0.673	0.051;0.351	#	#	#	-0.170;0.170	0.302;0.692	0.119;0.233	-0.348;0.249	0.094;0.419	-0.114;0.569	-0.020;0.410	#	-0.213;0.863	-0.154;0.322	000001	0.053	0.877	1	31.80	7751	7751	0.71		0	0
0.009;0.309	#	0.502;0.802	0.775;1.225	0.815;1.185	0.629;0.969	-0.125;0.155	0.347;0.667	#	-0.046;0.404	0.172;0.493	#	-0.194;0.296	0.465;0.553	0.524;0.964	0.632;1.028	0.107;0.503	000001	0.100	1.000	1	10.80	7762	7762	0.82		0	0
-0.083;0.277	-0.136;0.314	0.092;0.432	0.383;0.813	0.566;0.896	#	0.067;0.567	0.282;0.742	-0.508;0.392	0.284;0.684	0.461;0.961	0.339;0.673	#	0.274;0.644	#	#	0.420;0.758	000001	1.000	1.000	2	71.22	49500	7816	0.76		25	25
0.542;0.882	0.456;0.736	0.561;1.051	0.610;1.070	0.655;0.965	0.523;0.833	0.487;0.797	0.180;0.530	0.383;0.673	0.183;0.433	0.783;1.183	0.392;0.647	0.496;0.916	0.259;0.310	0.344;0.704	0.062;0.557	0.307;0.634	000001	0.100	1.000	1	5.80	7844	7844	1.00		0	0
-0.150;0.150	0.562;1.002	0.160;0.188	-0.078;0.165	0.800;1.200	0.675;1.076	#	-0.057;0.263	0.078;0.558	0.780;1.220	0.870;1.130	-0.147;0.147	-0.065;0.185	0.223;0.473	-0.140;0.140	0.262;0.688	-0.218;0.218	010000	0.100	1.000	1	12.33	7878	7878	0.94		0	0
0.717;1.037	0.752;0.754	0.865;1.135	0.631;0.991	0.550;0.970	0.557;0.897	0.489;0.528	0.283;0.563	0.775;1.225	0.780;1.220	0.353;0.843	0.346;0.789	0.185;0.575	0.519;0.939	#	0.111;0.359	0.486;0.903	000001	0.100	1.000	1	4.40	7883	7883	0.94		0	0
0.717;1.037	0.394;0.754	0.865;1.135	0.631;0.991	0.550;0.970	0.557;0.897	0.218;0.528	0.283;0.563	0.775;1.225	0.780;1.220	0.353;0.843	0.346;0.789	0.185;0.575	0.519;0.939	#	-0.209;0.359	0.486;0.903	000001	1.000	1.000	1	47.21	49567	7883	0.94		25	25
#	#	0.405;0.735	0.501;0.791	#	#	#	#	0.755;1.125	0.489;0.994	0.805;1.195	#	#	#	0.185;0.709	#	#	010000	1.000	1.000	1	37.19	49573	7889	0.35		25	25
0.149;0.429	-0.094;0.156	0.750;1.250	0.765;1.235	0.875;1.125	0.840;1.160	0.224;0.504	0.640;1.020	-0.107;0.243	0.830;1.170	0.409;0.849	0.263;0.361	-0.176;0.184	0.457;0.887	-0.190;0.190	0.583;0.890	0.192;0.579	010000	0.100	1.000	1	2.80	7953	7953	1.00		0	0
0.305;0.537	#	0.316;0.616	#	0.273;0.573	0.553;0.843	0.340;0.508	0.390;0.810	#	0.472;0.822	#	0.282;0.744	#	0.110;0.466	#	#	0.507;0.750	000001	1.000	1.000	1	142.56	49664	7980	0.59		25	25
-0.117;0.133	0.170;0.550	0.284;0.594	0.795;1.205	#	0.679;0.929	0.484;0.844	-0.139;0.171	0.760;1.240	0.845;1.155	0.645;1.135	-0.586;0.176	0.354;0.644	-0.177;0.203	-0.170;0.170	-0.033;0.245	0.069;0.957	000010	1.000	1.000	1	38.84	49673	7989	0.94		25	25
0.228;0.688	0.295;0.735	#	0.454;0.774	0.373;0.793	0.337;0.767	0.419;0.879	0.340;0.790	0.296;0.786	0.182;0.602	0.564;0.824	0.424;0.828	0.126;0.496	0.474;0.754	0.507;0.767	0.442;0.789	0.399;0.600	000001	0.100	1.000	1	7.80	8079	8079	0.94		0	0
#	0.515;0.855	0.475;0.945	0.372;0.802	0.410;0.910	0.272;0.602	0.405;0.430	0.264;0.674	0.326;0.666	0.177;0.607	0.367;0.817	0.383;0.687	0.532;0.782	0.300;0.800	0.153;0.593	0.391;0.737	0.366;0.773	000001	0.100	1.000	1	8.00	8081	8081	0.94		0	0
0.217;0.687	-0.032;0.328	0.084;0.534	-0.013;0.427	#	0.093;0.573	0.160;0.341	0.287;0.687	#	0.385;0.845	-0.086;0.384	0.611;0.876	0.688;1.018	0.507;0.837	0.600;0.850	#	0.618;1.065	000001	0.100	1.000	1	13.60	8104	8104	0.82		0	0
-0.077;0.213	-0.143;0.227	#	#	#	#	#	0.700;1.140	0.386;0.686	0.760;1.240	0.391;0.721	-0.015;0.359	0.153;0.553	0.654;0.974	-0.133;0.217	#	#	000010	1.000	1.000	1	42.22	49806	8122	0.59		25	25
0.684;1.024	0.761;1.051	0.985;1.090	0.727;1.047	0.164;0.634	0.163;0.593	0.398;0.828	0.259;0.749	#	0.324;0.634	0.382;0.632	0.297;0.690	0.129;0.529	-0.118;0.292	0.310;0.750	0.186;0.473	0.368;0.715	100000	0.100	1.000	1	4.20	8129	8129	0.94		0	0
0.810;1.190	#	0.763;1.013	0.701;1.151	0.631;1.021	0.461;0.741	#	#	#	0.665;0.975	#	#	#	#	#	#	0.163;0.471	010000	1.000	1.000	1	41.99	49814	8130	0.41		25	25
0.810;1.190	0.042;0.579	0.763;1.013	0.701;1.151	#	#	0.690;1.050	-0.202;0.228	0.311;0.811	0.300;0.975	0.483;0.773	#	0.428;0.838	0.303;0.613	0.303;0.643	0.361;0.479	0.163;0.471	010000	0.100	1.000	1	6.00	8130	8130	0.82		0	0
#	#	#	#	#	-0.066;0.334	#	#	0.679;1.019	-0.114;0.797	0.075;0.495	#	#	#	#	-0.134;0.793	#	010000	0.065	0.761	3	108.96	49838	8154	0.29		50	176
0.277;0.349	0.595;0.905	#	0.173;0.553	0.365;0.635	0.127;0.377	0.417;0.867	0.359;0.619	0.403;0.773	0.252;0.502	0.330;0.820	0.662;1.035	0.286;0.696	0.135;0.605	0.481;0.801	0.414;0.800	0.589;1.016	000001	0.100	1.000	1	12.20	8263	8263	0.94		0	0
0.408;0.708	0.760;1.220	0.727;1.067	0.738;1.078	0.253;0.323	0.730;1.070	0.830;1.170	0.283;0.673	-0.230;0.260	0.320;0.710	0.568;0.818	0.262;0.615	0.328;0.798	0.591;0.951	#	0.368;0.823	0.309;0.765	010000	0.100	1.000	1	3.67	8395	8395	0.94		0	0
#	0.612;1.002	0.018;0.468	#	#	0.593;0.933	#	0.087;0.517	#	#	0.773;1.063	#	0.563;0.963	#	0.625;0.642	0.243;0.629	0.162;0.559	000010	0.100	1.000	1	5.50	8405	8405	0.53		0	0
#	0.003;0.433	0.128;0.438	0.173;0.543	0.352;0.832	0.197;0.617	#	-0.038;0.232	#	0.002;0.502	0.262;0.552	#	0.070;0.320	#	0.001;0.261	0.084;0.470	-0.180;-0.017	000010	0.100	1.000	1	25.75	8436	8436	0.71		0	0
-0.241;0.276	#	#	#	1.016;1.215	#	-0.149;0.211	0.586;1.026	0.202;0.462	0.321;0.691	-0.192;0.248	0.489;0.980	0.351;0.761	-0.131;0.385	0.687;0.977	0.618;1.063	0.315;0.732	000001	0.100	1.000	1	19.75	8576	8576	0.76		0	0
#	#	#	#	0.845;1.155	0.860;1.087	#	-0.165;0.457	#	#	0.656;1.096	0.142;0.634	0.775;1.225	#	0.186;0.536	#	#	010000	1.000	1.000	1	38.21	48582	8582	0.41		24	24
-0.212;0.103	#	-0.192;0.214	#	-0.143;0.189	#	#	0.575;0.727	-0.534;0.323	#	#	0.619;1.135	#	#	0.666;0.954	0.188;0.475	0.783;1.076	100000	1.000	1.000	1	60.00	48699	8699	0.53		24	24
0.140;0.470	-0.226;0.244	0.223;0.503	0.655;0.985	0.149;0.649	0.322;0.742	0.609;1.059	0.592;1.052	0.716;0.746	0.246;0.586	0.131;0.541	-0.050;0.431	0.233;0.313	0.049;0.469	0.011;0.431	0.173;0.490	0.189;0.457	100000	0.100	1.000	1	11.67	8725	8725	1.00		0	0
0.129;0.537	-0.199;0.251	#	-0.116;0.777	#	#	0.201;0.631	-0.169;-0.154	#	0.758;1.178	#	#	0.467;0.907	-0.065;0.271	0.116;0.542	0.066;0.422	-0.138;0.750	000001	0.059	0.923	1	17.00	8790	8790	0.65		0	0
-0.192;0.248	#	#	-0.157;0.203	-0.135;0.205	0.279;0.569	-0.162;0.221	0.590;0.930	0.054;0.554	0.553;0.973	-0.108;0.172	0.646;0.901	#	-0.184;0.186	0.474;0.974	0.648;0.945	#	100010	1.000	1.000	3	83.03	48938	8938	0.76		24	24
0.047;0.497	0.017;0.427	0.050;0.083	0.311;0.451	#	0.302;0.802	-0.019;0.451	0.300;0.710	-0.133;0.367	0.556;0.996	0.003;0.503	0.339;0.781	0.490;0.840	#	#	0.333;0.630	0.420;0.777	000001	0.100	1.000	1	32.67	8950	8950	0.82		0	0
0.762;1.232	0.441;0.871	0.735;1.155	0.749;0.985	0.323;0.643	0.679;1.079	0.369;0.699	0.145;0.635	0.545;0.935	0.785;1.215	0.392;0.832	0.211;0.682	#	0.019;0.479	0.220;0.570	0.313;0.689	0.392;0.740	000010	0.100	1.000	1	5.50	9037	9037	0.94		0	0
-0.231;0.249	#	-0.219;0.241	-0.144;0.156	#	#	-0.098;0.172	0.678;1.108	#	#	-0.168;0.212	0.756;1.002	0.800;0.956	0.065;0.682	0.655;1.095	0.648;1.123	0.721;1.059	000010	1.000	1.000	1	62.20	49046	9046	0.71		24	24
0.313;0.623	0.359;0.819	0.311;0.407	0.568;0.838	0.640;0.890	0.323;0.603	0.584;0.924	#	0.161;0.651	0.166;0.596	0.597;0.877	0.144;0.468	#	0.278;0.538	0.156;0.556	0.243;0.500	0.095;0.482	000110	0.100	1.000	1	11.50	9125	9125	0.88		0	0
0.517;0.857	1.145;1.328	0.397;0.837	0.438;0.878	0.550;0.980	0.584;0.964	0.800;1.200	0.120;0.590	0.116;0.496	0.503;0.873	0.631;0.961	0.002;0.326	0.254;0.574	0.036;0.386	#	0.071;0.616	0.026;0.304	000001	0.100	1.000	1	4.50	9152	9152	0.94		0	0
0.140;0.410	-0.222;0.228	0.298;0.598	#	0.087;0.433	0.154;0.444	0.107;0.827	#	#	#	0.754;1.014	#	0.033;0.711	0.241;0.690	-0.166;0.376	#	0.146;0.684	000001	0.052	0.863	1	21.00	9559	9559	0.65		0	0
#	0.251;0.348	0.312;0.692	0.050;0.510	#	-0.193;0.306	-0.443;0.365	0.226;0.666	0.141;0.621	#	#	0.251;0.634	-0.113;0.257	-0.132;0.328	0.476;0.828	#	0.022;0.508	000100	0.052	0.858	1	37.33	9597	9597	0.71		0	0
0.203;0.513	0.497;0.847	0.267;0.587	0.205;0.695	0.634;0.894	0.556;0.886	0.307;0.597	0.046;0.536	#	0.525;0.965	0.250;0.640	0.429;0.783	#	0.378;0.778	#	-0.098;0.377	0.353;0.849	001010	1.000	1.000	1	90.14	49623	9623	0.82		24	24
0.105;0.133	0.170;0.550	0.284;0.594	0.795;1.205	#	0.679;0.929	0.484;0.844	-0.139;0.171	0.760;1.240	0.845;1.155	0.645;1.135	-0.586;0.176	0.354;0.644	-0.177;0.203	-0.170;0.170	-0.033;0.245	0.069;0.957	000010	0.100	1.000	1	16.00	9673	9673	0.94		0	0
1.024;1.052	0.761;1.051	0.600;1.090	0.727;1.047	0.164;0.634	0.163;0.593	0.398;0.828	0.259;0.749	#	0.324;0.634	0.382;0.632	0.297;0.690	0.129;0.529	-0.118;0.292	0.310;0.750	0.186;0.473	0.368;0.715	100000	0.100	1.000	1	9.00	9813	9813	0.94		0	0
0.810;1.190	#	#	0.701;1.151	0.631;1.021	#	#	-0.165;0.457	#	0.665;0.975	#	#	#	#	#	0.046;0.793	0.163;0.471	010000	1.000	1.000	1	42.21	49814	9814	0.41		24	24
0.763;1.093	0.069;0.560	0.809;1.079	0.766;1.126	0.875;1.125	0.698;1.198	0.703;1.193	0.654;0.914	0.607;1.097	0.596;1.016	0.840;1.160	0.359;0.654	-0.066;0.264	0.578;0.868	0.364;0.684	0.309;0.645	0.358;0.695	000001	1.000	1.000	1	29.19	49903	9903	1.00		24	24
0.132;0.472	0.646;1.026	0.109;0.399	0.015;0.475	0.400;0.820	0.671;0.729	0.610;1.090	0.090;0.560	0.249;0.619	0.138;0.558	0.544;0.934	0.300;0.545	#	#	0.295;0.635	0.119;0.584	0.370;1.102	000001	0.100	1.000	1	13.17	9915	9915	0.88		0	0
0.131;0.591	0.008;0.368	0.350;0.740	0.211;0.621	-0.048;0.232	0.622;1.022	#	0.441;0.721	#	0.269;0.669	-0.077;0.193	0.054;0.466	#	0.562;0.638	0.141;0.621	0.426;0.673	-0.000;0.376	000010	0.100	1.000	1	23.50	9925	9925	0.82		0	0
0.069;0.449	-0.245;0.245	0.825;1.175	0.208;0.678	-0.206;0.224	0.297;0.499	#	#	0.139;0.509	#	-0.123;0.207	0.295;0.610	-0.210;0.210	-0.212;0.218	0.659;0.999	0.803;1.139	0.507;1.269	100000	1.000	1.000	1	49.86	49953	9953	0.82		24	24
0.108;0.317	0.093;0.473	0.056;0.386	0.148;0.458	0.626;0.916	-0.120;0.300	0.744;1.064	0.780;1.040	-0.184;0.206	0.335;0.645	0.663;1.073	0.178;0.650	#	#	#	0.475;0.959	0.206;0.672	000001	0.100	1.000	1	13.33	10158	10158	0.82		0	0
#	#	0.482;0.772	0.855;1.145	0.780;1.220	#	#	-0.230;0.230	#	#	0.790;1.210	#	#	#	#	#	#	010000	1.000	1.000	1	33.49	48561	10193	0.29		23	23
#	-0.010;0.380	#	#	#	#	0.104;0.384	#	-0.168;0.182	-0.197;0.223	#	0.510;0.982	0.387;0.837	0.600;1.070	0.648;0.948	0.622;0.978	0.495;0.743	100010	1.000	1.000	1	50.96	48579	10211	0.59		23	23
#	0.399;0.829	0.043;0.473	0.229;0.559	#	#	0.239;0.649	0.178;0.646	#	#	0.173;0.433	0.493;0.763	0.550;0.830	0.534;0.784	0.284;0.764	#	#	000001	1.000	1.000	1	61.49	48697	10329	0.59		23	23
0.850;1.150	0.805;1.195	0.637;1.087	0.685;1.175	0.735;1.155	#	0.783;1.053	0.278;0.668	0.720;1.060	0.065;0.395	1.130;1.175	0.462;0.786	0.865;1.135	0.750;1.060	0.333;0.613	0.443;0.759	0.501;0.749	001000	0.100	1.000	1	13.95	10352	10352	0.94		0	0
#	-0.136;0.164	0.756;1.186	#	#	0.585;0.995	0.022;0.352	-0.158;0.272	#	#	#	0.315;0.620	#	#	0.292;0.742	-0.074;0.391	0.224;0.820	000001	1.000	1.000	1	46.27	48923	10555	0.53		23	23
0.096;0.476	#	0.234;0.654	0.319;0.659	0.128;0.598	0.106;0.376	0.865;1.135	0.365;0.795	0.293;0.693	0.356;0.666	0.422;0.712	#	-0.127;0.183	0.316;0.636	0.565;0.875	0.388;0.646	0.488;0.944	100000	1.000	1.000	2	72.61	48956	10588	0.88		23	23
#	-0.128;0.342	#	0.777;0.888	#	#	#	#	0.629;0.754	#	0.043;0.578	#	#	#	#	-0.229;0.863	#	000001	0.058	0.917	1	26.00	10614	10614	0.29		0	0
#	0.805;1.133	#	#	#	0.002;0.432	0.677;1.057	0.326;0.712	#	#	0.695;1.175	#	#	#	#	#	#	001000	0.308	0.889	1	60.46	49864	10647	0.29		94	141
0.850;1.376	#	0.637;1.087	#	0.722;1.052	#	#	#	#	-0.058;0.591	0.377;1.175	0.354;0.859	#	#	0.303;0.703	#	0.117;0.748	001000	0.308	0.889	1	65.40	49699	10647	0.47		140	210
#	0.840;1.160	0.310;0.580	#	-0.004;0.346	#	0.642;0.922	-0.165;0.457	#	0.414;0.854	0.624;0.944	#	-0.025;0.390	0.102;0.412	-0.165;0.185	#	-0.149;0.149	010000	1.000	1.000	1	51.43	49076	10708	0.65		23	23
#	#	0.593;0.863	#	0.030;0.410	-0.148;0.232	-0.181;0.199	-0.155;0.155	-0.088;0.192	#	#	0.189;0.454	0.820;1.180	-0.186;0.304	0.441;0.731	-0.139;0.139	-0.068;0.398	100000	1.000	1.000	1	54.99	49121	10753	0.71		23	23
0.397;0.707	0.108;0.506	0.288;0.598	0.325;0.605	0.676;0.778	0.438;0.878	0.424;0.884	0.360;0.740	0.418;0.888	0.652;0.962	0.391;0.771	0.289;0.603	0.015;0.465	-0.224;0.226	0.351;0.711	0.166;0.641	0.285;0.642	000001	0.100	1.000	1	13.14	10834	10834	1.00		0	0
#	0.366;0.716	#	#	0.071;0.381	#	#	#	0.520;1.000	#	#	0.681;1.113	#	#	0.701;1.011	#	0.616;1.092	001000	1.000	1.000	1	56.60	49206	10838	0.35		23	23
#	0.418;0.748	0.330;0.690	0.397;0.851	#	0.269;0.544	#	#	-0.140;0.150	#	#	-0.077;0.375	#	#	-0.172;0.288	0.131;0.517	-0.138;0.684	000001	1.000	1.000	2	76.68	49265	10897	0.53		23	23
#	#	0.392;0.702	0.034;0.534	0.108;0.538	0.225;0.485	0.760;0.885	0.135;0.445	#	#	0.648;0.948	0.194;0.656	-0.178;0.302	0.330;0.780	#	#	0.444;0.711	000001	0.100	1.000	1	11.50	10909	10909	0.65		0	0
#	-0.055;0.201	#	-0.166;0.234	#	-0.232;0.248	-0.184;0.216	0.205;0.665	-0.016;0.294	-0.114;0.619	#	#	-0.193;0.297	0.553;0.823	-0.165;0.258	#	#	010000	1.000	1.000	1	83.52	49313	10945	0.59		23	23
-0.145;0.145	-0.105;0.305	-0.234;0.236	0.723;1.083	0.465;0.835	-0.167;0.333	0.820;1.180	0.618;0.898	-0.205;0.225	0.860;1.140	-0.103;0.377	0.126;0.231	-0.190;0.190	0.815;1.185	-0.240;0.240	0.114;0.783	-0.056;0.311	010000	0.100	1.000	1	19.25	10980	10980	1.00		0	0
#	-0.198;0.228	#	0.540;0.860	-0.135;0.269	#	0.517;0.957	#	0.056;0.275	-0.045;0.242	#	#	#	-0.131;0.199	#	0.525;0.981	#	100000	1.000	1.000	1	77.93	49384	11016	0.47		23	23
0.009;0.309	#	0.502;0.802	0.775;1.225	0.815;1.185	0.629;0.969	-0.125;0.155	0.347;0.667	#	-0.046;0.073	0.172;0.652	#	-0.194;0.296	0.155;0.465	0.524;0.964	0.632;1.028	0.107;0.503	000001	0.100	1.000	1	12.57	11078	11078	0.82		0	0
0.383;0.723	#	#	0.303;0.583	0.602;0.661	#	-0.110;0.260	0.505;0.785	0.091;0.551	0.140;0.644	0.631;1.101	#	0.142;0.612	#	0.168;0.488	#	#	000010	0.052	0.870	1	14.86	11225	11225	0.59		0	0
0.184;0.654	-0.070;0.280	0.038;0.839	0.204;0.484	#	0.364;0.784	0.284;0.355	-0.077;0.313	#	0.728;0.998	0.006;0.356	0.157;0.520	-0.105;0.345	#	0.286;0.746	-0.101;0.156	0.398;0.685	000001	0.100	1.000	1	22.50	11298	11298	0.82		0	0
0.466;0.946	0.084;0.414	0.731;1.231	0.716;1.056	0.769;1.019	-0.136;0.264	0.232;0.672	0.685;1.025	0.811;0.975	0.578;0.828	0.490;0.920	0.112;0.476	-0.075;0.175	-0.133;0.197	0.083;0.353	#	0.376;0.763	000001	0.100	1.000	1	11.50	11327	11327	0.94		0	0
1.221;1.376	#	#	#	0.722;1.052	#	#	#	#	#	0.695;1.175	0.354;0.786	#	#	0.333;0.703	#	#	001000	0.100	1.000	1	20.56	11331	11331	0.29		0	0
-0.077;0.213	-0.103;0.187	0.131;0.601	#	0.505;0.895	0.462;0.782	#	0.650;1.140	0.386;0.686	0.760;1.240	#	0.161;0.359	0.153;0.553	0.654;0.974	-0.158;0.242	#	0.069;0.535	000010	1.000	1.000	1	43.08	49806	11438	0.76		23	23
0.734;0.850	0.765;1.235	0.549;1.155	0.780;1.220	#	-0.201;0.239	0.860;1.140	0.133;0.553	-0.080;0.410	-0.139;0.205	0.835;1.165	0.386;1.320	#	0.403;0.663	0.370;0.780	0.291;0.578	#	010000	0.100	1.000	1	22.00	11477	11477	0.82		0	0
0.770;1.230	#	0.800;1.135	-0.676;0.194	-0.189;0.191	#	#	#	#	0.800;1.200	-0.126;0.134	#	-0.222;0.462	-0.084;0.316	#	0.640;1.016	0.645;1.051	100000	1.000	1.000	1	39.33	49856	11488	0.59		23	23
#	-0.068;0.382	0.537;0.957	#	0.426;0.786	0.145;0.485	#	0.668;0.968	0.074;0.434	0.300;0.690	0.140;0.510	0.166;0.490	0.011;0.431	#	#	0.723;0.935	0.286;0.752	000001	0.100	1.000	1	47.00	11500	11500	0.71		0	0
0.583;0.883	0.645;1.015	0.563;0.963	0.284;0.584	0.524;0.784	0.031;0.411	0.264;0.734	0.259;0.679	-0.016;0.484	0.178;0.280	0.330;0.790	0.171;0.643	0.055;0.555	#	0.052;0.512	0.555;0.852	0.602;0.890	000010	0.100	1.000	1	13.71	11610	11610	0.94		0	0
#	-0.028;0.472	0.209;0.632	-0.205;0.704	0.805;1.195	#	#	0.642;0.922	#	0.572;1.072	-0.172;0.198	#	#	-0.214;0.256	#	0.686;1.032	#	100000	1.000	1.000	1	42.11	48342	11658	0.53		15	15
0.367;1.026	#	#	0.159;0.649	#	0.800;1.200	-0.213;0.230	0.496;1.012	-0.037;0.213	#	#	0.181;0.897	0.108;0.358	#	0.195;0.764	#	-0.138;0.219	100000	1.000	1.000	1	42.11	48342	11658	0.59		15	15
-0.182;0.228	0.551;0.911	#	#	0.780;1.220	0.760;1.110	-0.142;0.208	-0.112;0.388	0.068;0.438	0.473;0.753	#	0.402;0.893	#	#	#	#	0.441;0.738	010000	1.000	1.000	1	39.64	48407	11723	0.59		22	22
0.160;0.410	-0.015;0.499	0.218;0.478	0.190;0.630	0.556;0.846	0.075;0.345	0.158;0.598	0.041;0.220	0.211;0.571	0.011;0.291	0.236;0.696	#	#	0.770;1.230	0.445;0.915	-0.093;0.382	0.023;0.341	001000	0.100	1.000	1	19.88	11867	11867	0.88		0	0
0.810;1.190	0.823;1.083	0.637;1.087	#	0.650;1.030	-0.153;0.157	0.523;0.963	0.249;0.509	#	#	#	#	0.484;0.854	#	0.333;0.613	#	0.455;0.743	001000	1.000	1.000	1	57.72	49864	11987	0.59		45	45
0.650;1.000	0.715;1.115	0.565;0.975	0.655;1.125	0.078;0.398	#	0.581;1.011	#	0.687;1.097	0.736;1.076	0.554;0.585	#	0.404;0.854	#	-0.156;0.596	-0.007;0.359	0.184;0.660	001010	0.100	1.000	1	15.75	12118	12118	0.76		0	0
0.468;0.788	0.435;0.685	0.497;0.827	#	0.441;0.751	0.211;0.551	0.525;0.885	0.325;0.665	0.309;0.749	0.271;0.711	0.301;0.801	#	0.199;0.489	0.113;0.218	0.247;0.567	0.273;0.619	0.186;0.572	000100	0.100	1.000	1	22.75	12143	12143	0.88		0	0
0.651;1.071	#	-0.091;0.249	-0.118;0.232	#	#	#	0.003;0.473	#	#	#	0.420;0.881	-0.170;0.290	-0.154;0.156	0.334;0.764	0.328;0.585	0.314;0.711	000010	1.000	1.000	1	43.95	48946	12262	0.59		22	22
0.850;1.376	0.805;1.133	#	#	#	0.002;0.432	#	0.207;0.497	0.413;0.813	-0.058;0.591	0.711;1.121	0.447;0.859	0.572;0.822	#	#	#	0.377;0.803	001000	1.000	1.000	1	54.90	49015	12331	0.59		22	22
0.313;0.503	#	0.311;0.811	#	0.640;0.890	#	0.924;1.021	#	0.161;0.651	0.166;0.596	#	#	#	0.278;0.538	0.156;0.556	0.243;0.500	0.095;0.482	000110	0.100	1.000	1	31.20	12441	12441	0.59		0	0
0.195;0.242	-0.183;0.187	0.048;0.548	0.489;0.919	0.454;0.934	0.768;1.198	0.110;0.410	0.454;0.814	-0.157;0.163	0.498;0.778	0.397;0.837	0.350;0.723	-0.208;0.214	-0.198;0.202	0.393;0.863	0.311;0.795	0.249;0.497	010000	0.100	1.000	1	17.50	12711	12711	1.00		0	0
0.243;0.723	0.191;0.691	#	0.107;0.577	0.381;0.781	0.267;0.637	0.401;0.711	0.274;0.744	0.258;0.678	#	0.842;0.913	#	0.283;0.603	-0.030;0.400	0.189;0.549	0.247;0.652	0.077;0.325	001000	0.100	1.000	1	25.25	12716	12716	0.82		0	0
0.178;0.638	0.215;0.495	0.356;0.666	0.118;0.408	-0.020;0.370	0.426;0.756	#	#	0.387;0.827	0.352;0.612	-0.002;0.248	0.011;0.502	#	0.311;0.711	-0.004;0.266	0.361;0.511	0.296;0.663	000100	1.000	1.000	3	114.75	49539	12855	0.82		22	22
-0.199;0.150	0.562;1.002	#	-0.200;0.521	0.800;1.200	0.675;1.076	#	-0.165;0.263	#	#	0.870;1.130	-0.182;0.147	#	0.098;0.598	-0.215;0.140	#	#	010000	1.000	1.000	2	50.39	49562	12878	0.59		22	22
#	#	0.292;0.536	#	0.011;0.511	0.119;0.559	#	#	0.161;0.770	0.145;0.801	#	#	0.830;1.170	0.626;0.896	#	0.390;0.889	#	000001	1.000	1.000	1	114.18	49788	12912	0.47		45	45
0.171;0.581	-0.172;0.238	0.591;1.001	0.640;0.900	#	#	#	0.776;1.046	0.091;0.341	0.478;0.738	-0.152;0.075	0.427;0.770	0.218;0.342	-0.060;0.350	0.277;0.537	0.774;1.170	0.247;0.614	100001	0.100	1.000	1	18.25	12943	12943	0.82		0	0
0.521;1.302	#	#	0.825;1.515	#	#	0.850;1.150	#	-0.243;0.257	-0.141;0.149	0.825;1.175	-0.140;0.302	-0.228;0.262	#	-0.099;0.271	-0.008;0.368	-0.025;0.253	010000	1.000	1.000	1	42.23	49676	12992	0.65		22	22
-0.077;0.213	#	0.131;0.601	#	#	0.462;0.782	#	0.650;1.140	0.386;0.686	#	0.391;0.721	0.161;0.359	0.153;0.553	0.728;0.974	#	#	#	000010	1.000	1.000	2	43.60	49806	13122	0.53		22	22
#	0.109;0.579	0.763;1.013	#	0.631;1.021	0.461;0.741	0.690;1.050	-0.152;0.228	0.311;0.811	0.300;0.975	0.483;0.773	#	#	0.303;0.613	0.258;0.688	#	#	010000	1.000	1.000	1	42.79	49814	13130	0.65		22	22
#	#	0.562;0.972	0.805;1.195	0.740;1.050	#	-0.132;0.230	0.609;1.081	-0.200;0.168	0.503;0.863	-0.156;0.214	#	-0.187;0.253	-0.151;0.282	0.517;0.817	0.665;0.892	0.095;0.472	100000	1.000	1.000	2	42.99	49843	13159	0.76		22	22
#	-0.436;0.284	0.767;1.067	-0.002;0.308	-0.172;0.353	0.388;0.718	-0.041;0.259	0.406;0.856	0.295;0.575	#	-0.095;0.249	0.287;0.630	-0.071;0.179	0.568;0.968	0.570;0.870	0.501;0.827	0.569;0.856	001000	1.000	1.000	1	58.89	49852	13168	0.88		22	22
0.763;1.093	#	0.809;1.079	0.766;1.126	#	0.550;1.198	0.703;1.193	0.654;0.914	0.607;1.097	0.596;1.016	0.840;1.160	0.359;0.654	-0.066;0.264	#	#	0.309;0.645	#	000001	1.000	1.000	1	29.46	49903	13219	0.71		22	22
#	#	#	-0.171;0.319	#	#	-0.174;0.558	#	-0.219;0.221	#	0.035;0.702	0.726;1.177	#	0.304;0.764	#	#	#	000010	0.101	0.795	1	124.34	49912	13228	0.35		88	257
0.249;0.679	0.423;0.693	0.380;0.690	0.406;0.676	0.510;0.870	0.327;0.667	0.395;0.865	-0.039;0.311	0.038;0.518	0.169;0.619	0.446;0.896	0.080;0.541	0.553;0.813	0.347;0.677	#	-0.046;0.360	0.226;0.613	000100	1.000	1.000	1	77.06	49938	13254	0.94		22	22
-0.398;0.449	#	0.825;1.175	0.208;0.678	-0.206;0.224	#	#	#	#	#	-0.208;0.284	0.295;0.610	-0.210;0.210	-0.212;0.218	0.621;1.187	0.646;1.139	#	100000	1.000	1.000	1	50.01	49953	13269	0.59		22	22
