-	/	0	00	04	0;	0cm	1	1-1/2	1-1/2-year	1-month	1-year	1-year-1-month	1-year-4-month	1-year-5-month	1/2	1/2/01	10	10-month	10-year	10-year-9-month	101	102	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	loss
0	0	0	1	0	0	#	0	0	1	#	1	#	0	0	0	0	0	#	0	0	0	#	000000000000000000000000000000000000100001000	1.000	1.000	1	46.82	9653	2503	0.78		18	18	0.000
#	#	#	0	#	#	#	0	0	#	0	#	0	0	#	1	0	0	#	1	0	0	#	000000000000000000000000000000000001000000000	0.483	0.964	1	190.43	9927	2507	0.52		66	314	0.036
#	#	1	0	0	#	0	1	0	#	0	1	0	0	0	0	0	0	#	0	0	0	0	000000000100000000000000000000000000000000000	1.000	1.000	1	70.33	9659	2509	0.78		9	9	0.000
0	0	1	0	0	0	0	1	0	0	#	#	0	0	#	#	0	0	0	#	0	0	0	000000000100000000000000000000000000000000000	1.000	1.000	2	72.50	9659	2509	0.78		27	27	0.000
0	0	0	#	0	0	1	0	0	0	1	0	0	0	0	1	1	0	1	0	#	0	1	000000000000000000000000100000000000000001000	1.000	1.000	1	14.33	9665	2515	0.91		9	9	0.000
0	0	0	#	0	0	1	0	0	0	1	#	0	0	0	1	1	0	1	0	0	0	1	000000000000000000000000100000000000000001000	1.000	1.000	1	14.33	9665	2515	0.91		9	9	0.000
1	1	0	0	0	0	#	#	#	#	#	#	0	#	0	0	#	0	0	0	#	#	0	000010000000000000000000000000001000000000000	0.857	0.992	2	211.50	9985	2520	0.57		478	625	0.008
1	1	#	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#	0	000000000000000000000000000000000000000000001	1.000	1.000	1	60.78	9677	2527	0.91		9	9	0.000
0	#	0	0	0	0	0	#	0	0	0	1	0	0	#	#	1	#	1	0	0	0	0	000000000000000000000000000000000000000001000	1.000	1.000	1	37.56	9687	2537	0.78		9	9	0.000
0	0	0	#	0	0	0	0	#	#	#	0	1	0	0	#	0	#	0	#	0	#	0	000000000000000000000000000000000000001000000	0.971	0.999	1	148.17	9945	2538	0.65		154	165	0.001
0	1	0	#	0	0	#	0	0	0	#	#	0	0	0	#	0	#	#	0	0	0	0	000000000000000000000000000000001000000000000	0.972	0.999	1	190.34	9984	2539	0.70		134	143	0.001
0	0	#	0	0	#	0	0	0	#	#	#	0	1	0	#	0	#	0	0	#	0	#	000000000000000000000000000000010000000000000	0.877	0.993	1	184.28	9933	2541	0.61		162	190	0.007
#	#	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	#	0	#	0	000010000000000000000000000000001000000000001	0.589	0.974	1	95.26	9697	2547	0.83		19	57	0.026
1	#	0	0	1	0	0	0	#	0	0	0	0	1	0	0	0	0	#	0	0	0	0	000010000000000000000000000000001000000000001	0.721	0.984	1	84.69	9697	2547	0.87		19	37	0.016
0	0	0	1	#	0	0	0	0	0	#	#	0	0	0	0	#	0	0	0	0	#	#	000000000000000000000000000000000000000001000	0.817	0.990	6	144.37	9993	2556	0.74		181	258	0.010
0	0	#	0	0	0	0	0	0	0	0	#	0	0	0	#	0	#	0	0	0	0	0	100000000000000000000000000000000000000000000	0.622	0.977	1	229.22	9992	2566	0.83		350	750	0.023
0	#	0	0	0	0	0	0	0	1	0	#	0	0	0	0	#	0	0	0	0	0	0	000000000001000000000000000000000000100000000	1.000	1.000	1	49.90	9717	2567	0.87		10	10	0.000
0	1	0	0	#	0	0	1	#	0	1	1	0	0	0	0	0	0	0	1	0	0	0	000000000100000000000000000000000000000000000	1.000	1.000	1	20.30	9726	2576	0.91		10	10	0.000
0	1	0	0	#	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	#	0	0	000000000100000000000000000000000000000000000	1.000	1.000	1	20.30	9726	2576	0.91		10	10	0.000
#	0	0	1	#	0	#	0	0	0	#	#	0	0	#	0	1	0	#	#	#	0	0	000000000000000000000000000000000000100001000	0.698	0.982	1	130.34	9727	2577	0.61		46	131	0.018
#	#	0	0	#	0	0	1	0	0	0	0	0	0	0	1	#	#	0	0	0	0	0	000000000100000000000000000000000000000000000	0.958	0.998	1	128.43	9847	2578	0.78		84	93	0.002
#	1	0	0	0	0	0	1	0	0	0	0	0	#	0	1	0	#	0	0	0	0	0	000000000100000000000000000000000000000000000	1.000	1.000	1	93.89	9728	2578	0.87		19	19	0.000
0	#	0	0	1	0	#	0	#	#	#	#	#	0	0	0	0	0	0	0	0	#	0	000000000000000000000000000000000000000000001	0.898	0.995	1	147.64	9875	2580	0.65		101	120	0.005
0	0	0	#	#	0	1	#	#	#	0	0	0	0	0	1	0	0	#	#	0	#	0	000000000000000000000000100000000000000000000	0.890	0.994	1	188.59	9998	2584	0.65		152	206	0.006
0	0	0	0	0	0	0	0	0	0	#	0	1	0	0	0	0	0	0	1	0	#	0	000000000100000000000000000000000000001000000	0.800	0.989	2	72.89	9735	2585	0.91		10	20	0.011
#	0	#	0	0	1	0	0	#	0	0	0	0	0	#	1	#	#	0	#	#	0	0	000000000000000000000000000000000000000000010	1.000	1.000	1	143.63	9966	2593	0.65		87	87	0.000
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	#	0	0	0	0	0	0	0	000010000000000000000000000000000000000000000	1.000	1.000	1	90.90	9745	2595	0.96		10	10	0.000
0	0	0	1	0	0	0	0	0	#	1	1	0	0	0	0	0	0	0	0	0	0	0	000001000000000000000000000000000000000000000	0.405	0.956	1	132.42	9749	2599	0.96		10	85	0.044
0	0	0	1	0	0	#	#	#	0	1	#	0	0	#	1	0	#	#	#	0	1	0	000000000000000000000000000000000000000001000	1.000	1.000	1	32.10	9752	2602	0.65		10	10	0.000
0	1	0	0	0	0	0	0	0	0	#	1	0	1	1	0	0	1	#	0	0	1	#	000000000000000000000000000000001000000000000	1.000	1.000	1	28.40	9753	2603	0.87		10	10	0.000
1	0	#	0	0	0	0	0	0	0	0	1	0	0	#	#	1	1	0	0	0	1	#	000000000010000000000000000000000000000000000	1.000	1.000	1	43.50	9756	2606	0.83		10	10	0.000
1	1	0	0	1	0	#	#	0	0	0	1	0	1	1	#	0	1	0	0	0	1	0	000000000010000000000000000000010000000000001	1.000	1.000	2	18.20	9759	2609	0.87		10	10	0.000
1	1	0	0	1	0	#	0	0	0	0	1	0	1	1	#	0	1	0	#	0	1	0	000000000010000000000000000000010000000000001	1.000	1.000	1	18.20	9759	2609	0.87		10	10	0.000
1	1	#	0	0	0	#	0	#	#	0	#	#	#	0	0	#	0	0	0	#	0	#	000010000000000000000000000000001000000000000	0.855	0.992	1	212.38	9985	2612	0.57		460	605	0.008
0	#	0	0	#	0	0	0	1	#	0	0	0	1	0	0	0	0	0	#	0	0	0	000000000000000000000001000000000000000000000	0.653	0.979	1	115.77	9764	2614	0.83		10	19	0.021
1	0	0	0	#	0	0	0	0	0	#	0	0	#	1	0	#	0	0	0	#	#	0	000010000000000000000000000000000000000000001	0.560	0.971	1	118.46	9765	2615	0.74		10	28	0.029
1	0	0	0	1	0	0	0	0	0	0	0	#	1	#	0	#	#	0	0	0	0	0	000010000000000000000000000000000000000000001	0.835	0.991	1	80.45	9899	2615	0.83		49	67	0.009
0	0	1	0	0	#	#	0	0	0	#	0	0	0	#	0	0	0	0	0	0	0	0	100000000000000000000000000000000000000000000	0.966	0.998	1	242.01	9915	2623	0.83		224	233	0.002
0	0	0	0	0	1	0	0	0	0	0	0	0	#	0	#	0	0	0	1	0	0	0	000000000100000000000000000000000000000000010	0.809	0.989	2	86.41	9778	2628	0.91		10	19	0.011
0	0	0	0	0	1	0	0	0	0	0	0	0	#	#	0	0	0	#	1	0	0	0	000000000100000000000000000000000000000000010	0.809	0.989	1	86.41	9778	2628	0.87		10	19	0.011
0	#	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	#	0	1	0	0	0	000000000001000000000000000000000000100000000	1.000	1.000	1	19.60	9781	2631	0.91		10	10	0.000
0	0	1	#	0	0	0	0	0	0	#	0	0	0	0	0	0	0	0	#	#	1	1	100000000000000000000000000000000000000000000	1.000	1.000	2	30.25	9782	2632	0.83		19	19	0.000
0	0	0	0	0	#	#	0	0	#	1	0	0	0	0	#	0	0	0	0	0	0	0	000000000000000001000000000000000000000000000	0.491	0.965	1	120.11	9784	2634	0.83		10	47	0.035
#	0	0	1	0	0	0	0	0	0	1	1	0	#	0	0	1	0	#	0	0	1	#	000000000000000000000000000000000000000001000	1.000	1.000	2	54.35	9891	2635	0.83		20	20	0.000
0	0	1	1	0	0	0	0	0	0	1	#	#	0	0	0	1	0	#	0	#	0	0	000000000000000000000000000000000000100001000	0.653	0.979	1	68.68	9792	2642	0.83		10	19	0.021
0	0	#	#	0	0	0	0	0	#	1	1	1	0	0	0	#	0	#	0	0	0	0	000000000000000000000000000000000000001000000	1.000	1.000	1	61.10	9794	2644	0.78		10	10	0.000
0	0	0	0	#	0	0	0	0	1	#	1	0	0	#	0	0	0	0	0	0	0	0	000000000000000000000000000000000000100000000	1.000	1.000	1	36.20	9800	2650	0.87		10	10	0.000
0	0	1	1	0	0	1	0	0	0	0	1	0	#	0	1	0	0	0	0	#	#	0	100000000000000000000000100000000000000000000	1.000	1.000	1	12.56	9807	2657	0.87		9	9	0.000
0	0	#	1	0	0	0	0	0	#	1	#	0	0	0	0	#	0	0	1	#	0	0	100000000100000000000000000000000000000000000	1.000	1.000	1	34.22	9813	2663	0.78		9	9	0.000
0	0	0	#	#	#	1	#	0	0	0	#	0	0	0	1	#	0	#	0	0	0	0	000000000000000000000000100000000000000100000	0.734	0.985	1	180.14	9814	2664	0.70		63	204	0.015
0	0	0	#	0	0	0	0	0	#	0	0	0	#	0	#	0	#	0	1	#	0	0	000000000100000000000000000000000000000000000	0.866	0.993	2	226.44	9988	2666	0.74		376	459	0.007
0	1	0	0	0	0	#	0	0	0	0	#	0	0	#	#	0	#	#	0	0	0	#	000000000000000000000000000000001000000000000	0.975	0.999	1	177.63	9984	2669	0.70		150	159	0.001
#	0	#	1	0	1	0	#	#	0	0	0	0	0	0	#	1	0	1	0	0	0	0	000000000000000000000000000000000000000001000	1.000	1.000	1	25.11	9822	2672	0.78		9	9	0.000
0	0	1	1	0	0	1	0	0	0	#	1	0	0	0	#	0	0	0	0	0	0	1	000000000000000000000000100000000000000001000	1.000	1.000	1	14.22	9825	2675	0.91		9	9	0.000
0	0	1	1	0	0	1	0	0	#	#	1	#	0	0	1	0	0	0	0	0	0	1	000000000000000000000000100000000000000001000	1.000	1.000	2	14.22	9825	2675	0.87		9	9	0.000
0	0	0	#	0	0	0	#	0	0	#	0	#	0	#	0	0	0	#	0	0	#	0	000000000000000000000000000000100000000000000	0.454	0.961	1	221.67	9856	2676	0.70		75	539	0.039
0	1	0	0	0	0	0	0	0	0	#	#	0	0	#	#	0	1	0	0	0	0	0	000000000000000000000000000000001000000000000	1.000	1.000	1	50.11	9827	2677	0.83		9	9	0.000
#	0	0	#	#	0	0	#	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	000000000000000001000000000000000000000001000	0.638	0.978	1	146.59	9828	2678	0.83		9	36	0.022
0	#	0	0	#	0	0	1	0	0	0	#	#	0	0	1	0	#	0	0	0	0	0	000000000100000000000000000000000000000000000	0.947	0.997	1	136.15	9847	2681	0.78		65	74	0.003
0	#	0	0	#	0	0	1	0	#	0	0	#	0	0	1	0	#	0	0	#	0	0	000000000100000000000000000000000000000000000	0.947	0.997	1	136.15	9847	2681	0.74		65	74	0.003
#	0	1	1	0	0	0	0	0	0	1	#	#	0	#	0	#	0	#	0	0	0	0	100000000000000000000000000000000000000001000	0.704	0.983	1	79.05	9833	2683	0.74		18	37	0.017
0	0	1	0	0	0	0	#	0	0	0	1	0	0	0	0	1	0	0	0	0	#	0	100000000000000000000000000000000000000000000	1.000	1.000	2	176.99	9900	2688	0.91		37	37	0.000
0	#	0	0	0	0	0	0	0	0	#	1	#	0	0	1	1	0	0	0	0	0	#	000000000000000000000000000000000000010000000	1.000	1.000	1	37.11	9839	2689	0.83		9	9	0.000
0	0	0	#	#	0	#	0	0	0	0	1	1	0	#	#	0	0	0	0	0	0	#	000000000000000000000000000000000000001000000	1.000	1.000	1	61.67	9842	2692	0.74		9	9	0.000
0	0	1	0	0	#	#	0	0	0	0	#	#	#	0	0	#	#	0	0	0	0	0	100000000000000000000000000000000000000000000	0.969	0.998	1	216.15	9992	2705	0.70		363	381	0.002
0	0	0	1	0	0	#	0	#	0	1	0	0	0	0	0	#	0	0	0	0	#	0	000000000001000000000000000000000000000001000	1.000	1.000	1	110.11	9860	2710	0.83		9	9	0.000
0	#	0	#	0	#	0	0	#	0	1	1	0	0	0	0	#	0	1	0	0	0	0	000000000000000000000000000010000000000001000	0.599	0.975	1	119.22	9862	2712	0.78		9	65	0.025
#	#	0	#	#	#	1	0	#	#	1	0	0	0	0	1	1	0	0	0	0	0	0	000000000000000000000000100000000000000000000	1.000	1.000	1	55.56	9873	2723	0.70		9	9	0.000
0	0	0	0	1	0	0	0	#	0	#	0	#	0	#	0	0	0	0	0	0	#	#	000000000000000000000000000000000000000000001	0.916	0.996	1	158.90	9875	2725	0.74		91	101	0.004
#	1	0	0	#	0	0	#	1	0	0	1	0	1	#	0	#	#	0	#	0	0	0	000000000000000000000000000000001000000000000	1.000	1.000	1	32.33	9876	2726	0.70		9	9	0.000
0	0	#	#	0	0	0	0	#	#	0	0	0	0	#	1	1	0	#	1	#	#	0	000000000000000000000000000000000000101000000	1.000	1.000	1	16.67	9882	2732	0.65		9	9	0.000
0	0	0	#	#	0	0	0	#	0	1	1	0	#	0	0	1	0	#	0	0	1	1	000000000000000000000000000000000000000001000	1.000	1.000	1	52.00	9891	2741	0.78		9	9	0.000
0	1	#	0	0	#	0	0	0	0	0	#	#	#	#	#	0	0	#	0	0	0	0	000000000000000000000000000000001000000000000	0.914	0.996	1	169.55	9984	2747	0.65		196	223	0.004
1	0	0	0	1	0	#	0	0	0	0	0	0	#	0	#	#	1	#	0	0	#	0	000010000000000000000000000000000000000000001	1.000	1.000	3	77.89	9899	2749	0.74		9	9	0.000
0	0	0	#	0	0	0	0	#	#	0	#	0	1	#	0	0	#	#	0	#	#	#	000000000000000000000000000000010000000000000	0.839	0.991	2	163.37	9978	2758	0.57		242	307	0.009
0	0	0	0	0	0	0	0	0	0	0	#	0	0	0	0	#	0	1	1	#	0	0	000000000000000000000000000000000000001000000	1.000	1.000	1	57.89	9909	2759	0.87		9	9	0.000
#	0	0	0	0	0	0	#	0	0	0	0	0	#	0	0	#	0	0	0	#	#	0	000000000000000000000000000000000010000000000	0.407	0.956	1	257.98	9928	2762	0.74		56	1476	0.044
0	0	1	0	0	0	0	0	#	0	0	0	#	0	0	0	#	0	0	0	0	0	#	100000000000000000000000000000000000000000000	0.970	0.998	1	219.35	9915	2763	0.83		255	264	0.002
#	0	1	0	0	0	0	0	#	0	#	0	0	0	0	0	0	0	#	0	#	0	#	100000000000000000000000000000000000000000000	0.969	0.998	1	219.77	9915	2765	0.74		245	254	0.002
1	#	#	#	0	#	0	0	0	0	0	#	#	#	#	0	#	#	0	#	#	#	0	000010000000000000000000000000000000000000000	0.733	0.985	1	209.89	9969	2768	0.43		1092	2142	0.015
1	0	0	0	1	0	0	0	0	0	0	0	#	0	#	0	0	0	#	0	0	0	0	000010000000000000000000000000000000000000001	1.000	1.000	1	117.90	9924	2774	0.87		47	47	0.000
0	0	0	0	0	0	0	0	0	#	1	1	0	0	0	0	0	0	0	0	0	1	1	000000000000000001000000000000000000000000000	1.000	1.000	2	23.33	9926	2776	0.96		9	9	0.000
1	1	0	0	0	0	0	#	#	#	0	#	0	0	0	0	1	#	0	0	0	0	#	000010000000000000000000000000001000000000000	0.618	0.976	1	127.18	9929	2779	0.74		18	28	0.024
0	0	0	0	0	0	0	0	0	0	#	0	0	0	0	1	0	0	0	0	0	0	0	000000010000000000000000000000000000000000000	0.485	0.964	1	131.79	9934	2784	0.96		9	45	0.036
#	#	0	0	0	#	#	0	0	0	0	#	0	1	0	#	0	1	0	#	0	#	0	000000000000000000000000000000010000000000000	0.733	0.985	1	172.64	9978	2787	0.65		299	409	0.015
1	1	0	#	0	0	0	0	0	#	0	0	#	1	#	0	0	1	#	0	0	1	#	000010000000000000000000000000001000000000001	0.406	0.956	1	132.01	9941	2791	0.74		9	55	0.044
0	0	0	0	0	#	#	0	0	0	1	1	1	0	#	0	0	0	0	#	0	0	0	000000000000000000000000000000000000101000000	0.790	0.988	1	39.80	9942	2792	0.83		9	19	0.012
#	#	0	#	0	#	#	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	000000000000000000000000000000010000000000000	0.795	0.989	1	170.75	9978	2793	0.78		113	140	0.011
1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	#	0	0	0	#	1	0	000000000000000000000010000000000000000000000	1.000	1.000	1	46.33	9947	2797	0.91		9	9	0.000
0	1	1	0	0	0	#	0	0	0	#	1	0	0	#	0	0	0	0	1	0	0	0	000000000100000000000000000000000000000000000	1.000	1.000	1	17.44	9949	2799	0.87		9	9	0.000
0	0	0	0	#	0	0	0	0	0	#	0	0	1	1	0	0	1	0	0	0	#	#	000000000000000000000000000000000000000000001	0.504	0.966	1	63.53	9950	2800	0.83		9	37	0.034
0	0	0	#	0	#	0	0	0	0	1	1	0	0	0	0	1	0	#	0	0	#	0	000000000000000000000000000000000000000001000	0.848	0.992	2	125.15	9952	2802	0.83		46	73	0.008
0	0	0	#	0	0	0	#	#	#	0	0	#	1	1	0	#	0	0	0	0	0	#	000000000000000000000000000000010000000000000	0.800	0.989	1	79.26	9955	2805	0.70		9	18	0.011
0	0	0	0	0	0	1	0	#	0	1	1	0	0	0	1	0	0	0	0	#	#	1	000000000000000000000000100000000000000000000	1.000	1.000	1	20.44	9958	2808	0.87		9	9	0.000
0	0	0	1	0	0	#	0	#	0	0	0	#	0	0	0	0	0	0	0	0	0	#	000000000000000000000000000000000000000001000	1.000	1.000	1	181.26	9965	2811	0.83		56	56	0.000
#	0	#	0	0	0	0	0	0	0	0	#	0	1	0	0	0	1	0	#	#	0	0	000000000000000000000000000000010000000000000	0.882	0.994	1	198.30	9962	2812	0.78		55	64	0.006
0	0	#	1	#	0	0	0	0	0	#	#	0	#	0	0	0	0	#	#	0	0	#	000000000000000000000000000000000000000001000	0.664	0.980	1	127.72	9993	2815	0.65		148	304	0.020
0	#	#	#	0	1	0	0	0	0	0	0	#	#	0	1	0	0	0	0	#	0	#	000000000000000000000000000000000000000000010	1.000	1.000	1	149.71	9966	2816	0.70		73	73	0.000
0	#	0	0	0	0	1	0	0	1	0	1	#	0	0	#	1	0	#	#	0	0	1	000000000000000000000000100000000000100000000	1.000	1.000	1	20.56	9974	2824	0.78		9	9	0.000
0	#	#	#	0	1	0	0	0	0	0	0	0	0	0	#	0	#	0	0	0	0	0	000000000000000000000000000000000000000000010	0.974	0.999	1	141.94	9976	2826	0.78		145	154	0.001
1	1	0	0	0	0	0	0	0	#	0	#	0	#	#	0	#	#	0	0	#	1	0	000010000000000000000000000000001000000000000	0.500	0.966	1	134.51	9980	2830	0.70		55	137	0.034
1	1	#	0	0	0	#	0	0	0	0	0	0	1	1	#	#	1	0	0	0	1	#	000010000000000000000000000000001000000000000	0.800	0.989	1	89.18	9980	2830	0.78		9	18	0.011
0	0	#	0	0	0	0	0	#	#	#	#	0	1	#	0	#	#	#	#	#	#	#	000000000000000000000000000000010000000000000	0.837	0.991	2	163.37	9978	2831	0.43		235	299	0.009
0	#	0	0	0	0	0	1	0	0	1	1	0	#	0	#	0	0	0	0	0	0	0	000000000100000000000000000000000000010000000	0.548	0.970	1	56.18	9987	2837	0.87		9	27	0.030
0	0	1	0	0	0	0	0	#	1	0	1	0	#	0	0	0	0	0	0	0	0	0	100000000000000000000000000000000000100000000	1.000	1.000	1	71.11	9990	2840	0.91		9	9	0.000
0	0	1	0	0	#	0	0	0	0	#	#	#	#	0	0	#	#	0	0	0	0	#	100000000000000000000000000000000000000000000	0.945	0.997	2	206.84	9992	2842	0.65		400	427	0.003
0	0	0	#	0	0	0	0	#	0	1	0	0	0	0	1	0	0	1	#	#	0	1	000000000000000000000000000000000000000001000	1.000	1.000	1	12.00	9220	2852	0.83		8	8	0.000
#	0	0	0	0	0	#	0	0	0	0	#	#	1	#	0	0	1	0	0	0	1	0	000000000000000000000000000000010000000000000	0.708	0.983	1	163.80	9978	2854	0.78		118	200	0.017
0	0	0	#	#	0	0	0	0	0	#	1	0	0	0	0	0	0	1	0	0	0	0	000000000001000000000000000000000000000001000	0.780	0.988	1	78.14	9227	2859	0.87		8	18	0.012
0	#	#	0	0	1	0	0	0	0	0	0	0	0	0	1	0	#	0	0	0	0	0	000000000000000000000000000000000000000000010	1.000	1.000	1	149.72	9966	2860	0.87		72	72	0.000
0	0	#	#	#	#	1	#	0	0	0	0	0	0	0	1	#	0	#	0	0	#	0	000000000000000000000000100000000000000100000	0.719	0.984	1	188.15	9654	2864	0.65		53	200	0.016
0	0	0	1	#	0	#	#	0	0	1	0	0	#	0	1	0	0	0	#	0	0	0	000000000000000000000000100000000000000100000	1.000	1.000	1	29.75	9234	2866	0.78		8	8	0.000
1	0	0	0	0	0	0	0	#	0	0	0	#	1	0	0	1	0	0	0	0	#	0	000010000000000000000000000000000000000000000	0.915	0.996	1	185.46	9959	2869	0.87		72	90	0.004
#	#	0	0	0	#	#	0	0	0	0	#	0	1	0	0	0	1	0	#	0	#	0	000000000000000000000000000000010000000000000	0.732	0.985	1	172.64	9978	2871	0.70		293	402	0.015
#	#	#	0	0	0	#	0	#	#	0	0	0	1	0	0	0	1	0	0	#	#	0	000000000000000000000000000000010000000000000	0.723	0.984	1	173.87	9937	2888	0.65		161	225	0.016
1	0	#	0	0	0	0	0	0	0	0	0	#	#	1	0	0	1	0	#	0	#	#	000010000000000000000000000000000000000000000	0.850	0.992	1	133.53	9963	2891	0.74		81	99	0.008
#	0	#	0	0	0	0	0	0	1	#	1	0	0	#	0	0	0	#	0	0	0	#	100000000000000000000000000000000000000000000	0.581	0.973	1	70.01	9422	2892	0.74		17	54	0.027
0	#	#	1	0	0	#	0	#	0	1	1	0	0	0	0	1	0	#	0	0	#	1	100000000000000000000000000000000000000001000	0.789	0.988	1	40.02	9263	2895	0.74		8	17	0.012
#	0	1	0	0	0	#	0	0	1	0	1	0	0	0	#	1	0	#	0	0	1	1	100000000000000000000000000000000000100000000	1.000	1.000	2	15.25	9264	2896	0.83		8	8	0.000
#	0	1	0	0	0	#	0	0	1	0	1	0	0	0	#	1	0	0	0	0	1	#	100000000000000000000000000000000000100000000	1.000	1.000	1	15.25	9264	2896	0.83		8	8	0.000
0	0	0	0	0	0	0	#	#	#	#	#	0	#	0	#	0	0	0	1	0	0	0	000000000100000000000000000000000000000000000	0.849	0.992	1	231.31	9988	2899	0.70		351	441	0.008
0	0	0	0	#	0	0	0	1	0	#	0	0	0	#	#	#	0	0	#	#	0	#	000000000000000000000001000000000000000000000	0.826	0.990	1	208.51	9997	2903	0.65		169	215	0.010
0	0	0	1	0	0	0	0	0	0	#	0	#	#	0	0	1	#	1	0	0	0	1	000000000001000000000000000000000000000001000	1.000	1.000	1	25.25	9275	2907	0.83		8	8	0.000
#	#	0	#	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	#	#	0	000000000000000000000000000000010000000000000	0.718	0.984	1	175.32	9937	2909	0.78		152	215	0.016
#	0	1	0	0	#	0	0	0	#	#	1	#	0	#	#	#	0	0	0	0	0	#	100000000000000000000000000000000000000000000	0.842	0.991	1	161.92	9992	2912	0.61		180	234	0.009
0	#	#	#	0	1	#	0	0	0	0	0	0	0	0	#	0	#	0	0	0	0	0	000000000000000000000000000000000000000000010	0.974	0.999	1	141.94	9976	2914	0.74		143	152	0.001
0	0	#	1	0	0	1	0	0	0	0	1	#	0	0	#	#	0	0	0	0	1	1	000000000000000000000000100000000000000000000	1.000	1.000	1	11.88	9283	2915	0.83		8	8	0.000
0	0	0	#	0	#	0	0	0	#	0	0	0	#	0	#	0	#	0	1	#	#	0	000000000100000000000000000000000000000000000	0.846	0.992	1	222.91	9988	2916	0.65		360	460	0.008
0	1	#	0	0	0	0	1	#	0	1	0	#	0	0	0	0	0	#	0	0	1	#	000000000100000000000000000000000000000001000	1.000	1.000	1	22.88	9285	2917	0.78		8	8	0.000
0	#	0	0	0	0	0	0	0	#	0	1	0	0	1	0	0	#	0	0	0	1	#	000000000010000000000000000000000000000000000	1.000	1.000	2	20.12	9297	2929	0.83		8	8	0.000
0	0	0	0	#	#	0	#	#	#	#	0	0	0	0	#	1	0	0	0	0	#	0	000000000000000000000000000000000000100000010	0.377	0.952	1	80.90	9299	2931	0.65		8	71	0.048
0	0	0	0	#	1	0	#	#	#	#	0	0	0	#	#	1	0	0	0	0	#	0	000000000000000000000000000000000000100000010	0.733	0.985	2	49.67	9299	2931	0.65		8	26	0.015
0	#	0	0	0	0	#	0	0	#	#	#	0	1	0	#	0	1	0	#	0	1	0	000000000000000000000000000000010000000000000	1.000	1.000	1	196.98	9978	2933	0.70		52	52	0.000
0	1	0	0	0	0	#	0	0	0	0	0	#	1	1	0	#	1	#	0	#	0	0	000000000000000000000000000000001000000000000	0.487	0.965	1	51.51	9302	2934	0.78		8	17	0.035
#	#	0	#	0	0	0	0	0	0	0	#	0	0	0	0	0	0	#	1	#	#	0	000000000100000000000000000000000000000000000	0.873	0.993	1	217.87	9988	2935	0.70		171	207	0.007
#	#	0	#	0	#	#	0	0	#	#	1	0	0	0	1	0	0	0	0	0	0	0	000000000000000000000000100000000000000000000	0.535	0.969	2	38.65	9307	2939	0.70		8	26	0.031
0	0	1	0	0	0	0	0	0	#	#	1	0	0	#	0	0	#	#	0	0	0	#	100000000000000000000000000000000000000000000	0.809	0.989	1	161.95	9992	2942	0.74		126	171	0.011
#	1	0	0	0	0	0	0	0	0	#	#	0	1	1	0	#	1	0	0	0	0	0	000000000010000000000000000000010000000000000	0.449	0.961	1	67.06	9313	2945	0.83		8	34	0.039
0	0	1	1	0	0	0	0	#	#	1	1	0	0	#	0	1	0	#	0	#	0	0	100000000000000000000000000000000000000000000	0.521	0.968	1	63.54	9316	2948	0.78		8	27	0.032
#	1	0	0	0	#	0	1	0	0	0	#	#	#	0	1	#	#	0	0	#	0	0	000000000100000000000000000000000000000000000	1.000	1.000	1	87.60	9728	2949	0.65		27	27	0.000
0	0	#	0	0	#	0	0	0	#	0	#	0	1	0	#	0	#	#	0	#	#	#	000000000000000000000000000000010000000000000	0.898	0.995	1	190.46	9978	2952	0.57		197	224	0.005
0	0	0	0	#	1	0	0	1	0	0	1	#	0	0	1	0	0	0	0	0	#	0	000000000000000000000000000000000000000000010	0.800	0.989	1	34.29	9323	2955	0.87		8	16	0.011
0	0	0	1	0	0	#	0	#	0	1	1	0	0	0	1	#	0	0	0	0	0	#	000000000000000000000000100000000000000000000	0.487	0.965	1	27.25	9329	2961	0.83		8	17	0.035
0	0	0	#	0	0	0	0	#	#	#	#	1	0	#	#	#	0	#	0	0	0	#	000000000000000000000000000000000000001000000	1.000	1.000	1	159.05	9919	2973	0.57		145	145	0.000
0	0	0	#	0	#	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	000000000000000000000000100000000000000000000	1.000	1.000	1	25.75	9343	2975	0.91		8	8	0.000
0	0	0	#	#	0	#	0	0	#	0	1	0	0	0	1	0	0	0	0	0	1	0	000000000000000000000000100000000000000000000	1.000	1.000	2	25.75	9343	2975	0.83		8	8	0.000
#	0	0	0	#	1	0	0	1	#	0	1	0	0	0	0	0	0	0	0	0	0	0	000000000000000000000010000000000000000000010	1.000	1.000	1	26.62	9346	2978	0.87		8	8	0.000
