landmass	zone	area	population	language	religion	bars	stripes	colours	circles	crosses	saltires	quarters	sunstars	crescent	triangle	icon	animate	text	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	1	-7484.740;9092.740	-278.880;446.880	6	#	#	#	2	#	0	0	#	1	1	0	#	0	#	0100100	1.000	1.000	1	22.00	998	224	0.58		6	6
2	4	-2961.270;3087.270	#	6	1	0	#	4	0	0	#	#	1	#	0	#	0	#	1101100	1.000	1.000	3	15.67	999	225	0.63		6	6
3	1	-7808.720;8320.720	-345.920;389.920	#	#	0	#	#	#	0	0	0	#	#	#	0	0	#	0010100	0.000	0.388	1	60.31	944	227	0.53		24	42
3	1	-7808.720;8320.720	-345.920;389.920	#	#	0	#	#	#	0	0	0	#	#	#	0	0	#	1001000	0.000	0.306	1	60.31	944	227	0.53		12	42
#	#	-8100.750;8700.750	-108.240;204.240	10	0	0	#	4	0	0	#	0	#	0	#	0	#	#	0010100	0.000	0.429	1	12.67	744	228	0.58		6	6
#	#	-8100.750;8700.750	-108.240;204.240	10	0	0	#	4	0	0	#	0	#	0	#	0	#	#	1001000	0.000	0.429	1	12.67	744	228	0.58		6	6
#	#	-6647.610;7017.610	#	#	#	0	3	#	#	0	0	0	2	#	#	0	0	#	1100110	0.024	0.688	2	28.57	874	229	0.47		5	11
#	#	-6647.610;7017.610	#	8	#	#	3	#	#	0	0	0	2	0	#	0	0	#	1100110	1.000	1.000	1	29.40	874	229	0.53		5	5
2	#	-6965.630;7147.630	#	3	#	3	#	3	#	#	#	#	#	0	#	#	0	0	1010100	1.000	1.000	1	26.20	875	230	0.42		5	5
#	1	-3792.350;4048.350	#	#	6	0	0	3	#	0	#	#	0	#	#	#	#	0	1000000	0.000	0.429	1	21.67	876	231	0.47		6	6
#	1	-3792.350;4048.350	#	#	6	0	0	3	#	0	#	#	0	#	#	#	#	0	0010100	0.035	0.714	2	21.67	876	231	0.47		6	6
#	#	-5040.450;5040.450	-231.840;231.840	1	1	#	#	6	1	1	1	1	0	0	0	#	1	#	0000010	0.004	-0.571	1	12.67	894	233	0.68		6	12
#	#	-5040.450;5040.450	-231.840;231.840	1	1	#	#	6	1	1	1	1	0	0	0	#	1	#	1111100	0.214	0.857	1	12.67	894	233	0.68		12	12
#	3	#	-337.680;337.680	#	#	0	#	#	1	1	#	#	#	0	#	#	1	1	1111100	1.000	1.000	1	13.20	878	233	0.42		5	5
2	3	#	-337.680;337.680	1	#	0	#	#	#	1	#	#	#	0	0	#	1	1	1111100	1.000	1.000	1	13.20	878	233	0.53		5	5
6	1	-3248.290;3248.290	-146.160;146.160	#	1	#	#	#	#	#	#	#	0	0	#	#	1	#	0100000	0.000	-0.429	1	12.33	879	234	0.42		6	6
6	1	-3248.290;3248.290	-146.160;146.160	#	1	#	#	#	#	#	#	#	0	0	#	#	1	#	1011101	0.000	0.429	1	11.50	879	234	0.42		6	8
4	#	#	-124.000;128.000	8	#	0	#	2	#	0	#	0	1	#	0	#	#	#	0101000	0.000	0.395	2	30.96	881	236	0.47		5	17
4	#	#	-124.000;128.000	8	#	0	#	2	0	0	0	0	1	#	0	#	#	#	0101000	0.024	0.688	1	26.79	881	236	0.58		5	11
#	#	#	#	#	1	0	#	3	#	#	0	#	#	#	1	0	0	#	0011010	1.000	1.000	1	20.80	883	238	0.37		5	5
#	2	-5097.490;5879.490	-259.120;275.120	10	5	0	7	5	#	#	0	0	1	0	#	#	#	0	1101110	1.000	1.000	1	10.40	886	241	0.68		5	5
4	2	-4655.500;6545.500	#	#	#	#	#	#	0	#	0	0	#	#	1	0	0	0	0111010	1.000	1.000	1	19.00	888	243	0.53		5	5
4	#	-4655.500;6545.500	#	#	#	#	#	#	0	#	0	0	0	#	1	0	0	0	0111010	0.000	0.193	1	33.18	888	243	0.53		5	17
#	3	#	#	#	0	#	3	#	0	#	0	0	0	0	#	#	0	#	0011000	0.000	0.429	1	51.17	916	244	0.47		6	18
#	3	#	#	#	0	#	3	#	0	#	0	0	0	0	#	#	0	#	1000000	0.000	0.333	2	51.17	916	244	0.47		12	18
2	#	-1701.250;3899.250	-271.200;283.200	2	#	0	#	#	0	#	0	#	0	0	#	0	0	#	1101000	0.000	0.294	1	51.92	760	244	0.58		5	17
#	4	#	#	#	1	0	0	#	1	0	0	#	7	#	1	0	1	0	1101000	1.000	1.000	1	8.50	890	245	0.63		6	6
#	1	#	#	#	6	#	3	5	#	#	#	0	#	0	0	1	1	#	1111100	1.000	1.000	1	9.20	892	247	0.47		5	5
#	1	#	#	#	6	0	3	5	#	#	#	0	1	0	0	1	1	#	1111100	1.000	1.000	1	9.20	892	247	0.58		5	5
#	1	#	-206.800;246.800	#	2	#	3	4	#	0	0	#	#	0	1	0	#	#	1000100	0.000	0.429	1	41.38	976	248	0.53		18	18
#	1	#	-206.800;246.800	#	2	#	3	4	#	0	0	#	#	0	1	0	#	#	0100010	0.000	0.238	1	41.38	976	248	0.53		12	18
6	2	-5711.510;5713.510	#	#	#	#	#	#	0	#	#	#	0	#	#	0	0	#	1000100	1.000	1.000	1	21.41	969	250	0.37		11	11
1	#	-2416.410;6768.410	-362.880;362.880	#	#	#	#	#	1	0	0	0	0	#	0	0	#	#	1000100	1.000	1.000	1	19.00	896	251	0.53		5	5
3	1	#	#	6	#	#	0	3	0	#	#	#	#	#	#	#	#	0	1001010	0.000	0.429	1	15.39	897	252	0.37		6	12
4	2	#	-315.520;319.520	#	5	0	#	#	0	#	#	#	1	#	0	1	1	0	1101000	1.000	1.000	1	13.60	769	253	0.58		5	5
#	4	#	-204.680;218.680	3	5	0	#	#	0	#	0	0	#	#	0	#	0	0	1101000	1.000	1.000	1	24.60	899	254	0.58		5	5
1	4	-7056.630;7056.630	#	#	#	#	#	6	0	#	#	1	#	#	0	#	1	#	1000000	0.000	-0.429	1	20.48	911	255	0.42		12	12
1	4	-7056.630;7056.630	#	#	#	#	#	6	0	#	#	1	#	#	0	#	1	#	0111000	0.000	0.143	1	20.48	911	255	0.42		12	12
#	1	#	-341.760;353.760	#	#	#	#	#	0	0	0	#	#	0	0	#	0	#	1001000	0.000	0.314	1	60.28	975	256	0.42		71	169
#	1	#	-43.280;279.280	9	#	0	#	#	1	0	0	#	#	0	#	0	#	0	1000100	1.000	1.000	1	26.80	902	257	0.53		5	5
4	#	-6940.620;6948.620	-257.040;257.040	#	#	#	2	#	0	0	#	0	1	0	#	#	#	0	0000001	0.000	-0.244	1	17.57	955	258	0.53		6	17
4	#	-6940.620;6948.620	-257.040;257.040	#	#	#	2	#	0	0	#	0	1	0	#	#	#	0	1101010	0.129	0.815	1	17.57	955	258	0.53		12	17
#	4	#	#	#	5	1	2	#	#	#	0	#	1	#	#	0	0	0	1101010	1.000	1.000	1	15.20	903	258	0.47		5	5
#	#	#	#	#	5	1	2	#	#	#	0	0	1	#	#	0	0	0	1101010	1.000	1.000	1	15.20	903	258	0.47		5	5
#	#	-2323.290;4173.290	-266.560;378.560	10	#	#	0	#	#	0	0	0	0	#	0	0	#	0	0100100	0.000	0.377	1	31.48	904	259	0.58		5	11
#	4	3650.490;15075.510	59.640;402.360	1	1	#	#	#	#	0	0	1	#	0	0	0	0	#	0010100	0.035	0.714	1	10.17	905	260	0.63		6	6
#	4	3650.490;15075.510	59.640;402.360	1	1	#	#	#	#	0	0	1	#	0	0	0	0	#	1000000	0.000	0.429	1	10.17	905	260	0.63		6	6
5	1	-3012.290;3484.290	#	10	6	0	#	3	1	0	#	#	#	#	0	0	0	#	1010100	1.000	1.000	1	30.17	262	262	0.63		6	6
4	#	#	-342.880;382.880	#	#	0	0	2	#	0	#	#	1	#	#	#	#	0	1100000	0.000	0.429	1	36.18	908	263	0.42		5	21
#	2	-5479.570;7289.570	#	#	5	#	#	#	#	#	0	#	0	0	#	#	1	#	1001001	0.000	0.429	1	19.85	910	265	0.37		6	12
#	2	-5479.570;7289.570	#	#	5	#	#	#	#	#	0	#	0	0	#	#	1	#	0100000	0.000	0.143	1	19.85	917	265	0.37		12	12
#	2	-5479.570;7289.570	#	#	5	#	#	#	1	#	0	#	0	0	#	#	1	#	1101001	1.000	1.000	1	16.40	910	265	0.42		5	5
#	#	-7056.630;7056.630	-347.760;347.760	#	#	0	#	6	0	#	#	#	#	#	0	1	#	#	1000000	0.000	-0.321	1	23.99	950	266	0.37		16	16
#	#	#	#	6	0	0	#	#	0	0	#	#	2	0	1	#	#	0	1101010	1.000	1.000	1	27.50	912	267	0.47		6	6
4	1	#	-241.920;241.920	#	0	#	#	#	0	#	#	#	2	#	#	#	#	#	1000000	0.000	0.143	1	32.00	912	267	0.32		5	5
5	1	#	341.280;1026.720	6	#	#	#	4	#	0	#	0	#	0	#	#	0	0	0010000	0.000	0.143	2	14.17	913	268	0.53		6	6
5	1	#	341.280;1026.720	6	#	#	#	4	#	0	#	0	#	0	#	#	0	0	0100101	0.035	0.714	2	14.17	913	268	0.53		6	6
5	1	#	341.280;1026.720	6	#	#	#	4	#	0	#	0	0	0	#	#	0	0	0110101	1.000	1.000	1	16.20	913	268	0.58		5	5
5	1	#	341.280;1026.720	6	#	#	#	4	#	0	#	0	#	0	#	#	0	0	0110101	1.000	1.000	1	16.20	913	268	0.53		5	5
5	1	#	-277.200;277.200	#	2	0	#	#	0	#	0	#	1	0	#	0	0	0	1000100	0.000	0.429	1	41.04	977	269	0.63		17	17
#	#	-4416.420;4992.420	#	8	#	#	#	#	0	#	0	0	1	#	1	0	0	#	1010110	0.024	0.688	1	41.67	785	269	0.47		5	11
3	1	-5703.510;5721.510	#	6	#	#	0	#	#	#	#	#	0	0	0	#	#	0	0100100	0.000	0.286	1	25.57	964	270	0.47		6	12
3	1	-5703.510;5721.510	#	6	#	#	0	#	#	#	#	#	0	0	0	#	#	0	0001000	0.000	0.286	1	25.57	964	270	0.47		12	12
#	2	-3503.380;5009.380	#	#	5	#	#	#	#	#	#	#	0	#	#	0	1	#	1000011	0.035	0.714	1	24.33	917	272	0.32		6	6
#	2	-3503.380;5009.380	#	#	5	#	#	#	#	#	#	#	0	#	#	0	1	#	0100000	0.000	0.143	1	24.33	917	272	0.32		6	6
#	2	-5479.570;7289.570	#	#	5	#	#	#	#	0	0	#	0	0	#	#	1	#	0100000	0.000	0.143	2	21.80	917	272	0.42		10	10
#	2	-5479.570;7289.570	#	#	#	#	#	#	#	#	0	#	0	#	#	#	1	#	0100000	0.000	0.143	1	21.80	917	272	0.26		10	10
2	#	#	-185.560;207.560	2	0	0	#	3	0	0	0	1	1	0	#	#	0	#	0010000	0.000	0.429	1	12.83	920	275	0.68		6	6
2	#	#	-185.560;207.560	2	0	0	#	3	0	0	0	1	1	0	#	#	0	#	1000100	0.035	0.714	1	12.83	920	275	0.68		6	6
2	#	-4955.510;6469.510	-185.560;207.560	2	0	0	#	3	0	0	0	1	1	0	#	#	0	0	1010100	1.000	1.000	1	14.60	920	275	0.79		5	5
2	3	-4955.510;6469.510	-185.560;207.560	2	0	0	#	3	0	0	0	1	1	0	#	#	0	#	1010100	1.000	1.000	1	14.60	920	275	0.79		5	5
#	#	-4032.360;4032.360	#	1	1	#	0	5	0	0	0	#	#	#	1	0	0	#	1001010	0.000	0.429	1	16.17	921	276	0.58		6	6
#	#	-4032.360;4032.360	#	1	1	#	0	5	0	0	0	#	#	#	1	0	0	#	0100100	0.000	0.143	1	16.17	921	276	0.58		6	6
#	#	-4032.360;4032.360	#	1	1	#	#	5	0	0	0	#	#	#	1	0	0	#	1101110	1.000	1.000	1	18.60	921	276	0.53		5	5
2	#	-1851.280;4421.280	-202.720;230.720	2	#	#	0	2	#	0	#	0	0	0	0	0	0	#	1000100	1.000	1.000	1	25.00	922	277	0.68		5	5
1	#	#	-331.680;343.680	2	#	#	0	3	0	#	0	#	0	0	#	#	0	#	1000100	0.035	0.714	1	29.17	923	278	0.53		6	6
1	#	#	-331.680;343.680	2	#	#	0	3	0	#	0	#	0	0	#	#	0	#	0010000	0.000	0.429	1	29.17	923	278	0.53		6	6
#	4	#	#	#	#	#	#	3	#	1	0	0	0	0	0	0	0	#	1010100	1.000	1.000	2	31.61	923	278	0.53		17	17
#	4	-3807.340;3809.340	#	#	#	#	#	3	#	1	0	#	0	0	#	0	0	#	1010100	1.000	1.000	1	31.61	923	278	0.47		17	17
#	4	#	-191.520;191.520	1	#	0	2	8	1	0	0	0	#	#	#	1	#	#	0111100	0.000	0.143	1	18.17	924	279	0.58		6	6
#	4	#	-191.520;191.520	1	#	0	2	8	1	0	0	0	#	#	#	1	#	#	1000011	0.000	-0.143	1	18.17	924	279	0.58		6	6
#	#	#	-341.760;430.240	#	#	#	0	#	0	0	0	0	#	#	0	#	0	#	1001000	0.000	0.324	1	54.90	940	280	0.42		45	134
#	#	#	117.760;353.760	5	6	0	0	2	#	0	0	#	#	0	0	#	0	#	1001000	1.000	1.000	1	22.20	925	280	0.58		5	5
#	1	#	-347.760;347.760	#	0	2	0	#	0	1	#	#	#	#	0	1	0	#	1000110	1.000	1.000	1	15.00	926	281	0.53		6	6
3	#	#	-302.400;302.400	10	0	2	0	3	0	1	#	0	0	#	#	1	#	0	0000100	0.000	0.429	1	17.00	926	281	0.68		5	5
#	4	#	#	1	1	0	0	3	0	#	1	0	0	0	#	#	0	0	0001000	0.000	0.143	1	25.36	927	282	0.68		6	12
#	4	#	#	1	1	0	0	3	0	#	1	0	0	0	#	#	0	0	0100010	0.000	0.143	1	25.36	927	282	0.68		6	12
#	#	#	#	1	1	#	0	3	#	#	1	0	#	#	#	0	0	0	0100000	0.000	0.117	1	26.78	927	282	0.47		5	11
#	4	-6496.580;6496.580	-171.360;171.360	1	1	0	0	3	0	#	#	#	0	0	#	#	0	0	0100010	0.000	0.091	1	26.78	927	282	0.68		5	11
#	#	#	-209.680;213.680	2	0	#	5	3	#	#	#	0	0	0	#	#	#	0	1010100	1.000	1.000	1	32.00	799	283	0.47		5	5
#	#	#	-209.680;213.680	2	0	#	5	3	#	#	#	0	0	#	#	0	#	0	1010100	1.000	1.000	1	32.00	799	283	0.47		5	5
#	#	-5153.470;5375.470	-306.440;308.440	10	#	0	11	#	#	#	0	#	1	0	#	0	0	0	1010100	1.000	1.000	1	18.80	930	285	0.58		5	5
#	3	-1143.350;6697.350	-143.360;199.360	#	0	0	3	2	#	#	#	#	0	#	0	#	0	0	0010100	1.000	1.000	1	52.80	931	286	0.58		5	5
#	3	-3696.330;3696.330	#	1	1	#	0	#	1	1	1	1	#	0	#	0	#	#	1010100	0.035	0.714	1	14.50	933	288	0.58		6	6
#	3	-3696.330;3696.330	#	1	1	#	0	#	1	1	1	1	#	0	#	0	#	#	0001000	0.000	0.143	1	14.50	933	288	0.58		6	6
#	#	-3696.330;3696.330	#	1	1	#	0	4	1	1	1	#	#	0	#	0	#	#	1011100	1.000	1.000	2	16.40	933	288	0.53		5	5
#	#	#	-341.760;430.240	#	#	#	0	3	0	0	0	#	#	#	0	#	0	#	1001000	0.000	0.244	2	50.89	934	289	0.42		22	62
#	4	#	-269.160;275.160	1	5	0	3	3	#	0	0	0	#	#	#	#	0	0	0110100	1.000	1.000	2	45.60	935	290	0.63		5	5
#	2	#	-367.920;367.920	#	#	0	#	3	#	#	#	#	1	0	#	#	0	0	0011100	0.000	0.065	2	35.39	936	291	0.42		5	11
#	2	-3920.350;3920.350	-367.920;367.920	#	#	0	#	3	0	#	#	#	1	0	#	#	0	0	0011100	0.000	0.065	1	35.39	936	291	0.53		5	11
4	4	-3350.300;3370.300	#	1	#	#	5	4	#	0	#	0	#	#	#	#	#	0	1110100	1.000	1.000	1	21.83	937	292	0.47		6	6
#	4	-2912.260;2912.260	-312.480;312.480	1	#	#	#	#	#	0	0	#	0	0	#	0	0	#	1100100	0.000	0.214	1	36.67	937	292	0.53		5	20
1	4	#	-252.040;262.040	2	0	#	#	2	0	#	0	#	#	0	0	#	#	0	0010100	1.000	1.000	1	36.30	941	296	0.58		17	17
3	1	-7808.720;8320.720	-345.920;389.920	#	#	0	#	#	#	0	0	0	#	#	#	0	0	0	1001000	0.000	0.311	1	60.36	944	299	0.58		12	39
3	1	-7808.720;8320.720	-345.920;389.920	#	#	0	#	#	#	0	0	0	#	#	#	0	0	0	0010100	0.000	0.370	1	60.36	944	299	0.58		22	39
#	3	-3961.390;4775.390	-198.600;204.600	2	#	#	#	#	1	0	#	#	1	0	0	1	#	1	1001100	0.000	0.143	1	9.67	945	300	0.58		6	6
#	3	-3961.390;4775.390	-198.600;204.600	2	#	#	#	#	1	0	#	#	1	0	0	1	#	1	0110010	0.000	0.143	1	9.67	945	300	0.58		6	6
5	1	-4143.370;4145.370	-277.200;277.200	8	2	#	#	#	0	#	0	0	#	#	#	0	0	0	1000100	0.001	0.502	1	54.00	977	303	0.63		39	39
5	#	#	#	#	2	0	#	#	#	0	#	0	#	0	0	1	0	#	1000000	0.000	0.227	1	21.62	947	304	0.47		17	17
5	#	#	#	#	2	0	#	#	#	0	#	0	#	0	0	1	0	#	0100100	0.001	0.513	1	21.62	947	304	0.47		17	17
#	4	-8176.730;8176.730	#	1	1	#	#	6	0	0	0	#	0	0	#	1	#	1	0111100	0.035	0.714	1	21.17	950	305	0.63		6	6
#	4	-8176.730;8176.730	#	1	1	#	#	6	0	0	0	#	0	0	#	1	#	1	1000000	0.000	-0.143	1	21.17	950	305	0.63		6	6
1	#	-7168.640;7056.630	-181.440;347.760	#	#	0	#	6	0	#	#	#	#	0	0	1	1	#	1000000	0.000	-0.333	1	24.45	950	305	0.53		15	15
#	4	-7056.630;7168.640	-347.760;181.440	#	1	0	#	6	0	0	#	0	#	#	0	1	#	#	1000000	0.000	-0.143	1	23.80	950	305	0.58		5	5
2	3	-3831.590;9385.590	-213.920;269.920	2	0	0	#	3	#	0	#	0	#	#	#	#	#	#	0000100	0.000	0.071	1	45.16	952	307	0.53		6	16
2	3	-3831.590;9385.590	-213.920;269.920	2	0	0	#	3	#	0	#	0	#	#	#	#	#	#	0011000	0.002	0.536	1	45.16	952	307	0.53		11	16
#	#	#	#	2	0	0	#	#	0	#	#	0	1	#	#	#	#	#	0011000	0.035	0.714	1	32.80	952	307	0.32		5	5
5	#	-6383.570;6385.570	-297.400;307.400	7	3	0	0	6	#	#	#	#	0	#	0	1	#	1	1010000	0.000	-0.143	1	11.83	953	308	0.63		6	6
5	#	-6383.570;6385.570	-297.400;307.400	7	3	0	0	6	#	#	#	#	0	#	0	1	#	1	0101101	0.000	0.429	1	11.83	953	308	0.63		6	6
5	#	-6383.570;6385.570	-297.400;307.400	7	3	0	0	6	1	#	1	#	0	#	0	1	#	1	1111101	1.000	1.000	1	13.40	953	308	0.74		5	5
4	#	-6940.620;6948.620	#	#	#	#	2	#	0	0	#	0	#	0	#	#	1	0	0000001	0.000	-0.143	1	11.83	955	310	0.47		6	6
4	#	-6940.620;6948.620	#	#	#	#	2	#	0	0	#	0	#	0	#	#	1	0	1101010	0.035	0.714	1	11.83	955	310	0.47		6	6
#	#	-8176.730;8176.730	-272.160;272.160	1	1	#	#	4	0	0	0	0	#	0	0	1	1	0	1010100	0.035	0.714	1	10.00	956	311	0.74		6	6
#	#	-8176.730;8176.730	-272.160;272.160	1	1	#	#	4	0	0	0	0	#	0	0	1	1	0	0001000	0.000	0.143	1	10.00	956	311	0.74		6	6
#	1	#	#	#	1	#	#	3	0	0	0	#	0	0	#	0	0	#	1000000	0.000	0.429	1	56.25	700	313	0.53		16	16
#	1	-6247.580;6745.580	-266.600;388.600	#	1	#	#	#	#	#	#	#	0	#	#	0	0	#	1001010	0.000	0.195	1	49.33	700	313	0.37		5	22
5	#	#	791.280;1224.720	#	6	#	0	2	0	0	#	#	#	0	0	0	0	#	1001000	1.000	1.000	1	11.80	959	314	0.58		5	5
5	1	#	#	#	3	0	#	3	#	0	#	#	14	#	#	#	1	0	1010000	0.035	0.714	1	11.83	960	315	0.47		6	6
5	1	#	#	#	3	0	#	3	#	0	#	#	14	#	#	#	1	0	0000100	0.000	0.429	1	11.83	960	315	0.47		6	6
5	1	#	#	#	3	0	#	3	#	0	#	#	14	0	#	1	1	0	1010100	1.000	1.000	2	13.40	960	315	0.58		5	5
#	#	#	-287.280;287.280	10	5	#	#	4	0	#	#	0	#	0	#	0	#	0	1110100	0.000	0.286	1	30.47	833	317	0.47		6	16
#	1	#	#	#	#	#	#	#	0	#	#	#	0	0	#	0	#	#	0010100	0.000	0.276	1	64.86	991	317	0.26		38	103
#	1	#	#	#	#	#	#	#	#	0	0	0	#	0	0	#	0	0	1000000	0.000	0.365	1	59.48	977	320	0.42		147	174
4	1	#	-341.760;353.760	#	#	#	#	#	0	0	#	#	0	0	#	0	0	#	1001000	0.000	0.189	1	60.52	817	320	0.47		10	31
#	2	-6703.600;6737.600	-266.120;268.120	#	1	#	5	7	#	0	0	#	#	0	0	1	0	0	1011111	1.000	1.000	1	15.20	966	321	0.68		5	5
3	1	#	-221.760;221.760	#	0	0	3	3	#	#	#	0	0	#	0	#	0	0	1010100	1.000	1.000	1	47.00	322	322	0.63		6	6
5	1	-3362.440;6494.440	-300.486;248.960	10	#	3	0	3	2	#	0	#	1	#	1	#	#	0	0001000	0.000	0.429	1	9.67	968	323	0.68		6	6
5	1	-3362.440;6494.440	-300.486;248.960	10	#	3	0	3	2	#	0	#	1	#	1	#	#	0	1010000	0.035	0.714	2	9.67	968	323	0.68		6	6
6	2	-5711.510;5713.510	#	#	#	#	#	#	0	#	0	1	0	#	#	0	#	#	1000100	1.000	1.000	1	23.20	969	324	0.42		5	5
1	#	-6427.750;10373.750	-119.560;273.560	2	0	3	#	4	0	#	#	#	0	#	0	0	1	#	1000100	0.000	0.429	1	18.50	970	325	0.63		6	6
1	#	-6427.750;10373.750	-119.560;273.560	2	0	3	#	4	0	#	#	#	0	#	0	0	1	#	0100001	0.000	0.429	1	18.50	970	325	0.63		6	6
#	#	#	#	2	0	#	#	#	0	#	0	0	#	0	0	0	#	#	1000100	0.000	0.452	1	51.48	970	325	0.42		20	62
1	#	-1851.280;4421.280	-202.720;374.360	2	#	3	0	#	#	0	#	#	#	#	#	0	1	#	0100001	0.000	0.429	1	21.20	970	325	0.47		5	5
#	#	-5152.460;5152.460	#	1	#	0	1	#	0	0	0	0	#	0	#	#	0	#	1001100	1.000	1.000	1	17.80	971	326	0.53		5	5
3	#	-5152.460;5152.460	#	#	1	#	1	#	0	0	#	0	#	0	#	#	0	#	1001100	1.000	1.000	1	17.80	971	326	0.47		5	5
5	1	#	#	10	#	0	#	4	#	#	0	0	#	0	0	1	0	0	1000000	0.000	0.143	1	20.00	972	327	0.63		6	6
5	1	#	#	10	#	0	#	4	#	#	0	0	#	0	0	1	0	0	0010110	0.035	0.714	1	20.00	972	327	0.63		6	6
5	1	#	#	10	#	0	#	4	#	0	0	0	#	0	0	1	0	0	0010110	0.035	0.714	1	23.00	972	327	0.68		5	5
5	1	#	#	10	#	#	#	4	#	#	#	0	#	0	0	1	0	#	1010110	1.000	1.000	1	23.00	972	327	0.47		5	5
2	#	3695.570;13328.430	-138.040;376.040	#	0	0	0	4	#	0	#	#	22	0	0	#	0	1	0010100	0.000	0.429	1	14.00	974	329	0.68		6	6
2	#	3695.570;13328.430	-138.040;376.040	#	0	0	0	4	#	0	#	#	22	0	0	#	0	1	0101000	0.000	0.429	2	14.00	974	329	0.68		6	6
2	#	4039.007;13328.430	#	#	0	0	0	4	#	0	#	#	22	0	0	#	0	1	0111100	1.000	1.000	1	16.00	974	329	0.63		5	5
2	#	3695.570;7735.345	#	#	0	0	0	4	#	0	#	#	22	0	0	#	0	1	0111100	0.100	1.000	1	2.00	329	329	0.63		0	0
#	#	#	#	#	7	0	#	#	#	0	#	1	1	0	0	0	0	0	1101100	1.000	1.000	1	22.80	975	330	0.53		5	5
#	1	#	#	8	2	0	3	4	#	#	0	#	1	#	1	0	#	0	1100110	0.035	0.714	1	44.20	976	331	0.58		5	10
#	1	#	-310.480;314.480	#	2	#	3	#	#	0	0	#	#	0	1	0	0	#	1000100	0.000	0.429	1	43.99	976	331	0.53		15	15
#	1	-3165.300;3555.300	-277.200;277.200	#	2	#	#	#	#	0	0	0	#	#	0	0	0	0	1000100	0.001	0.506	1	54.72	993	332	0.58		32	59
5	1	-4143.370;4145.370	#	8	#	#	#	#	0	#	0	0	#	0	#	#	0	0	1000000	0.000	0.247	1	53.64	977	332	0.53		41	41
6	3	-7949.710;7955.710	#	1	1	#	0	#	0	#	0	#	#	0	0	0	0	0	1010100	1.000	1.000	1	28.20	979	334	0.68		5	5
6	3	-7949.710;7955.710	-367.920;367.920	1	1	#	0	#	0	0	0	#	#	0	0	0	0	0	1010100	1.000	1.000	2	28.20	979	334	0.79		5	5
5	1	-4126.370;4162.370	-345.760;349.760	8	2	0	3	#	#	#	#	#	0	0	0	0	0	#	1000100	0.000	0.429	1	50.83	336	336	0.68		6	6
5	1	-4126.370;4162.370	-345.760;349.760	8	2	0	3	#	#	#	#	#	0	0	0	0	0	#	0100010	0.000	0.429	1	50.83	336	336	0.68		6	6
1	4	-4368.390;4368.390	#	#	#	#	#	#	#	1	1	1	4	0	0	1	1	#	1001100	0.000	0.143	1	16.67	982	337	0.58		6	6
1	4	-4368.390;4368.390	#	#	#	#	#	#	#	1	1	1	4	0	0	1	1	#	0110001	0.000	0.143	1	16.67	982	337	0.58		6	6
1	4	-4368.390;4368.390	-287.280;287.280	#	#	#	#	6	#	1	1	1	4	0	0	1	1	#	1111101	1.000	1.000	1	19.20	982	337	0.68		5	5
#	#	#	#	1	#	0	0	7	#	#	#	1	#	#	0	#	#	0	0010100	0.000	-0.143	1	15.43	943	338	0.37		11	11
#	#	#	#	1	#	0	0	7	#	#	#	1	#	#	0	#	#	0	0101001	0.000	0.143	1	15.43	943	338	0.37		11	11
#	4	#	#	6	#	#	#	3	#	1	0	0	0	0	0	0	0	#	1010100	1.000	1.000	1	30.10	597	339	0.58		10	10
#	4	-3807.340;3809.340	#	#	#	#	#	3	#	1	0	#	0	0	0	0	#	#	1010100	1.000	1.000	1	32.96	923	339	0.47		15	15
#	1	-6475.580;6517.580	#	10	7	0	2	#	0	#	#	#	1	0	0	#	#	#	0010100	1.000	1.000	1	31.80	985	340	0.53		5	5
#	#	-6285.590;6931.590	-204.680;218.680	#	5	#	0	#	0	0	0	0	#	#	0	#	0	0	0100100	0.000	0.143	1	47.60	986	341	0.58		5	10
#	1	#	-254.040;260.040	#	2	#	2	#	0	#	0	0	0	0	#	#	1	0	1100001	0.035	0.714	1	13.00	988	343	0.58		6	6
#	1	#	-254.040;260.040	#	2	#	2	#	0	#	0	0	0	0	#	#	1	0	0000100	0.000	0.143	1	13.00	988	343	0.58		6	6
5	1	#	#	#	2	#	2	#	0	#	0	#	0	0	#	#	1	0	1100101	1.000	1.000	2	14.60	988	343	0.53		5	5
#	1	#	-136.160;156.160	#	#	0	9	2	0	1	0	1	0	0	#	0	0	0	0010100	1.000	1.000	1	19.00	991	346	0.74		5	5
#	4	-6496.580;6496.580	#	1	#	#	1	3	0	#	0	0	0	0	#	0	1	#	0010001	0.035	0.714	2	14.83	992	347	0.63		6	6
#	4	-6496.580;6496.580	#	1	#	#	1	3	0	#	0	0	0	0	#	0	1	#	0000100	0.000	0.429	1	14.83	992	347	0.63		6	6
#	1	-3308.310;3636.310	-214.760;228.760	8	2	#	#	2	#	#	0	0	#	1	0	#	#	#	1000100	1.000	1.000	1	34.00	993	348	0.53		5	5
#	1	-3308.310;3636.310	-214.760;228.760	#	2	#	#	2	#	#	0	0	#	1	0	0	#	0	1000100	0.024	0.688	2	27.52	993	348	0.58		5	11
