landmass	zone	area	population	language	religion	bars	stripes	colours	circles	crosses	saltires	quarters	sunstars	crescent	triangle	icon	animate	text	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
5	#	-4804.450;5276.450	#	10	#	0	#	3	#	0	0	#	#	#	#	0	#	0	0000100	0.000	0.429	1	8.17	980	722	0.47		6	6
#	1	#	#	#	7	0	2	#	#	#	0	0	1	0	0	0	#	0	0010100	1.000	1.000	1	8.50	985	727	0.58		2	2
4	#	-2477.250;3123.250	#	#	5	#	#	3	0	0	0	0	#	0	#	#	0	0	0000100	0.000	0.020	1	12.37	935	732	0.58		4	14
3	1	-6588.600;6852.600	#	#	1	#	9	#	0	1	#	1	#	#	#	0	0	0	0010100	1.000	1.000	1	9.50	991	733	0.58		2	2
3	#	-6588.600;6852.600	#	#	1	#	9	#	0	1	0	1	#	0	#	0	0	0	0010100	1.000	1.000	1	9.50	991	733	0.63		2	2
3	#	#	-326.680;348.680	9	6	#	3	#	#	0	0	0	#	#	#	0	#	0	1100100	1.000	1.000	1	7.50	997	739	0.53		2	2
6	1	#	#	10	#	#	#	4	0	#	#	0	4	#	#	0	#	0	1000100	0.000	0.429	1	6.00	873	744	0.47		2	2
#	4	#	-236.880;236.880	3	#	#	#	3	0	#	0	0	0	0	0	0	0	#	1000000	0.000	0.429	1	9.60	934	746	0.63		5	5
#	1	-4916.440;4940.440	#	7	#	0	#	#	1	#	0	#	1	#	#	#	#	#	1000000	0.000	0.429	1	5.00	877	748	0.37		2	2
#	1	-4916.440;4940.440	#	7	#	0	#	#	1	#	0	#	1	#	#	#	#	#	0010100	0.035	0.714	1	5.00	877	748	0.37		2	2
2	3	#	#	#	1	#	0	#	#	#	#	#	0	0	#	1	1	1	1001100	0.000	0.429	1	7.00	878	749	0.47		1	1
4	#	#	#	10	#	1	#	#	#	0	0	0	#	0	0	0	#	0	0100000	0.000	0.429	1	4.00	885	756	0.53		1	1
#	2	-5545.530;6327.530	-279.280;295.280	10	#	0	7	#	#	#	#	#	1	#	#	1	#	0	0000110	0.000	0.143	1	10.00	886	757	0.47		1	1
#	#	#	-136.200;262.080	1	#	0	#	#	#	1	#	#	#	#	0	0	0	0	1000100	0.010	0.633	1	10.57	887	758	0.42		7	7
#	#	#	-262.080;262.080	#	#	#	#	4	#	0	#	#	0	0	#	0	#	#	1000100	0.000	0.238	2	11.47	988	759	0.32		14	18
2	#	#	-160.320;172.320	2	0	0	3	#	0	#	#	0	0	0	#	0	0	#	1101000	0.000	0.333	1	9.50	889	760	0.63		2	6
2	#	#	-163.520;219.520	2	#	0	#	3	#	#	0	#	#	#	0	0	#	#	0010100	0.000	0.286	1	8.25	920	760	0.42		4	8
#	1	-5575.520;6073.520	#	#	1	0	#	3	0	#	0	#	0	#	#	#	#	#	0001010	0.000	0.143	2	11.75	958	762	0.42		2	8
3	1	#	#	5	#	0	#	#	#	#	0	#	1	#	#	1	1	#	1001000	0.000	0.143	1	7.00	892	763	0.42		1	1
3	1	#	#	5	#	0	#	#	0	#	#	#	1	#	#	1	1	#	0110100	0.000	0.429	1	7.00	892	763	0.42		1	1
#	#	#	-262.080;262.080	8	#	#	#	#	0	0	0	#	0	0	#	#	#	0	0100000	0.000	0.319	1	8.98	988	764	0.42		11	13
#	1	-5796.520;5852.520	#	#	#	0	#	4	0	0	#	0	0	0	#	0	#	#	1100100	0.035	0.714	1	14.00	988	764	0.53		7	7
#	#	-8288.740;8288.740	#	#	1	#	0	6	1	#	#	#	#	#	0	1	1	0	1111110	1.000	1.000	1	5.00	894	765	0.47		2	2
1	#	#	-307.440;307.440	1	1	0	#	6	#	#	#	#	#	#	#	#	#	#	1101000	0.000	0.206	1	9.78	982	765	0.32		9	9
3	1	#	-319.560;325.560	6	#	0	0	3	#	#	0	#	1	0	0	#	#	0	1001010	1.000	1.000	1	11.00	897	768	0.63		2	2
4	#	-7498.700;8182.700	-199.600;203.600	#	5	#	#	#	0	#	#	#	#	#	#	1	#	0	0101000	0.002	0.524	1	6.33	898	769	0.37		3	3
#	4	#	#	#	#	#	2	#	#	#	0	#	#	0	#	0	#	0	1100000	0.000	0.371	1	7.80	955	770	0.32		5	5
1	4	-7504.670;7504.670	#	#	#	#	0	#	0	#	1	#	#	#	#	1	#	1	0010101	0.000	0.143	1	12.00	900	771	0.42		2	2
1	4	-7504.670;7504.670	#	#	#	#	0	#	0	#	1	#	#	#	#	1	#	1	1101000	0.000	0.143	1	12.00	900	771	0.42		2	2
4	1	-6691.680;8541.680	-246.400;358.400	#	2	#	#	#	0	#	0	#	#	0	#	#	#	#	0100100	0.015	0.657	1	7.80	904	775	0.42		2	5
#	4	2642.400;16083.600	89.880;372.120	1	#	0	#	3	0	0	#	1	50	#	#	#	#	#	1000100	0.035	0.714	1	7.50	905	776	0.53		2	2
1	4	#	#	#	1	#	13	#	0	#	0	#	#	#	0	#	0	0	1000100	0.035	0.714	2	8.00	905	776	0.47		1	1
1	4	#	4.200;457.800	#	1	#	13	#	0	#	#	#	#	#	0	0	0	0	1000100	0.035	0.714	1	8.00	905	776	0.53		1	1
#	1	#	#	10	#	0	#	#	#	0	#	0	#	0	#	0	0	#	0010100	0.000	0.407	1	10.70	985	777	0.42		9	13
#	#	-3697.370;4591.370	-337.840;377.840	8	#	0	0	2	0	#	#	0	1	#	#	#	0	0	1100000	0.035	0.714	1	6.00	908	779	0.58		1	2
4	#	-3697.370;4591.370	-337.840;377.840	8	#	0	0	2	0	#	#	0	#	#	0	0	0	0	1100000	0.035	0.714	1	6.00	908	779	0.68		1	2
3	#	-3290.300;3430.300	-158.280;164.280	1	0	#	0	3	0	#	#	#	0	0	0	0	#	0	0100000	0.000	0.429	1	13.00	909	780	0.68		1	1
3	#	#	-158.280;164.280	1	0	#	0	3	0	#	#	0	0	0	0	0	#	#	0100101	1.000	1.000	1	13.00	909	780	0.63		1	1
4	1	#	#	#	#	0	#	#	0	0	#	#	#	#	1	#	#	#	0100010	0.000	0.200	1	13.20	912	783	0.32		3	5
#	#	#	537.840;1062.000	6	4	0	3	#	#	0	#	0	0	0	#	1	0	#	0100100	0.000	0.429	1	7.00	913	784	0.58		2	2
5	#	#	#	6	4	#	3	#	#	0	0	0	0	0	#	#	0	#	0100100	0.000	0.429	1	7.00	913	784	0.53		1	1
#	#	-3486.320;3682.320	#	#	#	#	3	4	0	#	#	0	1	#	#	#	#	0	0000010	0.000	-0.020	1	12.14	976	785	0.37		5	7
#	#	#	-251.040;263.040	#	#	3	#	4	#	0	0	0	0	#	#	0	#	0	1100011	0.035	0.714	1	7.75	788	788	0.47		2	4
4	1	-6036.560;6508.560	-208.760;234.760	10	#	#	6	#	#	#	0	#	0	0	0	0	1	0	1001110	1.000	1.000	1	10.00	918	789	0.68		1	1
#	3	#	#	#	#	3	0	2	0	0	0	#	#	0	0	0	#	0	1000100	1.000	1.000	2	4.00	922	793	0.58		1	1
#	4	-7504.670;7504.670	-257.040;257.040	#	#	#	#	8	#	#	#	0	#	0	#	1	#	#	0001100	0.000	-0.429	1	10.00	924	795	0.37		1	1
3	1	-5824.520;5824.520	#	10	0	2	#	#	0	1	0	#	#	#	#	1	0	#	0000010	0.000	0.429	1	6.50	797	797	0.58		2	2
3	1	-5824.520;5824.520	#	10	0	2	#	#	0	1	0	#	#	#	#	1	0	#	1000100	0.035	0.714	1	6.50	797	797	0.58		2	2
#	#	#	#	1	1	0	#	#	#	0	1	0	0	#	#	#	0	0	0101010	1.000	1.000	1	10.00	927	798	0.47		1	1
#	#	-5821.530;6051.530	-247.040;267.040	2	#	#	#	3	0	0	0	0	1	#	#	0	#	0	0010000	0.000	0.429	1	8.50	929	800	0.58		4	4
#	#	-5821.530;6051.530	-247.040;267.040	2	#	#	#	3	0	0	0	0	1	#	#	0	#	0	1000100	0.000	0.429	1	8.50	929	800	0.58		2	4
1	#	-5821.530;6051.530	-247.040;267.040	2	#	#	#	3	0	0	0	0	1	0	#	0	#	0	1010100	1.000	1.000	1	7.00	929	800	0.68		1	1
4	#	-5747.570;3123.250	#	10	5	0	#	#	0	#	0	#	#	0	#	0	0	0	0010100	0.000	0.107	1	14.12	930	801	0.58		3	8
#	#	#	#	1	1	0	#	#	#	1	#	#	#	0	0	0	0	0	1000100	0.015	0.657	1	10.60	887	804	0.47		5	5
#	2	-4592.410;4592.410	-367.920;367.920	#	1	0	3	3	#	0	#	#	#	0	#	0	0	#	0001000	0.000	0.429	1	9.50	936	807	0.58		2	2
4	4	#	#	#	#	0	5	#	0	0	0	0	0	#	0	#	#	#	1010100	0.035	0.714	1	10.00	937	808	0.53		1	1
6	#	#	#	#	1	#	0	5	#	0	#	0	0	#	1	#	1	0	1011101	1.000	1.000	1	11.00	938	809	0.53		1	1
6	#	-3136.280;3136.280	-171.360;171.360	#	1	0	0	5	#	0	#	0	#	#	#	#	1	0	0001100	0.000	0.143	1	11.00	938	809	0.58		1	1
#	#	-3067.290;3429.290	-296.400;308.400	10	3	#	0	#	0	#	#	#	#	0	#	1	#	#	1001000	0.000	0.429	1	5.00	942	813	0.42		1	3
6	#	#	#	1	#	0	0	7	#	#	1	1	0	0	0	1	1	#	0101100	0.000	0.143	1	8.00	943	814	0.63		2	2
6	#	#	#	1	#	0	0	7	0	#	1	1	#	#	0	1	#	#	0101100	0.000	0.143	1	8.00	943	814	0.53		1	1
2	3	#	-188.520;194.520	2	#	#	#	#	1	0	0	0	1	#	0	1	#	#	1100010	0.000	0.143	1	6.00	945	816	0.58		1	1
2	3	#	#	2	0	0	3	#	1	0	#	0	1	#	0	1	#	#	0011100	0.000	0.143	1	6.00	945	816	0.63		1	1
#	#	#	-107.280;215.280	#	#	3	0	3	0	#	#	#	#	#	#	#	0	#	1000100	0.000	0.403	1	10.96	875	817	0.32		5	11
#	1	#	#	3	#	3	0	#	#	0	0	0	#	#	0	#	0	0	0011000	0.000	0.286	1	11.00	946	817	0.53		1	4
#	1	#	-297.360;297.360	8	2	#	#	2	0	0	0	0	#	0	#	#	0	0	1000100	1.000	1.000	2	6.00	948	819	0.63		2	2
#	#	-3248.290;3248.290	#	#	1	0	#	#	#	#	0	#	0	0	#	1	#	#	1111100	0.000	0.457	1	11.30	924	821	0.37		3	10
#	4	#	-241.960;251.960	#	#	#	0	6	#	0	#	#	#	0	0	#	#	#	1000000	0.000	-0.143	1	13.00	821	821	0.37		1	1
1	4	#	-135.120;147.120	3	#	2	#	2	0	0	0	#	#	#	#	#	#	#	1000010	1.000	1.000	1	6.00	951	822	0.47		1	1
#	#	-7167.640;7169.640	#	7	#	0	#	#	#	1	1	#	0	#	#	#	1	#	1011100	0.000	0.429	1	8.00	953	824	0.37		1	1
4	#	#	#	#	0	#	#	#	0	#	#	0	#	0	#	#	1	#	0001000	0.000	-0.143	1	5.00	955	826	0.32		1	1
#	#	-5040.450;8400.750	#	1	#	#	#	#	#	0	0	0	#	0	0	#	#	#	0010000	0.000	-0.010	1	11.08	956	827	0.37		10	15
#	#	-4007.380;4505.380	#	4	#	0	#	#	#	0	#	0	#	0	0	0	0	#	1001010	0.000	0.429	1	10.25	958	829	0.47		2	4
5	1	-7192.700;4914.430	#	#	#	0	3	#	0	0	0	0	1	#	0	1	0	#	1000100	0.000	0.143	1	10.00	961	832	0.68		1	1
#	#	-4718.430;8488.700	-271.280;303.280	#	#	#	#	5	#	0	0	0	1	0	#	#	#	0	1101010	0.004	0.571	1	8.00	961	832	0.47		3	4
5	#	-1906.310;5038.310	#	10	6	#	#	3	#	#	#	0	1	#	1	#	#	0	1000000	0.000	0.429	1	6.00	968	839	0.47		1	1
6	2	#	#	10	#	0	#	2	0	1	0	#	0	#	0	#	#	#	1000100	1.000	1.000	1	7.00	969	840	0.53		1	1
#	#	#	-532.746;353.560	#	#	0	#	2	0	#	0	#	0	#	0	#	#	#	1000100	0.015	0.657	1	6.60	969	840	0.37		4	10
1	4	-5307.650;5852.520	-262.080;262.080	2	#	#	0	4	0	0	0	#	0	0	0	#	#	0	1100100	0.035	0.714	1	7.00	841	841	0.74		1	1
1	#	-5491.500;5709.500	-284.320;300.320	2	#	3	#	2	0	#	0	#	0	#	0	0	0	#	0010100	1.000	1.000	1	4.00	973	844	0.63		1	1
#	1	#	#	#	7	0	#	#	#	#	#	1	1	#	0	#	0	#	1101100	1.000	1.000	1	7.00	975	846	0.37		1	1
5	1	#	#	#	#	0	#	#	#	#	0	0	1	#	#	#	#	0	1100110	0.000	0.400	1	9.50	976	847	0.37		4	10
#	1	#	-315.520;319.520	8	#	#	3	#	0	0	#	0	1	0	#	0	#	#	1000100	0.000	0.429	1	12.00	976	847	0.53		4	4
#	3	#	-262.080;241.920	#	1	0	0	#	0	0	#	1	#	#	#	#	#	0	0010100	0.035	0.714	1	7.00	979	850	0.47		1	1
1	4	-6832.610;6832.610	#	1	1	0	#	#	#	1	1	1	4	0	#	1	1	#	1111101	1.000	1.000	1	6.50	982	853	0.68		2	2
1	4	#	#	1	1	#	0	#	#	#	#	#	#	#	#	1	1	1	1101000	0.000	0.214	1	10.50	982	853	0.42		3	4
4	#	-4368.390;4368.390	-241.920;236.880	#	#	0	0	#	#	1	1	#	0	#	0	#	#	0	1011100	0.000	0.429	1	9.00	983	854	0.53		2	2
4	#	-4368.390;4368.390	-241.920;236.880	#	#	0	0	#	#	1	1	#	0	#	0	#	#	0	0100001	0.000	-0.143	1	9.00	983	854	0.53		2	2
#	4	#	#	6	1	0	#	#	#	#	0	0	0	0	0	#	#	0	1010100	0.368	0.905	2	8.67	984	855	0.53		2	3
#	4	#	-131.040;131.040	6	#	0	#	#	#	#	0	#	0	0	0	#	#	0	1010100	0.368	0.905	1	8.67	984	855	0.47		2	3
5	#	#	#	#	7	0	#	#	0	#	#	#	1	0	#	#	0	#	0010100	1.000	1.000	1	8.00	985	856	0.37		1	1
#	1	-5747.570;7021.570	-241.960;251.960	10	#	0	2	2	#	#	0	#	1	#	0	0	#	#	0010100	1.000	1.000	1	8.00	985	856	0.58		1	1
5	1	#	-314.520;320.520	8	2	0	#	4	0	0	#	0	#	0	0	0	1	0	1100101	1.000	1.000	1	10.50	988	859	0.79		2	2
#	#	#	-136.200;166.200	1	#	0	#	#	#	1	#	#	#	0	0	0	0	0	1000100	0.012	0.643	1	11.25	887	860	0.47		4	4
4	2	#	#	#	#	#	3	3	#	#	#	0	#	0	#	#	#	#	0010000	0.000	0.048	1	12.00	990	861	0.32		1	3
3	#	-6588.600;6852.600	#	#	1	#	9	#	0	1	0	1	#	#	#	0	#	0	0010100	1.000	1.000	1	9.00	991	862	0.53		1	1
4	#	#	-124.040;138.040	#	#	0	#	2	1	#	#	0	#	#	0	#	#	0	1000100	1.000	1.000	1	6.00	993	864	0.42		1	1
5	#	#	-228.480;396.480	#	2	1	0	2	#	0	#	#	1	#	#	0	#	#	0100100	1.000	1.000	1	5.00	998	869	0.47		1	1
3	#	#	#	#	#	0	#	3	0	0	0	0	#	0	#	#	0	0	1000000	0.000	0.429	1	6.29	1000	871	0.53		7	7
6	1	#	#	10	0	0	0	#	#	0	0	#	#	#	#	#	#	#	1011100	1.000	1.000	1	8.00	873	873	0.42		1	1
#	1	#	#	10	0	0	#	4	0	0	0	0	#	#	#	0	0	0	0010100	0.000	0.429	1	12.50	873	873	0.63		0	0
#	4	#	-236.880;236.880	#	#	#	#	3	0	#	#	0	0	0	0	0	0	#	1000000	0.000	0.302	1	9.89	984	875	0.53		7	9
#	#	#	#	#	#	0	#	#	#	#	0	#	0	0	1	0	#	0	1010100	0.000	0.257	1	11.80	876	876	0.37		2	5
#	1	#	-294.480;330.480	7	#	0	#	#	#	0	0	1	1	0	#	#	#	#	1010100	0.100	1.000	1	4.57	877	877	0.47		0	0
2	3	#	#	#	1	#	0	#	#	#	#	#	0	0	0	1	1	1	0110000	0.000	0.143	1	7.00	878	878	0.53		1	1
2	3	#	#	#	1	#	0	#	#	#	#	#	0	0	0	1	1	1	1001100	0.000	0.429	1	7.00	878	878	0.53		1	1
#	1	-5040.450;5040.450	#	1	#	#	#	#	#	#	#	#	#	#	0	1	#	1	1111101	0.100	1.000	1	8.00	879	879	0.32		0	0
#	4	#	-257.040;257.040	#	1	#	0	#	#	#	#	0	#	0	#	1	#	#	1001100	0.000	0.286	1	11.00	882	882	0.37		1	2
4	2	#	#	10	#	1	2	#	#	0	0	0	#	0	0	0	0	0	1000100	0.003	0.714	1	3.67	885	885	0.68		0	0
#	#	#	#	10	#	1	#	#	#	0	0	0	#	0	0	0	0	0	1000100	0.003	0.714	1	3.67	885	885	0.53		0	0
#	2	-5545.530;6327.530	-274.240;290.240	#	#	#	7	#	#	#	#	#	1	0	#	1	#	#	0000110	0.000	0.143	1	10.00	886	886	0.37		1	1
#	2	-5545.530;6327.530	-274.240;290.240	#	#	#	7	#	#	#	#	#	1	0	#	1	#	#	1101000	0.000	0.429	1	10.00	886	886	0.37		1	1
#	2	#	#	10	#	0	#	5	#	#	#	#	1	#	#	1	#	0	0000110	0.000	0.143	1	6.80	886	886	0.37		0	0
6	#	#	-699.206;262.080	1	1	0	#	#	#	1	1	#	#	#	0	#	0	0	1000100	0.004	0.571	1	10.50	887	887	0.53		2	2
4	2	-3893.400;5067.400	#	#	#	#	#	#	#	#	0	0	0	0	#	0	0	0	1000100	0.000	-0.143	1	9.67	963	888	0.53		1	3
4	#	-2303.290;4193.290	#	#	5	#	#	4	#	#	#	#	0	0	1	0	#	0	0111010	0.000	-0.143	1	17.00	888	888	0.47		0	1
2	#	-3051.340;4565.340	-261.160;172.320	2	0	0	#	3	#	#	#	#	0	0	#	0	0	#	1000000	0.000	0.429	1	8.00	889	889	0.58		1	1
#	#	#	#	#	#	0	#	#	#	#	0	0	7	#	1	#	#	#	1101000	0.100	1.000	1	6.43	890	890	0.26		0	0
#	#	#	#	#	#	0	0	#	#	#	0	0	7	#	#	#	#	#	1101000	0.100	1.000	1	6.43	890	890	0.26		0	0
#	1	#	-217.800;235.800	5	#	#	3	#	0	0	0	0	1	#	#	1	1	#	1001000	0.000	0.143	1	7.00	892	892	0.58		0	0
1	4	#	-277.200;277.200	1	1	0	0	#	#	1	#	#	#	0	0	1	1	#	0010110	0.000	-0.429	1	9.33	894	894	0.63		0	3
6	2	#	-39.560;353.560	10	#	0	#	#	0	#	0	#	0	#	#	#	#	#	1000100	1.000	1.000	1	7.00	969	895	0.42		1	1
1	#	#	-312.480;312.480	6	#	0	#	2	1	0	#	0	#	#	0	0	0	#	1000100	1.000	1.000	1	8.00	896	896	0.58		1	1
#	1	#	#	6	#	#	#	#	#	0	0	#	1	0	#	#	#	0	0001000	0.000	0.143	1	8.00	897	897	0.37		1	1
#	1	#	#	6	#	#	#	#	#	0	0	0	1	0	0	#	#	0	0001000	0.000	0.143	1	8.00	897	897	0.47		1	1
#	#	#	#	#	5	0	#	#	#	#	#	0	1	#	#	#	1	0	1101000	1.000	1.000	1	6.00	898	898	0.32		1	1
4	#	-2567.310;4377.310	#	10	5	#	0	#	#	#	0	#	1	0	0	#	1	#	1000000	0.000	0.238	1	5.33	898	898	0.53		0	0
#	#	#	#	#	5	0	#	3	0	0	#	0	1	0	0	#	0	#	1101000	0.035	0.714	1	10.00	899	899	0.53		1	2
#	4	-4212.400;5212.440	#	#	#	0	#	#	#	#	0	#	#	0	0	0	#	0	1100000	0.000	0.187	1	7.68	937	899	0.42		3	13
1	4	#	#	#	#	0	0	6	#	#	#	1	#	#	0	#	1	#	0010101	0.000	0.143	2	7.50	982	900	0.42		2	2
#	#	#	-158.320;174.320	3	#	#	0	3	#	0	#	0	1	#	#	#	0	0	1000000	0.000	0.429	1	10.00	901	901	0.47		1	1
5	#	#	-149.120;385.120	#	7	0	#	2	1	#	0	#	#	0	#	0	0	0	1000100	0.100	1.000	1	8.00	902	902	0.58		0	0
5	#	#	#	#	#	0	#	2	1	#	0	#	#	0	#	0	0	0	1000100	0.100	1.000	1	8.00	902	902	0.47		0	0
4	#	#	#	#	#	1	2	4	0	0	#	#	1	0	0	0	0	0	1101010	1.000	1.000	1	6.00	903	903	0.63		1	1
#	#	#	#	#	#	1	#	4	0	0	#	0	1	0	0	0	#	0	0001000	0.050	0.436	1	11.58	903	903	0.53		0	0
4	1	-6691.680;8541.680	-246.400;358.400	10	2	#	#	#	#	0	0	#	#	0	#	0	#	#	0100100	0.003	0.714	1	7.25	904	904	0.53		0	0
#	#	5442.650;13283.350	#	#	1	0	#	#	0	#	#	1	50	0	#	#	0	0	1010100	1.000	1.000	1	8.00	905	905	0.47		1	1
1	4	1970.340;16755.660	#	#	1	#	13	3	0	#	#	#	#	#	0	0	0	0	1000100	0.003	0.714	1	7.00	905	905	0.58		0	0
5	#	-11150.467;5276.450	-278.600;376.600	10	#	0	5	3	#	#	0	#	0	#	#	0	#	0	0010000	0.000	0.429	1	9.00	906	906	0.58		0	0
4	#	-3697.370;4591.370	-337.840;377.840	8	#	0	0	2	0	#	0	0	#	0	0	0	0	0	1100000	0.003	0.714	1	6.00	908	908	0.79		0	0
3	#	-3290.300;3430.300	#	1	0	#	0	#	0	#	#	0	#	0	0	0	#	0	0100101	0.100	1.000	1	7.12	909	909	0.58		0	0
#	#	#	#	#	5	#	#	4	#	0	0	#	0	0	0	#	1	#	1000000	0.000	0.143	1	7.00	910	910	0.42		2	2
#	#	#	#	#	5	#	#	4	#	0	0	#	0	0	0	#	1	#	0101001	0.000	0.429	1	7.00	910	910	0.42		1	2
#	#	#	#	6	0	#	#	4	#	#	0	0	2	#	#	#	0	0	1101010	0.100	1.000	1	6.75	912	912	0.42		0	0
#	1	#	#	8	#	0	3	#	0	#	#	0	1	#	1	0	#	0	1000100	0.000	0.429	1	9.00	976	914	0.53		1	1
3	#	#	-277.200;277.200	6	#	2	#	#	#	0	0	0	#	0	0	1	0	0	1000100	0.000	0.429	1	5.00	915	915	0.63		1	1
3	#	#	-277.200;277.200	6	#	2	#	#	#	0	0	0	#	0	0	1	0	0	0001010	0.000	0.429	1	5.00	915	915	0.63		1	1
3	1	#	#	#	#	2	#	#	#	#	#	0	0	0	0	#	#	#	1000100	0.035	0.714	1	8.00	915	915	0.37		1	1
3	1	-3360.300;3360.300	#	#	#	2	#	#	#	#	#	0	#	0	0	#	#	#	1000100	0.035	0.714	1	8.00	915	915	0.37		1	1
2	3	-4868.460;5436.460	-314.560;330.560	#	#	#	3	#	#	0	#	0	#	#	0	#	0	0	1011000	0.002	0.524	1	8.33	916	916	0.53		1	3
4	#	#	#	#	5	0	#	#	#	#	0	#	#	0	0	0	#	0	0100000	0.000	0.143	1	10.67	990	918	0.42		4	6
4	#	#	#	#	5	0	#	#	#	#	0	#	#	0	0	0	#	0	1000010	0.000	0.048	1	10.67	918	918	0.42		2	6
#	1	-6036.560;6508.560	-208.760;234.760	10	#	0	6	#	#	#	0	#	0	0	#	0	#	0	1001110	0.100	1.000	1	4.75	918	918	0.58		0	0
6	#	#	-262.080;262.080	1	#	0	#	#	#	1	#	#	#	#	0	#	0	0	0010000	0.000	0.286	1	10.50	919	919	0.42		2	2
2	#	-3051.340;4565.340	-261.160;283.160	2	#	0	#	3	0	0	0	1	#	#	0	0	0	0	1010100	0.100	1.000	1	4.00	920	920	0.74		0	0
2	3	-3051.340;4565.340	-261.160;283.160	2	#	0	#	3	0	0	#	1	#	#	0	0	0	#	1010100	0.100	1.000	1	4.00	920	920	0.68		0	0
1	#	-6720.600;6720.600	#	#	#	#	0	5	#	0	#	#	#	0	1	0	#	#	1101110	1.000	1.000	1	4.00	921	921	0.42		1	1
#	4	-3983.360;4081.360	#	#	#	0	#	3	#	#	#	#	0	#	#	0	#	#	0010100	0.003	0.551	1	10.29	984	923	0.32		6	7
1	4	-5689.510;5735.510	-166.320;166.320	1	#	0	2	#	#	#	0	#	0	#	0	#	#	#	1111111	1.000	1.000	1	10.00	924	924	0.53		1	1
5	1	#	#	5	#	0	0	2	0	#	#	0	#	0	0	#	#	#	1001000	0.100	1.000	1	4.75	925	925	0.53		0	0
#	1	#	#	10	0	#	0	#	#	1	0	0	0	0	0	1	0	#	1000110	1.000	1.000	1	8.00	926	926	0.63		1	1
#	#	#	#	1	#	#	0	#	0	0	1	0	0	#	#	#	0	0	0101010	0.100	1.000	1	6.12	927	927	0.47		0	0
1	#	-5821.530;6051.530	-247.040;267.040	2	#	#	#	3	0	0	0	0	1	#	#	0	#	0	0010000	0.000	0.429	1	7.00	929	929	0.63		1	1
4	#	#	-125.000;127.000	10	#	#	11	3	0	0	#	#	1	0	#	0	0	#	1010100	0.100	1.000	1	6.38	930	930	0.58		0	0
#	3	#	-269.360;325.360	#	#	0	3	2	0	0	#	0	#	0	0	0	0	0	0010100	0.100	1.000	1	9.67	931	931	0.68		0	0
#	3	#	-269.360;325.360	#	#	#	3	#	0	0	#	0	0	0	0	#	0	0	0010100	0.100	1.000	1	9.67	931	931	0.58		0	0
#	#	#	#	1	1	#	0	4	#	#	1	#	#	0	0	0	#	0	1000100	0.000	0.429	1	10.00	933	933	0.47		1	1
#	#	#	#	1	1	#	0	4	#	#	1	#	#	0	0	0	#	0	0011000	0.000	0.429	1	10.00	933	933	0.47		1	1
#	#	-5040.450;4081.360	#	1	#	#	#	#	#	#	#	#	0	#	0	#	#	#	0010100	0.000	0.250	1	10.38	983	935	0.21		6	8
4	4	-3983.360;8400.750	#	#	#	#	#	3	#	0	0	0	#	0	#	0	#	#	0010000	0.000	-0.143	1	10.50	935	935	0.47		0	2
#	2	-4592.410;4592.410	-367.920;367.920	#	1	0	3	3	#	0	#	#	#	0	0	0	0	0	0011100	0.100	1.000	1	10.00	936	936	0.68		0	0
4	#	-5040.450;8400.750	#	1	#	#	5	#	#	0	0	0	#	0	0	#	#	0	0010000	0.000	0.057	1	11.00	937	937	0.53		0	0
#	4	-4022.360;4042.360	#	#	#	0	#	#	0	0	0	0	0	#	0	#	#	#	0010000	0.000	0.200	1	9.20	937	937	0.47		3	5
6	#	-3136.280;3136.280	-171.360;171.360	#	1	#	0	5	#	0	0	0	#	#	#	#	1	0	1001000	0.000	0.143	1	11.00	938	938	0.58		1	1
6	#	-3136.280;3136.280	-171.360;171.360	#	1	#	0	5	#	0	0	0	#	#	#	#	1	0	0010101	0.000	0.429	1	11.00	938	938	0.58		1	1
6	#	-3136.280;3136.280	-171.360;171.360	#	1	#	0	5	#	0	0	0	#	#	1	#	1	0	0010101	0.000	0.286	1	11.00	938	938	0.63		0	0
6	#	#	#	#	1	0	0	5	#	0	#	0	#	#	#	#	1	0	0001100	0.000	0.286	1	7.83	938	938	0.47		0	0
#	#	#	-296.400;308.400	#	3	#	#	#	0	#	#	#	#	0	#	1	#	#	1001000	0.000	0.143	1	6.00	942	942	0.26		0	1
#	#	#	-296.400;308.400	10	3	#	#	#	0	0	#	#	#	0	#	1	0	#	1001000	0.001	0.619	1	4.67	942	942	0.42		0	0
6	#	#	-210.680;212.680	1	#	0	0	7	#	#	1	1	0	#	0	1	#	#	0101100	0.000	0.143	1	7.25	943	943	0.58		0	0
3	1	#	-230.000;274.000	6	#	#	#	#	0	#	#	0	1	#	0	#	0	0	1011100	1.000	1.000	1	8.00	944	944	0.53		1	1
4	1	-4652.530;7220.530	#	3	#	3	0	#	#	0	0	0	#	#	0	#	#	0	1011000	0.001	0.619	1	12.67	946	946	0.58		0	0
#	1	-4652.530;7220.530	-212.720;220.720	3	#	3	0	#	#	0	0	0	#	#	0	#	0	0	1000000	0.000	0.429	1	7.00	946	946	0.63		1	1
#	1	-4512.550;7808.550	#	6	#	#	3	#	0	#	#	0	0	0	#	1	#	#	0100100	0.035	0.714	1	7.00	947	947	0.47		1	1
