Mean_Acc1000_Mean_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	#	#	0.017;0.506	0.017;0.048	#	-0.135;0.579	#	#	0.022;0.108	#	#	#	-0.018;0.145	#	#	#	#	#	-27877753787912871703293946998304359052173796061512267675551278516013786634581828764586578731973415012995779142757855461333822218633642521270997321081551795061565224772435968.000;85334909023717667502113839442629518034234025450403260136385489624216887352745598707448261478624913109446797049796006994525657714348156936876686250582409755159564299532238848.000	#	#	#	#	#	#	#	#	#	#	#	#	#	010001000000000000000000000000000000000010000000000001000000000001000000100000010000001000000010000100000100010110000000010100000000000000000000000000100000000000000000000000	0.180	0.843	1	762.61	9933	7125	0.18		8	764
7.193;10.420	#	#	#	-0.002;0.027	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	0.420;4.349	#	1.237;4.942	#	#	#	#	#	#	#	#	010101101000100100101010101000000010000000010000000000000000000000000000000000000100000000000010100011010001000100000000000000000000000000000000000000000000000000000000000000	0.147	0.825	1	500.02	9946	7138	0.12		8	196
#	#	#	#	#	0.239;0.722	#	#	#	#	0.275;0.638	0.065;0.110	#	#	-131.072;-54.551	#	#	#	#	#	-0.329;1.204	#	#	#	#	#	#	#	#	#	-0.150;0.409	#	#	010100100000100101100000100000100000000000000000000000000000000000000000100000010100000000000010001000001000010000000100000000000000000000000000000000000000000000000000000000	0.142	0.823	1	624.74	9952	7144	0.18		8	2003
1.544;7.306	#	-0.008;0.031	#	-0.000;0.050	#	-0.007;0.469	#	#	0.055;0.201	#	0.059;0.122	#	#	-105.696;-30.400	#	#	#	#	#	-0.357;2.629	0.167;0.749	#	-0.045;0.217	#	#	-0.012;0.026	#	#	#	-0.103;0.427	#	#	000001000000100000000010000000001000000000000000000000000010000000000110110000010000000000000001000100000100010100000000000000000000000000000000000000000000000000000000001000	0.158	0.832	3	752.94	9958	7150	0.36		8	1163
#	0.045;0.062	#	#	#	#	-0.007;0.536	#	#	-0.033;0.182	#	#	#	#	#	-0.228;0.841	#	#	#	#	-1.768;0.612	#	0.034;4.634	#	#	#	#	0.442;0.702	#	#	#	#	#	100010000101001000010001000110000101000000000000000000000001000000001001000000000010101000000100010100000100010011000000011000000000000000000000000000000000010000000000000000	0.127	0.814	1	618.77	9962	7154	0.21		8	40
#	#	#	#	#	#	#	#	#	#	#	0.060;0.114	#	#	#	#	#	#	#	#	#	#	#	#	-2.271;4.939	#	#	0.152;0.707	#	-2.039;1.289	#	0.181;0.767	#	010000100000000010101001100001001000000000000000000001000000000100010000000100000000000000001001001000000000110100000100000000000000000000000000000000000100000000000000000000	0.106	0.799	1	614.55	9963	7155	0.15		8	2322
#	#	#	#	0.062;0.109	#	#	#	#	0.088;0.201	#	0.065;0.149	0.625;0.969	0.181;0.293	#	#	#	#	#	#	-0.752;1.911	#	-1.447;4.399	#	#	#	#	#	#	-0.103;2.013	#	#	0.052;0.128	000000000001000000000001010110000001000000000000000000000000010000000101000000010010000000010010010100001100010001000010000000000000011000000000100100000000000100000000000000	0.223	0.861	1	336.64	9964	7156	0.27		8	32
#	#	#	#	#	#	#	#	#	#	#	#	#	#	-18.006;18.006	#	#	#	#	-19301992020229290840990098146039849293956981437912479056640106276410950175341132373379709381560663809513799368493001248226991547030328567667178230818530982792080280841617408.000;27667662676782677034416698106366846530069976601320525842551693164008979438943526246757049417261954240960871437206899917476785389058660965661725834016398830293204670053613568.000	#	-0.342;0.342	-3.355;3.355	-0.085;0.085	#	#	#	#	#	#	0.772;1.189	-0.271;0.271	#	011001011010101010011000001010010100000000000000000000000000000110000100110000010000000000010001010100010100010010101000000000000000000010000100000110000000000001000000001000	1.000	1.000	1	57.12	9966	7158	0.21		8	8
#	#	0.019;0.061	#	-0.024;0.039	#	-0.340;0.340	#	#	-0.050;0.050	#	#	-0.122;0.122	#	-18.006;18.006	-0.932;0.932	#	-0.309;0.309	#	#	#	#	#	#	-1.352;1.352	#	#	#	#	#	0.772;1.189	-0.271;0.271	#	011001011010101010011000001010010100000000000000000000000000000110000100110000010000000000010001010100010100010010101000000000000000000010000100000110000000000001000000001000	1.000	1.000	1	57.12	9966	7158	0.33		8	8
#	#	0.023;0.042	#	#	#	#	#	#	#	#	#	#	0.081;0.205	#	#	#	#	#	#	0.016;1.065	-0.077;0.348	#	-0.026;0.272	#	#	0.018;0.039	#	#	#	#	#	#	011001011010001010001001101000010101000110000000000001000000000000000010101000010000000000010000000101010000010110100000110100000000000000000000000000100000000000000000000000	0.090	0.786	1	592.56	9970	7162	0.18		8	291
#	#	#	#	0.074;0.112	#	0.124;0.486	#	#	#	#	#	#	#	#	#	#	#	#	84344448434329345989796421812713902546302329871917775260144804498007275152519030959571966307502057044294004058251375811310541079328067313450224646608031006283599406287552512.000;115657551565670653330202512560578556441053102510477633679982470696083621965733163915967683241613100996237357487748273270248851442400154977588168690020221673291103846141001728.000	-0.345;2.559	#	#	#	1.724;8.934	#	#	#	#	#	#	#	0.054;0.218	100001000000000000000001000010000101000000000000000000000000010000000100100000010000001000010000000100000100010001000000010000000000000110001000100100000000000100000000000000	0.460	0.925	1	278.07	9989	7181	0.18		8	16
#	0.032;0.050	#	#	#	#	0.841;1.136	#	-0.167;0.208	#	0.209;0.794	#	#	-0.018;0.124	#	#	#	0.351;0.814	#	#	#	#	#	0.171;0.352	1.120;5.927	0.004;0.035	#	#	#	0.039;1.773	#	#	#	010001100001100101100000000001101010000000000000000000000000000000010110000000010000000000000000101010000100010110010100000000000000000000000000000000000000000000000000000000	1.000	1.000	1	228.71	9656	7199	0.30		7	7
#	#	#	0.081;0.335	#	#	#	#	#	#	#	0.074;0.147	#	0.047;0.258	#	0.077;1.643	#	#	#	63121256213188123338518334575351006844291520723837435230500975509612823591168673720073785796237722758760997446023447095263440009568819965239223698930805730588395918503968768.000;138878763789013885505404149319256332669645555263483229815029690893270255853297400923793339843380841297172653019392799595691292722949421575838991287063463159032951061816016896.000	#	#	#	#	#	-0.000;0.056	0.017;0.033	#	#	#	#	#	#	101000010001101001010101010110010101100010000000011000000000000000000010101000010000001000000000010100001100010011010100010000000000010000000000000001000000000000000001001100	0.256	0.873	1	591.15	9657	7200	0.21		7	39
#	0.024;0.059	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	0.084;0.463	#	#	#	#	0.009;0.042	#	#	#	#	0.314;0.952	0.025;0.108	010101100000100100100010000001001010100010100000000000000100101011000000110000010000000000000010101010000100010110000000010010001000000000100010000010100000000000100000000000	0.060	0.755	1	646.26	9666	7209	0.15		7	1294
#	#	#	0.159;0.736	0.009;0.034	#	#	-0.079;2.431	#	#	#	#	#	#	#	0.538;2.178	#	0.303;0.920	#	#	#	#	#	#	#	0.007;0.047	#	#	#	#	-0.198;0.380	#	#	010000000000000000000001000101010001100000000000000000000000000001000010100000010000000000010101010101000100010100100011010000000000000000000000000000000000000000010000000000	0.118	0.808	1	563.42	9685	7228	0.21		7	734
#	#	#	0.564;0.783	0.038;0.066	#	-0.050;0.675	#	#	0.192;0.331	#	#	#	#	#	#	#	#	0.588;1.022	#	#	0.158;0.712	#	#	#	#	#	#	#	#	#	#	#	010000100001000000101001000001010000000000000000000000001000001000010010100000010000000000000010101010000000010100000100000000000000000000000001000000000000000000000000000010	1.000	1.000	2	259.29	9697	7240	0.18		7	7
4.101;8.135	#	#	#	0.000;0.066	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	0.057;0.519	#	#	#	0.010;0.057	#	#	#	-0.010;1.842	#	#	#	010001100101000101100100000101101000000000000000000000000000000100000100000000010100000000001010101010101100110100100000000000000000000000100000000000000000000001000000000001	0.086	0.782	1	663.07	9701	7244	0.15		7	1404
#	#	0.003;0.018	#	#	#	-0.121;0.513	#	#	#	0.278;0.508	#	#	#	#	#	-0.008;0.047	#	-0.120;0.498	77262657626342261747578122443184818998789064463761693474563942898811462096419916965080624578925331572866345688033686437390296918380766418376450285574086711768789935586279424.000;124737362373859743216446589355840263572542040260853259751752372619487815574920123156649061151155741712237715284426364791611018997995223928473951253978539235302167001752928256.000	-0.554;2.471	#	#	#	#	#	#	#	-0.131;0.474	-0.790;1.841	#	0.144;0.800	#	101000010000101001010101010010010101100000000000011000000000000001000010101000010000000000010001010100000100010010000000101100000001010000000000000000001000000000000000000000	0.195	0.849	1	544.41	9705	7248	0.30		7	142
#	#	-0.005;0.026	0.554;1.191	#	#	#	#	#	0.260;0.403	0.298;0.570	#	#	-0.113;0.171	#	-0.383;0.363	#	#	#	#	#	#	#	0.300;0.506	2.075;7.382	#	0.001;0.022	0.355;0.788	#	#	#	#	#	010001001000010010001001100000010101000000000000000000000000000000000000110000000000000000001011010100010100010010100000100000000000000000000000000000000000000000000010000000	1.000	1.000	1	119.29	9706	7249	0.30		7	7
#	#	#	#	0.014;0.052	#	#	#	#	#	#	#	#	#	#	#	#	0.204;0.721	#	#	-0.664;-0.356	#	-0.235;3.503	#	#	#	-0.013;0.026	#	#	#	#	0.381;0.643	#	000010001000000000010001010000000101100000000000000000000001000000001000000000010010000000000000000000000000010011100000000000000000000000000000000000000000010000000000000000	0.131	0.816	1	536.65	7250	7250	0.18		0	38
#	#	#	#	0.030;0.072	#	#	#	0.042;0.184	#	#	#	#	#	#	#	#	#	#	#	#	0.260;0.694	#	0.047;0.346	#	#	#	#	#	#	#	#	#	010001011000000010011000001000010100000000000000000000000000000100000001000000010000101000000011000100010100010011101010000000000000001000000100000000000000000000000000000000	0.106	0.799	1	639.60	9711	7254	0.12		7	542
#	#	#	#	#	#	#	#	#	#	#	0.058;0.123	#	#	#	#	#	#	0.101;0.350	#	#	#	#	#	1.120;3.623	#	-0.004;0.013	#	#	0.003;1.061	#	#	#	000000010101001001010101010110000101000000000000000000000001000000001001000000010010000000001011010100000000010011000000000000000000000000000000000000000000010000000000000000	0.120	0.809	1	710.57	9721	7264	0.15		7	556
#	#	#	#	#	-0.111;1.022	#	#	#	0.003;0.182	0.266;0.628	0.053;0.138	#	#	#	0.352;1.023	#	#	#	#	#	#	#	#	2.002;5.907	#	#	#	#	#	-0.093;0.267	#	#	010001011000010000000001000001010101000010000000000000000000000001000100100000010000001000010010000001010000010110100100000000000000000000000000000000000000000000000000000000	0.146	0.825	1	669.07	9724	7267	0.21		7	1212
#	#	#	0.389;0.624	#	-0.282;0.962	#	#	#	#	#	#	#	#	#	#	-0.022;0.071	#	#	-43210330733896220597224566577792936108424545924707579110152457751631971988979407942884229824585839448756909547425993313110359579961979098502079457403727805130908760895651840.000;47474703738507368680822209527065418530891165066917837394411838201321998313826277347928125795176394654990364591980754770704005256589381921243873575222738668915990537676259328.000	#	0.175;0.554	#	#	#	#	#	#	0.099;0.513	#	#	#	#	010101000001100000000010001010001010000000000000000000000010000000000010110100010100000000100000101100100100110110000100000000000000000001100000000010000000100000000001000100	0.087	0.784	1	532.80	9725	7268	0.18		7	327
#	#	0.008;0.026	#	#	#	-0.015;0.540	#	#	#	#	#	#	#	-83.828;-45.634	#	#	0.305;0.651	0.064;0.452	#	#	-0.224;0.548	-0.561;4.902	#	#	#	0.009;0.023	#	0.030;0.602	#	#	0.289;0.735	#	001000010000001010010001000010010101000000000000000000000001000000000011000000000000001000000001010100000000010001001010000000000000000000000000001000000000010000000000000000	0.112	0.804	1	662.29	9732	7275	0.30		7	1295
#	#	#	#	-0.012;0.041	#	#	#	#	#	0.110;0.687	#	#	-0.105;0.152	#	#	#	#	#	#	#	#	#	#	#	#	-0.005;0.033	#	#	#	#	#	#	010101101001100100100010100001001010100000000000000000000000000000010000100001010100000000000010101010000000000100100000000010001000000000010100000000000000000000000000011000	0.067	0.763	1	610.44	9734	7277	0.12		7	1719
#	#	#	#	#	#	#	-2.163;3.373	-0.050;0.173	-0.025;0.180	#	#	#	0.224;0.353	#	#	#	0.209;0.809	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	011001000100010000010001000000010101000000000100000000000001000000000001000000000010101000000001010100000100010011000000000000000000001000000000000000000000010000000000000000	0.179	0.842	1	370.87	9748	7291	0.15		7	131
#	#	#	#	0.004;0.038	#	#	-3.324;0.810	-0.006;0.165	#	#	0.071;0.113	#	#	#	-0.167;1.002	#	#	#	-26766652575791765400239127596434831110431281685854481548721685084478774260471839537711545917047823951711026367934508390904003531392540593949083958419565527070518855952498688.000;26768652777791769353406825149450158749621121903248344953461505706388115277199590542346089573579257293466478133498616588779078006833804043419771857352858520655510935630249984.000	#	#	#	#	#	#	#	#	#	#	0.008;0.330	#	#	000001000101000001000101000100100101100000000000000000000000000001000010101000010000000000010100000001001101000110000100010100100000000000000000000001000000000000010001000000	0.098	0.793	1	685.88	9749	7292	0.21		7	742
#	#	#	#	#	#	#	#	-0.051;0.114	#	#	#	#	#	#	1.859;2.629	#	#	#	#	#	#	#	#	#	0.009;0.061	#	#	0.073;0.749	#	#	#	#	010100100100100101100000100000101000000001000000000000000000100000000000010101000000000000000010100010000100010100010100000010100000000100100000000000000000000000000000010000	0.217	0.858	1	172.71	9750	7293	0.12		7	21
#	#	#	#	#	#	#	#	#	#	0.040;0.485	#	#	#	#	0.458;1.875	#	#	#	#	#	0.288;0.888	#	#	-0.450;5.658	#	#	#	#	-0.091;1.614	#	#	#	000001000001001001010001000000100001000000000000000000000000001000000000100000000000000000001011000100000100000110000000000000100000000000000000000000000000000010000000000010	0.133	0.817	2	544.88	9755	7298	0.15		7	245
#	#	#	#	0.061;0.105	0.028;0.641	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	001000000010001010010000101000010101000000100100000000100000000010000101000000010001001000010000010100000100010011001000100000000000000000100100110100000000000000100000000000	0.103	0.797	1	383.98	9756	7299	0.06		7	163
#	#	#	#	#	#	#	#	-0.108;0.224	#	#	#	#	#	#	#	#	#	0.030;0.445	-12222202121142219925951273600107357340595561302069796921147837023475990985816368821233461240580743513727291816622998604028815457200741156882335269734445311610410624146735104.000;32222202323342221170933130134713884626206102436229704704672611875494275674171307055004009077139226827621729004340346482868104110146056715335512275552733824678583497081749504.000	-0.969;1.532	#	#	-0.048;0.210	#	-0.002;0.033	#	#	0.019;0.459	#	#	#	#	010000000101100000000101000010100101000010000000000000000000000001000000001000010000000000000000010000000100010010000000000001100001000000000000000000100000000000000000000000	0.123	0.811	2	703.35	9760	7303	0.21		7	1642
1.941;4.822	#	#	#	#	#	0.260;1.030	#	#	#	#	0.075;0.110	#	#	#	#	-0.008;0.077	#	0.222;0.712	#	#	0.091;0.396	#	#	1.833;7.641	#	#	#	#	#	#	#	#	011001010000011000010001100010000101100000000100000000000001000000001111000000010000001000010001010101010101010011001010010100000000001000000000000000000000000000000000000000	0.086	0.783	1	611.86	9762	7305	0.21		7	512
#	#	#	#	#	0.330;0.794	#	#	#	#	#	#	#	#	#	#	#	#	#	-27135719899598882443715679505418294738566062218212506499667149031224788872663949434961947337595092576114629115935773561087315654938080014163942111723451990371729400886460416.000;47373703737407467856418937176602805076948863157318221657406113798333399880880330950176990180298696854141111229606211920842426456471674139499588463568247836326674567232749568.000	#	#	-0.817;6.276	0.099;0.269	#	#	#	#	#	-0.154;1.903	#	#	#	010000000000000100100000001000000010000010000000000010000000000000000000100000010100010000010010101011000011000100000101010010000100000000100000000000000000000000000000001000	0.084	0.781	1	660.01	9763	7306	0.15		7	1222
#	#	#	#	#	#	#	#	#	0.039;0.252	#	#	0.237;0.917	#	#	#	-0.034;0.070	#	#	#	0.209;1.299	#	3.995;7.600	#	#	#	#	#	#	#	#	#	#	010100100000100100000001100000000010000010000000000000000000000000010110000000010000000000000000000000000100000100000100010000000000000000000000000000000000000000000000000000	0.170	0.838	1	505.95	9766	7309	0.15		7	93
#	#	#	0.136;0.529	#	0.098;0.989	#	#	#	#	#	#	#	0.005;0.320	#	0.234;1.129	#	#	#	83828308282812826857843777275926584328357625475225829875984325796770001278931691528144171557234915547576127402899529290740098662653821346606962205531166544731287600437919744.000;118171711717187174570233931201625440830059710172577752947189972816552434910658354799870854745856399297541829607825760017002211537993568648624559672060630598983174985229533184.000	#	-0.010;0.313	#	#	#	-0.010;0.056	#	#	#	#	#	#	#	101000010000000000000001000010000101000010000000000000000000000000000010111000010000000000000000000100000000010010000100000000000000010000000000000000100000000000000010000000	0.207	0.854	1	494.91	9771	7314	0.21		7	183
#	#	#	#	0.036;0.107	-0.342;0.586	-0.164;0.685	#	#	#	#	#	#	#	#	#	#	#	0.194;0.563	#	0.191;3.055	#	#	#	#	#	#	#	#	-0.782;0.920	#	0.617;1.036	0.111;0.214	010001100010001010001001100000010101000000000000000000000001000000000001000000000000101000000000000001010100010011100010011000000000000000000000000000000000010000000000000000	0.153	0.829	1	481.46	9773	7316	0.24		7	83
#	#	#	#	#	0.183;1.167	#	#	#	#	#	#	#	#	#	#	#	0.323;0.768	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	010001100001000000000010100000000000000000100000000000100000000010000100100000010000010000000010101011000001010100000000000000001000000000100100000010000010000000100000000000	0.086	0.782	1	594.46	9776	7319	0.06		7	2442
0.585;9.229	#	#	#	#	#	-0.041;0.672	#	#	#	0.300;0.630	#	#	#	#	#	#	#	#	-21817152171846801807879369858584397627785020637397025997499261286434213779922120705411127033806655322625257486477759124252094397267726814476455940494093241371947179624628224.000;41819154191846826330260832696422977697366961992653379059298731383620508786010321979157295585918912513935565630992480216065793832965668393092649954036045888391189348394991616.000	#	#	#	#	#	#	#	#	0.025;0.423	#	#	#	#	010001001010000010001000001000010100000000000001000000100000000010000100100000010000000000010001000101010001010110001000000001000001000000000100000010000000000000000000000000	0.103	0.796	1	637.32	9795	7338	0.15		7	2033
#	#	-0.011;0.033	#	#	#	#	#	-0.032;0.214	-0.007;0.242	#	#	#	0.028;0.213	#	-0.103;1.438	#	#	#	-9190900919109180942443485026240556723847387709868887593261775328900849330393964603506147122613549182299798957619046787320540541128139686939060702896492991698298282042195968.000;29192902919309200004865772744741424974754049155026136538128612356573471875959028198698940879053697930683446296849296696817708176125913020885443995306070807824014822655131648.000	#	#	#	0.007;0.282	#	#	#	#	#	-0.127;1.460	#	#	#	010001001000100010001000100000010000000000000000000001000000000000000000100100000000001000000010000000000100010110100000000000000010000000000000000100000100000000000001000000	0.135	0.819	1	624.10	9797	7340	0.24		7	1913
#	#	#	#	0.014;0.075	0.512;1.273	#	#	#	#	#	#	#	#	#	#	#	#	#	74233357424208235313799726642341181468777386138047309862865464222182443834323183626295967234497833470847952137428136262967151568931154403666676980376333044786712436881227776.000;127768662777791756337850359127006741365028191564363701826178054726438514583067695335267235929812810470906175315952151288057610324195782966791556796715469467364685646233862144.000	#	#	#	#	3.917;7.322	#	#	#	#	#	#	#	0.026;0.127	101001010101000001010101010110000101000000000000010000000000000001000010111000000000000000001000010100101000110010000100000000000000010000000010010100010000000000000000000000	0.279	0.880	1	529.55	9805	7348	0.15		7	23
#	0.026;0.054	#	0.211;0.569	-0.002;0.044	-0.296;1.041	#	#	#	-0.089;0.228	#	#	#	-0.075;0.222	#	#	#	0.226;0.671	#	#	-0.117;2.102	#	#	#	#	#	#	#	#	-0.104;1.117	#	#	-0.012;0.136	000001000101000101000101000100000101000000000000000010000000000001010000000000010000000000000000100001001000010100000100100001010000000000000000000000000000000000000000000000	0.121	0.810	2	663.75	9817	7360	0.30		7	1256
-0.147;8.498	#	#	#	#	0.406;1.130	-0.004;0.347	#	#	#	#	#	#	#	-104.675;-18.109	#	-0.005;0.045	0.134;0.625	#	#	-1.534;1.008	#	0.570;3.541	#	#	#	-0.002;0.014	#	#	#	#	#	#	000001011010100010000000101000010101000010000000000000000000000001000010110000010001000000000000000100010100010110000100000000000000000000000000000000100000000000000000000000	0.131	0.816	2	669.65	9828	7371	0.27		7	372
-0.416;8.228	#	#	#	0.054;0.122	#	-0.094;0.664	#	#	#	#	#	#	0.034;0.327	#	-0.799;0.842	#	#	0.030;0.427	84838408484824839431335524443445280348003104117801385487361822508886918913525336376414333266139777746622470445846776885497348185187116877677355025387219010435422479741616128.000;117161611717177160229069636250588001778404314109291932124322148980865294666243646104587038951754301631239940133820118766876926052348424421108516876505167473191054567907786752.000	#	#	-1.257;4.494	#	#	0.031;0.065	0.030;0.051	#	-0.070;0.394	-0.015;1.587	#	0.533;0.997	#	101000010101001000010101000110000101000000000000000000000000010000000101000000010100000000000010010100001100010100000100000000000000000000000001101100000000000100000000000000	0.466	0.926	1	391.64	9833	7376	0.39		7	15
#	#	0.033;0.063	#	#	0.053;1.427	0.408;0.748	#	#	#	#	#	#	0.091;0.323	#	#	#	#	0.564;0.636	#	-0.139;1.878	#	#	#	#	#	#	#	#	#	-0.086;0.293	#	#	010101100001000101100101100001001000000000000000000000001000100000010100000000010000000000001010101010000100110100000100000000000000000000000000000000000000001000000000000000	0.081	0.977	1	331.00	7378	7378	0.21		0	0
#	#	#	0.106;0.604	0.009;0.064	0.275;0.870	#	#	#	0.012;0.184	#	#	0.428;0.817	#	#	#	#	-0.039;0.706	#	#	#	#	#	0.019;0.249	#	#	#	#	#	#	#	#	#	010001100000000010100000100000000000000000000000000000000000000000100000010000000000000000000010100001010100110010000100000010010000000000000000000000000000000000001000000000	0.129	0.815	1	666.65	9845	7388	0.21		7	1734
#	0.028;0.061	#	#	#	#	#	-0.759;0.307	#	0.009;0.241	#	#	#	#	-103.334;-47.681	#	#	#	0.016;0.542	#	#	#	#	#	#	#	#	#	0.052;0.549	#	#	#	#	010001100000100100100110100001001010000000000000000011000000000000000000001000010000000000010010100011000100010100000000000000011000000000100000000000000100000000000000000000	0.090	0.786	1	660.63	7404	7404	0.18		0	745
#	#	#	-0.119;0.524	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	#	0.473;0.958	-0.024;0.465	#	0.078;0.325	0.352;0.973	#	011000010000001000000001001010000100000010000000000000000000000101000100100000010100001000010101000101010100010110000010010100000000001000000100000010000000000000010010000100	0.082	0.779	1	620.30	9871	7414	0.15		7	1618
#	#	#	#	#	#	#	#	#	0.086;0.274	#	#	#	#	#	#	-0.020;0.062	#	#	#	#	0.306;0.574	0.629;4.846	#	#	#	#	0.338;0.953	#	#	-0.018;0.465	#	0.068;0.198	011001001010001010001001101010010000000000001010100000100100000000010000000000010000000000010011010101010100010100101010011100000000000000000000000000000001000000000000000000	0.069	0.766	1	626.68	9872	7415	0.21		7	350
#	-0.002;0.039	#	#	#	-0.526;0.737	-0.005;0.595	#	#	#	#	-0.012;0.046	#	#	-30.890;11.668	#	#	#	-0.244;0.430	-16667552676791667210832463762318501583051904812846114403313760701098123086785804915955346262426480252837056793062117485240417083695294154610098629418581879864046035448889344.000;36867752676791867542813488983566488277000498776256712098869430089768766450885625164102289228200600992340447708371007494442664454531050482758757186353842167861983756133859328.000	#	#	#	0.033;0.316	#	#	#	#	#	#	#	#	#	010100100000000100001010100000001000000000000000000000000000000000000000000000010100000000000000101000000000001100000100000010000010000000100000000000000000000000000000000000	0.520	0.937	1	82.72	9883	7426	0.24		7	14
#	#	#	#	#	#	#	#	0.279;0.573	0.077;0.263	#	#	#	#	-30.890;11.668	#	#	#	-0.064;0.250	#	#	#	#	#	#	#	#	#	#	-1.029;1.087	#	#	#	010100100000000100001010100000001000000000000000000000000000000000000000000000010100000000000000101000000000001100000100000010000010000000100000000000000000000000000000000000	0.520	0.937	1	82.72	9883	7426	0.15		7	14
