-	/	0	00	04	0;	0cm	1	1-1/2	1-1/2-year	1-month	1-year	1-year-1-month	1-year-4-month	1-year-5-month	1/2	1/2/01	10	10-month	10-year	10-year-9-month	101	102	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
#	#	0	0	#	#	#	0	#	#	0	0	#	0	0	0	#	#	0	#	0	0	0	010000000000000000000000000000000000000000000	0.368	0.905	1	173.46	882	237	0.52		5	203
#	0	#	#	#	0	#	0	#	#	#	1	0	#	0	0	#	#	#	#	0	0	#	100000000000000000000000000000000000000000000	0.455	0.924	1	67.72	972	240	0.39		30	94
0	#	#	#	0	0	#	#	#	0	0	#	#	#	0	1	0	0	#	1	#	#	0	000000000100000000000000000000000000000000000	0.703	0.965	1	100.65	915	243	0.48		23	36
0	#	#	#	0	0	#	#	#	0	#	#	#	0	0	1	0	0	0	1	#	0	0	000000000100000000000000000000000000000000000	0.703	0.965	1	100.65	915	243	0.57		23	36
0	0	1	#	#	#	0	0	0	#	#	#	#	0	#	1	#	#	0	0	0	#	0	100000000000000000000000000000000000100000000	0.591	0.949	1	20.04	889	244	0.52		2	13
#	#	1	1	0	#	#	0	#	0	0	1	0	#	0	#	0	0	0	0	0	#	0	100000000000000000000000000000000000000000000	0.740	0.970	2	16.50	995	245	0.65		6	6
0	#	#	#	#	0	#	0	#	0	#	0	0	0	0	0	0	#	#	0	#	0	0	000000000000000000000001000000000000000000000	0.446	0.922	2	180.42	994	247	0.57		18	122
#	0	0	#	#	0	1	0	0	0	0	#	#	#	#	1	#	#	0	#	0	0	#	000000000000000000000000100000000000000000000	0.825	0.981	4	74.35	952	248	0.52		27	28
#	#	0	0	#	0	#	0	1	#	#	1	0	#	0	0	0	#	0	#	0	0	0	000000000000000000000001000000000000000000000	0.696	0.964	1	79.80	894	249	0.61		3	5
#	#	#	0	0	0	0	#	#	#	#	0	0	#	#	0	0	#	#	0	#	#	#	000010000000000000000000000000000000000000000	0.551	0.942	2	164.47	991	252	0.39		150	330
#	#	0	#	#	0	0	0	0	0	1	#	#	#	#	#	#	0	0	#	0	#	1	000000000000000000000000000010000000000001000	0.502	0.933	1	34.00	899	254	0.48		2	6
0	0	0	0	#	#	#	#	0	1	#	1	0	0	#	0	0	0	1	0	0	0	#	000000000000000000000000000000000000100000000	1.000	1.000	1	36.00	901	256	0.70		2	2
0	0	#	0	#	#	0	0	#	0	#	#	#	0	#	0	#	#	0	0	#	0	0	000000000000000000100000000000000000000000000	0.392	0.911	1	156.95	902	257	0.52		2	154
#	0	#	#	0	#	#	#	0	0	0	0	#	#	#	#	0	#	#	#	#	#	0	000000000000000000000000000000000000001000010	0.265	0.876	1	149.98	903	258	0.35		2	332
#	#	0	0	#	#	#	0	0	#	#	1	#	#	#	0	#	#	0	#	#	#	0	000000000000000000000000000000010000000000000	0.495	0.932	1	69.13	958	260	0.35		18	57
0	#	#	#	#	0	#	#	0	0	1	#	0	#	#	1	#	#	1	0	#	0	1	000000000000000000000000000000000000000001000	0.712	0.967	2	12.00	906	261	0.48		3	4
0	0	#	0	0	0	#	0	0	0	#	0	#	1	1	0	#	1	0	0	#	#	#	000000000000000000000000000000010000000000000	0.696	0.964	1	22.20	910	265	0.65		3	5
#	#	#	0	0	0	#	0	0	0	0	0	#	1	#	#	#	0	0	#	#	#	#	000000000000000000000000000000000010000000000	0.355	0.902	2	140.73	914	269	0.48		7	93
0	1	#	0	0	0	0	#	0	#	#	0	0	1	#	0	0	1	#	#	0	#	0	000000000000000000000000000000001000000000000	0.565	0.944	1	28.50	917	272	0.65		2	4
#	0	#	#	0	0	0	0	0	0	#	#	#	#	0	0	#	#	#	#	0	#	#	000000000000000000000000000000100000000000000	0.392	0.911	2	139.63	980	273	0.43		13	322
#	0	#	0	0	0	#	0	0	0	#	#	#	#	0	0	#	#	#	#	#	#	#	000000000000000000000000000000100000000000000	0.403	0.913	1	149.95	980	273	0.39		13	282
0	#	#	0	#	0	#	#	#	0	0	#	0	0	#	#	#	0	#	#	#	#	#	100000000000000000000000000000000000000000000	0.463	0.926	1	139.13	972	274	0.35		55	271
0	#	#	0	#	#	#	#	#	#	0	#	#	0	#	#	0	0	#	#	#	#	#	100000000000000000000000000000000000000000000	0.450	0.923	1	141.38	972	274	0.26		52	285
0	0	1	#	#	0	#	#	#	0	#	1	0	#	#	#	#	#	0	0	0	#	0	100000000000000000000000000000000000010000000	0.505	0.934	1	48.32	920	275	0.48		2	33
#	#	0	#	0	0	#	0	0	#	#	#	0	#	#	#	0	#	#	#	#	1	0	000000001000000000000000000000010000000000000	0.343	0.899	1	43.34	921	276	0.39		2	46
1	#	0	#	#	0	0	#	0	#	0	0	0	1	0	#	#	1	#	#	0	#	#	000000000000000000000000000000010000000000000	0.584	0.948	1	59.61	921	276	0.52		11	17
1	#	#	#	#	0	0	#	0	#	0	0	0	1	#	#	0	1	#	#	0	#	#	000000000000000000000000000000010000000000000	0.463	0.926	1	55.26	921	276	0.48		11	30
0	#	#	#	0	0	0	0	0	0	0	0	#	0	0	1	0	#	#	#	#	0	#	000000000000000000000000000000000000001000000	0.474	0.928	3	98.62	940	279	0.61		10	47
1	#	0	#	#	#	#	0	0	0	0	#	#	1	0	0	#	0	#	0	#	#	#	000010000000000000000000000000000000000000000	0.730	0.969	1	134.02	935	281	0.48		63	69
1	#	0	0	#	#	#	0	0	0	0	#	#	1	#	0	#	0	#	0	#	#	#	000010000000000000000000000000000000000000000	0.729	0.969	1	130.99	935	281	0.48		67	73
#	#	1	0	0	0	0	#	#	#	0	1	#	#	#	0	0	0	0	#	#	#	#	100000000000000000000000000000000000100000000	0.686	0.963	1	67.08	927	282	0.48		2	12
0	0	0	#	0	#	#	#	#	#	#	#	#	#	0	0	0	#	#	0	#	#	#	000000000000000000000000000000000000000001000	0.434	0.920	1	161.58	899	284	0.35		21	143
0	0	0	#	0	0	#	#	#	#	#	#	0	#	0	0	0	#	#	0	#	#	#	000000000000000000000000000000000000000001000	0.444	0.922	2	172.01	899	284	0.43		21	126
0	0	0	0	#	#	#	#	#	#	0	1	#	#	0	1	1	0	#	#	#	0	0	000000000000000000000000000000000000010000000	0.543	0.941	2	13.67	930	285	0.52		2	6
#	#	#	#	0	0	#	#	0	0	1	#	0	0	#	#	#	#	#	0	#	#	1	000000000000000000000000100000000000000001000	0.407	0.914	1	29.76	931	286	0.39		3	15
0	#	#	#	0	0	#	#	0	0	1	#	0	0	#	#	#	#	#	0	#	#	#	000000000000000000000000100000000000000001000	0.346	0.899	1	58.31	931	286	0.39		3	57
#	#	#	#	#	#	0	#	0	#	0	0	0	#	0	0	#	#	#	0	#	#	#	000000000000000000000000000000000000000000001	0.381	0.908	1	161.57	953	287	0.35		31	325
#	0	#	0	0	0	0	0	0	#	0	0	#	0	#	#	#	#	0	#	0	#	0	000000000000000000000000000000000001000000000	0.413	0.915	2	165.07	934	288	0.57		13	195
#	#	0	#	#	#	#	#	0	0	#	#	0	#	#	#	0	0	0	1	0	0	0	000000000000000000000000000000000001000000000	0.471	0.928	2	118.11	987	289	0.48		12	54
#	#	0	1	0	0	0	#	#	0	0	1	0	#	#	#	1	0	#	#	0	0	0	000000000001000000000000000000000000000001000	0.696	0.964	2	22.80	939	294	0.61		2	5
1	1	0	0	0	0	#	#	#	0	#	0	#	1	#	0	#	#	#	0	#	0	#	000000000000000000000000000000010000000000000	0.293	0.884	2	107.61	942	297	0.52		5	40
1	#	0	#	0	#	#	#	#	0	0	#	0	1	0	0	#	#	#	0	0	#	#	000010000000000000000001000000000000000000000	0.407	0.914	1	115.71	947	302	0.48		2	91
#	#	0	#	#	#	#	#	#	#	0	#	#	#	0	#	0	0	#	0	0	0	0	000000000000000000010000000000000000000000000	0.352	0.901	1	155.38	948	303	0.39		3	327
#	0	0	#	#	0	0	0	#	0	0	0	#	1	0	#	0	#	0	#	0	0	#	000000000000000000000000000000010000000000000	0.574	0.946	1	134.14	992	304	0.61		21	51
#	#	#	#	#	0	#	#	0	#	#	0	#	1	0	0	#	0	#	0	0	0	0	000000000000000000000000000000010000000000000	0.381	0.908	1	142.01	992	304	0.48		15	89
#	#	#	#	0	#	#	#	#	#	0	0	0	#	0	#	0	1	0	0	#	#	0	000010000000000000000000000100001000000000000	0.224	0.861	1	68.02	305	305	0.43		2	24
#	0	#	#	0	0	1	0	0	#	0	0	0	#	#	#	#	0	#	#	0	0	0	000000000000000000000000100000000000000100000	0.730	0.969	1	75.87	952	307	0.57		7	23
#	#	0	#	#	#	#	0	#	#	0	#	#	#	0	#	#	#	0	#	#	0	0	000000000000000000000000100000000000000000000	0.371	0.906	1	149.95	952	307	0.30		23	419
0	0	0	0	#	0	1	0	0	0	#	0	#	#	#	1	#	0	#	0	0	0	#	000000000000000000000000100000000000000000000	0.867	0.986	1	72.67	952	307	0.65		24	25
0	#	0	#	1	#	0	#	0	0	#	0	#	0	0	0	0	0	0	0	#	0	#	000010000000000000000000000000000000000000001	0.616	0.953	1	87.99	953	308	0.65		2	16
0	0	#	0	0	#	0	1	#	#	0	0	0	#	#	#	#	0	1	1	0	0	0	100000000000000000000000000000000001000000000	1.000	1.000	1	8.00	955	310	0.65		2	2
#	#	0	#	#	#	0	0	0	#	#	1	#	#	0	#	#	1	0	#	#	#	#	000000000000000000000000000000010000000000000	0.712	0.967	2	46.83	958	313	0.35		11	16
#	#	#	0	0	0	#	#	0	0	#	#	0	#	0	0	0	0	#	#	0	#	0	000000000000000000000100000000000000000000000	0.374	0.906	1	157.31	959	314	0.52		11	278
#	0	#	0	#	0	0	0	#	0	#	#	0	0	0	0	#	0	0	#	0	#	#	000000000100000000000000000000000000000000000	0.428	0.919	1	154.39	990	315	0.57		25	224
#	0	#	0	#	0	#	0	#	0	#	#	0	0	0	#	#	0	0	#	0	#	0	000000000100000000000000000000000000000000000	0.448	0.923	1	152.67	990	315	0.52		45	273
1	#	0	0	#	#	#	0	#	#	0	#	#	#	#	0	0	0	#	#	0	#	0	000010000000000000000000000000000000000000000	0.786	0.976	2	148.34	1000	317	0.43		129	138
#	#	0	#	#	0	#	0	0	0	0	0	0	1	0	0	#	#	#	0	#	#	#	000010000000000000000000000000000000000000000	0.566	0.945	1	134.46	935	317	0.52		62	110
#	#	#	#	#	#	#	0	#	#	#	0	#	0	#	0	#	0	#	#	#	0	0	000000000000000000000000000000000000000001000	0.377	0.907	1	153.77	963	318	0.30		8	254
#	#	#	1	#	#	#	0	#	#	#	#	#	0	#	0	#	0	#	#	#	0	#	000000000000000000000000000000000000000001000	0.714	0.967	3	49.08	986	318	0.26		40	47
0	#	#	0	0	#	0	#	0	#	1	#	#	#	#	0	#	0	0	#	0	#	0	000000000000000000000000000000000000010000000	0.441	0.921	1	77.84	988	320	0.48		8	26
#	0	#	0	#	0	#	0	#	#	#	1	0	0	0	0	#	#	#	#	0	0	0	100000000000000000000000000000000000000000000	0.577	0.946	2	85.61	972	321	0.52		19	39
0	#	0	0	0	#	#	#	0	0	0	#	0	#	#	#	1	#	1	1	0	#	0	000000000100000000000000000000000000000000000	1.000	1.000	1	12.00	969	324	0.57		2	2
0	#	#	0	#	0	0	0	0	0	#	#	#	0	0	0	#	#	0	#	#	#	0	000000000000000001000000000000000000000000000	0.390	0.910	1	159.35	971	326	0.52		2	147
#	#	#	0	#	0	0	#	0	0	1	#	#	0	#	0	0	#	#	#	#	#	0	000000000000000001000000000000000000000000000	0.382	0.908	1	84.60	971	326	0.43		1	16
#	#	0	0	0	0	0	#	0	0	#	0	0	0	#	#	#	0	0	#	0	0	#	000000000100000000000000000000000000000000000	0.475	0.928	2	166.47	990	328	0.61		50	190
0	#	0	#	0	0	0	#	0	0	#	0	0	0	#	#	#	#	0	#	0	0	0	000000000100000000000000000000000000000000000	0.575	0.946	1	165.37	990	328	0.61		51	123
0	#	#	0	#	#	#	#	#	0	0	#	0	0	#	#	0	0	#	#	#	#	#	100000000000000000000000000000000000000000000	0.452	0.924	1	143.80	972	331	0.35		45	249
0	#	#	0	#	0	#	#	#	#	0	#	0	#	#	#	0	0	#	#	#	0	#	100000000000000000000000000000000000000000000	0.451	0.923	1	148.92	972	331	0.35		45	255
1	0	#	#	#	#	#	#	#	0	0	0	#	#	#	#	#	0	#	#	1	#	#	000000000000000000000000000000000010000000000	1.000	1.000	2	47.33	977	332	0.30		3	3
#	0	#	#	#	#	0	0	0	0	1	#	0	#	0	0	#	#	0	#	#	0	1	100000000100000000000000000000000000000000000	0.394	0.911	1	45.17	333	333	0.52		2	6
#	0	#	#	0	0	#	#	#	0	#	#	#	#	0	0	#	#	#	#	0	#	#	000000000000000000000000000000100000000000000	0.391	0.910	2	138.99	980	335	0.30		12	331
0	0	0	#	#	1	0	0	#	0	#	#	0	#	#	0	#	0	#	#	#	#	#	000000000000000000000010000000000000000000010	0.635	0.956	1	51.03	984	339	0.43		2	12
#	0	0	0	#	1	#	0	1	0	#	#	0	0	0	#	#	0	0	#	0	#	#	000000000000000000000000000000000000000000010	0.799	0.978	1	30.00	984	339	0.57		4	4
#	0	#	#	0	0	0	0	0	0	1	1	#	0	0	#	1	#	#	#	0	0	#	000000000000000000000000000010000000000001000	0.482	0.930	1	27.30	985	340	0.61		2	12
0	#	0	1	#	#	0	0	0	0	1	#	#	#	#	#	#	#	1	#	0	#	0	000000000000000000000000000000000000000001000	0.836	0.982	1	30.00	985	340	0.48		5	5
0	0	#	#	0	#	#	#	0	0	1	#	#	0	0	#	#	0	0	0	#	0	#	000000000000000000000000000000000000100001000	0.308	0.889	1	62.72	986	341	0.52		3	40
0	#	0	#	0	#	#	#	0	0	#	#	0	#	#	#	0	0	0	1	0	0	0	000000000000000000000000000000000001000000000	0.460	0.925	3	118.18	987	342	0.57		10	50
#	#	#	#	0	#	0	0	0	#	1	1	#	#	#	#	1	#	#	#	#	#	0	000000000000000000000000000000000000110000000	0.322	0.893	1	25.34	988	343	0.35		2	17
#	#	#	0	0	0	0	#	#	#	#	0	0	0	#	#	#	#	#	#	#	#	#	000010000000000000000000000000000000000000000	0.486	0.930	1	151.32	991	346	0.30		75	267
0	#	#	#	#	0	#	0	#	#	0	0	0	0	0	0	#	#	#	0	#	0	0	000000000000000000000001000000000000000000000	0.447	0.923	2	171.90	994	349	0.52		17	112
0	#	#	#	#	#	#	0	#	#	#	0	#	0	0	#	#	#	#	0	#	0	0	000000000000000000000001000000000000000000000	0.413	0.915	1	155.16	994	349	0.35		17	177
0	#	#	1	#	#	1	#	0	#	0	1	0	0	0	#	0	0	#	#	#	0	0	100000000000000000000000100000000000000000000	1.000	1.000	1	11.00	995	350	0.57		2	2
#	#	1	1	0	#	#	0	#	0	0	#	0	#	0	#	0	0	0	0	0	#	0	100000000000000000000000000000000000000000000	0.724	0.968	1	34.00	995	350	0.61		6	7
0	0	#	#	0	0	0	0	0	0	#	0	#	0	0	0	0	#	#	#	#	0	#	000000000000000000000000000000000000001000000	0.428	0.919	1	171.59	998	353	0.61		10	101
#	0	0	#	#	0	#	#	#	#	#	1	#	#	#	#	0	#	#	#	0	#	0	000010000000000000000000000000000000000000000	0.441	0.921	1	79.06	1000	355	0.30		11	56
#	0	0	#	#	0	#	0	#	#	#	1	#	#	0	#	0	#	#	0	0	#	0	000010000000000000000000000000000000000000000	0.433	0.920	1	86.67	1000	355	0.43		7	41
1	#	#	#	#	0	#	#	0	#	0	0	0	1	#	#	#	1	#	#	0	#	#	000000000000000000000000000000010000000000000	0.455	0.924	1	55.08	921	356	0.39		9	27
0	#	#	#	#	0	#	#	#	0	0	#	0	#	0	#	#	#	#	0	0	#	0	100000000000000000000000000000000000100000000	0.287	0.883	1	140.66	359	359	0.39		1	221
0	#	#	#	#	#	#	0	#	0	#	#	#	0	0	#	0	0	#	1	#	#	#	000000000100000000000000000000000000001000000	0.464	0.926	1	110.44	608	360	0.35		2	65
#	0	0	0	#	#	0	0	0	#	#	#	0	#	#	0	0	#	0	0	0	#	0	000000000000000000000000000000000000000100000	0.380	0.908	1	167.89	752	364	0.57		1	189
0	0	0	#	#	#	0	0	0	#	#	#	0	#	#	0	0	#	0	0	0	#	0	000000000000000000000000000000000000000100000	0.381	0.908	2	162.91	752	364	0.57		1	100
0	#	0	#	0	0	0	#	0	0	#	0	0	0	#	#	#	0	0	#	0	0	#	000000000100000000000000000000000000000000000	0.573	0.946	1	165.37	990	367	0.61		48	118
#	#	0	0	0	0	0	#	0	0	#	0	0	0	0	#	#	#	0	#	0	0	#	000000000100000000000000000000000000000000000	0.480	0.929	1	170.76	990	367	0.61		47	175
#	#	#	0	#	1	#	0	0	0	#	#	0	0	#	1	#	#	#	#	0	#	#	000000000000000000000000000000000100000000010	0.678	0.962	1	25.14	369	369	0.39		1	7
#	0	1	#	#	0	#	0	#	#	0	#	#	#	0	#	#	0	#	1	0	0	#	000000000100000000000000000000000000000000000	0.551	0.942	3	63.90	773	370	0.43		4	10
0	0	#	0	0	#	#	0	0	#	#	0	0	#	#	#	#	#	0	#	0	#	0	000000000000000000000000000000000000000000010	0.416	0.916	1	155.27	835	371	0.48		16	169
#	#	0	0	#	#	#	0	0	#	0	0	#	0	0	0	#	#	0	#	0	0	0	010000000000000000000000000000000000000000000	0.368	0.905	1	174.23	882	372	0.57		4	148
0	0	#	0	#	0	#	#	#	0	#	#	#	#	#	#	0	0	#	#	#	#	0	000000000000001000000000000000000000000000000	0.386	0.909	1	149.34	860	374	0.35		3	238
0	0	0	0	#	0	#	#	#	0	#	#	#	#	0	#	0	0	#	#	0	#	0	000000000000001000000000000000000000000000000	0.387	0.909	1	157.07	860	374	0.48		3	180
#	0	0	#	#	0	1	0	0	0	0	#	#	#	#	1	0	#	0	#	0	0	#	000000000000000000000000100000000000000000000	0.843	0.983	2	77.13	952	375	0.57		20	21
#	0	0	#	#	0	1	0	0	0	0	#	#	#	#	1	#	0	0	#	0	0	#	000000000000000000000000100000000000000000000	0.823	0.981	1	75.32	952	375	0.57		22	23
0	#	#	1	0	#	0	0	#	#	#	#	#	#	#	0	0	#	0	#	0	0	0	000000000000100000000000000000000000010000000	0.233	0.864	1	58.97	382	382	0.48		1	20
#	#	0	#	0	#	#	0	0	0	0	#	0	#	0	0	#	#	#	#	#	0	#	000000000000000000000000000000000000000000010	0.366	0.904	1	156.98	835	383	0.43		8	245
#	#	0	#	0	#	#	0	0	0	0	#	0	0	0	0	#	#	#	#	#	#	#	000000000000000000000000000000000000000000010	0.380	0.908	1	159.79	835	383	0.43		8	158
0	0	#	#	#	#	#	#	#	0	0	#	#	#	0	0	#	0	#	#	#	0	1	000000000001000000000000000000000000000001000	0.335	0.896	1	55.44	384	384	0.39		1	9
#	#	#	#	#	0	0	0	0	#	0	0	#	#	0	0	0	#	#	#	0	0	0	000000000000000000000000000000000000000000001	0.387	0.909	1	160.08	953	385	0.52		23	247
1	#	#	0	#	#	#	#	0	0	0	#	0	#	0	0	0	#	#	0	#	0	#	000010000000000000000000000000000000000000000	0.751	0.972	1	142.94	1000	385	0.48		116	132
#	0	0	0	0	0	#	#	0	0	#	#	0	#	0	0	0	0	#	0	0	#	#	000000000000000000000100000000000000000000000	0.418	0.916	1	186.86	959	387	0.61		9	124
#	#	#	0	0	0	#	#	#	#	#	#	0	#	0	0	0	0	#	0	0	#	0	000000000000000000000100000000000000000000000	0.373	0.906	1	170.19	959	387	0.48		9	248
#	0	0	0	#	#	0	0	0	#	#	1	#	#	0	0	#	#	0	#	#	0	0	000000000000000000000000000000010000000000000	0.394	0.911	1	83.30	742	394	0.52		2	17
0	0	0	#	0	0	#	#	#	#	#	#	0	0	0	#	#	0	#	#	0	#	#	000000000000000000000000000000000000100001000	0.297	0.886	1	129.20	986	395	0.43		9	208
0	0	0	#	0	0	#	#	#	#	#	#	#	#	#	0	0	0	0	0	#	#	#	000000000000000000000000000000000000000001000	0.442	0.922	1	173.82	899	395	0.43		16	105
0	0	0	#	0	0	#	#	#	#	#	#	#	#	0	0	0	#	#	0	#	#	0	000000000000000000000000000000000000000001000	0.441	0.921	1	172.95	866	395	0.43		15	104
0	#	#	0	#	0	#	#	#	0	0	1	0	0	#	#	#	#	#	#	#	#	#	100000000000000000000000000000000000000000000	0.537	0.940	1	69.69	972	396	0.35		11	31
0	0	#	0	#	0	#	0	#	#	#	#	0	#	0	0	#	0	#	#	0	#	0	100000000000000000000000000000000000000000000	0.507	0.934	1	151.28	972	396	0.48		43	151
#	#	0	#	#	0	#	0	0	#	#	0	0	1	0	0	#	0	#	0	0	0	0	000000000000000000000000000000010000000000000	0.374	0.906	1	142.01	992	398	0.61		11	76
#	#	#	#	#	0	0	#	0	#	0	0	#	1	0	0	#	#	#	0	0	0	0	000000000000000000000000000000010000000000000	0.405	0.914	1	135.78	992	398	0.52		19	87
0	#	#	0	0	#	#	0	#	#	#	1	0	0	0	#	#	#	#	0	0	#	1	100000000000000000000000000000000000000000000	0.409	0.915	1	25.83	885	399	0.48		3	13
#	#	0	#	#	0	#	0	0	0	0	#	#	0	0	1	#	#	#	1	0	#	0	000000000100000000000000000000001000000000000	0.488	0.931	1	92.32	400	400	0.52		1	34
0	#	0	#	0	0	#	#	#	0	#	#	#	#	0	1	0	0	#	1	#	#	0	000000000100000000000000000000000000000000000	0.732	0.969	1	102.01	915	400	0.48		19	29
#	#	0	0	#	#	0	0	0	#	#	1	#	1	0	0	#	1	0	#	#	#	0	000000000000000000000000000000010000000000000	0.724	0.968	1	48.45	958	404	0.52		10	14
0	0	1	0	0	0	0	#	0	1	#	#	#	0	0	#	0	0	0	#	0	#	0	100000000000000000000000000000000000100000000	0.740	0.970	1	29.67	927	406	0.70		2	3
#	#	0	#	0	0	0	#	0	#	0	0	0	#	#	1	0	0	#	#	0	#	0	000000000000000001000000000000000000000000000	0.399	0.912	1	108.00	408	408	0.57		1	37
#	#	0	#	0	0	#	#	#	#	#	#	#	#	#	#	0	1	0	#	#	#	#	000000000000000000000000000000001000000000000	0.422	0.917	1	58.77	917	409	0.26		9	58
0	#	0	#	0	0	#	#	#	#	#	1	#	#	#	#	#	1	0	#	0	#	#	000000000000000000000000000000001000000000000	0.453	0.924	1	37.00	739	409	0.35		1	7
0	1	0	0	#	#	#	1	0	#	1	#	#	0	0	#	#	0	#	1	0	0	0	000000000100000000000000000000000000000000000	1.000	1.000	1	15.00	411	411	0.61		1	1
1	1	#	0	0	0	#	#	0	0	#	0	0	#	#	#	#	0	0	0	#	#	0	000000000000000000000000000000001000000000000	0.568	0.945	1	127.24	935	412	0.57		38	46
#	#	0	0	#	#	0	#	#	#	#	1	0	0	#	0	0	#	0	1	0	1	0	000000000000000000000000000000001000000000000	0.635	0.956	1	56.00	415	415	0.57		1	2
#	#	#	0	0	0	0	0	0	0	#	#	#	#	0	0	#	#	#	#	#	#	#	000000000000000000000000000000100000000000000	0.372	0.906	1	149.24	980	416	0.39		11	300
0	#	#	#	0	#	0	0	0	0	#	0	#	0	0	1	0	#	#	#	#	0	#	000000000000000000000000000000000000001000000	0.468	0.927	2	92.15	940	419	0.52		9	45
0	#	#	#	0	0	0	0	0	0	#	0	#	#	0	1	0	#	#	#	#	0	#	000000000000000000000000000000000000001000000	0.473	0.928	1	95.41	940	419	0.52		8	40
1	#	0	0	#	#	#	0	0	#	#	#	#	1	0	0	0	#	#	#	#	#	0	000010000000000000000000000000000000000000000	0.626	0.954	1	122.69	935	421	0.43		51	70
1	#	#	#	#	#	#	#	#	0	0	#	#	#	#	0	#	0	#	0	0	#	#	000010000000000000000000000000000000000000000	0.799	0.978	1	140.73	1000	421	0.30		122	128
0	#	0	1	0	#	0	0	0	#	1	#	#	#	0	#	0	#	0	0	0	1	#	000000000000000000000000000000000000000001000	1.000	1.000	1	11.00	422	422	0.61		1	1
0	#	#	#	#	#	0	0	0	#	0	#	#	0	#	#	#	0	#	0	#	#	#	000000000000000000000000000000000000001000000	0.413	0.915	2	143.94	940	424	0.35		14	148
#	0	0	#	#	0	1	0	0	0	0	0	#	#	#	1	#	#	0	#	0	0	#	000000000000000000000000100000000000000000000	0.840	0.983	1	77.21	952	426	0.57		17	18
1	#	#	0	#	#	#	#	0	0	0	#	0	1	#	0	#	0	#	#	#	#	#	000010000000000000000000000000000000000000000	0.726	0.968	1	131.03	935	429	0.39		51	55
1	#	0	0	#	#	#	0	0	0	0	#	#	#	0	#	0	#	#	0	#	0	#	000010000000000000000000000000000000000000000	0.761	0.973	1	142.94	1000	429	0.48		107	119
0	#	#	#	0	0	#	0	#	#	#	0	0	#	0	0	0	0	#	0	#	0	0	000000000000000000000001000000000000000000000	0.441	0.921	1	190.91	994	431	0.57		14	99
0	#	#	#	#	#	#	0	1	#	#	0	#	0	0	#	#	#	#	0	#	0	0	000000000000000000000001000000000000000000000	0.799	0.978	1	112.28	994	431	0.39		14	18
0	#	#	#	0	0	0	0	0	0	0	#	#	1	#	0	0	0	0	0	#	#	0	000000000000000000000000000000001000000000000	0.555	0.943	1	104.24	895	435	0.65		9	21
1	0	#	#	#	#	#	#	#	0	0	0	#	#	#	0	#	0	#	#	1	#	#	000000000000000000000000000000000010000000000	1.000	1.000	1	79.00	977	440	0.35		1	1
0	0	#	#	0	#	#	0	#	0	0	#	#	#	#	1	#	#	0	1	0	#	#	000000000000100000000000000000000001000000000	0.298	0.886	1	98.11	443	443	0.43		1	30
#	0	#	0	0	0	0	0	0	#	0	0	#	0	#	#	#	#	0	#	0	0	0	000000000000000000000000000000000001000000000	0.415	0.916	1	165.07	934	443	0.61		9	148
0	#	#	#	#	#	#	#	#	#	0	#	0	0	#	#	0	0	#	#	#	#	#	100000000000000000000000000000000000000000000	0.459	0.925	1	134.96	995	445	0.26		45	221
0	#	#	0	#	#	#	#	0	#	0	#	0	0	#	#	0	0	#	#	0	#	#	100000000000000000000000000000000000000000000	0.471	0.928	1	146.74	972	445	0.39		38	173
0	#	0	#	#	#	#	#	#	#	#	#	0	#	#	#	0	0	#	#	#	0	#	000000000000000000000001000000001000000000000	0.265	0.876	1	147.02	447	447	0.26		1	219
#	1	0	0	1	0	0	#	0	0	#	0	0	1	0	#	#	0	0	0	#	#	0	000000000000000000000000000000001000000000001	0.740	0.970	1	48.33	804	450	0.70		3	3
#	#	#	0	0	0	#	#	0	#	#	#	0	#	0	0	0	0	#	0	0	#	0	000000000000000000000100000000000000000000000	0.369	0.905	1	171.25	959	455	0.52		7	195
#	#	#	0	0	0	#	#	#	0	#	#	0	#	0	0	0	#	#	0	0	#	0	000000000000000000000100000000000000000000000	0.370	0.905	1	163.26	959	455	0.48		7	250
0	0	1	0	0	#	0	0	#	1	1	1	0	0	#	0	#	#	0	#	0	#	#	000000000000000000000000000000000000110000000	1.000	1.000	1	19.00	456	456	0.65		1	1
0	#	1	0	0	#	0	#	0	#	1	#	#	#	#	0	#	0	0	#	0	#	0	000000000000000000000000000000000000010000000	0.368	0.905	1	44.86	456	456	0.52		0	7
0	#	#	0	0	#	0	#	0	#	1	#	#	#	#	0	#	0	0	0	0	#	0	000000000000000000000000000000000000010000000	0.485	0.930	1	86.99	965	456	0.52		4	14
#	#	0	0	#	0	#	#	0	0	#	1	0	#	#	1	#	#	#	0	#	0	#	000000000000000000000000000000000001000000000	0.394	0.911	1	25.17	459	459	0.43		1	6
#	#	1	1	0	#	#	#	0	#	0	0	0	#	0	0	#	#	0	#	0	0	#	100000000000000000000000000000000000000000000	0.740	0.970	1	44.33	653	460	0.52		2	3
0	1	#	#	0	0	#	0	#	#	#	1	0	1	0	#	#	0	#	0	#	0	0	000000000000000000000000000000001000000000000	1.000	1.000	1	57.00	827	461	0.57		2	2
1	#	#	0	#	#	#	0	0	0	0	#	#	#	0	0	0	#	#	0	#	0	0	000010000000000000000000000000000000000000000	0.761	0.973	2	142.94	1000	462	0.52		101	112
