landmass	zone	area	population	language	religion	bars	stripes	colours	circles	crosses	saltires	quarters	sunstars	crescent	triangle	icon	animate	text	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount
4	#	-3316.320;3852.320	-145.160;147.160	10	5	0	3	#	#	#	#	#	0	#	0	0	#	#	0111000	1.000	1.000	1	37.00	990	216	0.53		6	6
1	#	#	#	1	#	0	1	3	#	0	0	0	#	#	#	#	1	0	0010001	0.035	0.714	2	22.14	992	218	0.53		7	7
1	#	#	#	1	#	0	1	3	#	0	0	0	#	#	#	#	1	0	0000100	0.000	0.429	1	22.14	992	218	0.53		7	7
#	1	#	-194.600;208.600	8	#	0	#	2	1	#	0	0	#	#	0	#	#	0	1000100	1.000	1.000	2	14.00	993	219	0.53		6	6
#	1	#	-194.600;208.600	8	#	#	#	2	1	0	0	0	#	#	0	#	#	0	1000100	1.000	1.000	1	14.00	993	219	0.53		6	6
#	2	#	-210.720;222.720	#	5	#	3	3	#	#	#	0	1	0	#	#	0	#	1100010	1.000	1.000	1	35.83	994	220	0.47		6	6
#	#	-6663.640;7673.640	-219.040;295.040	2	#	#	3	#	0	#	#	0	#	#	0	#	#	0	1001000	0.000	0.214	1	61.30	995	221	0.42		24	48
4	#	#	-233.880;239.880	#	2	0	#	1	0	0	0	#	#	#	#	#	0	#	0100000	1.000	1.000	2	64.17	996	222	0.47		6	6
#	1	#	-233.880;239.880	8	2	0	#	1	0	0	0	#	#	#	#	#	0	#	0100000	1.000	1.000	1	64.17	996	222	0.53		6	6
#	1	#	#	9	6	#	3	#	#	#	0	0	#	#	0	#	0	#	1100100	1.000	1.000	1	54.83	868	223	0.42		6	6
#	1	#	#	#	2	#	#	#	#	0	#	#	1	#	0	#	0	#	0100100	0.001	0.486	1	45.59	998	224	0.32		18	30
3	#	-6836.620;7052.620	#	#	6	#	3	#	0	0	0	#	#	0	#	1	#	#	1001010	0.000	0.429	1	28.27	1000	226	0.47		6	12
3	#	-6836.620;7052.620	#	#	6	#	3	#	0	0	0	#	#	0	#	#	#	0	1001010	0.000	0.214	1	47.67	1000	226	0.47		6	24
3	#	-4592.410;4592.410	#	#	#	#	#	2	#	#	#	#	0	0	#	#	0	0	1000100	0.006	0.597	1	41.16	743	227	0.37		5	17
6	#	-3620.350;4220.350	#	10	0	#	0	#	0	0	#	0	4	0	1	#	#	#	1011100	1.000	1.000	1	32.60	744	228	0.58		5	5
3	#	-3008.280;3264.280	-272.280;302.280	5	#	#	#	#	0	#	0	#	#	0	1	#	0	0	1010100	1.000	1.000	1	40.83	231	231	0.53		6	6
5	#	#	-148.320;184.320	7	#	#	#	3	1	0	#	#	1	0	0	#	0	0	1010100	1.000	1.000	2	15.20	877	232	0.58		5	5
#	#	-7716.690;7740.690	#	#	1	#	#	6	#	1	1	1	0	0	#	#	#	#	1111100	0.080	0.776	1	23.20	894	233	0.42		23	23
#	#	#	-111.600;291.600	6	2	#	0	#	#	#	#	0	#	0	0	0	0	#	1100000	1.000	1.000	1	43.40	880	235	0.47		5	5
4	#	#	-265.120;269.120	#	#	0	0	#	0	#	#	0	1	#	0	0	#	0	0101000	0.000	0.395	1	45.00	881	236	0.53		5	17
#	4	#	#	1	#	#	#	4	0	0	#	#	#	0	#	#	#	1	0111100	1.000	1.000	1	8.80	882	237	0.37		5	5
#	4	#	#	1	#	#	#	4	0	0	0	#	#	0	0	#	#	1	0111100	1.000	1.000	2	8.80	882	237	0.47		5	5
1	4	#	#	1	1	#	3	#	0	#	#	#	#	0	#	#	#	#	0011010	1.000	1.000	1	37.20	883	238	0.37		5	5
#	2	#	#	10	1	#	#	#	0	#	#	0	#	#	#	#	#	#	1000100	0.000	0.238	1	28.95	966	240	0.26		12	18
#	2	#	#	10	1	#	#	#	0	#	#	0	#	#	#	#	#	#	0011011	0.000	-0.143	1	28.95	966	240	0.26		6	18
4	2	-6133.600;7307.600	-243.000;261.000	10	1	#	2	#	0	0	#	0	#	0	0	0	0	#	1100100	1.000	1.000	1	23.40	885	240	0.74		5	5
6	2	-3204.310;3740.310	#	#	#	0	#	3	#	#	#	#	4	#	0	0	#	#	1010100	1.000	1.000	1	13.00	887	242	0.42		5	5
#	#	-4438.620;9450.620	-342.880;382.880	#	#	#	#	#	#	#	0	#	0	0	1	#	0	#	1000100	0.000	0.082	1	55.68	833	243	0.37		17	28
#	#	-4438.620;9450.620	-342.880;382.880	#	#	#	#	#	#	#	0	#	0	0	1	#	0	#	0100010	0.000	0.102	1	55.68	888	243	0.37		12	28
#	#	#	#	2	#	0	3	3	0	#	0	0	#	#	#	#	0	0	1101000	0.000	0.429	1	58.69	244	244	0.47		6	18
#	4	-5040.450;5040.450	-216.720;216.720	1	#	#	0	3	1	#	#	0	#	0	1	0	#	0	1100000	0.035	0.714	1	19.40	890	245	0.63		5	5
3	1	#	#	#	#	#	#	#	#	#	#	0	0	#	#	0	#	0	1010100	0.031	0.707	1	69.95	967	246	0.32		23	40
3	#	#	-197.640;215.640	5	#	0	#	5	#	#	0	0	1	#	#	#	1	#	1111100	1.000	1.000	2	18.00	892	247	0.47		5	5
#	#	#	-287.280;287.280	#	#	#	#	6	1	1	1	1	0	0	#	#	1	0	1111110	1.000	1.000	1	24.00	894	249	0.53		6	6
#	#	#	-226.800;226.800	#	#	0	0	2	#	#	0	0	#	0	#	0	0	#	1000100	0.020	0.678	2	66.67	902	251	0.47		17	39
4	#	#	-184.480;188.480	10	5	#	0	3	0	#	0	#	#	0	#	1	#	0	1100000	0.035	0.714	1	18.00	769	253	0.58		6	6
4	#	#	-184.480;188.480	10	5	#	0	3	0	#	0	#	#	0	#	1	#	0	0001000	0.000	0.429	1	18.00	769	253	0.58		6	6
#	#	-7716.690;7740.690	-146.160;146.160	1	1	#	#	6	#	1	1	1	0	0	#	#	#	#	1111100	0.086	0.782	2	23.47	894	255	0.53		21	21
#	1	-3558.360;4506.360	#	3	#	#	0	#	#	#	#	#	1	0	#	0	#	#	1101000	1.000	1.000	1	25.33	901	256	0.37		6	6
#	#	#	-178.480;194.480	#	#	3	#	3	#	#	0	#	1	#	#	0	0	0	0100000	0.000	0.429	1	33.85	901	256	0.42		11	11
#	#	#	-178.480;194.480	#	#	3	#	3	0	#	0	#	1	#	0	0	0	0	0100000	0.000	0.429	1	33.85	901	256	0.53		11	11
5	1	#	-83.600;319.600	#	#	#	0	2	#	#	#	#	#	0	#	0	0	0	1000100	0.035	0.714	1	58.99	902	257	0.47		11	22
#	#	-7020.630;7092.630	-311.480;313.480	6	5	#	2	4	#	0	#	0	#	0	#	#	#	#	1101010	1.000	1.000	1	24.80	903	258	0.47		5	5
#	1	#	#	10	2	#	0	#	#	#	0	0	#	0	#	#	0	0	0100100	0.035	0.714	1	53.50	904	259	0.47		5	10
1	#	2082.350;16643.650	#	1	#	#	#	3	0	0	#	1	50	#	0	#	0	#	0000100	0.000	0.429	2	19.17	905	260	0.53		6	6
1	#	2082.350;16643.650	#	1	#	#	#	3	0	0	#	1	50	#	0	#	0	#	1010000	0.035	0.714	1	19.17	905	260	0.53		6	6
1	#	2082.350;16643.650	#	1	#	#	13	3	0	0	#	1	50	#	#	#	0	#	1010100	1.000	1.000	2	22.20	905	260	0.53		5	5
5	#	#	#	10	6	#	3	3	#	#	#	0	0	#	#	0	0	0	1010100	1.000	1.000	1	27.60	907	262	0.53		5	5
3	#	-7210.650;7350.650	#	1	#	3	#	#	0	0	#	#	0	0	0	0	0	0	0100101	1.000	1.000	1	34.40	909	264	0.63		5	5
4	#	-4583.490;6393.490	-103.040;159.040	#	#	0	#	#	#	0	#	#	0	#	#	#	1	#	1101001	0.000	0.377	1	19.81	910	265	0.37		5	11
4	1	#	-277.360;317.360	#	#	0	#	#	0	#	#	#	#	0	#	#	0	#	0000100	0.000	0.129	1	67.60	975	267	0.37		22	40
#	#	-5722.620;8166.620	-261.320;323.320	#	#	0	3	#	0	#	0	0	#	0	#	#	0	#	0100000	0.000	0.083	2	74.79	994	267	0.47		86	168
5	1	19.710;6516.290	447.120;920.880	#	4	0	3	#	#	0	#	0	0	0	0	#	0	0	0100100	0.000	0.429	1	11.83	913	268	0.74		6	6
5	1	19.710;6516.290	447.120;920.880	#	4	0	3	#	#	0	#	0	0	0	0	#	0	0	0010001	0.000	0.429	1	11.83	913	268	0.74		6	6
5	1	19.710;6516.290	#	#	4	0	3	#	#	#	#	0	0	0	0	#	0	0	0110101	1.000	1.000	1	13.40	913	268	0.63		5	5
#	1	#	-164.320;168.320	8	#	0	#	4	0	#	#	0	#	#	#	#	0	0	1010110	0.001	0.515	1	76.89	914	269	0.47		5	33
3	#	#	#	#	0	#	#	#	#	0	0	0	#	0	#	1	0	#	1001110	1.000	1.000	1	27.20	915	270	0.42		5	5
#	1	-4704.420;4704.420	#	#	0	2	#	#	0	0	0	0	0	#	#	#	#	0	1000100	0.000	0.429	1	27.20	915	270	0.53		5	5
2	3	-4308.410;7673.640	-223.840;295.040	2	#	0	#	#	#	#	0	#	#	#	0	#	#	0	1001000	0.000	0.286	1	61.79	916	271	0.47		10	28
#	#	-6663.640;4876.410	-219.040;239.840	#	0	#	3	#	0	0	0	0	#	#	0	#	0	#	1001000	0.000	0.267	1	71.20	916	271	0.53		16	46
4	#	-6828.610;6836.610	-161.280;161.280	#	#	#	#	#	#	#	#	0	#	0	#	0	1	0	0001000	0.000	-0.143	2	24.84	955	272	0.42		12	18
4	2	#	-125.040;137.040	10	#	#	#	4	0	#	#	0	#	#	0	0	1	#	1100011	1.000	1.000	2	21.20	917	272	0.53		5	5
#	#	#	#	#	#	#	#	#	#	#	#	#	6	0	#	#	0	0	0000100	0.000	0.429	2	13.83	919	274	0.21		6	6
#	#	#	#	#	#	#	#	#	#	#	#	#	6	0	#	#	0	0	1010000	0.035	0.714	1	13.83	919	274	0.21		6	6
#	#	#	#	#	#	#	#	#	#	1	#	#	6	0	#	#	0	0	1010100	1.000	1.000	2	15.80	919	274	0.26		5	5
#	#	-4283.450;5797.450	-190.600;212.600	2	#	#	2	3	0	#	0	1	1	#	#	0	#	0	1010100	1.000	1.000	1	27.00	920	275	0.58		6	6
2	3	-471.290;6025.290	-103.040;159.040	#	0	#	#	#	#	#	#	#	1	0	#	#	#	0	0010100	0.035	0.714	1	46.50	920	275	0.42		11	11
1	#	-2912.260;2912.260	-352.800;352.800	#	#	0	#	5	0	#	0	#	#	0	1	#	#	#	1101110	1.000	1.000	1	26.50	663	276	0.47		6	6
1	4	-4411.570;8357.570	-190.120;344.120	#	#	#	0	#	0	#	#	0	#	0	#	0	#	#	0000101	0.000	0.000	1	48.15	970	276	0.47		6	36
1	4	-4411.570;8357.570	-190.120;344.120	#	#	#	0	#	0	#	#	0	#	0	#	0	#	#	1100000	0.000	0.190	1	48.15	970	276	0.47		12	36
#	#	-2971.380;5541.380	-197.680;225.680	2	0	3	0	2	#	#	#	0	#	0	#	#	#	0	1000100	0.024	0.688	1	42.52	922	277	0.53		5	11
1	4	-3337.300;3383.300	#	1	1	#	2	8	#	#	0	0	0	0	0	#	#	1	0100000	0.035	-0.714	1	8.33	924	279	0.68		6	6
1	4	-3337.300;3383.300	#	1	1	#	2	8	#	#	0	0	0	0	0	#	#	1	1011111	0.035	0.714	1	8.33	924	279	0.68		6	6
1	4	-3337.300;-2910.237	#	1	1	#	2	8	#	#	0	0	0	0	0	#	#	1	1111111	0.100	1.000	1	2.00	279	279	0.68		0	0
1	4	-3337.300;3383.300	#	1	#	#	#	8	#	#	0	0	0	0	0	#	#	1	1111111	1.000	1.000	1	9.20	924	279	0.58		5	5
5	1	14897.330;29906.670	6.880;541.120	#	#	0	#	2	#	0	0	0	#	#	0	#	#	#	1001000	1.000	1.000	1	28.40	925	280	0.53		5	5
#	1	14897.330;29906.670	6.880;541.120	#	#	0	#	2	#	#	0	#	1	#	0	#	#	#	1001000	1.000	1.000	1	28.40	925	280	0.42		5	5
#	#	-7056.630;7056.630	-136.080;136.080	#	0	2	#	#	0	1	#	0	0	#	#	1	#	0	1000110	1.000	1.000	1	18.83	539	281	0.53		6	6
#	#	-7903.710;8001.710	#	#	#	#	#	#	0	1	0	#	#	0	#	#	0	#	1000000	0.000	0.429	1	47.03	984	281	0.32		29	35
#	#	-7903.710;8001.710	#	#	#	#	#	#	0	1	0	#	#	0	#	#	0	#	0010100	0.008	0.616	2	47.03	984	281	0.32		23	35
#	4	-4021.360;4043.360	#	1	1	#	0	#	0	0	1	0	0	0	#	#	#	#	0101010	1.000	1.000	2	33.40	927	282	0.58		5	5
#	4	-4021.360;4043.360	#	1	1	#	#	3	0	#	1	#	0	0	#	#	#	#	0101010	0.000	0.065	1	26.54	927	282	0.47		5	11
4	#	-8065.730;8287.730	#	10	5	0	11	#	0	#	#	1	#	#	#	0	#	0	1010100	1.000	1.000	1	26.20	930	285	0.53		5	5
2	#	-471.290;6025.290	-103.040;159.040	#	0	#	#	2	#	#	#	#	#	0	#	#	#	0	0010100	0.035	0.714	1	44.70	931	286	0.37		5	10
3	4	-3023.270;3025.270	#	#	1	0	0	#	0	1	0	0	#	0	0	0	0	#	1010100	1.000	1.000	2	55.23	984	287	0.74		11	11
6	3	-2800.250;2800.250	#	1	1	#	#	4	1	#	#	#	5	#	0	0	#	0	0010000	0.000	0.143	1	9.67	933	288	0.58		6	6
6	3	-2800.250;2800.250	#	1	1	#	#	4	1	#	#	#	5	#	0	0	#	0	1001100	0.035	0.714	1	9.67	933	288	0.58		6	6
6	3	-2800.250;2800.250	#	1	1	#	#	4	1	#	#	#	#	#	0	0	#	0	1011100	1.000	1.000	2	10.80	933	288	0.53		5	5
4	#	-7532.690;7924.690	-165.360;177.360	#	2	#	0	3	0	#	#	#	#	0	#	#	0	#	1000000	0.000	0.429	1	36.39	934	289	0.47		12	12
4	#	-7532.690;7924.690	-165.360;177.360	#	2	#	0	3	0	#	#	#	#	0	#	#	0	#	0101000	0.035	0.714	1	36.39	934	289	0.47		12	12
4	4	#	-130.080;142.080	#	2	#	0	3	#	0	0	0	0	0	#	0	#	0	0101000	0.035	0.714	2	40.60	934	289	0.68		5	5
#	4	-4632.420;4776.420	155.750;234.840	1	5	0	#	#	#	0	0	0	0	0	0	#	#	0	0110100	0.030	0.886	1	4.00	290	290	0.68		0	0
#	4	-4632.420;4776.420	-228.840;234.840	#	5	#	#	#	#	0	0	0	0	0	#	#	#	0	0110100	0.027	0.697	1	37.52	937	290	0.53		11	17
#	#	-7494.670;7514.670	-311.480;313.480	#	#	#	5	#	0	0	#	0	#	#	#	0	#	#	1110100	0.035	0.714	1	41.78	937	292	0.37		6	27
4	4	#	#	#	#	#	#	#	0	0	0	#	#	#	#	#	#	0	1101000	0.002	0.537	2	48.21	955	294	0.32		27	58
#	#	#	#	10	#	0	#	2	#	#	0	0	#	#	0	#	#	0	1001000	0.000	0.429	1	59.86	942	295	0.37		11	27
#	4	-3563.320;3605.320	#	2	#	#	3	2	0	#	#	0	#	#	0	0	#	0	0010100	0.006	0.597	1	51.58	941	296	0.53		11	17
6	2	-3902.350;3938.350	#	1	1	#	#	7	#	#	1	1	#	0	#	#	#	#	0001000	0.000	-0.429	2	11.00	943	298	0.47		6	6
6	2	-3902.350;3938.350	#	1	1	#	#	7	#	#	1	1	#	0	#	#	#	#	1110101	0.035	0.714	1	11.00	943	298	0.47		6	6
3	#	-3216.310;3728.310	-149.360;193.360	6	6	#	3	#	0	0	0	#	#	0	0	0	0	0	1011100	1.000	1.000	1	50.00	944	299	0.74		5	5
2	#	#	#	#	#	0	3	6	1	#	#	0	#	0	0	#	#	1	1000100	0.000	-0.143	2	13.00	945	300	0.47		6	6
2	#	#	#	#	#	0	3	6	1	#	#	0	#	0	0	#	#	1	0111010	0.000	0.429	2	13.00	945	300	0.47		6	6
2	#	#	#	#	#	0	3	6	1	0	#	0	#	0	0	#	#	1	1111110	1.000	1.000	1	14.80	945	300	0.53		5	5
2	#	#	#	#	#	0	3	6	1	#	#	0	#	0	0	#	1	1	1111110	1.000	1.000	2	14.80	945	300	0.53		5	5
#	1	-3644.440;6212.440	#	3	#	3	0	#	#	0	#	#	#	0	#	#	0	#	1011000	0.010	0.630	1	36.11	946	301	0.42		6	17
4	#	-2412.330;4980.330	#	3	5	#	0	#	#	0	#	#	#	#	#	0	#	#	0011000	0.000	0.091	1	34.36	946	301	0.37		5	11
#	#	-2412.330;4980.330	#	3	5	#	0	#	#	0	#	0	#	0	0	0	#	#	0011000	0.000	0.091	1	34.36	946	301	0.47		5	11
#	#	-2944.410;6240.410	-243.240;3.810	6	2	0	#	#	#	#	#	0	0	#	0	#	#	#	1100100	0.100	1.000	1	6.00	302	302	0.42		0	0
#	#	-2944.410;6240.410	-243.240;321.240	#	2	0	3	#	#	#	#	0	0	#	#	#	#	#	1100100	0.112	0.804	1	61.46	947	302	0.37		16	16
#	1	#	-225.800;227.800	8	2	0	2	3	0	0	#	#	0	0	#	#	0	0	1100100	1.000	1.000	1	60.40	820	304	0.68		5	5
1	4	-8176.730;8176.730	#	#	1	#	0	6	#	0	0	#	#	0	0	1	1	1	0101000	0.000	0.143	1	12.67	950	305	0.68		6	6
1	4	-8176.730;8176.730	#	#	1	#	0	6	#	0	0	#	0	0	0	#	1	1	1111100	1.000	1.000	1	14.40	950	305	0.68		5	5
1	4	-4411.570;8357.570	-190.120;344.120	#	#	#	0	#	0	#	#	0	0	0	#	0	#	#	1000000	0.000	0.265	1	47.42	970	306	0.53		17	28
1	4	-4116.370;4172.370	#	#	0	#	0	#	#	#	#	#	#	#	0	0	#	0	1000010	0.000	0.182	1	46.74	951	306	0.42		5	22
2	#	#	-230.920;252.920	#	#	#	#	3	0	#	#	#	#	#	#	#	#	0	0010100	0.000	0.371	1	55.80	920	307	0.26		15	25
2	3	-471.290;6025.290	#	#	0	#	3	#	#	#	#	0	1	0	#	#	#	0	0000100	0.000	0.429	1	65.20	823	307	0.47		5	5
#	1	-3807.340;3809.340	-241.960;251.960	7	#	0	0	#	#	#	1	1	#	0	#	1	1	1	0011001	0.000	0.143	2	10.83	953	308	0.63		6	6
#	1	-3807.340;3809.340	-241.960;251.960	7	#	0	0	#	#	#	1	1	#	0	#	1	1	1	1100100	0.000	0.143	1	10.83	953	308	0.63		6	6
5	1	-7391.660;7393.660	-272.160;272.160	8	#	#	#	#	0	#	0	0	#	#	#	#	0	0	1000100	0.002	0.528	1	78.64	954	309	0.53		43	43
#	4	-3073.280;3199.280	-272.160;272.160	6	#	#	#	#	#	#	0	0	#	#	0	0	#	#	0000100	0.000	0.082	1	46.02	984	310	0.42		22	33
#	4	-3073.280;3199.280	-272.160;272.160	6	#	#	#	#	0	#	0	0	#	#	0	0	#	#	1101000	0.000	0.312	1	46.32	955	310	0.47		16	27
#	#	#	#	#	1	#	0	4	#	#	0	0	1	#	0	#	#	#	1011100	1.000	1.000	1	25.60	956	311	0.37		5	5
5	#	#	#	#	6	#	0	2	#	0	#	#	5	0	0	0	#	0	1001000	1.000	1.000	1	22.60	959	314	0.53		5	5
5	1	-5706.570;7062.570	#	#	#	0	0	#	#	#	0	#	14	0	#	1	#	#	1010100	1.000	1.000	2	23.60	960	315	0.47		5	5
5	#	-5722.620;8166.620	-261.320;323.320	10	#	0	#	5	0	#	#	0	#	0	#	#	#	0	1001000	0.000	0.143	1	40.00	316	316	0.53		5	5
4	1	#	-307.440;323.320	#	#	0	#	#	0	#	#	#	#	0	1	#	0	#	0100000	0.000	0.143	1	55.97	833	317	0.42		15	15
#	#	-5722.620;8166.620	-261.320;307.440	#	5	0	3	#	0	#	0	0	#	0	#	0	0	0	1110100	0.000	0.468	1	48.17	833	317	0.63		5	22
3	#	-3575.320;3593.320	-220.760;222.760	6	#	0	#	3	#	#	0	#	#	#	#	#	#	0	0101100	0.000	0.077	1	58.49	964	319	0.42		5	26
#	#	#	-261.320;323.320	#	1	#	#	#	0	#	#	0	#	#	#	#	0	#	1001000	0.000	0.289	1	56.09	966	321	0.26		37	84
3	1	#	#	4	#	#	3	#	0	0	#	#	0	0	#	0	0	0	1010100	0.000	0.429	1	57.80	967	322	0.58		5	10
3	#	#	#	4	0	#	#	#	0	#	0	0	0	#	#	0	#	0	1010100	1.000	1.000	2	59.80	967	322	0.47		5	5
#	1	-4594.550;7726.550	#	10	#	3	#	3	2	#	#	0	1	#	1	1	0	0	1011000	1.000	1.000	1	7.40	968	323	0.63		5	5
6	2	-7615.680;7617.680	-307.440;307.440	#	#	#	0	2	0	1	#	#	#	0	#	0	0	#	1000100	1.000	1.000	1	25.80	969	324	0.58		5	5
1	4	-4411.570;8357.570	-190.120;344.120	#	#	3	0	#	0	#	#	0	0	0	#	0	#	#	1100000	0.000	0.117	1	41.44	970	325	0.58		5	11
1	4	-3403.480;7349.480	-190.120;344.120	#	#	#	0	#	0	#	#	0	#	0	#	0	#	#	1100101	0.000	0.088	1	48.50	970	325	0.47		5	31
#	#	#	-136.080;136.080	1	#	#	1	3	0	#	0	0	0	0	0	#	#	0	1001100	0.000	0.377	1	27.16	842	326	0.58		5	11
#	#	#	-136.080;136.080	#	#	#	1	3	0	#	0	0	#	0	0	#	#	0	1001100	0.000	0.377	1	27.16	842	326	0.47		5	11
#	1	#	-354.840;360.840	#	#	0	#	#	#	0	0	#	#	0	#	#	#	0	1000000	0.000	0.313	2	70.59	1000	327	0.37		193	215
#	1	#	-354.840;360.840	#	#	0	#	#	#	0	0	#	#	0	#	#	#	0	0001010	0.000	-0.082	2	70.59	1000	327	0.37		31	215
#	4	#	-289.360;305.360	2	#	3	#	2	#	0	0	0	0	0	#	#	#	0	0010100	1.000	1.000	1	57.40	973	328	0.58		5	5
2	3	4367.630;12656.370	-168.280;406.280	6	#	#	#	#	#	0	0	0	#	#	#	#	#	#	0111100	1.000	1.000	2	16.80	974	329	0.42		5	5
5	#	-7812.710;8092.710	-276.320;308.320	10	4	0	#	#	#	0	#	0	#	#	0	0	0	#	0010100	0.035	0.714	1	9.50	980	335	0.58		6	6
5	#	-7812.710;8092.710	-276.320;308.320	10	4	0	#	#	#	0	#	0	#	#	0	0	0	#	0000001	0.000	0.429	1	9.50	980	335	0.58		6	6
#	#	#	#	#	2	#	#	#	#	#	0	0	#	0	#	#	0	#	0100000	0.000	0.299	1	79.90	996	336	0.26		77	97
#	4	-4816.430;4816.430	-292.320;292.320	1	#	#	0	#	#	1	#	1	#	#	0	#	1	1	0011001	0.000	0.143	1	16.89	982	337	0.53		11	11
#	4	-4816.430;4816.430	-292.320;292.320	1	#	#	0	#	#	1	#	1	#	#	0	#	1	1	1100100	0.000	0.143	1	16.89	982	337	0.53		11	11
4	3	#	-131.040;131.040	#	1	#	0	7	0	1	1	#	#	0	#	1	#	#	0010001	0.000	-0.143	1	11.00	983	338	0.58		6	6
4	3	#	-131.040;131.040	#	1	#	0	7	0	1	1	#	#	0	#	1	#	#	1101100	0.000	0.429	2	11.00	983	338	0.58		6	6
5	#	-3115.280;3157.280	-222.800;230.800	#	#	#	#	2	0	#	#	0	1	#	0	#	0	#	0010100	0.000	0.429	2	39.81	985	340	0.47		5	16
4	4	-7405.690;8051.690	-119.000;133.000	#	#	#	#	3	0	0	0	#	#	0	#	#	0	0	0100000	0.000	0.333	1	47.93	986	341	0.58		25	30
4	4	-7405.690;8051.690	-119.000;133.000	#	5	#	#	3	#	0	0	#	#	0	#	#	0	#	0100000	0.000	0.286	1	40.55	986	341	0.53		15	20
3	1	-2253.250;3347.250	#	3	0	3	#	3	0	#	#	0	0	#	0	0	0	0	1000100	0.035	0.714	1	41.60	858	342	0.74		5	5
#	1	#	-188.520;194.520	8	2	0	#	#	0	0	#	0	0	#	0	#	#	0	0100001	0.000	0.220	1	73.45	988	343	0.58		5	26
#	4	#	-236.320;348.320	#	#	#	#	#	#	1	1	0	#	0	0	#	#	0	1010100	1.000	1.000	1	23.80	860	344	0.42		5	5
4	#	#	-145.160;147.160	10	5	0	3	3	#	#	#	#	0	#	0	0	#	#	0111000	1.000	1.000	1	42.60	990	345	0.53		5	5
1	#	-4704.420;4704.420	#	1	#	0	1	3	#	0	0	0	#	#	#	#	1	0	0010001	0.035	0.714	1	29.00	992	347	0.58		5	5
1	#	#	#	1	#	0	1	3	#	0	0	0	0	#	#	#	1	0	0010001	0.035	0.714	1	29.00	992	347	0.58		5	5
#	1	#	-194.600;208.600	8	#	0	#	2	#	0	#	0	#	#	0	#	#	0	1000100	1.000	1.000	1	47.20	993	348	0.47		10	10
#	2	#	-210.720;222.720	#	5	#	3	3	0	#	0	0	1	0	#	#	0	0	1100010	1.000	1.000	1	41.00	994	349	0.63		5	5
2	4	-6663.640;7673.640	-206.760;236.760	2	0	#	#	#	0	0	0	0	#	#	0	#	#	0	1001000	0.000	-0.429	1	14.80	995	350	0.63		5	5
#	#	-5722.620;8166.620	-261.320;323.320	#	#	0	#	#	0	#	0	0	#	0	#	0	0	#	0100000	0.000	0.095	1	75.68	996	352	0.47		106	241
#	#	-5722.620;8166.620	-261.320;323.320	#	#	0	#	3	0	#	0	0	#	0	#	#	0	#	0100000	0.000	0.075	1	70.07	994	352	0.47		50	131
#	1	#	#	#	2	1	#	#	#	0	#	#	#	#	0	#	#	#	0100100	0.035	0.714	2	29.60	998	353	0.26		10	10
2	#	#	#	#	1	0	5	#	0	#	#	#	#	0	0	#	#	#	1101100	1.000	1.000	1	30.00	354	354	0.37		6	6
#	#	#	-199.640;213.640	#	#	0	2	#	0	0	#	0	#	#	#	#	#	0	0101000	0.000	0.048	1	53.95	899	356	0.37		5	30
#	#	#	-199.640;213.640	#	#	0	2	#	0	0	#	0	#	#	#	#	#	0	1000000	0.000	0.429	1	53.95	988	356	0.37		25	30
#	#	-4592.410;4592.410	#	#	#	0	2	#	0	#	#	#	#	0	#	#	#	0	1000100	0.009	0.622	1	53.59	988	356	0.32		24	34
#	#	#	-199.640;213.640	#	#	#	#	2	#	0	#	0	0	#	#	#	0	0	1000000	0.002	0.536	1	68.69	951	356	0.37		44	64
6	#	-3620.350;4220.350	#	10	0	#	0	4	0	#	#	#	4	0	1	#	#	#	1011100	1.000	1.000	2	38.50	744	357	0.53		4	4
2	4	#	-282.240;282.240	#	0	3	#	3	#	#	#	#	#	0	0	0	#	0	1010100	1.000	1.000	1	29.00	875	359	0.53		4	4
5	#	#	-148.320;184.320	7	#	#	#	3	#	#	#	#	1	0	0	#	0	0	1010100	1.000	1.000	1	17.75	877	361	0.47		4	4
5	#	#	-148.320;184.320	7	#	#	#	3	#	#	0	#	1	0	0	#	0	0	1010100	1.000	1.000	1	17.75	877	361	0.53		4	4
#	#	-7616.680;7616.680	#	#	#	0	#	#	1	#	#	1	#	#	0	1	1	#	0000001	0.012	-0.643	1	20.31	982	362	0.37		10	20
#	#	-7616.680;7616.680	#	#	#	0	#	#	1	#	#	1	#	#	0	1	1	#	0011000	0.000	-0.071	1	20.31	982	362	0.37		20	20
#	#	-7716.690;7740.690	-146.160;146.160	#	1	#	#	6	#	1	1	1	0	0	#	1	#	#	1111100	0.078	0.774	1	23.91	894	362	0.53		19	19
#	1	#	#	#	#	#	#	#	0	#	#	#	#	0	#	#	#	#	0010100	0.000	0.140	2	67.27	985	363	0.16		77	225
#	#	-7921.720;8207.720	#	6	2	#	0	#	#	#	#	0	#	0	0	#	0	#	0100000	0.035	0.714	1	50.50	880	364	0.42		4	4
#	#	#	-111.600;291.600	#	2	#	#	#	#	#	0	0	#	0	0	0	0	#	1100000	0.002	0.533	2	79.81	954	364	0.42		38	63
4	#	#	-265.120;269.120	#	2	0	0	#	0	#	#	0	1	#	#	0	#	0	0101000	0.000	0.388	1	48.64	881	365	0.53		4	14
